Orthogroup	HELIO_ok	NEMVE
OG0000144	HELIO_10855	NEMVE02638, NEMVE05409, NEMVE03525, NEMVE05112, NEMVE07232, NEMVE03552, NEMVE03112, NEMVE12411, NEMVE18299, NEMVE00595, NEMVE03123, NEMVE02592, NEMVE02561, NEMVE14774, NEMVE10563, NEMVE08387, NEMVE10560
OG0000147	HELIO_12780	NEMVE01930
OG0000147	HELIO_07856	NEMVE13815
OG0000147	HELIO_02877	NEMVE14266
OG0000147	HELIO_07688	NEMVE01973
OG0000148	HELIO_09000, HELIO_12241, HELIO_01322	NEMVE23582, NEMVE05630
OG0000149	HELIO_11224	NEMVE02950, NEMVE00060, NEMVE07321
OG0000149	HELIO_08561	NEMVE07677, NEMVE25205, NEMVE08546, NEMVE17187, NEMVE14399, NEMVE02954
OG0000151	HELIO_02909	NEMVE14638
OG0000151	HELIO_01067	NEMVE16753, NEMVE04801, NEMVE16934, NEMVE04750, NEMVE14329
OG0000151	HELIO_11427	NEMVE23696
OG0000152	HELIO_02342, HELIO_05135	NEMVE20086, NEMVE16527, NEMVE16528
OG0000154	HELIO_11108	NEMVE14154, NEMVE10510
OG0000155	HELIO_02785	NEMVE08895
OG0000155	HELIO_10305	NEMVE19985, NEMVE14842
OG0000157	HELIO_02764	NEMVE24250
OG0000157	HELIO_02973	NEMVE14302
OG0000157	HELIO_02898	NEMVE22690
OG0000158	HELIO_05890	NEMVE19203, NEMVE24928
OG0000159	HELIO_11077	NEMVE15043, NEMVE07490, NEMVE20974, NEMVE03468, NEMVE06600
OG0000159	HELIO_07071, HELIO_00285, HELIO_10509	NEMVE08562
OG0000160	HELIO_06133	NEMVE02932, NEMVE13008, NEMVE08785
OG0000160	HELIO_11870	NEMVE13435, NEMVE07078, NEMVE05120
OG0000160	HELIO_09094	NEMVE14840, NEMVE11396, NEMVE00322, NEMVE10352, NEMVE08354, NEMVE16396
OG0000161	HELIO_10833	NEMVE19314, NEMVE09193
OG0000161	HELIO_11338	NEMVE12640, NEMVE03567, NEMVE05996, NEMVE02490, NEMVE12054, NEMVE16924, NEMVE02493, NEMVE02418, NEMVE03573, NEMVE03283, NEMVE07466, NEMVE02547, NEMVE06370, NEMVE17438, NEMVE03571, NEMVE11388, NEMVE16734
OG0000163	HELIO_05553, HELIO_10661	NEMVE23040, NEMVE12529, NEMVE24450
OG0000163	HELIO_07317	NEMVE12704, NEMVE13131
OG0000164	HELIO_11223	NEMVE17994
OG0000164	HELIO_04867	NEMVE18535
OG0000165	HELIO_01649	NEMVE01276, NEMVE18257, NEMVE18090, NEMVE19204, NEMVE25485, NEMVE18159, NEMVE15213
OG0000166	HELIO_10168, HELIO_00947	NEMVE13422, NEMVE21827
OG0000166	HELIO_00134, HELIO_00135, HELIO_04869, HELIO_06132, HELIO_03971, HELIO_11197, HELIO_11547, HELIO_03060, HELIO_06619	NEMVE03435, NEMVE02015, NEMVE05833
OG0000169	HELIO_04666	NEMVE21847
OG0000169	HELIO_04309, HELIO_11118, HELIO_04365, HELIO_12257	NEMVE19096, NEMVE11847
OG0000171	HELIO_09820	NEMVE02961
OG0000171	HELIO_03619	NEMVE13315
OG0000172	HELIO_09881	NEMVE05118, NEMVE09588, NEMVE07313, NEMVE14659, NEMVE07863, NEMVE14236, NEMVE11433
OG0000173	HELIO_09570, HELIO_09571	NEMVE08851
OG0000174	HELIO_01069	NEMVE22424, NEMVE05336, NEMVE05301, NEMVE11815
OG0000174	HELIO_01831, HELIO_10694	NEMVE06155
OG0000175	HELIO_02535, HELIO_08923	NEMVE07460
OG0000175	HELIO_05633	NEMVE08062
OG0000175	HELIO_11471	NEMVE00450, NEMVE15112
OG0000178	HELIO_00055, HELIO_05603, HELIO_11187, HELIO_09690, HELIO_09694, HELIO_07911, HELIO_06552	NEMVE02501, NEMVE02145, NEMVE01105, NEMVE02624, NEMVE10319, NEMVE08873
OG0000179	HELIO_05015	NEMVE22700
OG0000179	HELIO_04929	NEMVE18776
OG0000179	HELIO_05097	NEMVE18777
OG0000179	HELIO_08122	NEMVE07348
OG0000180	HELIO_01389	NEMVE17226, NEMVE07670
OG0000181	HELIO_03744	NEMVE23021
OG0000181	HELIO_11084, HELIO_06953	NEMVE13840, NEMVE02915
OG0000181	HELIO_10771	NEMVE13666, NEMVE22609
OG0000182	HELIO_01767	NEMVE17286
OG0000183	HELIO_03106, HELIO_07785	NEMVE11293
OG0000183	HELIO_12279	NEMVE10854
OG0000184	HELIO_04383	NEMVE14657, NEMVE21989
OG0000185	HELIO_02917	NEMVE22342
OG0000185	HELIO_08141, HELIO_12016	NEMVE24028
OG0000186	HELIO_09501, HELIO_02377	NEMVE20659, NEMVE14351, NEMVE16713, NEMVE05104, NEMVE15453
OG0000188	HELIO_00938, HELIO_03766	NEMVE05483, NEMVE07814
OG0000188	HELIO_10975	NEMVE13624
OG0000192	HELIO_08116, HELIO_04385	NEMVE05593
OG0000192	HELIO_03071	NEMVE13792
OG0000192	HELIO_03155	NEMVE04958
OG0000192	HELIO_03349	NEMVE01940
OG0000195	HELIO_05982	NEMVE15098
OG0000196	HELIO_02814	NEMVE18956, NEMVE18955
OG0000198	HELIO_07029	NEMVE07729, NEMVE07733, NEMVE07625, NEMVE25321, NEMVE08286
OG0000200	HELIO_07712, HELIO_04424	NEMVE14737, NEMVE09501, NEMVE00651, NEMVE21943
OG0000201	HELIO_11591, HELIO_07497	NEMVE09097
OG0000201	HELIO_09400	NEMVE18189, NEMVE09350
OG0000202	HELIO_09483, HELIO_08601	NEMVE18137, NEMVE01256
OG0000203	HELIO_11397	NEMVE01883
OG0000203	HELIO_01088	NEMVE13514, NEMVE23942, NEMVE06833, NEMVE16297, NEMVE03834
OG0000204	HELIO_05116	NEMVE04586, NEMVE13063
OG0000204	HELIO_05845	NEMVE01481, NEMVE01283, NEMVE05134, NEMVE01962, NEMVE13202, NEMVE01981
OG0000205	HELIO_00076	NEMVE09132
OG0000205	HELIO_00236	NEMVE05941
OG0000205	HELIO_00235, HELIO_07450	NEMVE22488, NEMVE07344, NEMVE13282, NEMVE02003, NEMVE05573
OG0000206	HELIO_05908	NEMVE21113, NEMVE16454, NEMVE18477, NEMVE20414, NEMVE19818, NEMVE17868, NEMVE23907, NEMVE25062, NEMVE16767, NEMVE18304, NEMVE25061, NEMVE16768
OG0000206	HELIO_09072, HELIO_05036, HELIO_06863, HELIO_08368	NEMVE15768
OG0000207	HELIO_04136, HELIO_05670, HELIO_01226, HELIO_01015, HELIO_08023, HELIO_10947, HELIO_04894, HELIO_01091	NEMVE14338, NEMVE18126
OG0000208	HELIO_06822, HELIO_08975	NEMVE01513, NEMVE06396
OG0000209	HELIO_00395	NEMVE19135
OG0000209	HELIO_09875	NEMVE01373
OG0000210	HELIO_02498	NEMVE14502
OG0000210	HELIO_12121	NEMVE08730
OG0000211	HELIO_11401	NEMVE13306
OG0000211	HELIO_09853	NEMVE20025
OG0000211	HELIO_00554	NEMVE08412
OG0000211	HELIO_04759	NEMVE22330, NEMVE12945
OG0000211	HELIO_11035	NEMVE10733
OG0000218	HELIO_12321	NEMVE02677
OG0000219	HELIO_09873, HELIO_06148, HELIO_04262, HELIO_09874, HELIO_04010	NEMVE04554, NEMVE04602
OG0000220	HELIO_04722	NEMVE15160
OG0000220	HELIO_04300, HELIO_10035, HELIO_12042	NEMVE06570, NEMVE06590
OG0000220	HELIO_05776, HELIO_08506	NEMVE11667, NEMVE10818
OG0000221	HELIO_10767	NEMVE01044, NEMVE13312
OG0000221	HELIO_06340	NEMVE05724
OG0000222	HELIO_04924	NEMVE01198
OG0000222	HELIO_00113	NEMVE01838
OG0000223	HELIO_08605	NEMVE02962, NEMVE02939, NEMVE11970
OG0000223	HELIO_07967	NEMVE05418
OG0000223	HELIO_08604	NEMVE10027, NEMVE13913, NEMVE12172
OG0000225	HELIO_03666, HELIO_05507, HELIO_12455	NEMVE22802, NEMVE01960
OG0000226	HELIO_05355, HELIO_07871	NEMVE10381
OG0000227	HELIO_02891	NEMVE09031
OG0000227	HELIO_06498	NEMVE07017, NEMVE03569
OG0000227	HELIO_04590	NEMVE03503
OG0000228	HELIO_05990, HELIO_05988, HELIO_00779, HELIO_04342, HELIO_01854, HELIO_01855, HELIO_01856	NEMVE18402, NEMVE24491
OG0000229	HELIO_12626, HELIO_08788, HELIO_08327	NEMVE15066, NEMVE11440, NEMVE07740, NEMVE17626, NEMVE18164, NEMVE17629
OG0000230	HELIO_01183	NEMVE08205
OG0000230	HELIO_01434, HELIO_10443	NEMVE02989, NEMVE11521
OG0000231	HELIO_05053	NEMVE01497
OG0000232	HELIO_10566	NEMVE05023
OG0000232	HELIO_05160	NEMVE07672
OG0000233	HELIO_05580	NEMVE22062, NEMVE09623, NEMVE15678, NEMVE12114
OG0000233	HELIO_09993	NEMVE22314, NEMVE14327, NEMVE05004, NEMVE15261, NEMVE18597, NEMVE10949, NEMVE08984, NEMVE03253, NEMVE09878, NEMVE03750, NEMVE04925, NEMVE09883
OG0000234	HELIO_06356, HELIO_10361	NEMVE11754, NEMVE21946, NEMVE11372
OG0000235	HELIO_06198, HELIO_01611, HELIO_06097, HELIO_07273	NEMVE16102, NEMVE05387
OG0000236	HELIO_10807	NEMVE06799
OG0000236	HELIO_03897, HELIO_07442	NEMVE08450
OG0000238	HELIO_10889	NEMVE12144
OG0000238	HELIO_06126	NEMVE01679, NEMVE14698, NEMVE17148
OG0000239	HELIO_09847	NEMVE15715
OG0000239	HELIO_09876	NEMVE08852
OG0000241	HELIO_06544, HELIO_09031	NEMVE19553
OG0000242	HELIO_01488	NEMVE05130
OG0000242	HELIO_07151	NEMVE00647, NEMVE02184, NEMVE02502, NEMVE13212, NEMVE11211, NEMVE20228
OG0000244	HELIO_03531, HELIO_03532, HELIO_02491, HELIO_05724	NEMVE23766
OG0000244	HELIO_12702	NEMVE21797, NEMVE21081, NEMVE13759
OG0000245	HELIO_09311, HELIO_12327, HELIO_04665	NEMVE03065, NEMVE13910, NEMVE06304, NEMVE07204
OG0000246	HELIO_12542	NEMVE06591
OG0000250	HELIO_03230	NEMVE11858
OG0000250	HELIO_09216	NEMVE10051
OG0000250	HELIO_02167	NEMVE10373
OG0000250	HELIO_12457	NEMVE14142
OG0000251	HELIO_12261	NEMVE15024
OG0000251	HELIO_06621	NEMVE21863
OG0000251	HELIO_00192, HELIO_05418	NEMVE08878, NEMVE10840, NEMVE14021, NEMVE07657, NEMVE13061, NEMVE19405, NEMVE17535
OG0000252	HELIO_10322	NEMVE08215
OG0000252	HELIO_01737	NEMVE02693, NEMVE02372, NEMVE12406
OG0000252	HELIO_10247	NEMVE21530
OG0000255	HELIO_11786	NEMVE09558
OG0000255	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118, HELIO_05381, HELIO_00573	NEMVE09130, NEMVE09131, NEMVE10975, NEMVE13921, NEMVE24435, NEMVE13695
OG0000256	HELIO_11169	NEMVE06790
OG0000257	HELIO_10210	NEMVE17110
OG0000257	HELIO_02598	NEMVE15567, NEMVE05280, NEMVE10815
OG0000258	HELIO_01832	NEMVE03906
OG0000258	HELIO_07834	NEMVE09736
OG0000258	HELIO_11938	NEMVE25195
OG0000260	HELIO_02123	NEMVE13152
OG0000261	HELIO_10678	NEMVE17834
OG0000263	HELIO_05578, HELIO_08363, HELIO_05846, HELIO_05963, HELIO_01532, HELIO_11244, HELIO_09948	NEMVE02731
OG0000264	HELIO_06166	NEMVE05770, NEMVE12718, NEMVE08690, NEMVE07368, NEMVE02626, NEMVE09032
OG0000264	HELIO_00079	NEMVE10077, NEMVE10418, NEMVE03326
OG0000265	HELIO_10981	NEMVE16690
OG0000265	HELIO_02949	NEMVE00125, NEMVE14956
OG0000268	HELIO_09456, HELIO_03044, HELIO_00992, HELIO_11907	NEMVE05940, NEMVE01538, NEMVE11188, NEMVE06624, NEMVE02005
OG0000269	HELIO_04242, HELIO_06264, HELIO_00195	NEMVE22828, NEMVE15262
OG0000270	HELIO_06083	NEMVE13349
OG0000270	HELIO_11284, HELIO_00681	NEMVE06642
OG0000271	HELIO_09338, HELIO_09337, HELIO_12202, HELIO_10271, HELIO_11250	NEMVE05862, NEMVE11681, NEMVE05959, NEMVE04791, NEMVE09635
OG0000273	HELIO_01650	NEMVE15051
OG0000273	HELIO_02819	NEMVE12092, NEMVE06102
OG0000275	HELIO_10629, HELIO_10630	NEMVE10649
OG0000275	HELIO_11881	NEMVE09175
OG0000275	HELIO_08804	NEMVE23270
OG0000276	HELIO_08171, HELIO_05072	NEMVE11159
OG0000276	HELIO_12000	NEMVE03444, NEMVE05577, NEMVE02978, NEMVE07784, NEMVE02398, NEMVE02390
OG0000277	HELIO_01369	NEMVE07555
OG0000277	HELIO_01920	NEMVE05309
OG0000280	HELIO_10700	NEMVE13585, NEMVE24119, NEMVE14846
OG0000281	HELIO_07402	NEMVE05496, NEMVE09742
OG0000281	HELIO_08563	NEMVE11485, NEMVE06109
OG0000282	HELIO_10802	NEMVE06711, NEMVE06725
OG0000282	HELIO_02090	NEMVE09000
OG0000282	HELIO_06080	NEMVE07044
OG0000284	HELIO_09271, HELIO_08507, HELIO_03356	NEMVE09228
OG0000285	HELIO_08936	NEMVE19602, NEMVE11907, NEMVE11739, NEMVE08849, NEMVE10565, NEMVE19215
OG0000285	HELIO_07805, HELIO_08935, HELIO_08587	NEMVE22794
OG0000288	HELIO_01393	NEMVE01052
OG0000289	HELIO_07121, HELIO_04864	NEMVE22048, NEMVE20877
OG0000291	HELIO_06558, HELIO_04151, HELIO_10638	NEMVE12305
OG0000291	HELIO_05041	NEMVE17638
OG0000291	HELIO_05778	NEMVE15199
OG0000292	HELIO_00017, HELIO_00301	NEMVE25000
OG0000293	HELIO_11982, HELIO_02276, HELIO_03483, HELIO_06809, HELIO_05849, HELIO_05469, HELIO_02159	NEMVE09277
OG0000294	HELIO_05010	NEMVE19097, NEMVE16854
OG0000295	HELIO_05051	NEMVE13612
OG0000296	HELIO_03893	NEMVE06937
OG0000296	HELIO_07957	NEMVE05527
OG0000297	HELIO_10152, HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616	NEMVE08136, NEMVE08886
OG0000298	HELIO_09048, HELIO_06605, HELIO_10723, HELIO_06582, HELIO_00726, HELIO_08819	NEMVE13191, NEMVE05181
OG0000301	HELIO_10571	NEMVE22595, NEMVE01755, NEMVE07457, NEMVE17084, NEMVE16876, NEMVE14009
OG0000301	HELIO_11537, HELIO_08461	NEMVE07722
OG0000302	HELIO_04163	NEMVE16760, NEMVE18060, NEMVE16759, NEMVE08893, NEMVE24019, NEMVE25431, NEMVE17952, NEMVE23340, NEMVE06703
OG0000302	HELIO_10153	NEMVE15372, NEMVE22930, NEMVE22931, NEMVE23839, NEMVE16578, NEMVE18010
OG0000303	HELIO_04480, HELIO_03956, HELIO_10932	NEMVE00764, NEMVE09168
OG0000305	HELIO_11091	NEMVE13195
OG0000305	HELIO_04494	NEMVE14852
OG0000305	HELIO_11371	NEMVE22819
OG0000306	HELIO_09402	NEMVE17887, NEMVE12646
OG0000307	HELIO_06509, HELIO_04052	NEMVE07755
OG0000308	HELIO_09361, HELIO_07835	NEMVE04922
OG0000308	HELIO_01621, HELIO_08987	NEMVE08666
OG0000308	HELIO_05751	NEMVE14481, NEMVE22536
OG0000310	HELIO_00168, HELIO_06381	NEMVE21881, NEMVE10980
OG0000310	HELIO_04123, HELIO_12468, HELIO_07977, HELIO_10589	NEMVE15268
OG0000312	HELIO_01538	NEMVE09939
OG0000312	HELIO_09957	NEMVE17449
OG0000312	HELIO_10360	NEMVE14828
OG0000313	HELIO_06905	NEMVE22122
OG0000313	HELIO_11614	NEMVE21924
OG0000313	HELIO_01266	NEMVE19582
OG0000314	HELIO_03371	NEMVE12383
OG0000315	HELIO_08178	NEMVE02785
OG0000315	HELIO_09319	NEMVE14926, NEMVE12015
OG0000315	HELIO_06387	NEMVE07786
OG0000316	HELIO_00705	NEMVE08746
OG0000316	HELIO_01356	NEMVE01734
OG0000317	HELIO_04312	NEMVE21983
OG0000317	HELIO_07279	NEMVE08727, NEMVE14298, NEMVE21499, NEMVE17462
OG0000317	HELIO_09420	NEMVE15696, NEMVE05454, NEMVE21780, NEMVE20889
OG0000319	HELIO_06272, HELIO_00545	NEMVE03426, NEMVE08121
OG0000319	HELIO_04456, HELIO_04612	NEMVE00937
OG0000321	HELIO_08196	NEMVE02272
OG0000321	HELIO_12621	NEMVE06455
OG0000321	HELIO_08301	NEMVE07991, NEMVE09403, NEMVE01701, NEMVE09405
OG0000322	HELIO_05399, HELIO_04398, HELIO_03829, HELIO_10830, HELIO_06778	NEMVE06193, NEMVE02760, NEMVE08806, NEMVE01047
OG0000323	HELIO_07979	NEMVE13071
OG0000323	HELIO_09877	NEMVE14851
OG0000325	HELIO_06906, HELIO_11175, HELIO_05922, HELIO_12606, HELIO_12089	NEMVE06503, NEMVE02181, NEMVE05508
OG0000326	HELIO_08613	NEMVE13638
OG0000328	HELIO_01493	NEMVE25628
OG0000328	HELIO_12519	NEMVE17398
OG0000330	HELIO_11289, HELIO_02354, HELIO_05125, HELIO_05025, HELIO_10817, HELIO_00687	NEMVE09775
OG0000335	HELIO_01713	NEMVE21929
OG0000338	HELIO_11240	NEMVE23189
OG0000338	HELIO_09261	NEMVE10431
OG0000338	HELIO_11115	NEMVE14053
OG0000339	HELIO_05723, HELIO_01207	NEMVE11322, NEMVE01443
OG0000341	HELIO_08174, HELIO_08173	NEMVE08913
OG0000342	HELIO_04328	NEMVE08548, NEMVE02028
OG0000343	HELIO_11255, HELIO_11254, HELIO_11253, HELIO_04075	NEMVE10285
OG0000344	HELIO_01783	NEMVE09427
OG0000345	HELIO_06324	NEMVE05810
OG0000345	HELIO_12314	NEMVE00031, NEMVE06094, NEMVE05822, NEMVE13377, NEMVE23409
OG0000346	HELIO_02859	NEMVE14307
OG0000348	HELIO_08925, HELIO_07059, HELIO_05374	NEMVE17510, NEMVE23576
OG0000350	HELIO_10069	NEMVE05817
OG0000350	HELIO_09346	NEMVE13780
OG0000352	HELIO_07849	NEMVE06598
OG0000352	HELIO_02109	NEMVE05333
OG0000352	HELIO_10654	NEMVE08174
OG0000353	HELIO_00605, HELIO_03865, HELIO_04423	NEMVE06098
OG0000356	HELIO_07250, HELIO_04896	NEMVE11083, NEMVE11082
OG0000356	HELIO_09257	NEMVE11501
OG0000357	HELIO_02302, HELIO_12008	NEMVE24307
OG0000357	HELIO_04303	NEMVE08179
OG0000358	HELIO_08162	NEMVE21582
OG0000358	HELIO_07934	NEMVE08090
OG0000358	HELIO_07992	NEMVE04980
OG0000358	HELIO_09698	NEMVE13509
OG0000359	HELIO_08095	NEMVE05129
OG0000360	HELIO_05668	NEMVE04676
OG0000360	HELIO_09290	NEMVE04667
OG0000363	HELIO_08685	NEMVE13781
OG0000363	HELIO_04531	NEMVE02006
OG0000363	HELIO_03753	NEMVE17010
OG0000365	HELIO_04785	NEMVE19775, NEMVE15125
OG0000366	HELIO_04410	NEMVE18190
OG0000367	HELIO_11366	NEMVE15237
OG0000370	HELIO_06039	NEMVE05339, NEMVE03215, NEMVE11269, NEMVE03683
OG0000371	HELIO_07468	NEMVE17932, NEMVE01163, NEMVE14930
OG0000372	HELIO_08010	NEMVE15104
OG0000372	HELIO_09904	NEMVE21923
OG0000372	HELIO_12662	NEMVE13274
OG0000372	HELIO_08215	NEMVE13664
OG0000373	HELIO_07356	NEMVE23724
OG0000374	HELIO_12548	NEMVE11428
OG0000374	HELIO_08385	NEMVE13611
OG0000374	HELIO_07571	NEMVE14343
OG0000375	HELIO_04344, HELIO_02630	NEMVE08516, NEMVE22003
OG0000378	HELIO_00664	NEMVE10276
OG0000378	HELIO_01804	NEMVE03549
OG0000379	HELIO_02753	NEMVE21880, NEMVE24618
OG0000379	HELIO_09413, HELIO_10769, HELIO_01951	NEMVE08922
OG0000381	HELIO_12305, HELIO_06725, HELIO_00702, HELIO_11186, HELIO_04138, HELIO_04027, HELIO_00204, HELIO_08133, HELIO_03205	NEMVE10219, NEMVE24338, NEMVE23641
OG0000382	HELIO_10248	NEMVE20053, NEMVE25792
OG0000382	HELIO_06591	NEMVE14766
OG0000384	HELIO_11619	NEMVE19650
OG0000384	HELIO_06784	NEMVE14575
OG0000384	HELIO_00671	NEMVE08147
OG0000385	HELIO_00841	NEMVE19068
OG0000385	HELIO_02137	NEMVE04910
OG0000386	HELIO_06942, HELIO_09822, HELIO_04683	NEMVE16157, NEMVE00367, NEMVE01134, NEMVE02065, NEMVE18127, NEMVE15594
OG0000389	HELIO_05126, HELIO_04723, HELIO_01825	NEMVE09300, NEMVE09295, NEMVE00051, NEMVE15129, NEMVE12486, NEMVE09303
OG0000390	HELIO_00340, HELIO_02309, HELIO_11674, HELIO_05872	NEMVE23581, NEMVE23578, NEMVE22614, NEMVE14022, NEMVE09738, NEMVE25288, NEMVE14507, NEMVE16755
OG0000392	HELIO_05710, HELIO_07226	NEMVE07781
OG0000393	HELIO_12162, HELIO_00926, HELIO_04233, HELIO_12760	NEMVE10034
OG0000393	HELIO_07006	NEMVE10184
OG0000394	HELIO_07964	NEMVE17446, NEMVE15620, NEMVE15428
OG0000397	HELIO_10979	NEMVE01578
OG0000399	HELIO_07050	NEMVE08302
OG0000399	HELIO_04949	NEMVE13243
OG0000399	HELIO_03771	NEMVE13654
OG0000400	HELIO_10775	NEMVE03765
OG0000401	HELIO_07012, HELIO_09245	NEMVE22826
OG0000402	HELIO_08210	NEMVE08796, NEMVE12680
OG0000402	HELIO_08672, HELIO_08610	NEMVE24242, NEMVE07426, NEMVE15505, NEMVE15504, NEMVE13271, NEMVE07421
OG0000403	HELIO_12710, HELIO_12709	NEMVE25868
OG0000404	HELIO_12139	NEMVE07548
OG0000404	HELIO_05343	NEMVE02369
OG0000405	HELIO_10657	NEMVE13877
OG0000409	HELIO_03616	NEMVE00946
OG0000409	HELIO_10399	NEMVE13902
OG0000410	HELIO_06084, HELIO_04993	NEMVE16822, NEMVE22138
OG0000411	HELIO_00642	NEMVE17743, NEMVE08444
OG0000412	HELIO_09547	NEMVE12461, NEMVE13451, NEMVE16451, NEMVE06524, NEMVE00046
OG0000413	HELIO_08207, HELIO_08206	NEMVE05971
OG0000413	HELIO_10878	NEMVE18974
OG0000415	HELIO_12745, HELIO_08198, HELIO_12617	NEMVE02035, NEMVE12523, NEMVE06692
OG0000416	HELIO_09065	NEMVE25332
OG0000418	HELIO_08848, HELIO_04518	NEMVE18954
OG0000419	HELIO_02114	NEMVE04862
OG0000420	HELIO_11506	NEMVE13892, NEMVE00087
OG0000422	HELIO_06618	NEMVE02846
OG0000423	HELIO_10019, HELIO_06490, HELIO_08337, HELIO_05322	NEMVE14346
OG0000424	HELIO_07447	NEMVE13993, NEMVE20112, NEMVE07389
OG0000424	HELIO_02671	NEMVE14806, NEMVE19359, NEMVE13676
OG0000425	HELIO_02713	NEMVE09242
OG0000425	HELIO_11977	NEMVE01586
OG0000426	HELIO_00568	NEMVE05016
OG0000426	HELIO_10983	NEMVE09058
OG0000427	HELIO_11307, HELIO_03641	NEMVE19474
OG0000427	HELIO_07136	NEMVE10410, NEMVE10716
OG0000429	HELIO_04434	NEMVE13930, NEMVE22433
OG0000430	HELIO_08110	NEMVE22397, NEMVE14198, NEMVE14199, NEMVE22695, NEMVE12595, NEMVE14935
OG0000432	HELIO_04640	NEMVE00377, NEMVE08466
OG0000432	HELIO_07017, HELIO_06679	NEMVE00790, NEMVE15791
OG0000433	HELIO_10148	NEMVE05274
OG0000433	HELIO_09108	NEMVE25882, NEMVE19705
OG0000434	HELIO_03450, HELIO_09418, HELIO_09671, HELIO_06005	NEMVE23107, NEMVE01233, NEMVE09499, NEMVE05105
OG0000435	HELIO_02789	NEMVE18620
OG0000435	HELIO_08123	NEMVE24017
OG0000436	HELIO_08988, HELIO_08989	NEMVE06326
OG0000441	HELIO_10593	NEMVE08408
OG0000442	HELIO_01730	NEMVE15081, NEMVE00053
OG0000442	HELIO_02982	NEMVE13826
OG0000442	HELIO_12491	NEMVE15124
OG0000443	HELIO_07163	NEMVE03493
OG0000443	HELIO_10033	NEMVE10812
OG0000444	HELIO_00903	NEMVE14919
OG0000444	HELIO_04957	NEMVE13025, NEMVE11937, NEMVE06859
OG0000445	HELIO_05217	NEMVE14650
OG0000446	HELIO_08937	NEMVE22464
OG0000446	HELIO_02189	NEMVE13778, NEMVE12791
OG0000446	HELIO_01194	NEMVE14089
OG0000447	HELIO_10938, HELIO_10939	NEMVE16106
OG0000450	HELIO_01846	NEMVE22423
OG0000452	HELIO_12082, HELIO_08671, HELIO_05967	NEMVE13251, NEMVE21957
OG0000453	HELIO_11149, HELIO_05758	NEMVE19312
OG0000454	HELIO_01041	NEMVE05253
OG0000456	HELIO_12232, HELIO_07552	NEMVE21265, NEMVE06606
OG0000458	HELIO_08566	NEMVE08200, NEMVE08773
OG0000459	HELIO_06755, HELIO_07251	NEMVE01634, NEMVE22834
OG0000461	HELIO_02414	NEMVE16015, NEMVE02669
OG0000461	HELIO_03731	NEMVE01791
OG0000461	HELIO_03732	NEMVE24592
OG0000463	HELIO_09937	NEMVE04814
OG0000463	HELIO_06144, HELIO_06234	NEMVE06995
OG0000463	HELIO_08661	NEMVE21255, NEMVE25382, NEMVE25677
OG0000465	HELIO_12789	NEMVE13428
OG0000465	HELIO_11678	NEMVE08874
OG0000465	HELIO_09371, HELIO_05329, HELIO_05615, HELIO_03094	NEMVE08871, NEMVE01909
OG0000467	HELIO_10923	NEMVE14048
OG0000468	HELIO_09960	NEMVE13616
OG0000469	HELIO_06536	NEMVE09305
OG0000469	HELIO_02957	NEMVE19141, NEMVE03029, NEMVE11884, NEMVE14640
OG0000470	HELIO_04201	NEMVE21967
OG0000472	HELIO_02168, HELIO_06783	NEMVE20356, NEMVE23755, NEMVE16025, NEMVE01070, NEMVE13924
OG0000473	HELIO_02691, HELIO_04547, HELIO_04615, HELIO_12353, HELIO_02800, HELIO_04395, HELIO_06620	NEMVE16803, NEMVE13559, NEMVE05998, NEMVE06741
OG0000474	HELIO_10673	NEMVE14315, NEMVE13253, NEMVE13254
OG0000476	HELIO_11845	NEMVE26012, NEMVE14062
OG0000476	HELIO_05620	NEMVE18829
OG0000477	HELIO_09602, HELIO_12771	NEMVE06227, NEMVE19028, NEMVE02504
OG0000478	HELIO_07629, HELIO_02718	NEMVE07361, NEMVE10350
OG0000479	HELIO_08760	NEMVE08501
OG0000479	HELIO_02948	NEMVE01571
OG0000480	HELIO_05557, HELIO_08414, HELIO_08413	NEMVE15945, NEMVE13632, NEMVE03415
OG0000481	HELIO_12216	NEMVE14291
OG0000481	HELIO_11178	NEMVE08558, NEMVE19919
OG0000481	HELIO_09259	NEMVE15147
OG0000482	HELIO_06214	NEMVE00020
OG0000482	HELIO_10091	NEMVE07212
OG0000484	HELIO_05916	NEMVE01977
OG0000485	HELIO_02562	NEMVE22788, NEMVE13734, NEMVE13331
OG0000485	HELIO_07054	NEMVE07747, NEMVE13855, NEMVE20860, NEMVE14808
OG0000487	HELIO_06499	NEMVE15441
OG0000488	HELIO_02611	NEMVE15686, NEMVE21984, NEMVE10971, NEMVE05317, NEMVE01783
OG0000490	HELIO_06690	NEMVE10885, NEMVE01389, NEMVE17356
OG0000491	HELIO_02841, HELIO_11924	NEMVE02605
OG0000494	HELIO_07387	NEMVE07299, NEMVE07527
OG0000495	HELIO_03281, HELIO_12758	NEMVE08235, NEMVE12792, NEMVE20582, NEMVE17007, NEMVE13773, NEMVE00109
OG0000496	HELIO_09084, HELIO_11493	NEMVE01918
OG0000497	HELIO_03655	NEMVE08101
OG0000498	HELIO_08706	NEMVE24427
OG0000502	HELIO_11746	NEMVE03585
