Orthogroup	HELIO_ok	XENTR
OG0000250	HELIO_12457	XENTR18990
OG0000251	HELIO_12261	XENTR06246, XENTR18095
OG0000251	HELIO_05418	XENTR11476, XENTR03109
OG0000255	HELIO_11786	XENTR09255
OG0000255	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118, HELIO_05381, HELIO_00573	XENTR12056
OG0000256	HELIO_11169	XENTR18908
OG0000256	HELIO_06584, HELIO_07024, HELIO_07406, HELIO_07937	XENTR00544, XENTR12133, XENTR13229
OG0000257	HELIO_10210	XENTR07148, XENTR11248
OG0000257	HELIO_08653	XENTR03052, XENTR13887
OG0000258	HELIO_07834	XENTR04830, XENTR00764
OG0000258	HELIO_11938	XENTR12963, XENTR01640
OG0000260	HELIO_02123	XENTR02375, XENTR07041
OG0000263	HELIO_05578, HELIO_08363, HELIO_05846, HELIO_05963, HELIO_01532, HELIO_11244, HELIO_09948	XENTR08076
OG0000265	HELIO_10981	XENTR16202, XENTR06790, XENTR04690
OG0000265	HELIO_02949	XENTR16783
OG0000268	HELIO_11907	XENTR08601, XENTR08600, XENTR12203
OG0000270	HELIO_08940	XENTR01639, XENTR12962
OG0000270	HELIO_11284	XENTR15949, XENTR01261
OG0000272	HELIO_06926	XENTR12139, XENTR00222, XENTR10866, XENTR04026, XENTR00876
OG0000273	HELIO_05150	XENTR05880
OG0000273	HELIO_01650	XENTR04558
OG0000275	HELIO_08804	XENTR08145, XENTR07453, XENTR01933
OG0000276	HELIO_12000	XENTR11774, XENTR09720
OG0000277	HELIO_01369	XENTR14696, XENTR01190
OG0000277	HELIO_01920	XENTR10121, XENTR08844, XENTR08749
OG0000280	HELIO_02582	XENTR09398
OG0000281	HELIO_07402	XENTR11395, XENTR11394, XENTR00724, XENTR17839, XENTR12423, XENTR05941, XENTR08165
OG0000281	HELIO_08563	XENTR05001, XENTR04901
OG0000282	HELIO_10802	XENTR02925, XENTR13973
OG0000282	HELIO_06080	XENTR08646
OG0000284	HELIO_09271, HELIO_08507, HELIO_03356	XENTR07786, XENTR15522, XENTR13217
OG0000284	HELIO_04011	XENTR04307
OG0000288	HELIO_01393	XENTR03004, XENTR07811, XENTR01416, XENTR09626, XENTR07805
OG0000289	HELIO_07121	XENTR00324, XENTR04766
OG0000290	HELIO_00049, HELIO_02831, HELIO_07100	XENTR04155
OG0000295	HELIO_04234	XENTR03072
OG0000295	HELIO_05051	XENTR01672
OG0000296	HELIO_03893	XENTR15309
OG0000296	HELIO_12440	XENTR04749, XENTR11549
OG0000296	HELIO_07957	XENTR06270, XENTR06080
OG0000297	HELIO_10152, HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616	XENTR05837, XENTR10437, XENTR10438, XENTR17204, XENTR02128, XENTR02129, XENTR16806
OG0000298	HELIO_09048, HELIO_06605, HELIO_10723	XENTR15513, XENTR15512, XENTR19224, XENTR17746, XENTR06109, XENTR04556
OG0000299	HELIO_09503	XENTR10892, XENTR10893, XENTR02454
OG0000300	HELIO_11563, HELIO_11637	XENTR05754
OG0000301	HELIO_10571	XENTR10255
OG0000301	HELIO_11537	XENTR00731, XENTR05032
OG0000301	HELIO_08461	XENTR12661
OG0000302	HELIO_04163	XENTR16030
OG0000303	HELIO_04480, HELIO_03956, HELIO_10932	XENTR17264
OG0000305	HELIO_11091	XENTR15555
OG0000305	HELIO_04494	XENTR05359
OG0000305	HELIO_11371	XENTR04162, XENTR07218
OG0000306	HELIO_09402	XENTR13781, XENTR07294, XENTR01939, XENTR04873
OG0000308	HELIO_09361, HELIO_07835	XENTR05341, XENTR03132
OG0000308	HELIO_05751	XENTR06275
OG0000309	HELIO_05101	XENTR00767
OG0000312	HELIO_01538	XENTR10281, XENTR10282, XENTR04736, XENTR00030
OG0000312	HELIO_09957	XENTR12581
OG0000312	HELIO_10360	XENTR16372, XENTR10558
OG0000313	HELIO_06905	XENTR04895, XENTR02724
OG0000313	HELIO_11614	XENTR08592
OG0000313	HELIO_01266	XENTR05983, XENTR05982
OG0000314	HELIO_03371	XENTR04774, XENTR10527, XENTR11181
OG0000315	HELIO_08178	XENTR03674
OG0000315	HELIO_09319	XENTR04204, XENTR06293
OG0000315	HELIO_06387	XENTR02373
OG0000316	HELIO_00705	XENTR07574, XENTR05658
OG0000316	HELIO_01356	XENTR00550, XENTR11533
OG0000317	HELIO_09420	XENTR13934, XENTR13686, XENTR00225
OG0000319	HELIO_06272, HELIO_00545	XENTR04638
OG0000319	HELIO_04456, HELIO_04612	XENTR08302
OG0000320	HELIO_00242	XENTR04771
OG0000321	HELIO_08196	XENTR04726
OG0000321	HELIO_12621	XENTR01810
OG0000321	HELIO_08301	XENTR09351, XENTR09906, XENTR02057, XENTR09352, XENTR09907
OG0000322	HELIO_03829, HELIO_10830, HELIO_06778	XENTR06441
OG0000323	HELIO_07979	XENTR18280
OG0000323	HELIO_09877	XENTR06278, XENTR08426
OG0000325	HELIO_11175, HELIO_05922, HELIO_12606, HELIO_12089	XENTR07161
OG0000326	HELIO_08613	XENTR16483
OG0000328	HELIO_12519	XENTR04569, XENTR00477, XENTR13076, XENTR13140
OG0000329	HELIO_07087	XENTR05224, XENTR13205, XENTR13637, XENTR14193
OG0000330	HELIO_11289, HELIO_02354, HELIO_05125, HELIO_05025, HELIO_10817, HELIO_00687	XENTR13410, XENTR13411, XENTR13409, XENTR13412, XENTR03029, XENTR03030
OG0000333	HELIO_00226	XENTR16826
OG0000338	HELIO_11240	XENTR03666, XENTR00810
OG0000338	HELIO_09261	XENTR00811, XENTR03279
OG0000338	HELIO_11115	XENTR12945
OG0000339	HELIO_05723, HELIO_01207	XENTR06902, XENTR11218
OG0000341	HELIO_08174, HELIO_08173	XENTR09328, XENTR07475, XENTR02979, XENTR12854
OG0000343	HELIO_11255, HELIO_11254, HELIO_11253, HELIO_04075	XENTR11384, XENTR11385, XENTR00663, XENTR09712
OG0000344	HELIO_01783	XENTR04022, XENTR04531, XENTR16339
OG0000345	HELIO_12314	XENTR04999, XENTR04907, XENTR12817
OG0000346	HELIO_07117	XENTR17511, XENTR00075, XENTR04734
OG0000349	HELIO_02776, HELIO_06671, HELIO_02602, HELIO_03916	XENTR00525, XENTR13331, XENTR17614, XENTR17615, XENTR18310
OG0000350	HELIO_10069	XENTR15815, XENTR10276, XENTR02136, XENTR05748, XENTR16105
OG0000350	HELIO_00597	XENTR05868
OG0000350	HELIO_10189	XENTR14747, XENTR16793
OG0000350	HELIO_09346	XENTR09038, XENTR12529
OG0000352	HELIO_07849	XENTR04727, XENTR11543, XENTR14779
OG0000352	HELIO_02109	XENTR11161
OG0000356	HELIO_07250, HELIO_04896	XENTR04143
OG0000356	HELIO_09257	XENTR07422
OG0000357	HELIO_12008	XENTR11352, XENTR14897
OG0000357	HELIO_04303	XENTR15970, XENTR17586, XENTR08879, XENTR13168
OG0000358	HELIO_08162	XENTR09276
OG0000358	HELIO_07934	XENTR00396
OG0000358	HELIO_07992	XENTR16746
OG0000358	HELIO_09698	XENTR09348
OG0000359	HELIO_08095	XENTR05950, XENTR00976
OG0000359	HELIO_01337	XENTR15161, XENTR14895, XENTR06527
OG0000359	HELIO_08324	XENTR09262
OG0000360	HELIO_07042	XENTR08788
OG0000360	HELIO_05668	XENTR08830, XENTR08829, XENTR03303
OG0000360	HELIO_09290	XENTR18235
OG0000363	HELIO_08685	XENTR18877
OG0000363	HELIO_04531	XENTR17199, XENTR06334, XENTR17198
OG0000364	HELIO_03949, HELIO_12735, HELIO_10136, HELIO_07364, HELIO_06168, HELIO_10958	XENTR07477
OG0000365	HELIO_11146	XENTR02627, XENTR09699, XENTR09824, XENTR03981, XENTR12218
OG0000367	HELIO_11366	XENTR00773, XENTR02827
OG0000367	HELIO_00864	XENTR18872, XENTR04515, XENTR03632
OG0000371	HELIO_06901	XENTR11137
OG0000372	HELIO_08010	XENTR05569, XENTR05568
OG0000372	HELIO_12662	XENTR06420
OG0000372	HELIO_08215	XENTR12969, XENTR16656
OG0000373	HELIO_07356	XENTR10296
OG0000374	HELIO_12548	XENTR12206, XENTR03156, XENTR06198
OG0000374	HELIO_08385	XENTR10123, XENTR08845
OG0000374	HELIO_07571	XENTR06197, XENTR03155
OG0000375	HELIO_04344	XENTR01003, XENTR07353, XENTR15338, XENTR09136
OG0000375	HELIO_02630	XENTR17679, XENTR09225, XENTR16323
OG0000378	HELIO_00664	XENTR12085, XENTR05893, XENTR15421, XENTR11577
OG0000379	HELIO_02753	XENTR03681
OG0000379	HELIO_09413	XENTR09134
OG0000379	HELIO_10769	XENTR01840
OG0000379	HELIO_01951	XENTR07942
OG0000380	HELIO_03707	XENTR02493
OG0000382	HELIO_06591	XENTR02893, XENTR02790, XENTR02892, XENTR02791
OG0000384	HELIO_11619	XENTR14248, XENTR04885
OG0000384	HELIO_06784	XENTR05374
OG0000386	HELIO_06942, HELIO_09822, HELIO_04683	XENTR15040, XENTR18021, XENTR05259, XENTR18911, XENTR19193
OG0000389	HELIO_05126, HELIO_04723, HELIO_01825	XENTR13046, XENTR07562
OG0000391	HELIO_10879	XENTR10506
OG0000392	HELIO_05710, HELIO_07226	XENTR05822, XENTR00373
OG0000393	HELIO_12162, HELIO_00926, HELIO_04233, HELIO_12760	XENTR10938
OG0000393	HELIO_07006	XENTR11795
OG0000396	HELIO_11515	XENTR08117
OG0000397	HELIO_10979	XENTR18769
OG0000399	HELIO_07050	XENTR09009
OG0000399	HELIO_03771	XENTR15857, XENTR05296, XENTR05870
OG0000400	HELIO_10775	XENTR01263
OG0000401	HELIO_07012, HELIO_09245	XENTR02930
OG0000402	HELIO_08210	XENTR02219, XENTR11951, XENTR13580
OG0000402	HELIO_08672, HELIO_08610	XENTR12413
OG0000403	HELIO_12710, HELIO_12709	XENTR00670
OG0000404	HELIO_12139	XENTR04297, XENTR00047
OG0000405	HELIO_10657	XENTR12151, XENTR12577, XENTR12578, XENTR04243
OG0000411	HELIO_00642	XENTR12042, XENTR04225
OG0000412	HELIO_12508	XENTR00072
OG0000412	HELIO_09547	XENTR17107, XENTR15524
OG0000413	HELIO_08207, HELIO_08206	XENTR02384, XENTR00587, XENTR14291
OG0000413	HELIO_10878	XENTR06107, XENTR11920, XENTR09714
OG0000415	HELIO_12745, HELIO_08198, HELIO_12617	XENTR10423, XENTR12429, XENTR08187, XENTR02440, XENTR06896, XENTR06895, XENTR06897, XENTR06898, XENTR06892, XENTR06893, XENTR06894
OG0000422	HELIO_06618	XENTR04080, XENTR07599
OG0000424	HELIO_07447, HELIO_02671	XENTR06704
OG0000425	HELIO_02713	XENTR12653, XENTR00617, XENTR02421
OG0000425	HELIO_11977	XENTR18784, XENTR10074
OG0000426	HELIO_00568	XENTR13177, XENTR13178
OG0000426	HELIO_10983	XENTR13136, XENTR11204, XENTR01857
OG0000427	HELIO_03641	XENTR16612
OG0000427	HELIO_07136	XENTR17783, XENTR06248
OG0000429	HELIO_04434	XENTR16139
OG0000429	HELIO_07593	XENTR13742
OG0000431	HELIO_02207	XENTR00991
OG0000431	HELIO_05550	XENTR05779
OG0000431	HELIO_04546	XENTR09022, XENTR09024, XENTR09055
OG0000432	HELIO_04640	XENTR10719
OG0000432	HELIO_07017, HELIO_06679	XENTR02842, XENTR07037
OG0000433	HELIO_10148	XENTR13728, XENTR07334
OG0000433	HELIO_09108	XENTR08150, XENTR16244
OG0000435	HELIO_02789	XENTR03847
OG0000435	HELIO_08123	XENTR10898, XENTR12043, XENTR06258, XENTR02452
OG0000436	HELIO_08988, HELIO_08989	XENTR17485, XENTR17484
OG0000437	HELIO_08664	XENTR10011
OG0000442	HELIO_01730	XENTR03078, XENTR07242, XENTR07241
OG0000442	HELIO_02982	XENTR17716, XENTR12755
OG0000442	HELIO_12491	XENTR00127, XENTR16680
OG0000443	HELIO_07163	XENTR16164, XENTR16165
OG0000443	HELIO_10033	XENTR08253
OG0000444	HELIO_04957	XENTR16001, XENTR05337
OG0000446	HELIO_08937	XENTR12284
OG0000446	HELIO_02189	XENTR09860
OG0000447	HELIO_10938, HELIO_10939	XENTR03570, XENTR16310, XENTR06964, XENTR06423
OG0000448	HELIO_08948	XENTR09535, XENTR16808, XENTR10820
OG0000450	HELIO_01846	XENTR14894, XENTR03676
OG0000454	HELIO_01041	XENTR15860
OG0000458	HELIO_08566	XENTR03626, XENTR03627, XENTR03628
OG0000458	HELIO_06003	XENTR03637, XENTR04639, XENTR17840
OG0000459	HELIO_06755, HELIO_07251	XENTR07204, XENTR12836, XENTR12837
OG0000460	HELIO_10718	XENTR16884
OG0000461	HELIO_02414	XENTR16800
OG0000461	HELIO_03732	XENTR03673, XENTR10322, XENTR10323
OG0000463	HELIO_09937	XENTR15683, XENTR18055
OG0000463	HELIO_08661	XENTR05720, XENTR03129
OG0000465	HELIO_12789	XENTR04514
OG0000465	HELIO_10139	XENTR12030
OG0000466	HELIO_07058, HELIO_06415	XENTR12080, XENTR12081
OG0000467	HELIO_10923	XENTR13171, XENTR04831, XENTR01243, XENTR00763
OG0000468	HELIO_03768	XENTR14149, XENTR14150, XENTR14148, XENTR14151
OG0000469	HELIO_06536	XENTR07061, XENTR03510, XENTR16136, XENTR06384, XENTR06808
OG0000469	HELIO_02957	XENTR18040, XENTR09815
OG0000470	HELIO_04201	XENTR08990
OG0000471	HELIO_11076, HELIO_01921	XENTR04919, XENTR04918, XENTR05004, XENTR08938
OG0000473	HELIO_02691, HELIO_04547, HELIO_04615, HELIO_12353, HELIO_02800, HELIO_04395, HELIO_06620	XENTR07541, XENTR04001, XENTR14187, XENTR04930
OG0000474	HELIO_10673	XENTR05228, XENTR06948, XENTR12871, XENTR17592
OG0000475	HELIO_10255	XENTR00403, XENTR16167
OG0000476	HELIO_11845	XENTR14517
OG0000476	HELIO_05620	XENTR09662
OG0000478	HELIO_07629	XENTR06378, XENTR05970
OG0000479	HELIO_08760	XENTR00167, XENTR14181
OG0000479	HELIO_02948	XENTR15349, XENTR00798
OG0000480	HELIO_08414	XENTR10551, XENTR10531, XENTR04392, XENTR10532, XENTR01398, XENTR09020, XENTR09018, XENTR09017
OG0000480	HELIO_08413	XENTR16905
OG0000481	HELIO_12216	XENTR18341
OG0000481	HELIO_11178	XENTR16095
OG0000481	HELIO_09259	XENTR07539, XENTR12694
OG0000482	HELIO_06214	XENTR14111, XENTR12532, XENTR14401
OG0000482	HELIO_06713, HELIO_11214	XENTR00585
OG0000484	HELIO_05916	XENTR13210, XENTR00371, XENTR11014, XENTR05882
OG0000485	HELIO_07054	XENTR10818
OG0000486	HELIO_10558, HELIO_11461, HELIO_05022, HELIO_11212, HELIO_06172, HELIO_02564, HELIO_00117	XENTR07282, XENTR04857
OG0000487	HELIO_07290	XENTR15492
OG0000488	HELIO_02611	XENTR13001, XENTR13002, XENTR02455
OG0000490	HELIO_06690	XENTR04016, XENTR06481, XENTR16561, XENTR06162, XENTR06161
OG0000491	HELIO_02841, HELIO_11924	XENTR05260, XENTR04378, XENTR03295
OG0000494	HELIO_07387	XENTR11154, XENTR04560, XENTR01512, XENTR10308
OG0000495	HELIO_03281, HELIO_12758	XENTR00150, XENTR00149
OG0000496	HELIO_09084	XENTR02898
OG0000497	HELIO_03655	XENTR12510, XENTR13344
OG0000498	HELIO_08706	XENTR06646, XENTR04610, XENTR08348, XENTR02958, XENTR10209
OG0000499	HELIO_09553	XENTR04148
OG0000503	HELIO_03761, HELIO_01577	XENTR11822, XENTR11424, XENTR11425, XENTR12881, XENTR12882
OG0000503	HELIO_01283	XENTR10022
OG0000505	HELIO_05319	XENTR15726, XENTR09584, XENTR09585, XENTR10436, XENTR09693, XENTR09694
OG0000508	HELIO_04860	XENTR06935
OG0000508	HELIO_10897	XENTR13428
OG0000510	HELIO_05326, HELIO_00614, HELIO_06648	XENTR16454, XENTR14055, XENTR06353, XENTR15990
OG0000514	HELIO_07204	XENTR05611, XENTR01673
OG0000515	HELIO_01437, HELIO_00462, HELIO_05122, HELIO_00094	XENTR09527
OG0000516	HELIO_04523	XENTR12542, XENTR10354, XENTR15576, XENTR10452, XENTR08167
OG0000519	HELIO_00935	XENTR04553
OG0000520	HELIO_02641	XENTR10317, XENTR14896
OG0000520	HELIO_10311	XENTR14507, XENTR14506, XENTR02607
OG0000521	HELIO_07126	XENTR12652, XENTR09000, XENTR04152, XENTR14112
OG0000522	HELIO_08815, HELIO_12218	XENTR11563
OG0000522	HELIO_08208	XENTR01899, XENTR14640
OG0000523	HELIO_12547, HELIO_01413	XENTR10295, XENTR14142
OG0000524	HELIO_03929	XENTR09435
OG0000525	HELIO_03718	XENTR09923, XENTR09922
OG0000525	HELIO_00389	XENTR10927, XENTR01759, XENTR09125
OG0000526	HELIO_00348, HELIO_11593	XENTR14537, XENTR00608
OG0000527	HELIO_07197	XENTR01298, XENTR15872
OG0000528	HELIO_07368	XENTR08509, XENTR02076, XENTR15793, XENTR01661
OG0000530	HELIO_07741, HELIO_07742	XENTR09841, XENTR08688, XENTR03985
OG0000531	HELIO_02220	XENTR06858
OG0000535	HELIO_10664, HELIO_04341	XENTR14528, XENTR12170
OG0000537	HELIO_02446	XENTR00659, XENTR02728
OG0000537	HELIO_01622	XENTR00658, XENTR02729
OG0000538	HELIO_11897, HELIO_11896	XENTR12900, XENTR13063
OG0000542	HELIO_02332	XENTR03568, XENTR04355, XENTR11922
OG0000542	HELIO_03023	XENTR03401
OG0000544	HELIO_03555	XENTR08814, XENTR13831
OG0000544	HELIO_09959	XENTR06733
OG0000545	HELIO_00292	XENTR03840
OG0000545	HELIO_03093	XENTR09092, XENTR14538, XENTR09005, XENTR11985
OG0000548	HELIO_10743	XENTR15842, XENTR12691, XENTR12827
OG0000548	HELIO_10294	XENTR14858, XENTR16215
OG0000548	HELIO_01580	XENTR09279, XENTR16463, XENTR06806
OG0000552	HELIO_04288	XENTR04244
OG0000552	HELIO_02628	XENTR15303
OG0000553	HELIO_12654	XENTR04835, XENTR02530, XENTR06601
OG0000553	HELIO_00441	XENTR15181, XENTR02641, XENTR10623, XENTR10625, XENTR10624
OG0000553	HELIO_00012	XENTR07370
OG0000560	HELIO_06436, HELIO_09240, HELIO_05887	XENTR09304
OG0000561	HELIO_11408	XENTR08505
OG0000562	HELIO_12786	XENTR00450, XENTR10477
OG0000564	HELIO_00066	XENTR11680, XENTR00195, XENTR13086
OG0000564	HELIO_11739	XENTR11650, XENTR00592
OG0000565	HELIO_05432	XENTR14800
OG0000566	HELIO_06134, HELIO_05991	XENTR08128
OG0000566	HELIO_09539	XENTR02577
OG0000567	HELIO_10335	XENTR01468, XENTR04575, XENTR17225
OG0000567	HELIO_10328	XENTR15381
OG0000570	HELIO_04526, HELIO_11396, HELIO_11398, HELIO_11795	XENTR18916, XENTR18917, XENTR14036, XENTR01676
OG0000572	HELIO_10250, HELIO_10251	XENTR13098, XENTR15792
OG0000573	HELIO_11819	XENTR00290, XENTR12035, XENTR12034
OG0000573	HELIO_09237	XENTR08127
OG0000574	HELIO_05765	XENTR06500
OG0000575	HELIO_03415, HELIO_05026, HELIO_04589, HELIO_03888	XENTR00803, XENTR15351, XENTR11211, XENTR03152
OG0000576	HELIO_04420	XENTR08548, XENTR01107, XENTR13035
OG0000578	HELIO_04018	XENTR16212, XENTR09090, XENTR03873, XENTR03874
OG0000579	HELIO_08075	XENTR09281, XENTR02526, XENTR06804, XENTR04843, XENTR06803, XENTR06802
OG0000580	HELIO_00767	XENTR15703, XENTR08338
OG0000581	HELIO_07650	XENTR03879
OG0000581	HELIO_00377	XENTR01643, XENTR03880, XENTR01642
OG0000583	HELIO_06801	XENTR02046, XENTR15416, XENTR05897, XENTR15995
OG0000587	HELIO_08335	XENTR08579, XENTR15453, XENTR11141, XENTR11142
OG0000587	HELIO_02916	XENTR02064
OG0000588	HELIO_06031	XENTR06511, XENTR13248, XENTR15252
OG0000588	HELIO_08850	XENTR17128
OG0000589	HELIO_05352	XENTR11197, XENTR12066, XENTR01256, XENTR01604
OG0000590	HELIO_04845	XENTR14925, XENTR01750, XENTR12267, XENTR05220
OG0000590	HELIO_05331	XENTR09959, XENTR09960, XENTR17798, XENTR17799
OG0000591	HELIO_00717	XENTR07336
OG0000592	HELIO_11966	XENTR09881
OG0000592	HELIO_10886	XENTR09851
OG0000593	HELIO_01727	XENTR16603, XENTR04787, XENTR09811
OG0000594	HELIO_09059	XENTR12851, XENTR04133, XENTR12850, XENTR02361
OG0000597	HELIO_02513	XENTR17671, XENTR17670, XENTR19170, XENTR01128
OG0000597	HELIO_06072	XENTR02665, XENTR08682
OG0000600	HELIO_06427	XENTR03978, XENTR05099, XENTR03977, XENTR14383
OG0000601	HELIO_00228, HELIO_06365	XENTR10249, XENTR17602, XENTR17601, XENTR02697
OG0000602	HELIO_08958	XENTR02033, XENTR02032, XENTR03241
OG0000602	HELIO_03692	XENTR03242, XENTR15509, XENTR02031
OG0000603	HELIO_08442	XENTR06631, XENTR12110, XENTR06556
OG0000604	HELIO_10843, HELIO_10844	XENTR12659
OG0000609	HELIO_02166	XENTR09031, XENTR09032
OG0000609	HELIO_01095	XENTR09422
OG0000610	HELIO_08233	XENTR06743, XENTR10275
OG0000610	HELIO_08205	XENTR09167, XENTR16828
OG0000611	HELIO_03069	XENTR07697, XENTR14370
OG0000611	HELIO_06952	XENTR00513
OG0000612	HELIO_04425	XENTR02467
OG0000613	HELIO_12531	XENTR14077, XENTR01460
OG0000614	HELIO_11672	XENTR14290
OG0000615	HELIO_02362	XENTR05253, XENTR05188, XENTR16074, XENTR00273
OG0000616	HELIO_12592	XENTR16458
OG0000618	HELIO_09707	XENTR12353
OG0000619	HELIO_07452, HELIO_07453	XENTR13390, XENTR07082, XENTR07081, XENTR09376
OG0000623	HELIO_01153	XENTR07882
OG0000623	HELIO_01575	XENTR16677, XENTR03896
OG0000624	HELIO_12110, HELIO_04396, HELIO_02075	XENTR10751, XENTR05400
OG0000625	HELIO_10043, HELIO_12510	XENTR00631, XENTR00632, XENTR00633, XENTR10082
OG0000626	HELIO_08657, HELIO_08658	XENTR08195, XENTR07632
OG0000627	HELIO_01431	XENTR10097, XENTR14582
OG0000628	HELIO_07284	XENTR02456, XENTR13000
OG0000629	HELIO_03651	XENTR14339
OG0000634	HELIO_04856	XENTR18822, XENTR18823, XENTR19156
OG0000635	HELIO_12781	XENTR06487
OG0000636	HELIO_06623, HELIO_05388	XENTR11087, XENTR12476
OG0000637	HELIO_11151	XENTR17167
OG0000639	HELIO_03049, HELIO_03048	XENTR14136, XENTR08621
OG0000639	HELIO_09484	XENTR10212, XENTR12548, XENTR02478
OG0000642	HELIO_06112, HELIO_06155	XENTR11733
OG0000643	HELIO_10380	XENTR10328
OG0000645	HELIO_03716	XENTR00518
OG0000646	HELIO_00539	XENTR04406
OG0000646	HELIO_03107	XENTR07263, XENTR07262, XENTR17137
OG0000647	HELIO_01414	XENTR17079
OG0000648	HELIO_05483	XENTR08177
OG0000648	HELIO_02387	XENTR08178, XENTR10991
OG0000649	HELIO_06593	XENTR03771, XENTR03773, XENTR03774, XENTR03772, XENTR03775, XENTR11809
OG0000651	HELIO_06636	XENTR05217, XENTR03187
OG0000654	HELIO_03848	XENTR06209, XENTR17283, XENTR15108, XENTR08609
OG0000657	HELIO_10387	XENTR09582, XENTR05287
OG0000660	HELIO_01158	XENTR01113
OG0000660	HELIO_12701	XENTR00531
OG0000662	HELIO_05920	XENTR12483
OG0000664	HELIO_01686	XENTR18935, XENTR10788, XENTR02592
OG0000664	HELIO_03266	XENTR08222, XENTR08223, XENTR08221, XENTR05344
OG0000665	HELIO_07542	XENTR10286, XENTR14432, XENTR14325, XENTR18084, XENTR14324
OG0000670	HELIO_05028	XENTR12241, XENTR00704, XENTR09058, XENTR03191, XENTR03192, XENTR07429
OG0000671	HELIO_10697	XENTR09206
OG0000672	HELIO_01185	XENTR10536, XENTR18111
OG0000672	HELIO_02468	XENTR14352
OG0000674	HELIO_04125	XENTR01435, XENTR06759
OG0000676	HELIO_11959	XENTR05112, XENTR10868
OG0000676	HELIO_04321	XENTR08597, XENTR02025, XENTR07079
OG0000680	HELIO_05397	XENTR17739
OG0000680	HELIO_06924, HELIO_00172, HELIO_00682	XENTR03777, XENTR07100
OG0000681	HELIO_09932	XENTR01035, XENTR10823
OG0000681	HELIO_01469, HELIO_03320	XENTR02583, XENTR09876, XENTR09875
OG0000682	HELIO_03672	XENTR06453, XENTR17621, XENTR15062
OG0000683	HELIO_12315	XENTR15130
OG0000683	HELIO_10017	XENTR06503, XENTR00426
OG0000684	HELIO_08779	XENTR16125, XENTR03725, XENTR09968, XENTR03724
OG0000690	HELIO_00922	XENTR12763, XENTR09156
OG0000690	HELIO_02624	XENTR16042
OG0000690	HELIO_05919	XENTR13758
OG0000691	HELIO_08803	XENTR12556, XENTR00454
OG0000691	HELIO_03421	XENTR14240, XENTR02488
OG0000692	HELIO_02500	XENTR09451
OG0000693	HELIO_09915	XENTR17235, XENTR06541
OG0000693	HELIO_07892	XENTR06151
OG0000694	HELIO_05625	XENTR09772
OG0000696	HELIO_04265	XENTR00213
OG0000696	HELIO_06426, HELIO_08090	XENTR05925
OG0000698	HELIO_09681	XENTR05540
OG0000698	HELIO_12417	XENTR12807, XENTR11709
OG0000700	HELIO_10301	XENTR17342, XENTR09480
OG0000701	HELIO_11804, HELIO_02160	XENTR08735, XENTR08734, XENTR08926, XENTR08927, XENTR06451, XENTR01949
OG0000702	HELIO_09403	XENTR11939, XENTR05068, XENTR14141
OG0000703	HELIO_02836	XENTR08730, XENTR08729, XENTR05594
OG0000706	HELIO_02299	XENTR02593
OG0000708	HELIO_04126	XENTR03991
OG0000708	HELIO_01919	XENTR06811
OG0000709	HELIO_07079	XENTR12794
OG0000710	HELIO_04299	XENTR05184, XENTR11575, XENTR05464
OG0000711	HELIO_01631	XENTR17290, XENTR14028
OG0000711	HELIO_03110	XENTR12075, XENTR10806
OG0000712	HELIO_10286	XENTR04994, XENTR00668, XENTR15876, XENTR04890
OG0000713	HELIO_07275, HELIO_11463, HELIO_06463, HELIO_00543, HELIO_02508	XENTR18876, XENTR06309
OG0000715	HELIO_06043	XENTR03141, XENTR05201, XENTR15992
OG0000716	HELIO_06181, HELIO_07464	XENTR06302, XENTR07615, XENTR18854, XENTR11906
OG0000718	HELIO_08422	XENTR16847, XENTR16460, XENTR09687, XENTR17406, XENTR09096, XENTR10099
OG0000720	HELIO_02774	XENTR00549, XENTR11251
OG0000721	HELIO_03399	XENTR07131, XENTR04541
OG0000722	HELIO_05630	XENTR06651, XENTR07504, XENTR09493, XENTR17327
OG0000724	HELIO_09105	XENTR15314
