Orthogroup	HELIO_ok	DROME
OG0000356	HELIO_04896	DROME01295, DROME01294
OG0000356	HELIO_09257	DROME01953
OG0000357	HELIO_02302, HELIO_12008	DROME13834
OG0000358	HELIO_08162	DROME07474
OG0000358	HELIO_07934	DROME00466, DROME00200, DROME00199
OG0000359	HELIO_01337	DROME11803
OG0000363	HELIO_08685, HELIO_04531, HELIO_03753	DROME18487
OG0000365	HELIO_04794	DROME05773, DROME05774, DROME15910
OG0000367	HELIO_11366	DROME13648, DROME13646, DROME13647
OG0000367	HELIO_00864	DROME15189, DROME15190, DROME15188
OG0000371	HELIO_07468, HELIO_06901, HELIO_00894, HELIO_04470	DROME01678, DROME02633, DROME02636
OG0000372	HELIO_12662	DROME09531
OG0000374	HELIO_12548	DROME04717, DROME04718, DROME04716
OG0000374	HELIO_08385	DROME00970, DROME00969, DROME00968, DROME00971
OG0000374	HELIO_07571	DROME04429, DROME04427, DROME04428
OG0000375	HELIO_04344	DROME21630
OG0000375	HELIO_02630	DROME07013
OG0000378	HELIO_00664	DROME09766, DROME09767
OG0000379	HELIO_02753	DROME09607
OG0000379	HELIO_09413	DROME21997, DROME22000, DROME21995, DROME22001, DROME21994, DROME21998
OG0000379	HELIO_10769	DROME02844
OG0000379	HELIO_01951	DROME07921
OG0000380	HELIO_03707	DROME05237
OG0000382	HELIO_06591	DROME01475
OG0000384	HELIO_11619	DROME14888, DROME14889
OG0000384	HELIO_06784, HELIO_00671	DROME03187, DROME03190, DROME03189, DROME03188
OG0000385	HELIO_06965, HELIO_07014, HELIO_02136, HELIO_00841, HELIO_02137	DROME05997, DROME09713, DROME09714, DROME09715, DROME05708, DROME05707
OG0000389	HELIO_05126, HELIO_04723, HELIO_01825	DROME17945
OG0000390	HELIO_11470, HELIO_06676	DROME01744, DROME01742, DROME02737, DROME01739, DROME01741
OG0000391	HELIO_00863	DROME04498, DROME04500, DROME04499
OG0000392	HELIO_05710, HELIO_07226	DROME13919, DROME13921, DROME13920
OG0000393	HELIO_12162, HELIO_00926, HELIO_04233, HELIO_12760	DROME13322
OG0000393	HELIO_07006	DROME20684
OG0000397	HELIO_10979	DROME14885
OG0000399	HELIO_04949	DROME21835
OG0000399	HELIO_03771	DROME12205, DROME12206
OG0000400	HELIO_10775	DROME09694
OG0000401	HELIO_07012, HELIO_09245	DROME20041
OG0000402	HELIO_08210	DROME11245, DROME11246
OG0000402	HELIO_08672, HELIO_08610	DROME12090
OG0000403	HELIO_12710, HELIO_12709	DROME06350
OG0000404	HELIO_12139	DROME17748
OG0000404	HELIO_05343	DROME16096
OG0000409	HELIO_03616	DROME19502
OG0000409	HELIO_10399	DROME11210, DROME11209
OG0000411	HELIO_00642	DROME16025, DROME16024, DROME16016, DROME16020, DROME16017, DROME16021, DROME16026, DROME16027, DROME16018, DROME16023, DROME16014, DROME16022, DROME16015, DROME16019, DROME16028
OG0000412	HELIO_12508	DROME09076
OG0000412	HELIO_09547	DROME02464, DROME13336, DROME13334, DROME13335, DROME15399
OG0000413	HELIO_08207, HELIO_08206	DROME21174
OG0000413	HELIO_10878	DROME13327, DROME13328
OG0000415	HELIO_12745	DROME01505, DROME01506
OG0000419	HELIO_02114	DROME06034, DROME04433
OG0000420	HELIO_11506, HELIO_10479, HELIO_04176	DROME02672
OG0000424	HELIO_07447, HELIO_02671	DROME02090, DROME02075, DROME02066, DROME02076, DROME02077, DROME02078, DROME02064, DROME02063, DROME02062, DROME02065, DROME02081, DROME12353, DROME17176, DROME17175, DROME00623, DROME03850, DROME03851, DROME06196, DROME14713, DROME14583, DROME14582, DROME14580, DROME14579, DROME14581, DROME08237, DROME08236, DROME08235
OG0000425	HELIO_02713	DROME14160, DROME14161, DROME14159, DROME14158
OG0000426	HELIO_00568	DROME16357, DROME16356
OG0000426	HELIO_10983	DROME09933, DROME09928, DROME09929, DROME09932, DROME09931, DROME09930, DROME09934
OG0000427	HELIO_03641	DROME05699, DROME05698
OG0000427	HELIO_07136	DROME18355, DROME18356
OG0000429	HELIO_04434, HELIO_07593	DROME19525, DROME07553, DROME07552, DROME06812
OG0000431	HELIO_02207	DROME05704
OG0000431	HELIO_05550	DROME12301, DROME12300
OG0000431	HELIO_04546	DROME11410, DROME11409, DROME11408
OG0000432	HELIO_04640	DROME05881, DROME05880, DROME05879, DROME02818, DROME02819, DROME02816, DROME02817, DROME02883
OG0000433	HELIO_10148	DROME00007, DROME00005, DROME00004, DROME00006
OG0000433	HELIO_09108	DROME20425, DROME20423, DROME20424
OG0000435	HELIO_08123	DROME03996, DROME03995
OG0000442	HELIO_01730	DROME13942
OG0000442	HELIO_02982	DROME12188
OG0000442	HELIO_12491	DROME01916
OG0000443	HELIO_07163	DROME14734, DROME14735, DROME14732, DROME14733
OG0000444	HELIO_00903	DROME21032
OG0000444	HELIO_04957	DROME03786, DROME03789, DROME03788, DROME03787
OG0000445	HELIO_01787, HELIO_05217	DROME06725, DROME06723, DROME06724, DROME20153, DROME20152
OG0000446	HELIO_08937	DROME07092
OG0000446	HELIO_02189	DROME06421
OG0000446	HELIO_01194	DROME06051, DROME06050
OG0000447	HELIO_10938, HELIO_10939	DROME20929, DROME20928
OG0000450	HELIO_01846	DROME16711, DROME16712
OG0000454	HELIO_01041	DROME15035, DROME15036, DROME15037
OG0000461	HELIO_02414	DROME17428
OG0000461	HELIO_03731	DROME03657, DROME03656
OG0000463	HELIO_09937	DROME20596, DROME20593, DROME20591, DROME20594, DROME20592, DROME20598, DROME20599, DROME20595, DROME20597
OG0000465	HELIO_12789	DROME11515, DROME11516
OG0000465	HELIO_10139	DROME03278
OG0000466	HELIO_07058, HELIO_06415	DROME06663, DROME06661, DROME06536
OG0000467	HELIO_10923	DROME21658, DROME21660, DROME21659
OG0000469	HELIO_06536	DROME18292, DROME18291, DROME18290
OG0000470	HELIO_04201	DROME21239
OG0000475	HELIO_10255	DROME08667, DROME08669, DROME08666, DROME08668
OG0000476	HELIO_11845	DROME19464, DROME19463
OG0000476	HELIO_05685	DROME13684
OG0000477	HELIO_09602, HELIO_12771	DROME04864, DROME04863, DROME04862, DROME04860, DROME04861, DROME12702, DROME12706, DROME12705, DROME12703
OG0000479	HELIO_08760	DROME10906, DROME10907, DROME10905, DROME10908, DROME10909
OG0000479	HELIO_02948	DROME19907, DROME19910, DROME19906, DROME19908, DROME19909, DROME19905, DROME19911
OG0000480	HELIO_08413	DROME18226, DROME18222, DROME18229, DROME18223, DROME18227, DROME18225, DROME18224, DROME18228
OG0000481	HELIO_12216	DROME21853
OG0000481	HELIO_11178	DROME19418
OG0000481	HELIO_09259	DROME01481
OG0000482	HELIO_06214	DROME00092, DROME00094, DROME00093, DROME00096, DROME00095
OG0000482	HELIO_06713, HELIO_11214	DROME19126, DROME19125
OG0000484	HELIO_05916	DROME18988, DROME18995, DROME18994, DROME18989, DROME18985, DROME18986, DROME18992, DROME18993, DROME18990, DROME18987, DROME18991, DROME18996
OG0000485	HELIO_02562	DROME01103, DROME01104, DROME14453
OG0000486	HELIO_10558, HELIO_11461	DROME11708
OG0000488	HELIO_02611	DROME14757, DROME14755, DROME14754
OG0000490	HELIO_06690	DROME19662, DROME19663, DROME19666, DROME19664, DROME19665
OG0000491	HELIO_02841, HELIO_11924	DROME21061, DROME21062, DROME21060, DROME21059
OG0000496	HELIO_09084	DROME00063
OG0000497	HELIO_03655	DROME19794, DROME19793
OG0000498	HELIO_08706	DROME20580, DROME20579, DROME20582, DROME20577, DROME20581, DROME20578
OG0000503	HELIO_03761, HELIO_01577	DROME08711, DROME08712
OG0000503	HELIO_01283	DROME00919, DROME00918
OG0000505	HELIO_05319	DROME09303
OG0000506	HELIO_11106	DROME20212, DROME20211, DROME20206, DROME20208, DROME20209, DROME20213, DROME20215, DROME20219, DROME20218, DROME20214, DROME20216, DROME20217
OG0000508	HELIO_04860	DROME02055
OG0000508	HELIO_10897	DROME08723, DROME08722, DROME08721
OG0000510	HELIO_05326, HELIO_00614, HELIO_06648	DROME17661, DROME17660, DROME17663, DROME17662, DROME17659, DROME15630, DROME15629, DROME02254
OG0000514	HELIO_07204	DROME10575, DROME10574, DROME10569, DROME10572, DROME10570, DROME10576, DROME10573, DROME10571
OG0000515	HELIO_01437, HELIO_00462, HELIO_05122, HELIO_00094	DROME14318
OG0000519	HELIO_03762, HELIO_07021, HELIO_05761, HELIO_00935	DROME08599
OG0000520	HELIO_02643, HELIO_02641	DROME12834
OG0000520	HELIO_10311	DROME14866, DROME14865
OG0000521	HELIO_07126	DROME16066, DROME16068, DROME16065, DROME16069, DROME16070, DROME16071, DROME16067
OG0000523	HELIO_12547, HELIO_01413	DROME01790
OG0000524	HELIO_03929	DROME16877, DROME16870, DROME16868, DROME16873, DROME16869, DROME16871, DROME16876, DROME16872, DROME16879, DROME16874, DROME16867, DROME16865, DROME16862, DROME16878, DROME16863, DROME16859, DROME16860, DROME16875, DROME16880, DROME16866, DROME16864, DROME16861, DROME16858
OG0000525	HELIO_03718	DROME10425
OG0000525	HELIO_00389	DROME20723, DROME20724, DROME20720, DROME20721
OG0000528	HELIO_11004	DROME11293, DROME11294, DROME11295, DROME11296
OG0000530	HELIO_07741, HELIO_07742	DROME18198, DROME18195, DROME18196, DROME18193, DROME18191, DROME18192, DROME18194, DROME18190, DROME18199, DROME18197
OG0000534	HELIO_09230, HELIO_00845, HELIO_05373	DROME11197, DROME11196, DROME11195, DROME11194
OG0000537	HELIO_02446	DROME00914
OG0000537	HELIO_01622	DROME00913
OG0000542	HELIO_02332	DROME03950
OG0000545	HELIO_00292	DROME09189, DROME09193, DROME09192, DROME09190, DROME09191
OG0000545	HELIO_03093	DROME21375, DROME21376, DROME21377
OG0000548	HELIO_10743, HELIO_10294, HELIO_01580	DROME12062, DROME12064, DROME12063
OG0000550	HELIO_06574	DROME18341, DROME18338, DROME18340, DROME18339, DROME18337
OG0000551	HELIO_05085	DROME20755, DROME20754, DROME20757, DROME20756, DROME17228, DROME20767, DROME20760, DROME20758, DROME20761, DROME20765, DROME13495, DROME20763, DROME20762, DROME20766
OG0000552	HELIO_04288, HELIO_02628	DROME03162, DROME03867
OG0000553	HELIO_00012	DROME21018, DROME21017, DROME21019
OG0000554	HELIO_09952	DROME13166, DROME13165, DROME13164
OG0000560	HELIO_06436, HELIO_09240, HELIO_05887	DROME17254
OG0000562	HELIO_12786	DROME21192
OG0000564	HELIO_00066	DROME15769
OG0000564	HELIO_11739	DROME17396
OG0000566	HELIO_06134, HELIO_05991	DROME04343, DROME04344, DROME04345
OG0000567	HELIO_10257, HELIO_10335	DROME15246, DROME04098, DROME04097, DROME15019
OG0000570	HELIO_11398, HELIO_11795	DROME14109
OG0000572	HELIO_10250, HELIO_10251	DROME13193, DROME13191, DROME13190, DROME13192
OG0000573	HELIO_11819	DROME20963
OG0000573	HELIO_09237	DROME19690
OG0000574	HELIO_05765	DROME20471
OG0000575	HELIO_03415, HELIO_05026, HELIO_04589, HELIO_03888	DROME03938
OG0000576	HELIO_04420	DROME12649, DROME12657, DROME12653, DROME12651, DROME12650, DROME12655, DROME12654, DROME12648, DROME12652, DROME12656
OG0000578	HELIO_04018	DROME00903, DROME00906, DROME00904, DROME00909, DROME00905, DROME00907, DROME00908
OG0000579	HELIO_08075	DROME18276, DROME18279, DROME18282, DROME18281, DROME18280, DROME18278, DROME18277
OG0000580	HELIO_08390, HELIO_08391	DROME05049, DROME05053, DROME05052, DROME05051, DROME05054, DROME05047, DROME05050, DROME05048, DROME05055
OG0000581	HELIO_00377	DROME04316
OG0000582	HELIO_05267	DROME21391, DROME21390, DROME21388, DROME21389, DROME21385, DROME21387, DROME21386, DROME21392, DROME21393
OG0000583	HELIO_06801	DROME11759, DROME11760, DROME11761, DROME11765, DROME11762, DROME11766
OG0000587	HELIO_08335	DROME16670, DROME16671, DROME16672
OG0000587	HELIO_02916	DROME16137
OG0000588	HELIO_06031	DROME00241, DROME00240, DROME20059, DROME09587
OG0000589	HELIO_05352	DROME21469, DROME21464, DROME21466, DROME21463, DROME21468, DROME21471, DROME21470, DROME21465, DROME21467
OG0000590	HELIO_04845	DROME00417
OG0000591	HELIO_00717	DROME20132, DROME20133, DROME20134
OG0000591	HELIO_09984	DROME02758
OG0000592	HELIO_10886	DROME19640
OG0000593	HELIO_01727	DROME07365, DROME07366
OG0000594	HELIO_10206, HELIO_10013, HELIO_09059	DROME15095, DROME15096, DROME15094
OG0000597	HELIO_02513	DROME04131, DROME04129, DROME04130
OG0000600	HELIO_06427	DROME15794, DROME15792, DROME15791, DROME15789, DROME15786, DROME15790, DROME15788, DROME15787, DROME15793, DROME15795, DROME15797, DROME15796
OG0000601	HELIO_00228, HELIO_06365	DROME21591, DROME21589, DROME21590
OG0000602	HELIO_08958	DROME10244
OG0000602	HELIO_03692	DROME11259, DROME11258
OG0000603	HELIO_08442	DROME16375, DROME16373, DROME16372, DROME16376, DROME16374
OG0000604	HELIO_10843, HELIO_10844	DROME04675, DROME04678, DROME04673, DROME04681, DROME04677, DROME04672, DROME04674, DROME04680, DROME04676, DROME04679
OG0000610	HELIO_08233	DROME02040, DROME02039, DROME02041
OG0000611	HELIO_03068, HELIO_03069	DROME19843, DROME19842, DROME19846, DROME19847, DROME19844, DROME19845, DROME19841
OG0000611	HELIO_06952	DROME01553, DROME01552, DROME01554
OG0000612	HELIO_12611	DROME04304
OG0000612	HELIO_07229, HELIO_04425	DROME00841
OG0000614	HELIO_11672	DROME20120, DROME20121, DROME20122, DROME20119
OG0000615	HELIO_02362	DROME09018, DROME09015, DROME09017, DROME09016, DROME09014, DROME09019
OG0000616	HELIO_12592	DROME06628, DROME06631, DROME06630, DROME06629
OG0000619	HELIO_07452, HELIO_07453	DROME01411, DROME01409, DROME01406, DROME01407, DROME01404, DROME01403, DROME01408, DROME01405, DROME01410
OG0000622	HELIO_00047, HELIO_01403	DROME02917
OG0000623	HELIO_01153	DROME13642
OG0000623	HELIO_01575	DROME13267, DROME13269, DROME13273, DROME13272, DROME13270, DROME13271, DROME13268, DROME13266, DROME19458, DROME19644, DROME09777, DROME09776
OG0000624	HELIO_12110, HELIO_04396, HELIO_02075	DROME05635, DROME05636, DROME05638, DROME05634, DROME05639, DROME05637, DROME08947, DROME08946, DROME08945
OG0000625	HELIO_10043, HELIO_12510	DROME07819, DROME00264, DROME00265, DROME00249
OG0000628	HELIO_07284	DROME17423
OG0000629	HELIO_03651	DROME03521
OG0000629	HELIO_09172	DROME15755
OG0000635	HELIO_12781	DROME14325, DROME14327, DROME14326
OG0000636	HELIO_06623, HELIO_05388	DROME13985, DROME13986, DROME13982, DROME13979, DROME13976, DROME13972, DROME13974, DROME13975, DROME13973, DROME13981, DROME13984, DROME13980, DROME13983
OG0000639	HELIO_03049, HELIO_03048	DROME11868, DROME11860, DROME11862, DROME11861, DROME11863, DROME11866, DROME11867, DROME11864, DROME11865
OG0000639	HELIO_09484	DROME00355
OG0000643	HELIO_10380	DROME03064, DROME03054, DROME03067, DROME03065, DROME03063, DROME03061, DROME03066, DROME03062, DROME03060, DROME03059, DROME03058, DROME03057, DROME03056, DROME03055
OG0000645	HELIO_08748	DROME14720
OG0000646	HELIO_00539	DROME18383, DROME18382, DROME18385, DROME18384
OG0000646	HELIO_03107	DROME20633, DROME20634, DROME20635
OG0000648	HELIO_05483, HELIO_02387	DROME08636
OG0000651	HELIO_06636	DROME04446, DROME04444, DROME04448, DROME04445, DROME04443, DROME04449, DROME04447
OG0000654	HELIO_03848	DROME02198, DROME02200, DROME02201, DROME02196, DROME02197, DROME02204, DROME02203, DROME02199, DROME02202
OG0000657	HELIO_00368, HELIO_07143, HELIO_10387	DROME04361
OG0000660	HELIO_01158	DROME08489
OG0000660	HELIO_12701	DROME17870
OG0000662	HELIO_03239, HELIO_05920	DROME13127, DROME03101, DROME20426
OG0000663	HELIO_00575	DROME05436
OG0000664	HELIO_03266	DROME09223, DROME09224, DROME09222, DROME09220, DROME09221, DROME09219
OG0000670	HELIO_05028	DROME01272, DROME01274, DROME01273, DROME03671, DROME03670
OG0000671	HELIO_10697	DROME17183
OG0000672	HELIO_01185	DROME01096, DROME01095
OG0000672	HELIO_02468	DROME13682
OG0000674	HELIO_04125	DROME13823
OG0000674	HELIO_00323	DROME12190
OG0000676	HELIO_11959	DROME07205
OG0000676	HELIO_04321	DROME15377
OG0000680	HELIO_06924, HELIO_00172, HELIO_00682	DROME15155, DROME20131
OG0000681	HELIO_09932	DROME11874, DROME11876, DROME11877, DROME11875
OG0000682	HELIO_03672	DROME07174, DROME07172, DROME07169, DROME07171, DROME07170, DROME07173, DROME07175
OG0000683	HELIO_12315	DROME11493, DROME11492
OG0000683	HELIO_10017	DROME01831
OG0000685	HELIO_04662	DROME01255, DROME01256, DROME01253, DROME01254
OG0000690	HELIO_00922	DROME09460
OG0000690	HELIO_05919	DROME13136
OG0000692	HELIO_12014	DROME13871, DROME13870
OG0000693	HELIO_09915	DROME01415, DROME01416, DROME01417, DROME01418
OG0000694	HELIO_05625	DROME18910
OG0000696	HELIO_04265	DROME04806, DROME04805, DROME04807, DROME04804, DROME04808
OG0000701	HELIO_11804, HELIO_02160	DROME19925, DROME19926, DROME06204, DROME17248
OG0000702	HELIO_09403	DROME02010
OG0000703	HELIO_02836	DROME18602, DROME10089, DROME09744, DROME10003, DROME10370, DROME10371, DROME17633
OG0000708	HELIO_04126	DROME21751, DROME21752
OG0000708	HELIO_01919	DROME18239
OG0000709	HELIO_05292	DROME01206
OG0000711	HELIO_01631	DROME08678
OG0000711	HELIO_03110	DROME09749, DROME09750
OG0000712	HELIO_10286	DROME20363, DROME20365, DROME20364, DROME20366, DROME20367, DROME12698, DROME12699, DROME12697
OG0000713	HELIO_07275, HELIO_11463, HELIO_06463, HELIO_00543, HELIO_02508	DROME14995
OG0000715	HELIO_06043	DROME09525, DROME09528, DROME09523, DROME09527, DROME09526, DROME09524
OG0000717	HELIO_06882	DROME21009
OG0000720	HELIO_02774	DROME08828
OG0000721	HELIO_03399	DROME21732
OG0000721	HELIO_06261	DROME19802, DROME19803, DROME19797, DROME19800, DROME19798, DROME19799, DROME19801
OG0000722	HELIO_05630	DROME08261, DROME08260, DROME13636, DROME13637
OG0000724	HELIO_09105	DROME18296, DROME18300, DROME18301, DROME18294, DROME18295, DROME18297, DROME18299, DROME18298
OG0000725	HELIO_00657	DROME01937
OG0000726	HELIO_04091	DROME21495, DROME21494, DROME21492, DROME21493
OG0000731	HELIO_11029	DROME03051, DROME03053, DROME03052
OG0000732	HELIO_08995	DROME00208, DROME00209
OG0000732	HELIO_10738	DROME15061
OG0000733	HELIO_03055	DROME17454
OG0000733	HELIO_00314	DROME15558, DROME15560, DROME15556, DROME15557, DROME15561, DROME15562, DROME15564, DROME15563, DROME15559
OG0000734	HELIO_05137	DROME17455
OG0000735	HELIO_11007	DROME13083, DROME13084, DROME13089, DROME13086, DROME13097, DROME13098, DROME13085, DROME13100, DROME13096, DROME13092, DROME13101, DROME13102, DROME13090, DROME13099, DROME13091, DROME13095, DROME13087, DROME13094, DROME13088, DROME13093
OG0000736	HELIO_10996, HELIO_10609	DROME02615, DROME02614
OG0000737	HELIO_05852	DROME16700, DROME16699, DROME17539, DROME17538, DROME17537, DROME17535, DROME17536, DROME17534, DROME17533
OG0000744	HELIO_12402, HELIO_04178	DROME09899
OG0000747	HELIO_08407, HELIO_11171, HELIO_00507	DROME04467
OG0000749	HELIO_00765, HELIO_00764	DROME10988, DROME10987
OG0000751	HELIO_11590	DROME06060, DROME06059, DROME06061, DROME06062
OG0000752	HELIO_01912	DROME15461
OG0000752	HELIO_05368	DROME09086
OG0000752	HELIO_02501	DROME20521, DROME11363
OG0000753	HELIO_08985, HELIO_08986	DROME16114, DROME16113
OG0000753	HELIO_11488	DROME22017, DROME22016, DROME22019, DROME22018, DROME22021
OG0000755	HELIO_04915	DROME04400, DROME04398, DROME04396, DROME04397, DROME04399
OG0000755	HELIO_07851	DROME04395
OG0000757	HELIO_03294	DROME07057
OG0000758	HELIO_08482, HELIO_08479	DROME04523, DROME04522, DROME04521
OG0000759	HELIO_08744	DROME11263, DROME11264, DROME11262, DROME11261, DROME01055, DROME03914, DROME03913, DROME01209, DROME01208
OG0000761	HELIO_06744, HELIO_05323	DROME04780, DROME04784, DROME04782, DROME04781, DROME04785, DROME04783
OG0000762	HELIO_04358	DROME02274, DROME02276, DROME02279, DROME02278, DROME02272, DROME02275, DROME02277, DROME02273
OG0000763	HELIO_12574	DROME19244, DROME19245, DROME19240, DROME19243, DROME19242, DROME19241, DROME19239, DROME19232, DROME19237, DROME19234, DROME19238, DROME19233, DROME19236, DROME19235
OG0000765	HELIO_01379	DROME04789, DROME04788
OG0000766	HELIO_09234, HELIO_02323, HELIO_06179	DROME06054, DROME06055, DROME01015
OG0000772	HELIO_08462	DROME13216
OG0000772	HELIO_06060, HELIO_07606, HELIO_02715	DROME03561, DROME03562, DROME03559, DROME03560, DROME03558, DROME03563
OG0000774	HELIO_08272	DROME18935, DROME18934
OG0000775	HELIO_06059, HELIO_08032, HELIO_04698	DROME05200
OG0000776	HELIO_04225, HELIO_09018	DROME20100, DROME20102, DROME20101
OG0000777	HELIO_06142	DROME05836
OG0000779	HELIO_11967	DROME13622
OG0000779	HELIO_02465	DROME20961
OG0000780	HELIO_08617, HELIO_08643, HELIO_08333	DROME16908
OG0000782	HELIO_03195	DROME04768, DROME04767, DROME04769, DROME04770, DROME04778, DROME04776, DROME04766, DROME04773, DROME04772, DROME04765, DROME04775, DROME04771, DROME04774, DROME04777
OG0000787	HELIO_09002	DROME06230
