Orthogroup	HELIO_ok	LYTVA_ok
OG0000069	HELIO_05270	LYTVA_07535
OG0000070	HELIO_05047	LYTVA_24840
OG0000070	HELIO_00591	LYTVA_17344
OG0000071	HELIO_00564	LYTVA_28667
OG0000071	HELIO_11788	LYTVA_30156
OG0000071	HELIO_04987	LYTVA_22942, LYTVA_22941, LYTVA_07051, LYTVA_07050
OG0000071	HELIO_11295	LYTVA_22709
OG0000072	HELIO_10317	LYTVA_16436
OG0000072	HELIO_09782	LYTVA_26888
OG0000072	HELIO_10131	LYTVA_23422
OG0000072	HELIO_05118	LYTVA_09419
OG0000072	HELIO_04791	LYTVA_15899
OG0000073	HELIO_06515	LYTVA_01047
OG0000073	HELIO_11840, HELIO_11839	LYTVA_24568
OG0000073	HELIO_07437	LYTVA_03728
OG0000074	HELIO_09183	LYTVA_29211
OG0000074	HELIO_01338	LYTVA_07270
OG0000074	HELIO_05011	LYTVA_29253
OG0000074	HELIO_10435, HELIO_08963	LYTVA_09687
OG0000074	HELIO_06403	LYTVA_24139
OG0000074	HELIO_01439	LYTVA_23288
OG0000074	HELIO_07384	LYTVA_24012, LYTVA_15630, LYTVA_11187
OG0000074	HELIO_06770	LYTVA_06009
OG0000074	HELIO_11885	LYTVA_06154
OG0000075	HELIO_02705	LYTVA_00904
OG0000075	HELIO_12175	LYTVA_07044
OG0000075	HELIO_01007	LYTVA_01857
OG0000075	HELIO_05177	LYTVA_12523
OG0000076	HELIO_05357	LYTVA_05709
OG0000076	HELIO_06296, HELIO_11136	LYTVA_11845, LYTVA_28755
OG0000076	HELIO_04187	LYTVA_15672, LYTVA_17357, LYTVA_03906, LYTVA_02968, LYTVA_02774, LYTVA_24240
OG0000077	HELIO_05657	LYTVA_24286
OG0000077	HELIO_11466	LYTVA_24285
OG0000078	HELIO_06334	LYTVA_29449, LYTVA_29039
OG0000078	HELIO_11613	LYTVA_30099
OG0000078	HELIO_04314, HELIO_00570	LYTVA_09049
OG0000078	HELIO_06313	LYTVA_07236, LYTVA_10716
OG0000078	HELIO_07319	LYTVA_07177, LYTVA_07710
OG0000078	HELIO_06987	LYTVA_00587
OG0000078	HELIO_02467	LYTVA_01709
OG0000079	HELIO_01794	LYTVA_19637, LYTVA_24538
OG0000079	HELIO_05740	LYTVA_21250
OG0000079	HELIO_00549	LYTVA_05934
OG0000079	HELIO_01744, HELIO_07509	LYTVA_06214, LYTVA_17750
OG0000080	HELIO_10367, HELIO_08678, HELIO_04917, HELIO_06961	LYTVA_22820
OG0000080	HELIO_06750, HELIO_05591, HELIO_07354, HELIO_07366, HELIO_06819, HELIO_04053, HELIO_10760, HELIO_07099, HELIO_10773, HELIO_07512	LYTVA_29739, LYTVA_07108, LYTVA_04698
OG0000081	HELIO_00244	LYTVA_25424
OG0000081	HELIO_06946	LYTVA_03450
OG0000081	HELIO_04954	LYTVA_06857
OG0000081	HELIO_04830	LYTVA_18383
OG0000082	HELIO_12249	LYTVA_25888
OG0000082	HELIO_08556	LYTVA_18803
OG0000082	HELIO_06503	LYTVA_15644
OG0000083	HELIO_04318	LYTVA_16282, LYTVA_10654, LYTVA_10655
OG0000083	HELIO_08700	LYTVA_11202
OG0000083	HELIO_11391	LYTVA_02097, LYTVA_02096
OG0000083	HELIO_00176	LYTVA_28544
OG0000083	HELIO_06864	LYTVA_14550, LYTVA_23744
OG0000083	HELIO_07519, HELIO_05673	LYTVA_24573
OG0000083	HELIO_03497	LYTVA_11874
OG0000084	HELIO_06950	LYTVA_02391
OG0000085	HELIO_02405	LYTVA_19136
OG0000085	HELIO_05344	LYTVA_13307
OG0000085	HELIO_08642	LYTVA_09034
OG0000085	HELIO_11582	LYTVA_06708
OG0000086	HELIO_04467	LYTVA_14367
OG0000086	HELIO_04790	LYTVA_16709
OG0000086	HELIO_03940	LYTVA_19045
OG0000087	HELIO_02847, HELIO_02846	LYTVA_15159
OG0000087	HELIO_09425	LYTVA_06727
OG0000087	HELIO_00773	LYTVA_22406
OG0000087	HELIO_02061	LYTVA_16301
OG0000087	HELIO_06633	LYTVA_04512
OG0000087	HELIO_01983	LYTVA_18728
OG0000088	HELIO_00040	LYTVA_25176, LYTVA_22082
OG0000088	HELIO_06555	LYTVA_21232, LYTVA_01236, LYTVA_20639
OG0000088	HELIO_11791	LYTVA_10043
OG0000088	HELIO_06055	LYTVA_19532
OG0000088	HELIO_05195	LYTVA_01363, LYTVA_15031, LYTVA_01366, LYTVA_27296, LYTVA_08261, LYTVA_00566, LYTVA_29559
OG0000088	HELIO_08555	LYTVA_14054
OG0000088	HELIO_06391	LYTVA_14936, LYTVA_12867, LYTVA_29601, LYTVA_12865
OG0000088	HELIO_08028	LYTVA_28455
OG0000089	HELIO_06389	LYTVA_06742, LYTVA_22521, LYTVA_05675
OG0000089	HELIO_03526	LYTVA_25746
OG0000089	HELIO_07518	LYTVA_25741
OG0000089	HELIO_10304	LYTVA_21117
OG0000089	HELIO_10658	LYTVA_06777, LYTVA_25975
OG0000089	HELIO_05968	LYTVA_03634
OG0000089	HELIO_04877	LYTVA_28359
OG0000089	HELIO_00224, HELIO_05928	LYTVA_27830
OG0000090	HELIO_04390	LYTVA_08725
OG0000090	HELIO_12415	LYTVA_02577
OG0000090	HELIO_09255	LYTVA_28107, LYTVA_09935
OG0000090	HELIO_05256	LYTVA_22414
OG0000090	HELIO_03859, HELIO_12616	LYTVA_18395, LYTVA_13128
OG0000091	HELIO_05437	LYTVA_09142
OG0000091	HELIO_01871	LYTVA_00715
OG0000091	HELIO_05996	LYTVA_15273
OG0000091	HELIO_06609	LYTVA_04137
OG0000093	HELIO_04928	LYTVA_28477
OG0000093	HELIO_06889	LYTVA_25104
OG0000094	HELIO_07015	LYTVA_10290
OG0000094	HELIO_03878	LYTVA_09221
OG0000095	HELIO_01565, HELIO_06183	LYTVA_04385
OG0000095	HELIO_07611	LYTVA_13853, LYTVA_24054
OG0000095	HELIO_04751	LYTVA_27487
OG0000095	HELIO_04874	LYTVA_28301
OG0000096	HELIO_07466	LYTVA_28490
OG0000096	HELIO_03681	LYTVA_12286
OG0000096	HELIO_03321	LYTVA_21388
OG0000096	HELIO_06897	LYTVA_10606
OG0000096	HELIO_03947	LYTVA_19397
OG0000096	HELIO_09595	LYTVA_20858
OG0000097	HELIO_06145	LYTVA_20598
OG0000097	HELIO_05308	LYTVA_17895
OG0000097	HELIO_05671	LYTVA_14555, LYTVA_01293, LYTVA_29875
OG0000097	HELIO_04942	LYTVA_10769, LYTVA_01595, LYTVA_13052, LYTVA_17582, LYTVA_19115, LYTVA_16485, LYTVA_10771, LYTVA_16484, LYTVA_19310, LYTVA_13138, LYTVA_11546, LYTVA_13556, LYTVA_18036, LYTVA_11818, LYTVA_13555, LYTVA_26641
OG0000098	HELIO_05544	LYTVA_12751, LYTVA_16605
OG0000098	HELIO_07543	LYTVA_15643
OG0000098	HELIO_00467	LYTVA_24589
OG0000098	HELIO_11416	LYTVA_16909
OG0000099	HELIO_00318	LYTVA_09301
OG0000099	HELIO_06995	LYTVA_14363, LYTVA_14362
OG0000100	HELIO_06465	LYTVA_22757, LYTVA_24662, LYTVA_13551, LYTVA_22317, LYTVA_13486, LYTVA_29315
OG0000100	HELIO_03096	LYTVA_16938
OG0000101	HELIO_03317	LYTVA_13163
OG0000101	HELIO_11521	LYTVA_03793
OG0000101	HELIO_06274	LYTVA_25292
OG0000102	HELIO_08564	LYTVA_23145
OG0000103	HELIO_03996	LYTVA_05784
OG0000103	HELIO_12543	LYTVA_08412
OG0000104	HELIO_04946	LYTVA_24486
OG0000104	HELIO_03807	LYTVA_21210
OG0000104	HELIO_05172	LYTVA_17806
OG0000104	HELIO_02282	LYTVA_12502
OG0000104	HELIO_00006	LYTVA_12996
OG0000105	HELIO_01100	LYTVA_12564
OG0000105	HELIO_00114	LYTVA_02730
OG0000105	HELIO_07550	LYTVA_02729
OG0000105	HELIO_11647	LYTVA_07408, LYTVA_01492, LYTVA_18275
OG0000105	HELIO_00723	LYTVA_12566, LYTVA_12567, LYTVA_12559
OG0000105	HELIO_00015	LYTVA_08997
OG0000105	HELIO_05453	LYTVA_14170
OG0000105	HELIO_04143	LYTVA_28659, LYTVA_20126
OG0000105	HELIO_02007	LYTVA_20495
OG0000105	HELIO_06456	LYTVA_07187
OG0000105	HELIO_11991	LYTVA_27042
OG0000105	HELIO_08647	LYTVA_14069
OG0000105	HELIO_10468	LYTVA_05408
OG0000106	HELIO_07474	LYTVA_01037
OG0000106	HELIO_05614	LYTVA_12933
OG0000106	HELIO_10877	LYTVA_30171
OG0000107	HELIO_04878	LYTVA_02473, LYTVA_17709, LYTVA_19232, LYTVA_06216, LYTVA_16091, LYTVA_24448
OG0000108	HELIO_02724	LYTVA_10645
OG0000109	HELIO_00715	LYTVA_00205
OG0000109	HELIO_03843	LYTVA_25835
OG0000109	HELIO_03964	LYTVA_16348
OG0000109	HELIO_04429	LYTVA_13561, LYTVA_16346, LYTVA_09764, LYTVA_05325
OG0000109	HELIO_05774	LYTVA_27470
OG0000109	HELIO_07157, HELIO_04749	LYTVA_25215
OG0000110	HELIO_05242	LYTVA_02879
OG0000110	HELIO_00041	LYTVA_11692, LYTVA_23200
OG0000110	HELIO_11542	LYTVA_23199
OG0000110	HELIO_10665	LYTVA_05602
OG0000110	HELIO_00526	LYTVA_12820
OG0000110	HELIO_02476	LYTVA_03446
OG0000110	HELIO_10466, HELIO_10465, HELIO_05234	LYTVA_06301
OG0000110	HELIO_11191	LYTVA_27975, LYTVA_20694, LYTVA_00973, LYTVA_27976
OG0000110	HELIO_04706	LYTVA_05807
OG0000110	HELIO_12166	LYTVA_30126
OG0000110	HELIO_08016	LYTVA_30125
OG0000113	HELIO_06754	LYTVA_11625
OG0000113	HELIO_08405	LYTVA_11752, LYTVA_11754
OG0000114	HELIO_08152	LYTVA_08088
OG0000114	HELIO_10462	LYTVA_18980
OG0000114	HELIO_00027	LYTVA_05208
OG0000114	HELIO_06292	LYTVA_13458
OG0000115	HELIO_10284	LYTVA_15799
OG0000115	HELIO_10330	LYTVA_14372
OG0000116	HELIO_08217	LYTVA_00275
OG0000116	HELIO_10553	LYTVA_00276, LYTVA_12381
OG0000116	HELIO_06412	LYTVA_13726
OG0000116	HELIO_04872	LYTVA_02564
OG0000116	HELIO_03109	LYTVA_24857
OG0000116	HELIO_04371, HELIO_07156, HELIO_04755	LYTVA_07622
OG0000116	HELIO_00774, HELIO_07866	LYTVA_18915
OG0000117	HELIO_02024	LYTVA_05761
OG0000117	HELIO_01494	LYTVA_17624
OG0000118	HELIO_04682	LYTVA_06498, LYTVA_20616, LYTVA_18809, LYTVA_25205, LYTVA_09776, LYTVA_10638, LYTVA_02421, LYTVA_15905, LYTVA_02936, LYTVA_12695, LYTVA_05148, LYTVA_01270, LYTVA_04907, LYTVA_00133, LYTVA_17726, LYTVA_07442, LYTVA_02178, LYTVA_19831, LYTVA_11339, LYTVA_06499, LYTVA_15511, LYTVA_17772, LYTVA_22315, LYTVA_29365, LYTVA_29944, LYTVA_23680, LYTVA_18427, LYTVA_24812, LYTVA_04343
OG0000118	HELIO_09644	LYTVA_18742
OG0000119	HELIO_09291	LYTVA_11474
OG0000119	HELIO_06886	LYTVA_08592
OG0000119	HELIO_05606	LYTVA_07119
OG0000119	HELIO_03015	LYTVA_19356
OG0000119	HELIO_08423	LYTVA_04285
OG0000119	HELIO_01329	LYTVA_11467
OG0000120	HELIO_07920	LYTVA_21140
OG0000121	HELIO_11384	LYTVA_23606, LYTVA_10086
OG0000121	HELIO_00672	LYTVA_24348
OG0000121	HELIO_05376	LYTVA_14745
OG0000122	HELIO_03986	LYTVA_26094
OG0000122	HELIO_09221	LYTVA_10750
OG0000122	HELIO_00601, HELIO_11330	LYTVA_18458
OG0000122	HELIO_07753	LYTVA_18460
OG0000123	HELIO_08717	LYTVA_03404
OG0000123	HELIO_08884	LYTVA_12956
OG0000123	HELIO_06757	LYTVA_02814
OG0000123	HELIO_09783	LYTVA_23215
OG0000123	HELIO_10689	LYTVA_20552
OG0000123	HELIO_09001	LYTVA_16769
OG0000124	HELIO_02264	LYTVA_14993
OG0000124	HELIO_01505	LYTVA_20699
OG0000125	HELIO_09637, HELIO_09639	LYTVA_00442
OG0000125	HELIO_08654	LYTVA_17769
OG0000125	HELIO_11225	LYTVA_16406
OG0000125	HELIO_03951	LYTVA_25487
OG0000125	HELIO_08019	LYTVA_01832
OG0000126	HELIO_05678	LYTVA_19767
OG0000126	HELIO_07534	LYTVA_16967
OG0000126	HELIO_02617	LYTVA_03902
OG0000126	HELIO_12717	LYTVA_29180
OG0000127	HELIO_00274	LYTVA_27169
OG0000127	HELIO_04203	LYTVA_12856
OG0000127	HELIO_00760	LYTVA_21563
OG0000127	HELIO_10652	LYTVA_12830
OG0000127	HELIO_03723	LYTVA_20093
OG0000128	HELIO_09757	LYTVA_18955, LYTVA_21574
OG0000128	HELIO_05183	LYTVA_01369, LYTVA_05348, LYTVA_25678
OG0000128	HELIO_03924	LYTVA_25569, LYTVA_25568
OG0000128	HELIO_04974	LYTVA_07273
OG0000128	HELIO_00789	LYTVA_25168
OG0000129	HELIO_05477	LYTVA_24420, LYTVA_06816
OG0000129	HELIO_12045	LYTVA_27162
OG0000130	HELIO_00229	LYTVA_19257
OG0000131	HELIO_05019	LYTVA_00878, LYTVA_10862, LYTVA_02346, LYTVA_02345, LYTVA_02349, LYTVA_25133
OG0000131	HELIO_08397	LYTVA_24487
OG0000131	HELIO_04270	LYTVA_20912, LYTVA_08614
OG0000131	HELIO_03420	LYTVA_16115
OG0000132	HELIO_02084	LYTVA_21000, LYTVA_22030
OG0000132	HELIO_02083	LYTVA_12450
OG0000132	HELIO_03711	LYTVA_13402
OG0000134	HELIO_05124	LYTVA_16574, LYTVA_02525
OG0000134	HELIO_07435	LYTVA_05798
OG0000134	HELIO_03525	LYTVA_06207
OG0000134	HELIO_07494	LYTVA_23630
OG0000134	HELIO_11922	LYTVA_26762, LYTVA_02772, LYTVA_15440, LYTVA_26813
OG0000134	HELIO_06449	LYTVA_06121, LYTVA_08049, LYTVA_19001, LYTVA_08206, LYTVA_00870, LYTVA_17160, LYTVA_16259, LYTVA_00900, LYTVA_19173
OG0000134	HELIO_06674	LYTVA_06291, LYTVA_01545, LYTVA_11487, LYTVA_26778, LYTVA_25296, LYTVA_03314, LYTVA_22896, LYTVA_09915, LYTVA_16953, LYTVA_12342, LYTVA_02612, LYTVA_21061, LYTVA_22289, LYTVA_20635, LYTVA_18706
OG0000134	HELIO_04734	LYTVA_25654, LYTVA_08102
OG0000136	HELIO_05622	LYTVA_26334
OG0000136	HELIO_10618	LYTVA_09400
OG0000136	HELIO_09300	LYTVA_19981
OG0000137	HELIO_10563	LYTVA_14649
OG0000137	HELIO_05850	LYTVA_14169
OG0000137	HELIO_01589	LYTVA_25469
OG0000137	HELIO_12262	LYTVA_15627
OG0000139	HELIO_08181	LYTVA_14558, LYTVA_14549, LYTVA_02437
OG0000139	HELIO_05560	LYTVA_05508
OG0000139	HELIO_06714	LYTVA_06934, LYTVA_26990
OG0000139	HELIO_02194	LYTVA_24206, LYTVA_19655
OG0000140	HELIO_00031	LYTVA_28396
OG0000141	HELIO_04904	LYTVA_15585, LYTVA_19931
OG0000141	HELIO_05663	LYTVA_07982
OG0000141	HELIO_11061	LYTVA_02517
OG0000141	HELIO_04373	LYTVA_14791, LYTVA_11111
OG0000141	HELIO_03491	LYTVA_04353
OG0000141	HELIO_06248	LYTVA_16633
OG0000141	HELIO_06291	LYTVA_05955
OG0000141	HELIO_06766	LYTVA_05956, LYTVA_05957
OG0000141	HELIO_00102	LYTVA_05958
OG0000141	HELIO_10597	LYTVA_25402
OG0000142	HELIO_07594	LYTVA_20510
OG0000144	HELIO_06571	LYTVA_26254, LYTVA_16850
OG0000144	HELIO_00857	LYTVA_08867
OG0000144	HELIO_10030	LYTVA_27088
OG0000144	HELIO_07680	LYTVA_00561
OG0000144	HELIO_02243	LYTVA_20711, LYTVA_10635, LYTVA_11332, LYTVA_11333
OG0000144	HELIO_10855	LYTVA_10641, LYTVA_16687, LYTVA_20037, LYTVA_09004, LYTVA_15775
OG0000147	HELIO_12780	LYTVA_06334
OG0000147	HELIO_07856	LYTVA_24464
OG0000147	HELIO_02877	LYTVA_06610, LYTVA_07302
OG0000147	HELIO_07688	LYTVA_03351
OG0000148	HELIO_09000	LYTVA_28370
OG0000148	HELIO_12241	LYTVA_19008
OG0000149	HELIO_11224	LYTVA_27288
OG0000149	HELIO_09667	LYTVA_06518
OG0000149	HELIO_05786	LYTVA_19439, LYTVA_27853, LYTVA_06524
OG0000149	HELIO_08463	LYTVA_03219
OG0000149	HELIO_10026	LYTVA_27903
OG0000149	HELIO_08561	LYTVA_24788
OG0000151	HELIO_02909	LYTVA_06631
OG0000151	HELIO_11427	LYTVA_13428, LYTVA_13427
OG0000152	HELIO_05135	LYTVA_16757
OG0000153	HELIO_06137	LYTVA_23267, LYTVA_05740, LYTVA_15931, LYTVA_10634, LYTVA_11439
OG0000154	HELIO_11108	LYTVA_08370
OG0000155	HELIO_06336	LYTVA_12158
OG0000155	HELIO_03778	LYTVA_12159
OG0000155	HELIO_05495	LYTVA_12167
OG0000155	HELIO_03780	LYTVA_07648
OG0000155	HELIO_10305	LYTVA_22929
OG0000157	HELIO_10997	LYTVA_24947
OG0000157	HELIO_02973	LYTVA_14449
OG0000158	HELIO_09280	LYTVA_06789
OG0000158	HELIO_05890	LYTVA_03807
OG0000159	HELIO_03934	LYTVA_21670
OG0000159	HELIO_05434, HELIO_10044	LYTVA_11548
OG0000159	HELIO_00861, HELIO_05361	LYTVA_26776
OG0000159	HELIO_07755	LYTVA_25766
OG0000159	HELIO_00285	LYTVA_10738
OG0000159	HELIO_10509	LYTVA_13868
OG0000160	HELIO_06133	LYTVA_09555, LYTVA_09556
OG0000160	HELIO_11300	LYTVA_04290
OG0000160	HELIO_09094	LYTVA_11099
OG0000161	HELIO_04219	LYTVA_30215, LYTVA_12424, LYTVA_13884, LYTVA_03428, LYTVA_17177, LYTVA_29132, LYTVA_07484, LYTVA_06818
OG0000161	HELIO_10833	LYTVA_25131, LYTVA_16865, LYTVA_15127, LYTVA_27170, LYTVA_15446, LYTVA_07042, LYTVA_08082
OG0000161	HELIO_06637	LYTVA_19092, LYTVA_27862, LYTVA_04274, LYTVA_13171, LYTVA_07794, LYTVA_22847, LYTVA_21072, LYTVA_11335, LYTVA_18315, LYTVA_21628
OG0000161	HELIO_11338	LYTVA_12654, LYTVA_24438, LYTVA_24300, LYTVA_05778
OG0000162	HELIO_02633	LYTVA_18164
OG0000163	HELIO_07317	LYTVA_16156
OG0000164	HELIO_09272	LYTVA_14536
OG0000164	HELIO_04214	LYTVA_13659, LYTVA_23342, LYTVA_14042, LYTVA_14537
OG0000164	HELIO_04867	LYTVA_25753
OG0000165	HELIO_01649	LYTVA_00753
OG0000166	HELIO_10168	LYTVA_03746, LYTVA_11616
OG0000166	HELIO_00947	LYTVA_06721, LYTVA_16049
OG0000166	HELIO_00134	LYTVA_25764
OG0000166	HELIO_04869	LYTVA_26565
OG0000166	HELIO_06132	LYTVA_29627
OG0000166	HELIO_03971	LYTVA_01600
OG0000166	HELIO_11197	LYTVA_21455
OG0000166	HELIO_11547	LYTVA_15942
OG0000166	HELIO_03060	LYTVA_06417
OG0000166	HELIO_06619	LYTVA_19225, LYTVA_15166
OG0000167	HELIO_11909	LYTVA_05879
OG0000167	HELIO_08193	LYTVA_28563
OG0000167	HELIO_10849	LYTVA_22740
OG0000168	HELIO_11699	LYTVA_20122
OG0000168	HELIO_07708	LYTVA_19322, LYTVA_08888
OG0000168	HELIO_00592	LYTVA_08887
OG0000169	HELIO_04666	LYTVA_04781
OG0000169	HELIO_04309	LYTVA_09716
OG0000169	HELIO_11118	LYTVA_24640
OG0000169	HELIO_12257	LYTVA_06335, LYTVA_06337
OG0000171	HELIO_09820	LYTVA_27882
OG0000171	HELIO_01149	LYTVA_24654
OG0000171	HELIO_03619	LYTVA_27222
OG0000172	HELIO_11555	LYTVA_11573
OG0000172	HELIO_09881	LYTVA_28668
OG0000173	HELIO_09570, HELIO_09571	LYTVA_13813
OG0000174	HELIO_09480	LYTVA_12646, LYTVA_19454
OG0000174	HELIO_04614, HELIO_10809	LYTVA_00411
OG0000174	HELIO_01069	LYTVA_10125
OG0000174	HELIO_10694	LYTVA_06774
OG0000175	HELIO_01966	LYTVA_18185, LYTVA_25514
OG0000175	HELIO_02535, HELIO_08923	LYTVA_15383
OG0000175	HELIO_11471	LYTVA_23856
OG0000178	HELIO_00055	LYTVA_07213
OG0000178	HELIO_05603	LYTVA_27526, LYTVA_11424, LYTVA_05921
OG0000178	HELIO_11187	LYTVA_04435
OG0000178	HELIO_09690	LYTVA_10503
OG0000178	HELIO_09694	LYTVA_10502
OG0000178	HELIO_06552	LYTVA_03509, LYTVA_03508
OG0000179	HELIO_05015	LYTVA_11503
OG0000179	HELIO_04929	LYTVA_09715, LYTVA_09722, LYTVA_06848
OG0000179	HELIO_05097	LYTVA_20391
OG0000179	HELIO_08122	LYTVA_21017
OG0000180	HELIO_02577	LYTVA_05448
OG0000180	HELIO_01953	LYTVA_08270
OG0000180	HELIO_06507	LYTVA_12645, LYTVA_08269
OG0000180	HELIO_01590	LYTVA_16022
OG0000180	HELIO_01591	LYTVA_20671
OG0000180	HELIO_10517	LYTVA_16023
OG0000180	HELIO_01389	LYTVA_05451, LYTVA_05450
OG0000181	HELIO_04096	LYTVA_23473
OG0000181	HELIO_06953	LYTVA_30016
OG0000181	HELIO_03461	LYTVA_19542
OG0000181	HELIO_03460	LYTVA_21135
OG0000182	HELIO_01767	LYTVA_09244
OG0000182	HELIO_06024	LYTVA_02337, LYTVA_01729
OG0000183	HELIO_03106, HELIO_07785	LYTVA_29269
OG0000183	HELIO_12279	LYTVA_12902
OG0000183	HELIO_02987	LYTVA_28105
OG0000184	HELIO_10532	LYTVA_22158
OG0000184	HELIO_07715	LYTVA_27685
OG0000184	HELIO_02452	LYTVA_10647, LYTVA_11004
OG0000184	HELIO_01146, HELIO_07473	LYTVA_16702
OG0000184	HELIO_06162	LYTVA_21719
OG0000184	HELIO_04571	LYTVA_17652
OG0000184	HELIO_04383	LYTVA_11407
OG0000185	HELIO_02917	LYTVA_22522
OG0000185	HELIO_08141	LYTVA_05708
OG0000185	HELIO_12016	LYTVA_27187
OG0000186	HELIO_05733	LYTVA_01562
OG0000186	HELIO_09501	LYTVA_21568
OG0000187	HELIO_05413	LYTVA_17950
OG0000187	HELIO_07716	LYTVA_22390
OG0000187	HELIO_01278	LYTVA_10115, LYTVA_11163
OG0000187	HELIO_00035	LYTVA_15200
OG0000188	HELIO_00938, HELIO_03766	LYTVA_07056
OG0000188	HELIO_10975	LYTVA_29520
OG0000190	HELIO_05566	LYTVA_12233
OG0000190	HELIO_07780	LYTVA_15726
OG0000190	HELIO_00306	LYTVA_06845
OG0000190	HELIO_06090	LYTVA_29549, LYTVA_03755
OG0000190	HELIO_11399	LYTVA_24250
OG0000190	HELIO_02473	LYTVA_02930
OG0000192	HELIO_04385	LYTVA_22840
OG0000192	HELIO_03071	LYTVA_17555
OG0000192	HELIO_03155	LYTVA_19467
OG0000192	HELIO_03349	LYTVA_04263, LYTVA_18552
OG0000194	HELIO_04375	LYTVA_10369, LYTVA_19148
OG0000194	HELIO_03596	LYTVA_19770
OG0000194	HELIO_05547	LYTVA_19763
OG0000194	HELIO_11820	LYTVA_12264
OG0000194	HELIO_06680	LYTVA_12262
OG0000195	HELIO_02698	LYTVA_11062
OG0000195	HELIO_03662	LYTVA_09814
OG0000195	HELIO_03270	LYTVA_16951
OG0000196	HELIO_02814	LYTVA_00094, LYTVA_22397, LYTVA_28967, LYTVA_18464, LYTVA_05694, LYTVA_13892
OG0000198	HELIO_01341	LYTVA_04297
OG0000198	HELIO_03952	LYTVA_15276
OG0000198	HELIO_07029	LYTVA_18345
OG0000198	HELIO_04537	LYTVA_03029
OG0000200	HELIO_07712	LYTVA_08836
OG0000201	HELIO_03794	LYTVA_05027
OG0000201	HELIO_11591	LYTVA_06928, LYTVA_03481
OG0000201	HELIO_07497	LYTVA_03480
OG0000201	HELIO_09400	LYTVA_05441
OG0000202	HELIO_09483	LYTVA_19347
OG0000202	HELIO_08601	LYTVA_19795
OG0000203	HELIO_11397	LYTVA_05320
OG0000203	HELIO_01088	LYTVA_26037
OG0000203	HELIO_02460	LYTVA_15099
OG0000204	HELIO_05116	LYTVA_09811
OG0000204	HELIO_05845	LYTVA_08501
OG0000205	HELIO_00076	LYTVA_26646
OG0000205	HELIO_00236	LYTVA_13205
OG0000205	HELIO_00235	LYTVA_10395
OG0000205	HELIO_07450	LYTVA_08282
OG0000206	HELIO_05908	LYTVA_02159
OG0000206	HELIO_09072	LYTVA_03896
OG0000206	HELIO_05036	LYTVA_15265
OG0000206	HELIO_06863	LYTVA_13978, LYTVA_13983, LYTVA_04052
OG0000207	HELIO_04136	LYTVA_11110
OG0000207	HELIO_05670, HELIO_01226, HELIO_01015	LYTVA_21753
OG0000207	HELIO_08023	LYTVA_28234
OG0000207	HELIO_10947	LYTVA_30157, LYTVA_01312
OG0000207	HELIO_04894	LYTVA_23468
OG0000207	HELIO_01091	LYTVA_16683
OG0000208	HELIO_06822	LYTVA_06810, LYTVA_29323
OG0000208	HELIO_08975	LYTVA_28941
OG0000210	HELIO_10527	LYTVA_11329
OG0000210	HELIO_02703	LYTVA_04915
OG0000210	HELIO_08784	LYTVA_15620
OG0000210	HELIO_03933	LYTVA_06144
OG0000211	HELIO_11401	LYTVA_13895
OG0000211	HELIO_09853	LYTVA_06449
OG0000211	HELIO_00554	LYTVA_04294
OG0000211	HELIO_04759	LYTVA_06557
OG0000211	HELIO_11035	LYTVA_26568
OG0000213	HELIO_04918	LYTVA_09081, LYTVA_26281, LYTVA_07948
OG0000213	HELIO_04313	LYTVA_25250, LYTVA_25252, LYTVA_14214
OG0000213	HELIO_04336	LYTVA_25244
OG0000213	HELIO_06549	LYTVA_08396
OG0000215	HELIO_05873	LYTVA_05533
OG0000215	HELIO_05161	LYTVA_02687, LYTVA_25933
OG0000215	HELIO_08147, HELIO_09554	LYTVA_04783
OG0000216	HELIO_08130	LYTVA_24469
OG0000218	HELIO_12321	LYTVA_02104
OG0000218	HELIO_05067	LYTVA_12774, LYTVA_12768, LYTVA_01721, LYTVA_12719, LYTVA_12771, LYTVA_14011, LYTVA_01720, LYTVA_19061, LYTVA_27533, LYTVA_27534, LYTVA_25346, LYTVA_06371, LYTVA_08949, LYTVA_19062, LYTVA_12767, LYTVA_18998, LYTVA_15920
OG0000219	HELIO_09873	LYTVA_15885
OG0000219	HELIO_06148	LYTVA_17638
OG0000219	HELIO_04262	LYTVA_26312, LYTVA_22416
OG0000219	HELIO_09874	LYTVA_00138
OG0000219	HELIO_04010	LYTVA_19698
OG0000220	HELIO_04722	LYTVA_22048
OG0000220	HELIO_04300	LYTVA_04465
OG0000220	HELIO_10035	LYTVA_04466
OG0000220	HELIO_12042	LYTVA_04468
OG0000220	HELIO_05776	LYTVA_16045
OG0000220	HELIO_08506	LYTVA_14940, LYTVA_20936
OG0000221	HELIO_06860	LYTVA_17595
OG0000221	HELIO_10767	LYTVA_04768
OG0000221	HELIO_06340	LYTVA_08100
OG0000222	HELIO_00099	LYTVA_26734, LYTVA_13738
OG0000222	HELIO_10967	LYTVA_28945
OG0000222	HELIO_04924	LYTVA_21370
OG0000223	HELIO_08605, HELIO_10674	LYTVA_00593
OG0000223	HELIO_07967	LYTVA_24317
OG0000223	HELIO_04535	LYTVA_13912
OG0000225	HELIO_03666	LYTVA_20688
OG0000225	HELIO_05507	LYTVA_20689
