Orthogroup	HELIO_ok	BRAFL
OG0000167	HELIO_07346	bflo_21989, bflo_00867
OG0000168	HELIO_11699	bflo_03282
OG0000168	HELIO_07708	bflo_25648, bflo_06549, bflo_06560
OG0000169	HELIO_04309, HELIO_11118, HELIO_04365, HELIO_12257	bflo_04863, bflo_14461, bflo_14463, bflo_20991
OG0000171	HELIO_09820	bflo_20611
OG0000171	HELIO_01149	bflo_09581, bflo_14570, bflo_10289, bflo_09991, bflo_03045, bflo_02518, bflo_17344
OG0000171	HELIO_03619	bflo_07453
OG0000172	HELIO_11555	bflo_18069, bflo_22959
OG0000172	HELIO_09881	bflo_13057
OG0000173	HELIO_09570, HELIO_09571	bflo_24130, bflo_24754
OG0000174	HELIO_01069	bflo_06008, bflo_06009
OG0000175	HELIO_05633	bflo_23016, bflo_27417, bflo_07263
OG0000175	HELIO_11471	bflo_01467, bflo_01116, bflo_12851, bflo_01312, bflo_01117
OG0000179	HELIO_05015	bflo_08207, bflo_09019, bflo_09021
OG0000179	HELIO_08122	bflo_14243
OG0000180	HELIO_10517	bflo_24613
OG0000180	HELIO_01389	bflo_23980
OG0000181	HELIO_03744	bflo_10985
OG0000181	HELIO_11084, HELIO_06953	bflo_08690
OG0000181	HELIO_10771	bflo_05297
OG0000182	HELIO_06024	bflo_11472, bflo_21935, bflo_02087, bflo_23800, bflo_11473, bflo_09048
OG0000183	HELIO_03106, HELIO_07785	bflo_07655
OG0000183	HELIO_12279	bflo_10143
OG0000185	HELIO_02917	bflo_19737
OG0000185	HELIO_08141	bflo_12811
OG0000185	HELIO_12016	bflo_01505
OG0000186	HELIO_05733	bflo_02546
OG0000186	HELIO_02314	bflo_05784, bflo_16204
OG0000186	HELIO_02377	bflo_17090, bflo_18489, bflo_18356
OG0000187	HELIO_05413, HELIO_07716, HELIO_01278, HELIO_00035	bflo_02670
OG0000187	HELIO_07472	bflo_18885, bflo_20942, bflo_27061
OG0000188	HELIO_10975	bflo_06892
OG0000190	HELIO_05566, HELIO_11948, HELIO_07780	bflo_10472, bflo_10479, bflo_10500, bflo_08914
OG0000190	HELIO_08629	bflo_27021
OG0000192	HELIO_04385	bflo_25238
OG0000192	HELIO_03071	bflo_15818
OG0000192	HELIO_03155	bflo_12888
OG0000192	HELIO_03349	bflo_22744
OG0000194	HELIO_04375, HELIO_03596, HELIO_05547, HELIO_11820, HELIO_06680, HELIO_07417	bflo_21202, bflo_21234, bflo_21437, bflo_25298, bflo_22596, bflo_13875, bflo_04521, bflo_09655, bflo_21442, bflo_16208, bflo_22482, bflo_21915, bflo_13415
OG0000195	HELIO_05982	bflo_12247, bflo_11387, bflo_11071
OG0000195	HELIO_02698, HELIO_03662, HELIO_03270, HELIO_05691, HELIO_11757, HELIO_06118	bflo_06670, bflo_06671, bflo_06263, bflo_21166
OG0000196	HELIO_02814	bflo_03206, bflo_20354
OG0000197	HELIO_06777	bflo_01742, bflo_01741
OG0000197	HELIO_03671	bflo_01474, bflo_01054, bflo_01476, bflo_01475, bflo_01477, bflo_21550
OG0000197	HELIO_03884	bflo_08557, bflo_01547
OG0000198	HELIO_07810	bflo_19425, bflo_19422, bflo_19420, bflo_19423
OG0000198	HELIO_01341, HELIO_03952, HELIO_05133, HELIO_07029	bflo_08052, bflo_08054, bflo_04426, bflo_08949, bflo_19199, bflo_19299
OG0000200	HELIO_07712, HELIO_04424	bflo_21843, bflo_00078
OG0000201	HELIO_03794	bflo_22807
OG0000201	HELIO_11591, HELIO_07497	bflo_21108
OG0000202	HELIO_09483, HELIO_08601	bflo_08854, bflo_08853
OG0000203	HELIO_11397	bflo_01170
OG0000203	HELIO_01088	bflo_25089, bflo_24339, bflo_24029, bflo_24028, bflo_24027, bflo_25088, bflo_24026
OG0000204	HELIO_05116	bflo_24561
OG0000204	HELIO_05845	bflo_03064
OG0000205	HELIO_00076	bflo_23189
OG0000205	HELIO_00236	bflo_02483
OG0000205	HELIO_07450	bflo_18880
OG0000206	HELIO_05908	bflo_12054, bflo_11328, bflo_02019, bflo_11293, bflo_06425, bflo_06657
OG0000207	HELIO_04136, HELIO_05670, HELIO_01226, HELIO_01015, HELIO_08023	bflo_13202
OG0000208	HELIO_08975	bflo_21797, bflo_21089, bflo_20765, bflo_20766, bflo_20477, bflo_20154, bflo_20476
OG0000209	HELIO_00395	bflo_08982
OG0000209	HELIO_06825	bflo_26695, bflo_27428, bflo_08523
OG0000210	HELIO_02498	bflo_26146
OG0000210	HELIO_11016	bflo_25770
OG0000210	HELIO_10527	bflo_26177, bflo_25940
OG0000210	HELIO_12121	bflo_22179
OG0000211	HELIO_11401	bflo_12798
OG0000211	HELIO_09853	bflo_18019, bflo_09637
OG0000211	HELIO_00554	bflo_14216
OG0000211	HELIO_04759	bflo_25629
OG0000211	HELIO_11035	bflo_06787
OG0000213	HELIO_06549	bflo_20763, bflo_20912, bflo_20752
OG0000218	HELIO_12321	bflo_12835, bflo_20676, bflo_04003, bflo_04004, bflo_12871
OG0000220	HELIO_04722	bflo_07899
OG0000220	HELIO_04300	bflo_05704
OG0000220	HELIO_08506	bflo_07651
OG0000221	HELIO_06860	bflo_02108, bflo_18535, bflo_18534
OG0000221	HELIO_10767	bflo_24796
OG0000221	HELIO_06340	bflo_00282
OG0000222	HELIO_04924	bflo_05542
OG0000223	HELIO_07967	bflo_26185, bflo_06096
OG0000225	HELIO_03666, HELIO_05507, HELIO_12455	bflo_11467, bflo_12198
OG0000227	HELIO_06498, HELIO_04590	bflo_02636
OG0000228	HELIO_05990	bflo_20305
OG0000228	HELIO_05988, HELIO_00779, HELIO_04342, HELIO_01854, HELIO_01855, HELIO_01856	bflo_18790, bflo_01983
OG0000229	HELIO_12626, HELIO_08788, HELIO_08327	bflo_18348, bflo_25072, bflo_23578, bflo_25694, bflo_17957, bflo_08566, bflo_09217, bflo_20400, bflo_13429, bflo_08175, bflo_00576, bflo_08161
OG0000230	HELIO_01183	bflo_26037
OG0000230	HELIO_01434, HELIO_10443	bflo_01030, bflo_12873, bflo_09924, bflo_05587, bflo_00602, bflo_06876, bflo_00951, bflo_19945, bflo_19938
OG0000231	HELIO_05053	bflo_20801
OG0000231	HELIO_00476	bflo_05103
OG0000232	HELIO_10566	bflo_09600
OG0000232	HELIO_05160	bflo_25827
OG0000233	HELIO_09993	bflo_15944, bflo_15706, bflo_16241, bflo_16463
OG0000234	HELIO_06356	bflo_07045
OG0000234	HELIO_10361	bflo_04797
OG0000236	HELIO_10807	bflo_16655
OG0000236	HELIO_03897, HELIO_07442	bflo_17564
OG0000238	HELIO_10889	bflo_23355, bflo_22808
OG0000238	HELIO_06126	bflo_13165
OG0000239	HELIO_09847	bflo_02548
OG0000239	HELIO_06585	bflo_05968
OG0000239	HELIO_09876	bflo_02152
OG0000240	HELIO_07617	bflo_04930
OG0000242	HELIO_08165	bflo_03394, bflo_03145
OG0000242	HELIO_09942	bflo_03738
OG0000242	HELIO_01488	bflo_12023
OG0000242	HELIO_07151	bflo_11849
OG0000245	HELIO_09311	bflo_22692
OG0000245	HELIO_12327, HELIO_04665	bflo_20961, bflo_20575
OG0000246	HELIO_12542	bflo_17998
OG0000247	HELIO_03983	bflo_26763
OG0000248	HELIO_03449, HELIO_00693, HELIO_05570	bflo_17506, bflo_17504, bflo_00059, bflo_17505, bflo_17510, bflo_17509, bflo_17511, bflo_17358
OG0000250	HELIO_09216	bflo_14740
OG0000250	HELIO_02167	bflo_07487
OG0000250	HELIO_12457	bflo_03907
OG0000251	HELIO_12261	bflo_24803
OG0000251	HELIO_06621	bflo_08452
OG0000251	HELIO_05418	bflo_17944, bflo_01933, bflo_01932
OG0000253	HELIO_01992	bflo_16616
OG0000255	HELIO_09865	bflo_20253
OG0000255	HELIO_11786	bflo_25398, bflo_21759
OG0000255	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118, HELIO_05381, HELIO_00573	bflo_02995, bflo_03545, bflo_03501, bflo_09026, bflo_10822, bflo_26943, bflo_10188
OG0000256	HELIO_11169	bflo_15939
OG0000256	HELIO_06584, HELIO_07024, HELIO_07406, HELIO_07937	bflo_05770, bflo_15447, bflo_15439, bflo_16355, bflo_06565, bflo_06704, bflo_05769, bflo_05771, bflo_02366
OG0000257	HELIO_10210	bflo_06086
OG0000257	HELIO_08653	bflo_18300
OG0000258	HELIO_01832	bflo_22962
OG0000258	HELIO_07834	bflo_12243, bflo_27029
OG0000258	HELIO_11938	bflo_09846
OG0000260	HELIO_02123	bflo_11239
OG0000260	HELIO_12046	bflo_10598
OG0000265	HELIO_10981	bflo_15782
OG0000265	HELIO_02949	bflo_11416
OG0000268	HELIO_11907	bflo_18613
OG0000269	HELIO_04242	bflo_07605, bflo_07749, bflo_07444
OG0000269	HELIO_06264	bflo_12947
OG0000270	HELIO_08940	bflo_12661
OG0000270	HELIO_06083	bflo_06769
OG0000270	HELIO_11284	bflo_17964
OG0000270	HELIO_00681	bflo_10845
OG0000271	HELIO_09338, HELIO_09337, HELIO_12202, HELIO_10271, HELIO_11250	bflo_18719, bflo_05948, bflo_05145, bflo_03702
OG0000272	HELIO_06926	bflo_01687
OG0000273	HELIO_05150	bflo_25314
OG0000273	HELIO_03083	bflo_23197
OG0000273	HELIO_01650	bflo_20358
OG0000273	HELIO_02819	bflo_01441, bflo_15082
OG0000275	HELIO_08804	bflo_06993
OG0000276	HELIO_10129	bflo_11757, bflo_11414
OG0000276	HELIO_12000	bflo_07887
OG0000277	HELIO_01369	bflo_21003
OG0000277	HELIO_01920	bflo_08414, bflo_08390
OG0000280	HELIO_02582	bflo_17443, bflo_17444
OG0000281	HELIO_07402	bflo_03462, bflo_16045, bflo_13261, bflo_13430, bflo_18051, bflo_13262
OG0000281	HELIO_08563	bflo_07361
OG0000282	HELIO_10802	bflo_18668
OG0000282	HELIO_02090	bflo_10082
OG0000282	HELIO_06080	bflo_16486
OG0000284	HELIO_08507, HELIO_03356	bflo_15835
OG0000284	HELIO_04011	bflo_25543
OG0000285	HELIO_08936	bflo_18439, bflo_18219, bflo_09827, bflo_17238, bflo_09824, bflo_09850, bflo_24883, bflo_24881, bflo_02754, bflo_20355, bflo_06179, bflo_17153, bflo_09825, bflo_08255, bflo_13934, bflo_09883, bflo_20356
OG0000285	HELIO_07805, HELIO_08935, HELIO_08587	bflo_14693, bflo_09985
OG0000287	HELIO_05533, HELIO_06539	bflo_15728
OG0000288	HELIO_01393	bflo_24635, bflo_23387, bflo_01422, bflo_26633, bflo_01668, bflo_01426
OG0000289	HELIO_04864	bflo_09861
OG0000289	HELIO_08142	bflo_09862
OG0000290	HELIO_00049, HELIO_02831, HELIO_07100	bflo_13988, bflo_13058
OG0000294	HELIO_05010	bflo_14349, bflo_20307, bflo_12846, bflo_10975
OG0000295	HELIO_07292	bflo_15031, bflo_15027, bflo_15026, bflo_05281
OG0000295	HELIO_04234	bflo_22289, bflo_22293, bflo_22290
OG0000295	HELIO_05051	bflo_23384
OG0000296	HELIO_03893	bflo_21806
OG0000296	HELIO_12440	bflo_02618, bflo_25515, bflo_02743
OG0000296	HELIO_07957	bflo_12924
OG0000297	HELIO_10152, HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616	bflo_21703
OG0000298	HELIO_09048, HELIO_06605, HELIO_10723, HELIO_06582, HELIO_00726, HELIO_08819	bflo_06989, bflo_18469, bflo_04812, bflo_04804, bflo_08802, bflo_12596, bflo_14438, bflo_03133, bflo_03983
OG0000299	HELIO_09503	bflo_05834
OG0000300	HELIO_11563, HELIO_11637	bflo_00967
OG0000301	HELIO_10571	bflo_08303
OG0000301	HELIO_11537	bflo_04893
OG0000301	HELIO_08461	bflo_07443
OG0000302	HELIO_04163	bflo_00916
OG0000302	HELIO_06390, HELIO_10727, HELIO_01169, HELIO_05782	bflo_24501, bflo_06288
OG0000303	HELIO_03956	bflo_19682
OG0000303	HELIO_10932	bflo_04190
OG0000305	HELIO_11091	bflo_11095
OG0000305	HELIO_04494	bflo_00776
OG0000305	HELIO_11371	bflo_26487
OG0000306	HELIO_09402	bflo_26863, bflo_07664
OG0000308	HELIO_09361, HELIO_07835	bflo_21090
OG0000308	HELIO_08987	bflo_23683
OG0000308	HELIO_05751	bflo_12857
OG0000310	HELIO_06381	bflo_21800, bflo_21316, bflo_21317
OG0000310	HELIO_04123, HELIO_12468, HELIO_07977, HELIO_10589	bflo_22698
OG0000312	HELIO_09957	bflo_22345
OG0000312	HELIO_10360	bflo_14984
OG0000313	HELIO_06905	bflo_07081
OG0000313	HELIO_11614	bflo_24346
OG0000313	HELIO_01266	bflo_11036
OG0000314	HELIO_00525	bflo_14662
OG0000314	HELIO_03371	bflo_14280, bflo_06129
OG0000315	HELIO_08178	bflo_19863
OG0000315	HELIO_06387	bflo_11459
OG0000316	HELIO_00705	bflo_07930
OG0000316	HELIO_01356	bflo_06029
OG0000317	HELIO_04312	bflo_27179, bflo_16112
OG0000317	HELIO_09420	bflo_25588
OG0000319	HELIO_04561	bflo_19186
OG0000319	HELIO_06272, HELIO_00545	bflo_00198
OG0000319	HELIO_10441	bflo_07017, bflo_19159
OG0000320	HELIO_00242	bflo_02185, bflo_02809, bflo_02811, bflo_02563, bflo_02182
OG0000321	HELIO_08196	bflo_25250
OG0000321	HELIO_12621	bflo_14252
OG0000321	HELIO_08301	bflo_21833
OG0000323	HELIO_02185, HELIO_02184	bflo_20633
OG0000323	HELIO_07979	bflo_05046
OG0000323	HELIO_09877	bflo_06855, bflo_00944
OG0000325	HELIO_11175, HELIO_05922	bflo_12232
OG0000325	HELIO_12606, HELIO_12089	bflo_09567, bflo_09570, bflo_10405, bflo_10403
OG0000326	HELIO_08613	bflo_02499, bflo_17884, bflo_00946, bflo_00937, bflo_00010, bflo_00928, bflo_00963
OG0000328	HELIO_01493	bflo_10142
OG0000328	HELIO_12519	bflo_12807
OG0000329	HELIO_07087, HELIO_09475	bflo_02662, bflo_02816
OG0000330	HELIO_11289, HELIO_02354, HELIO_05125, HELIO_05025, HELIO_10817, HELIO_00687	bflo_20843
OG0000333	HELIO_00226	bflo_16817
OG0000338	HELIO_11240	bflo_20075
OG0000338	HELIO_09261	bflo_21195
OG0000338	HELIO_11115	bflo_13201
OG0000340	HELIO_04302, HELIO_11048, HELIO_07400, HELIO_08522, HELIO_04846	bflo_00122, bflo_00525, bflo_16024, bflo_01776, bflo_20610
OG0000341	HELIO_08174, HELIO_08173	bflo_06684
OG0000342	HELIO_05929	bflo_21524
OG0000343	HELIO_11255, HELIO_11254, HELIO_11253, HELIO_04075	bflo_17341
OG0000344	HELIO_01783	bflo_20509
OG0000345	HELIO_06324	bflo_07289, bflo_07615
OG0000345	HELIO_12314	bflo_10887, bflo_01446
OG0000346	HELIO_07117	bflo_25218
OG0000347	HELIO_10918	bflo_11312
OG0000349	HELIO_02776, HELIO_06671, HELIO_02602, HELIO_03916	bflo_13342, bflo_13341, bflo_12597, bflo_25915, bflo_20938
OG0000350	HELIO_10069	bflo_01838
OG0000350	HELIO_00597	bflo_07745
OG0000350	HELIO_10189	bflo_05176
OG0000350	HELIO_09346	bflo_21677
OG0000352	HELIO_07849	bflo_25258
OG0000352	HELIO_02109	bflo_17369
OG0000352	HELIO_10654	bflo_04494
OG0000353	HELIO_00605	bflo_06917
OG0000356	HELIO_07250, HELIO_04896	bflo_08887
OG0000357	HELIO_12008	bflo_21193
OG0000357	HELIO_04303	bflo_12361
OG0000358	HELIO_08162	bflo_04698
OG0000358	HELIO_07934	bflo_03207
OG0000358	HELIO_07992	bflo_03399
OG0000358	HELIO_09698	bflo_22355
OG0000359	HELIO_08095	bflo_23810
OG0000359	HELIO_01337	bflo_20615, bflo_21858, bflo_21418, bflo_21948, bflo_11427, bflo_22311, bflo_01605
OG0000359	HELIO_08324	bflo_14379
OG0000360	HELIO_07042	bflo_20148, bflo_14730
OG0000360	HELIO_05668	bflo_14063
OG0000360	HELIO_09290	bflo_11395
OG0000363	HELIO_08685	bflo_16028
OG0000363	HELIO_04531	bflo_19825, bflo_20728, bflo_20486, bflo_19824, bflo_21073
OG0000363	HELIO_03753	bflo_04943
OG0000365	HELIO_11146	bflo_25324
OG0000365	HELIO_04794	bflo_18240
OG0000367	HELIO_11366	bflo_12373, bflo_12346
OG0000367	HELIO_00864	bflo_01421
OG0000370	HELIO_06039	bflo_21939, bflo_21564, bflo_21967, bflo_07738, bflo_21971, bflo_14736, bflo_01099, bflo_18419, bflo_08033, bflo_11790
OG0000371	HELIO_07468	bflo_00380, bflo_00387
OG0000371	HELIO_00894	bflo_05979
OG0000371	HELIO_04470	bflo_00558, bflo_00557, bflo_12841, bflo_13645, bflo_22030, bflo_00233
OG0000372	HELIO_09904	bflo_24061
OG0000372	HELIO_12662	bflo_15126
OG0000372	HELIO_08215	bflo_06799
OG0000373	HELIO_07356	bflo_20268
OG0000374	HELIO_12548	bflo_02391
OG0000374	HELIO_08385	bflo_08395
OG0000374	HELIO_07571	bflo_02486
OG0000375	HELIO_04344	bflo_27422, bflo_23080
OG0000375	HELIO_02630	bflo_05885
OG0000379	HELIO_02753	bflo_20897
OG0000379	HELIO_09413	bflo_23374
OG0000379	HELIO_10769	bflo_23272
OG0000379	HELIO_01951	bflo_26192
OG0000380	HELIO_03707	bflo_09262, bflo_20427, bflo_01996
OG0000381	HELIO_12305, HELIO_06725, HELIO_00702	bflo_07663
OG0000381	HELIO_11186, HELIO_04138, HELIO_04027, HELIO_00204	bflo_25077
OG0000381	HELIO_08133, HELIO_03205	bflo_00927
OG0000382	HELIO_10248	bflo_16967, bflo_16969
OG0000382	HELIO_06591	bflo_12323
OG0000384	HELIO_11619	bflo_05291
OG0000384	HELIO_06784	bflo_00328
OG0000384	HELIO_00671	bflo_07424
OG0000386	HELIO_06942, HELIO_09822, HELIO_04683	bflo_18690
OG0000389	HELIO_05126, HELIO_04723, HELIO_01825	bflo_00851, bflo_00833, bflo_08724
OG0000390	HELIO_00340, HELIO_02309, HELIO_11674, HELIO_05872	bflo_20343
OG0000390	HELIO_11470, HELIO_06676	bflo_25891, bflo_26408, bflo_26409, bflo_25447, bflo_25163, bflo_18345, bflo_26258, bflo_25303, bflo_25449, bflo_25448, bflo_13087, bflo_12207, bflo_12214, bflo_11201, bflo_20666, bflo_21189
OG0000391	HELIO_00863	bflo_10865
OG0000392	HELIO_05710, HELIO_07226	bflo_25334
OG0000393	HELIO_12162, HELIO_00926, HELIO_04233, HELIO_12760	bflo_09983, bflo_13075
OG0000393	HELIO_07006	bflo_12974
OG0000396	HELIO_11515	bflo_05608
OG0000397	HELIO_10979	bflo_09318
OG0000399	HELIO_07050	bflo_18860
OG0000399	HELIO_04949	bflo_06800
OG0000399	HELIO_03771	bflo_08038
OG0000400	HELIO_10775	bflo_17776
OG0000401	HELIO_07012, HELIO_09245	bflo_19446, bflo_12961, bflo_27312, bflo_19447
OG0000402	HELIO_08210	bflo_10632, bflo_09977
OG0000402	HELIO_08672, HELIO_08610	bflo_13338, bflo_13171
OG0000403	HELIO_12710, HELIO_12709	bflo_04398
OG0000404	HELIO_12139	bflo_26366
OG0000404	HELIO_05343	bflo_26365
OG0000405	HELIO_10657	bflo_06572
OG0000409	HELIO_03616	bflo_11492
OG0000409	HELIO_10399	bflo_10169
OG0000410	HELIO_06084, HELIO_04993	bflo_01989, bflo_01601, bflo_05836
OG0000411	HELIO_00642	bflo_17409
OG0000412	HELIO_12508	bflo_00225
OG0000412	HELIO_09547	bflo_05972, bflo_16322
OG0000413	HELIO_08207, HELIO_08206	bflo_14739
OG0000413	HELIO_10878	bflo_21427
OG0000415	HELIO_12745	bflo_12739, bflo_12745, bflo_10121, bflo_20948, bflo_12970
OG0000416	HELIO_09065	bflo_16885
OG0000418	HELIO_08848, HELIO_04518	bflo_19320, bflo_25690, bflo_00570, bflo_23088, bflo_14026, bflo_05160
OG0000419	HELIO_02114	bflo_03805, bflo_06647, bflo_09952
OG0000420	HELIO_11506	bflo_23413, bflo_23958, bflo_23642, bflo_23570, bflo_23412
OG0000420	HELIO_10479	bflo_07686
OG0000420	HELIO_04176	bflo_23569, bflo_23414, bflo_07685
OG0000422	HELIO_06618	bflo_01841
OG0000423	HELIO_10019, HELIO_06490, HELIO_08337	bflo_26874, bflo_25385
OG0000424	HELIO_07447	bflo_03509, bflo_03507
OG0000425	HELIO_02713	bflo_15042
OG0000425	HELIO_11977	bflo_08454
OG0000426	HELIO_10983	bflo_22865
OG0000427	HELIO_03641	bflo_09135
OG0000427	HELIO_07136	bflo_24135, bflo_24132, bflo_23993
OG0000429	HELIO_07593	bflo_01906, bflo_00989, bflo_26612, bflo_00993, bflo_00990, bflo_05299, bflo_17239, bflo_05214, bflo_17214
OG0000430	HELIO_08110	bflo_22201
OG0000431	HELIO_02207	bflo_23110
OG0000431	HELIO_04546	bflo_21622
OG0000432	HELIO_04640	bflo_10885
OG0000432	HELIO_07017, HELIO_06679	bflo_11863, bflo_11838, bflo_11424
OG0000433	HELIO_10148	bflo_22961
OG0000433	HELIO_09108	bflo_17648
OG0000434	HELIO_03450	bflo_06489
OG0000434	HELIO_06005	bflo_06457, bflo_06459
OG0000435	HELIO_02789	bflo_17533
OG0000435	HELIO_08123	bflo_00433, bflo_09468
OG0000436	HELIO_08988, HELIO_08989	bflo_26554
OG0000442	HELIO_01730	bflo_21599
OG0000442	HELIO_02982	bflo_17568
OG0000442	HELIO_12491	bflo_17631
OG0000443	HELIO_07163	bflo_18531
OG0000443	HELIO_10033	bflo_06828
OG0000444	HELIO_00903	bflo_10204
OG0000444	HELIO_04957	bflo_10684
OG0000446	HELIO_08937	bflo_01471
OG0000446	HELIO_02189	bflo_04727
OG0000446	HELIO_01194	bflo_01065
OG0000447	HELIO_10938, HELIO_10939	bflo_14311
OG0000448	HELIO_08948	bflo_14676, bflo_14718
OG0000450	HELIO_01846	bflo_20906
OG0000452	HELIO_12082, HELIO_08671, HELIO_05967	bflo_11354, bflo_12133, bflo_11353, bflo_14618
OG0000453	HELIO_11149, HELIO_05758	bflo_05750, bflo_12764, bflo_12115, bflo_07044, bflo_11775, bflo_17995, bflo_20915, bflo_11283, bflo_15292, bflo_21781, bflo_02998, bflo_07650
OG0000454	HELIO_01041	bflo_06561
OG0000456	HELIO_12232	bflo_03577
OG0000456	HELIO_07552	bflo_03576
OG0000458	HELIO_08566	bflo_06803
OG0000458	HELIO_06003	bflo_06805, bflo_06666, bflo_04696
OG0000459	HELIO_06755, HELIO_07251	bflo_11609, bflo_03237, bflo_26516, bflo_18718, bflo_18712, bflo_18713, bflo_18714, bflo_18715
OG0000460	HELIO_10718	bflo_14319
OG0000461	HELIO_02414	bflo_07181, bflo_00203
OG0000461	HELIO_03731	bflo_20096
OG0000463	HELIO_09937	bflo_09114
OG0000463	HELIO_08661	bflo_05598
OG0000465	HELIO_12789	bflo_00794
OG0000465	HELIO_10139	bflo_24499
OG0000466	HELIO_07058, HELIO_06415	bflo_05052, bflo_12297, bflo_12296, bflo_05441, bflo_05440
OG0000466	HELIO_06388	bflo_00675, bflo_04033, bflo_04039
OG0000467	HELIO_10923	bflo_11110
OG0000468	HELIO_03768	bflo_03275, bflo_03654, bflo_03645, bflo_03264, bflo_03637, bflo_12349, bflo_09961, bflo_09959, bflo_09520
OG0000468	HELIO_09960	bflo_23431
OG0000469	HELIO_06536	bflo_11324
OG0000469	HELIO_02957	bflo_04725
OG0000470	HELIO_04201	bflo_08491
OG0000471	HELIO_11076, HELIO_01921	bflo_06159, bflo_05125
OG0000472	HELIO_02168, HELIO_06783	bflo_20370, bflo_20857
OG0000474	HELIO_07485	bflo_00340
OG0000475	HELIO_10255	bflo_02919
OG0000476	HELIO_11845	bflo_17083
OG0000476	HELIO_05620	bflo_06569, bflo_06568, bflo_06570
OG0000477	HELIO_12771	bflo_19348, bflo_27296
OG0000478	HELIO_07629	bflo_22125
OG0000479	HELIO_08760	bflo_17734
OG0000479	HELIO_02948	bflo_20950
OG0000480	HELIO_08414	bflo_24500, bflo_24748
OG0000481	HELIO_12216	bflo_20169, bflo_20171
OG0000481	HELIO_11178	bflo_15712
OG0000481	HELIO_09259	bflo_07346
OG0000482	HELIO_10091	bflo_20130
OG0000482	HELIO_06713, HELIO_11214	bflo_09175
OG0000484	HELIO_05916	bflo_25251
OG0000485	HELIO_07054	bflo_25560, bflo_16150
OG0000486	HELIO_10558, HELIO_11461	bflo_25698, bflo_15799, bflo_16994, bflo_13974
OG0000486	HELIO_05022, HELIO_11212, HELIO_06172, HELIO_02564, HELIO_00117	bflo_02817, bflo_07531
OG0000487	HELIO_06499	bflo_00817
OG0000487	HELIO_07290	bflo_14910, bflo_09870, bflo_09874, bflo_14913
OG0000488	HELIO_02611	bflo_07158, bflo_07132, bflo_01931, bflo_26845, bflo_07048
OG0000490	HELIO_06690	bflo_16287
OG0000494	HELIO_07387	bflo_21012
OG0000496	HELIO_09084	bflo_02965
OG0000496	HELIO_11493	bflo_12707, bflo_13361, bflo_12706
OG0000497	HELIO_03655	bflo_09440
OG0000498	HELIO_08706	bflo_13583
OG0000499	HELIO_09553	bflo_18253
OG0000501	HELIO_01592, HELIO_04898, HELIO_07352	bflo_06246, bflo_05710, bflo_05712, bflo_05715, bflo_05716, bflo_05714
OG0000502	HELIO_11631	bflo_20513, bflo_20511, bflo_12130, bflo_18933, bflo_25086, bflo_25075
OG0000503	HELIO_03761, HELIO_01577	bflo_10348
OG0000503	HELIO_01283	bflo_17082
OG0000505	HELIO_05319	bflo_07768
OG0000506	HELIO_11106	bflo_22129
OG0000508	HELIO_04860	bflo_18835
OG0000508	HELIO_10897	bflo_00915
OG0000510	HELIO_05326, HELIO_00614, HELIO_06648	bflo_00250
OG0000514	HELIO_07204	bflo_04358
OG0000515	HELIO_01437, HELIO_00462, HELIO_05122, HELIO_00094	bflo_07840, bflo_19448
OG0000516	HELIO_04523	bflo_04958, bflo_04964, bflo_04978, bflo_04972, bflo_04974, bflo_04979, bflo_04981, bflo_04962, bflo_04969, bflo_04966, bflo_04961, bflo_04983, bflo_04986, bflo_04976, bflo_04732, bflo_03764, bflo_22939, bflo_13085, bflo_13506
OG0000519	HELIO_03762, HELIO_07021, HELIO_05761, HELIO_00935	bflo_04746, bflo_19841
OG0000520	HELIO_10311	bflo_23733, bflo_07206
OG0000521	HELIO_11507	bflo_23364
OG0000521	HELIO_07126	bflo_10380
OG0000524	HELIO_03929	bflo_07612
OG0000525	HELIO_03718	bflo_16581
OG0000525	HELIO_00389	bflo_22957
OG0000526	HELIO_00348, HELIO_11593	bflo_03466, bflo_05443, bflo_05444, bflo_21568, bflo_09245, bflo_14836, bflo_08760, bflo_15247, bflo_13787, bflo_26442, bflo_00822, bflo_00641, bflo_26490, bflo_00115, bflo_21914, bflo_03791, bflo_21569, bflo_23707, bflo_03795, bflo_26158, bflo_15326, bflo_15248, bflo_22821
