Orthogroup	HELIO_ok	STRPU_ok
OG0000050	HELIO_10651	STRPU_20428
OG0000050	HELIO_07585	STRPU_00461
OG0000051	HELIO_06960	STRPU_04086
OG0000051	HELIO_04086	STRPU_04081, STRPU_04082
OG0000051	HELIO_00091, HELIO_07483	STRPU_04844, STRPU_04845, STRPU_04838, STRPU_04842, STRPU_04843
OG0000051	HELIO_04213	STRPU_04683, STRPU_04684
OG0000051	HELIO_04232	STRPU_04384
OG0000051	HELIO_11844	STRPU_04388, STRPU_04386
OG0000051	HELIO_11965	STRPU_17901
OG0000051	HELIO_05090	STRPU_17577, STRPU_17576, STRPU_17547, STRPU_17574, STRPU_17579, STRPU_17578, STRPU_17575
OG0000051	HELIO_05789	STRPU_02970
OG0000052	HELIO_05569	STRPU_04659, STRPU_16539, STRPU_16559, STRPU_16119, STRPU_13068
OG0000052	HELIO_05693	STRPU_00276, STRPU_03183
OG0000052	HELIO_04521	STRPU_16462, STRPU_09642, STRPU_12463, STRPU_09640, STRPU_09643, STRPU_15631, STRPU_23975, STRPU_23951, STRPU_09641, STRPU_12462, STRPU_10210, STRPU_06254, STRPU_06255, STRPU_05990, STRPU_18874
OG0000053	HELIO_06044	STRPU_09915
OG0000053	HELIO_06677	STRPU_21568, STRPU_00298, STRPU_00288, STRPU_00289, STRPU_22686
OG0000053	HELIO_04652	STRPU_24682, STRPU_25164, STRPU_25166, STRPU_25168, STRPU_25169, STRPU_25165
OG0000053	HELIO_05796	STRPU_13262, STRPU_13263, STRPU_13265
OG0000053	HELIO_06409	STRPU_14602, STRPU_14605, STRPU_17112
OG0000053	HELIO_06980	STRPU_09323
OG0000053	HELIO_06107	STRPU_10266
OG0000053	HELIO_03906	STRPU_14042
OG0000053	HELIO_04886	STRPU_09726, STRPU_09769, STRPU_12831, STRPU_06744, STRPU_06743, STRPU_06746, STRPU_06745, STRPU_09255, STRPU_18743, STRPU_18742, STRPU_18741, STRPU_25321, STRPU_23287, STRPU_09631, STRPU_06742
OG0000053	HELIO_04512	STRPU_05629, STRPU_05628, STRPU_05570, STRPU_05571, STRPU_05630
OG0000053	HELIO_12219	STRPU_10255, STRPU_10254, STRPU_10269
OG0000053	HELIO_10545	STRPU_09818
OG0000053	HELIO_00058	STRPU_10259
OG0000054	HELIO_03625, HELIO_05561	STRPU_24985, STRPU_17119, STRPU_17104, STRPU_17103, STRPU_17118
OG0000054	HELIO_11556	STRPU_04629, STRPU_04651
OG0000054	HELIO_11049	STRPU_21552
OG0000054	HELIO_07252	STRPU_04633, STRPU_04661, STRPU_04884
OG0000054	HELIO_05216	STRPU_04631, STRPU_04653
OG0000055	HELIO_03751	STRPU_01318, STRPU_11632
OG0000055	HELIO_10362	STRPU_01392, STRPU_08766, STRPU_11839, STRPU_12194, STRPU_09005, STRPU_02948, STRPU_05937, STRPU_06001, STRPU_06035, STRPU_05928, STRPU_05933
OG0000056	HELIO_02100	STRPU_26180
OG0000056	HELIO_05303	STRPU_19327
OG0000056	HELIO_03513	STRPU_12248, STRPU_11783
OG0000056	HELIO_09232	STRPU_15160, STRPU_15211
OG0000056	HELIO_07150	STRPU_12348
OG0000056	HELIO_07638	STRPU_06395
OG0000056	HELIO_00064	STRPU_19358
OG0000057	HELIO_05858	STRPU_15511, STRPU_15515, STRPU_15513, STRPU_15522, STRPU_15517, STRPU_15521, STRPU_15512, STRPU_15518, STRPU_15524, STRPU_15520, STRPU_15523, STRPU_15510, STRPU_15514, STRPU_06456, STRPU_18393, STRPU_10377, STRPU_10376, STRPU_03172, STRPU_10378, STRPU_10379, STRPU_11849, STRPU_11850, STRPU_11851, STRPU_10380, STRPU_16444, STRPU_10382
OG0000057	HELIO_07020	STRPU_10530, STRPU_02305, STRPU_18108, STRPU_09940
OG0000058	HELIO_04784	STRPU_00582, STRPU_07549
OG0000058	HELIO_04764	STRPU_08638
OG0000058	HELIO_12406	STRPU_13907
OG0000058	HELIO_12430	STRPU_00581
OG0000059	HELIO_08348	STRPU_05220
OG0000059	HELIO_09805	STRPU_13764, STRPU_01483
OG0000059	HELIO_00630	STRPU_19726
OG0000059	HELIO_02571	STRPU_19725
OG0000059	HELIO_00753	STRPU_03376
OG0000059	HELIO_11973	STRPU_02976
OG0000059	HELIO_07693	STRPU_24694, STRPU_24697, STRPU_24828
OG0000059	HELIO_05488	STRPU_24005
OG0000060	HELIO_02035	STRPU_24855
OG0000060	HELIO_11213	STRPU_18179
OG0000060	HELIO_01698	STRPU_25136
OG0000060	HELIO_08930	STRPU_17605, STRPU_17612, STRPU_17606
OG0000060	HELIO_10260	STRPU_20391
OG0000060	HELIO_12113	STRPU_12994
OG0000061	HELIO_11204	STRPU_13962
OG0000061	HELIO_04007	STRPU_13960
OG0000061	HELIO_00294	STRPU_13959
OG0000061	HELIO_10663	STRPU_13958
OG0000061	HELIO_00140	STRPU_13279
OG0000061	HELIO_07930	STRPU_13961
OG0000062	HELIO_01760	STRPU_26540, STRPU_26538, STRPU_26536, STRPU_26537
OG0000062	HELIO_09809	STRPU_12721, STRPU_24303, STRPU_12720
OG0000062	HELIO_08709	STRPU_12719, STRPU_26408
OG0000062	HELIO_06316	STRPU_08191
OG0000062	HELIO_06187	STRPU_26407
OG0000062	HELIO_08446	STRPU_19993, STRPU_19459
OG0000062	HELIO_09104	STRPU_19398
OG0000063	HELIO_10147	STRPU_18989
OG0000063	HELIO_12629	STRPU_23711
OG0000063	HELIO_04719	STRPU_19258
OG0000063	HELIO_12335, HELIO_11425	STRPU_01260
OG0000063	HELIO_05484	STRPU_19022, STRPU_00471
OG0000063	HELIO_08778	STRPU_18997
OG0000063	HELIO_04155	STRPU_18657
OG0000064	HELIO_01450	STRPU_27288
OG0000064	HELIO_11717	STRPU_09572
OG0000064	HELIO_05378	STRPU_15411
OG0000064	HELIO_04032	STRPU_13898, STRPU_13899, STRPU_13887, STRPU_13858, STRPU_09468, STRPU_02450, STRPU_13612, STRPU_03924, STRPU_14007, STRPU_13479, STRPU_13480, STRPU_13482, STRPU_13477, STRPU_13481
OG0000064	HELIO_07061	STRPU_13540, STRPU_13528, STRPU_13529
OG0000064	HELIO_00141	STRPU_15784
OG0000064	HELIO_07348	STRPU_25009, STRPU_25162, STRPU_07669, STRPU_24449, STRPU_08462, STRPU_24447, STRPU_08457, STRPU_24448, STRPU_08460, STRPU_08455
OG0000064	HELIO_02173	STRPU_13325, STRPU_13324
OG0000065	HELIO_07590	STRPU_23745
OG0000065	HELIO_07271	STRPU_05983, STRPU_26692, STRPU_05226
OG0000065	HELIO_03598	STRPU_10265
OG0000065	HELIO_00678	STRPU_19156, STRPU_16682, STRPU_16656
OG0000065	HELIO_00187	STRPU_14170
OG0000065	HELIO_05936	STRPU_21040, STRPU_13306
OG0000065	HELIO_05480	STRPU_12604, STRPU_12603, STRPU_12614, STRPU_12530, STRPU_12613
OG0000066	HELIO_02871	STRPU_23705
OG0000066	HELIO_11387	STRPU_19100
OG0000066	HELIO_05268	STRPU_13499, STRPU_13506, STRPU_13495
OG0000067	HELIO_11753	STRPU_12878, STRPU_12879
OG0000067	HELIO_06955	STRPU_02372, STRPU_12782, STRPU_12881
OG0000067	HELIO_07211	STRPU_24522
OG0000067	HELIO_04257	STRPU_10727
OG0000067	HELIO_02907	STRPU_10726
OG0000067	HELIO_01151	STRPU_04075
OG0000067	HELIO_02361	STRPU_11266, STRPU_11228
OG0000067	HELIO_07310	STRPU_16178, STRPU_16224, STRPU_16227, STRPU_16177, STRPU_02655, STRPU_16176, STRPU_16181, STRPU_16229, STRPU_11824
OG0000067	HELIO_09285	STRPU_10905
OG0000067	HELIO_10782	STRPU_11385
OG0000068	HELIO_09495	STRPU_22578, STRPU_22587
OG0000068	HELIO_11520	STRPU_22390
OG0000068	HELIO_04643	STRPU_23541
OG0000068	HELIO_09524	STRPU_07505, STRPU_07509, STRPU_07512, STRPU_07511, STRPU_21952, STRPU_21938
OG0000068	HELIO_08964	STRPU_07515, STRPU_07507, STRPU_07503, STRPU_21942, STRPU_21954, STRPU_21943, STRPU_21939
OG0000068	HELIO_11774	STRPU_23285
OG0000068	HELIO_01288	STRPU_00704, STRPU_22720
OG0000069	HELIO_11698	STRPU_24462
OG0000069	HELIO_03190	STRPU_08964, STRPU_21393
OG0000069	HELIO_05270	STRPU_26328
OG0000070	HELIO_00590	STRPU_26776, STRPU_26437
OG0000070	HELIO_05047	STRPU_26931
OG0000070	HELIO_00591	STRPU_26438
OG0000071	HELIO_00564	STRPU_00835, STRPU_25565, STRPU_00833, STRPU_25564, STRPU_00834
OG0000071	HELIO_11788	STRPU_17182, STRPU_17159
OG0000071	HELIO_04987	STRPU_25995, STRPU_26372, STRPU_26374, STRPU_26373, STRPU_26371, STRPU_26370
OG0000071	HELIO_11295	STRPU_05831
OG0000072	HELIO_10317	STRPU_05232
OG0000072	HELIO_09782	STRPU_05349
OG0000072	HELIO_10131	STRPU_05343
OG0000072	HELIO_05118	STRPU_04704
OG0000072	HELIO_10379	STRPU_04707
OG0000072	HELIO_04791	STRPU_04773
OG0000073	HELIO_06740	STRPU_26057
OG0000073	HELIO_06515	STRPU_25439, STRPU_23331
OG0000073	HELIO_11840, HELIO_11839	STRPU_25427
OG0000073	HELIO_07437	STRPU_14789
OG0000074	HELIO_11128	STRPU_24425
OG0000074	HELIO_09183	STRPU_24424
OG0000074	HELIO_01338	STRPU_09406
OG0000074	HELIO_05011	STRPU_16196, STRPU_16237
OG0000074	HELIO_10435	STRPU_01870, STRPU_25185
OG0000074	HELIO_08963	STRPU_01871, STRPU_25186
OG0000074	HELIO_06403	STRPU_05573, STRPU_05632
OG0000074	HELIO_01439	STRPU_26349
OG0000074	HELIO_07384	STRPU_17860, STRPU_17858, STRPU_22932
OG0000074	HELIO_06770	STRPU_13956
OG0000074	HELIO_11885	STRPU_22802, STRPU_01961
OG0000075	HELIO_02705	STRPU_25005
OG0000075	HELIO_12175	STRPU_25123
OG0000075	HELIO_01007	STRPU_25122
OG0000075	HELIO_07086	STRPU_10595
OG0000075	HELIO_01193	STRPU_25157
OG0000075	HELIO_09567	STRPU_01897, STRPU_22743
OG0000075	HELIO_05177	STRPU_23530
OG0000075	HELIO_00684	STRPU_23991
OG0000076	HELIO_05357	STRPU_03297, STRPU_12019, STRPU_14212, STRPU_25681, STRPU_01285, STRPU_01758, STRPU_25100, STRPU_26246, STRPU_00508, STRPU_14156, STRPU_20187, STRPU_12937, STRPU_25813, STRPU_13539, STRPU_17815
OG0000076	HELIO_06296	STRPU_04013, STRPU_17519, STRPU_03148, STRPU_10766
OG0000076	HELIO_04187	STRPU_24765, STRPU_06214
OG0000077	HELIO_05657	STRPU_09555
OG0000077	HELIO_00295	STRPU_07855
OG0000077	HELIO_11466	STRPU_09553
OG0000078	HELIO_04372	STRPU_07324
OG0000078	HELIO_06334	STRPU_03530
OG0000078	HELIO_11613	STRPU_07100, STRPU_07101
OG0000078	HELIO_06313	STRPU_08802, STRPU_23681, STRPU_23657
OG0000078	HELIO_07319	STRPU_13338, STRPU_24931
OG0000078	HELIO_06987	STRPU_21033, STRPU_21035
OG0000078	HELIO_02467	STRPU_22246
OG0000079	HELIO_01794	STRPU_23093
OG0000079	HELIO_05740	STRPU_23773
OG0000079	HELIO_00549	STRPU_02493, STRPU_15115
OG0000079	HELIO_01744	STRPU_26495
OG0000079	HELIO_07509	STRPU_19060
OG0000080	HELIO_10367	STRPU_04387, STRPU_15801, STRPU_17234
OG0000080	HELIO_08678, HELIO_04917	STRPU_16347, STRPU_07754
OG0000080	HELIO_05591, HELIO_07354, HELIO_07366, HELIO_06819, HELIO_04053, HELIO_10760	STRPU_07841, STRPU_16971, STRPU_16830, STRPU_00556, STRPU_09960, STRPU_06340, STRPU_16071, STRPU_16545
OG0000080	HELIO_07099, HELIO_10773	STRPU_07970
OG0000081	HELIO_00244	STRPU_10387, STRPU_19245
OG0000081	HELIO_06946	STRPU_18403
OG0000081	HELIO_04954	STRPU_07913, STRPU_07941, STRPU_07942, STRPU_07914, STRPU_07943, STRPU_07915
OG0000081	HELIO_06101	STRPU_07808, STRPU_03692, STRPU_07883, STRPU_07878, STRPU_03837, STRPU_03823, STRPU_14485, STRPU_07885, STRPU_17231, STRPU_10539
OG0000081	HELIO_04830	STRPU_10383
OG0000082	HELIO_12249	STRPU_19842
OG0000082	HELIO_08556	STRPU_09694, STRPU_09737
OG0000082	HELIO_06503	STRPU_22564, STRPU_22563
OG0000082	HELIO_04026, HELIO_02219	STRPU_20087
OG0000082	HELIO_05158	STRPU_18951
OG0000083	HELIO_07120	STRPU_12975, STRPU_12535
OG0000083	HELIO_08700	STRPU_06794, STRPU_06796, STRPU_06797, STRPU_06792, STRPU_06798, STRPU_06795, STRPU_06788
OG0000083	HELIO_11391	STRPU_14608, STRPU_14627, STRPU_14947, STRPU_14977, STRPU_05948, STRPU_06016
OG0000083	HELIO_06864	STRPU_04893, STRPU_24352
OG0000083	HELIO_07519	STRPU_04398, STRPU_06036, STRPU_06040, STRPU_06021, STRPU_06032, STRPU_06023, STRPU_17805, STRPU_17809, STRPU_06650, STRPU_17821, STRPU_17813
OG0000083	HELIO_05673	STRPU_20441
OG0000083	HELIO_03497	STRPU_24279
OG0000084	HELIO_06950	STRPU_04595
OG0000085	HELIO_02405	STRPU_24977
OG0000085	HELIO_05344	STRPU_15094
OG0000085	HELIO_08642	STRPU_14879
OG0000085	HELIO_11582	STRPU_17832
OG0000086	HELIO_04467	STRPU_02654
OG0000086	HELIO_04790	STRPU_23339, STRPU_18724
OG0000086	HELIO_03940	STRPU_16909, STRPU_13560, STRPU_14542, STRPU_03844
OG0000087	HELIO_02847, HELIO_02846	STRPU_06300, STRPU_06346
OG0000087	HELIO_09425	STRPU_20681
OG0000087	HELIO_00773	STRPU_08915, STRPU_00613
OG0000087	HELIO_06633	STRPU_23330
OG0000087	HELIO_01983	STRPU_08212
OG0000088	HELIO_00040	STRPU_22547, STRPU_21931, STRPU_22061, STRPU_09861
OG0000088	HELIO_06555	STRPU_06425
OG0000088	HELIO_11791	STRPU_12997
OG0000088	HELIO_06055	STRPU_24674
OG0000088	HELIO_05195	STRPU_20838, STRPU_20875, STRPU_13326, STRPU_11713, STRPU_13712, STRPU_00232, STRPU_25974, STRPU_22714, STRPU_00696, STRPU_12904, STRPU_12905, STRPU_07251, STRPU_07272, STRPU_21273, STRPU_21272
OG0000088	HELIO_00315	STRPU_19492
OG0000088	HELIO_08555	STRPU_00779, STRPU_19792
OG0000088	HELIO_06391	STRPU_04079, STRPU_04080
OG0000088	HELIO_08028	STRPU_26089
OG0000089	HELIO_06389	STRPU_13683, STRPU_02392, STRPU_13677, STRPU_02394, STRPU_01670, STRPU_12007, STRPU_01669
OG0000089	HELIO_03526	STRPU_23879
OG0000089	HELIO_07518	STRPU_11785, STRPU_18163, STRPU_11787, STRPU_03747, STRPU_11784, STRPU_12992, STRPU_23883, STRPU_23884
OG0000089	HELIO_10304	STRPU_24895
OG0000089	HELIO_06684	STRPU_17838
OG0000089	HELIO_10658	STRPU_22395
OG0000089	HELIO_05968	STRPU_23606
OG0000089	HELIO_04877	STRPU_07030, STRPU_01356, STRPU_11582, STRPU_11585, STRPU_11591, STRPU_11587, STRPU_01354, STRPU_11579, STRPU_01359, STRPU_11586, STRPU_01355, STRPU_11198, STRPU_11197, STRPU_18544, STRPU_15473, STRPU_15469, STRPU_18577, STRPU_18571, STRPU_15474, STRPU_18543, STRPU_15470
OG0000089	HELIO_00224, HELIO_05928	STRPU_07004
OG0000090	HELIO_12415	STRPU_20024, STRPU_20023
OG0000090	HELIO_09255	STRPU_02923
OG0000090	HELIO_05256	STRPU_12619, STRPU_12620, STRPU_12618
OG0000090	HELIO_03859, HELIO_12616	STRPU_15706
OG0000090	HELIO_11634	STRPU_21515
OG0000091	HELIO_06734	STRPU_08886, STRPU_00935, STRPU_08884, STRPU_00936
OG0000091	HELIO_05437	STRPU_17128
OG0000091	HELIO_01871	STRPU_24571
OG0000091	HELIO_05996	STRPU_26100, STRPU_26114
OG0000091	HELIO_06609	STRPU_17342, STRPU_24653, STRPU_09916, STRPU_24656, STRPU_24652
OG0000093	HELIO_00044	STRPU_08252
OG0000093	HELIO_04928	STRPU_17622, STRPU_02298, STRPU_02299, STRPU_02300, STRPU_17621, STRPU_13630
OG0000093	HELIO_06889	STRPU_15251, STRPU_25013, STRPU_15508, STRPU_01856, STRPU_01855, STRPU_03976, STRPU_24512, STRPU_15196, STRPU_17525, STRPU_17526, STRPU_15252
OG0000094	HELIO_07015	STRPU_22767, STRPU_01923
OG0000094	HELIO_03878	STRPU_19407
OG0000095	HELIO_01565	STRPU_20727, STRPU_00724, STRPU_20728, STRPU_00725, STRPU_00723
OG0000095	HELIO_06183	STRPU_16377, STRPU_14969, STRPU_20725
OG0000095	HELIO_07611	STRPU_14814
OG0000095	HELIO_04751	STRPU_15048
OG0000095	HELIO_04874	STRPU_24542
OG0000096	HELIO_07466	STRPU_06019
OG0000096	HELIO_03681	STRPU_23963, STRPU_23937
OG0000096	HELIO_03321	STRPU_22229
OG0000096	HELIO_06897	STRPU_27319
OG0000096	HELIO_03947	STRPU_15853, STRPU_15805
OG0000096	HELIO_09595	STRPU_13124, STRPU_02569
OG0000097	HELIO_06145	STRPU_11799
OG0000097	HELIO_05308	STRPU_23889
OG0000097	HELIO_02542	STRPU_08172
OG0000097	HELIO_05671	STRPU_08173, STRPU_08168
OG0000097	HELIO_04942	STRPU_25275, STRPU_25272, STRPU_25274, STRPU_25269, STRPU_25271, STRPU_04100, STRPU_26789, STRPU_17863, STRPU_17869, STRPU_17870, STRPU_17871, STRPU_17862, STRPU_26790, STRPU_26792, STRPU_17868, STRPU_26791, STRPU_26793
OG0000098	HELIO_05544	STRPU_20913
OG0000098	HELIO_07543	STRPU_22565, STRPU_22567, STRPU_16696
OG0000098	HELIO_00467	STRPU_26921
OG0000098	HELIO_11416	STRPU_27157
OG0000099	HELIO_00318	STRPU_16997
OG0000099	HELIO_06995	STRPU_16998
OG0000100	HELIO_04500	STRPU_14096, STRPU_16211, STRPU_10812, STRPU_16058, STRPU_17992, STRPU_16363, STRPU_27391, STRPU_05879, STRPU_15666, STRPU_06041, STRPU_10507, STRPU_06418, STRPU_03267, STRPU_26276, STRPU_13004, STRPU_13488, STRPU_04705, STRPU_08730, STRPU_19698, STRPU_16155, STRPU_06339, STRPU_13430, STRPU_24937, STRPU_19091, STRPU_00717, STRPU_00989
OG0000100	HELIO_07576	STRPU_11396
OG0000100	HELIO_06465	STRPU_03239
OG0000100	HELIO_06606	STRPU_02477, STRPU_09038, STRPU_14380
OG0000101	HELIO_03317	STRPU_12617
OG0000101	HELIO_11521	STRPU_17399, STRPU_17409
OG0000101	HELIO_06274	STRPU_13993
OG0000101	HELIO_11624	STRPU_14078, STRPU_00843
OG0000101	HELIO_06876	STRPU_14047
OG0000102	HELIO_08564	STRPU_21344
OG0000103	HELIO_03996	STRPU_08665
OG0000103	HELIO_12543	STRPU_08161
OG0000104	HELIO_04946	STRPU_03670, STRPU_03681
OG0000104	HELIO_03807	STRPU_22118
OG0000104	HELIO_05172	STRPU_03686
OG0000104	HELIO_02282	STRPU_02772
OG0000104	HELIO_00006	STRPU_23716
OG0000105	HELIO_01100	STRPU_14518
OG0000105	HELIO_00114	STRPU_26881
OG0000105	HELIO_07550	STRPU_26882
OG0000105	HELIO_11647	STRPU_26519, STRPU_08201
OG0000105	HELIO_00723	STRPU_14522
OG0000105	HELIO_10734	STRPU_00168, STRPU_01571, STRPU_00233, STRPU_25975
OG0000105	HELIO_00015	STRPU_14523
OG0000105	HELIO_00218	STRPU_14041
OG0000105	HELIO_01340	STRPU_14079
OG0000105	HELIO_05453	STRPU_00842
OG0000105	HELIO_04143	STRPU_01495, STRPU_13753
OG0000105	HELIO_02007	STRPU_14077, STRPU_00844
OG0000105	HELIO_06456	STRPU_05043, STRPU_05118
OG0000105	HELIO_11991	STRPU_00827, STRPU_25560
OG0000105	HELIO_08647	STRPU_13212, STRPU_13228
OG0000105	HELIO_10468	STRPU_13822
OG0000106	HELIO_02364	STRPU_25282
OG0000106	HELIO_07474	STRPU_25442
OG0000106	HELIO_05614	STRPU_24881, STRPU_24880, STRPU_01718, STRPU_24866, STRPU_24879, STRPU_24865
OG0000106	HELIO_10877	STRPU_14313
OG0000107	HELIO_04878	STRPU_10381, STRPU_06034, STRPU_24248, STRPU_05021, STRPU_06004, STRPU_05934, STRPU_24099, STRPU_25385, STRPU_10863, STRPU_13897, STRPU_01057, STRPU_02949, STRPU_05929, STRPU_03377, STRPU_05996, STRPU_04108, STRPU_05474, STRPU_10843, STRPU_09004
OG0000108	HELIO_02724	STRPU_11193
OG0000109	HELIO_00715	STRPU_19169, STRPU_19175, STRPU_19174
OG0000109	HELIO_04458	STRPU_19171, STRPU_19177, STRPU_19167, STRPU_19172, STRPU_19170, STRPU_19173
OG0000109	HELIO_03843	STRPU_26726
OG0000109	HELIO_03964	STRPU_01259, STRPU_18204, STRPU_18195
OG0000109	HELIO_08891	STRPU_18199
OG0000109	HELIO_04429	STRPU_14830, STRPU_27374, STRPU_27370, STRPU_01180, STRPU_18257, STRPU_18244, STRPU_18270, STRPU_18254, STRPU_01183, STRPU_24555, STRPU_05924, STRPU_18238, STRPU_18273, STRPU_18267, STRPU_01198
OG0000109	HELIO_05774	STRPU_18247, STRPU_18276
OG0000109	HELIO_07157, HELIO_04749	STRPU_09944
OG0000110	HELIO_05242	STRPU_16520
OG0000110	HELIO_00041	STRPU_15856, STRPU_15811
OG0000110	HELIO_11542	STRPU_15857, STRPU_15812
OG0000110	HELIO_10665	STRPU_07303, STRPU_16033, STRPU_16044
OG0000110	HELIO_00526	STRPU_04106
OG0000110	HELIO_02476	STRPU_02369, STRPU_12779
OG0000110	HELIO_10466	STRPU_16663, STRPU_16689
OG0000110	HELIO_10465	STRPU_16690
OG0000110	HELIO_05234	STRPU_16661, STRPU_16688
OG0000110	HELIO_11191	STRPU_02320, STRPU_12739
OG0000110	HELIO_04706	STRPU_20491
OG0000110	HELIO_12166	STRPU_21462
OG0000110	HELIO_08016	STRPU_21461
OG0000110	HELIO_01452	STRPU_24363
OG0000113	HELIO_06754	STRPU_10396
OG0000113	HELIO_04446	STRPU_25041
OG0000113	HELIO_08405	STRPU_04494, STRPU_04495
OG0000114	HELIO_08152	STRPU_11248, STRPU_11209
OG0000114	HELIO_10462	STRPU_06721
OG0000114	HELIO_00027	STRPU_06060, STRPU_06062
OG0000114	HELIO_06292	STRPU_11249, STRPU_11210
OG0000115	HELIO_10283	STRPU_25508, STRPU_12373
OG0000115	HELIO_10284	STRPU_23313
OG0000115	HELIO_10330	STRPU_19917, STRPU_19921
OG0000116	HELIO_08217	STRPU_21801
OG0000116	HELIO_10553	STRPU_21802
OG0000116	HELIO_06412	STRPU_13829, STRPU_13825
OG0000116	HELIO_04872	STRPU_17201
OG0000116	HELIO_03109	STRPU_25997, STRPU_10975, STRPU_09078, STRPU_09079, STRPU_02054, STRPU_02053, STRPU_09081
OG0000116	HELIO_04371, HELIO_07156, HELIO_04755	STRPU_09691, STRPU_09735, STRPU_09690
OG0000116	HELIO_00774	STRPU_25751
OG0000116	HELIO_07865	STRPU_14625
OG0000117	HELIO_01494	STRPU_13011
OG0000117	HELIO_11112, HELIO_11113	STRPU_02725
OG0000118	HELIO_04682	STRPU_16916, STRPU_16907, STRPU_16930, STRPU_16922, STRPU_16913, STRPU_16910, STRPU_16933, STRPU_17553, STRPU_17732, STRPU_17558, STRPU_09706, STRPU_17148, STRPU_17691, STRPU_17971, STRPU_09702, STRPU_09748, STRPU_17735, STRPU_16923, STRPU_16920, STRPU_16906, STRPU_16940, STRPU_16927, STRPU_16914, STRPU_17733, STRPU_17689
OG0000118	HELIO_09644	STRPU_17532
OG0000119	HELIO_09291	STRPU_13902
OG0000119	HELIO_06886	STRPU_13282
OG0000119	HELIO_09246	STRPU_14005, STRPU_13283, STRPU_13285
OG0000119	HELIO_05606	STRPU_13455
OG0000119	HELIO_03015	STRPU_13951
OG0000119	HELIO_08423	STRPU_13805
OG0000119	HELIO_01329	STRPU_13905
OG0000120	HELIO_07920	STRPU_16270, STRPU_16284
OG0000121	HELIO_11384	STRPU_17646, STRPU_02277
OG0000121	HELIO_00672	STRPU_04552
OG0000121	HELIO_05376	STRPU_00394, STRPU_04050, STRPU_11058, STRPU_00393, STRPU_11053, STRPU_11054, STRPU_11055, STRPU_11059
OG0000122	HELIO_03986	STRPU_24152
OG0000122	HELIO_09221	STRPU_24150
OG0000122	HELIO_00601, HELIO_11330	STRPU_24593, STRPU_24582
OG0000122	HELIO_07753	STRPU_24583, STRPU_24594
OG0000123	HELIO_00165	STRPU_09613
OG0000123	HELIO_08717	STRPU_09939
OG0000123	HELIO_08884	STRPU_01514, STRPU_09445
OG0000123	HELIO_06757	STRPU_09807
OG0000123	HELIO_09783	STRPU_21429
OG0000123	HELIO_10689	STRPU_04928, STRPU_04927, STRPU_09938
OG0000123	HELIO_09001	STRPU_06249
OG0000124	HELIO_02264	STRPU_06709
OG0000124	HELIO_07531	STRPU_09291
OG0000124	HELIO_01425	STRPU_08276
OG0000124	HELIO_08965	STRPU_10604
OG0000124	HELIO_01505	STRPU_21471
OG0000125	HELIO_09637, HELIO_09639	STRPU_12461
OG0000125	HELIO_08654	STRPU_14800
OG0000125	HELIO_11225	STRPU_25037
OG0000125	HELIO_03951	STRPU_25182
OG0000125	HELIO_08019	STRPU_11727
OG0000126	HELIO_05678	STRPU_06870
OG0000126	HELIO_02617	STRPU_04964
OG0000126	HELIO_12717	STRPU_26672
OG0000127	HELIO_00274	STRPU_06620
OG0000127	HELIO_04203	STRPU_06619
OG0000127	HELIO_00760	STRPU_07791
OG0000127	HELIO_10652	STRPU_07458
OG0000127	HELIO_03723	STRPU_08311
OG0000128	HELIO_09757	STRPU_10852, STRPU_10834
OG0000128	HELIO_05183	STRPU_17766, STRPU_17387, STRPU_17765, STRPU_17386
OG0000128	HELIO_07945	STRPU_20813
OG0000128	HELIO_04974	STRPU_21124
OG0000128	HELIO_00789	STRPU_05989
OG0000129	HELIO_08318	STRPU_15503
OG0000129	HELIO_05477	STRPU_21106, STRPU_21101
OG0000129	HELIO_12045	STRPU_06625
OG0000130	HELIO_00229	STRPU_04903
OG0000131	HELIO_05019	STRPU_15471, STRPU_00605, STRPU_04538, STRPU_04514, STRPU_00596, STRPU_00598, STRPU_04535, STRPU_04516, STRPU_00608, STRPU_04541, STRPU_04523, STRPU_04534, STRPU_04521, STRPU_04540, STRPU_00597, STRPU_04515, STRPU_04539, STRPU_04520, STRPU_00607, STRPU_04513
OG0000131	HELIO_00530	STRPU_03355
OG0000131	HELIO_08397	STRPU_03346, STRPU_03343, STRPU_03350, STRPU_03348, STRPU_03353
OG0000131	HELIO_04270	STRPU_11503
OG0000131	HELIO_03420	STRPU_05461
OG0000132	HELIO_02084	STRPU_25473
OG0000132	HELIO_02083	STRPU_27007
OG0000132	HELIO_03711	STRPU_05998, STRPU_06025, STRPU_05930, STRPU_06005
OG0000132	HELIO_04353	STRPU_02132, STRPU_09170
OG0000134	HELIO_05124, HELIO_07435, HELIO_03525, HELIO_07494, HELIO_11922	STRPU_04891, STRPU_05392
OG0000134	HELIO_06449	STRPU_19220
OG0000136	HELIO_05622	STRPU_04883, STRPU_04878, STRPU_04881, STRPU_04882, STRPU_04879, STRPU_22353, STRPU_04874
OG0000136	HELIO_10618	STRPU_04419
OG0000136	HELIO_09300	STRPU_07622
OG0000137	HELIO_10563	STRPU_07118
OG0000137	HELIO_05850	STRPU_07594, STRPU_07697, STRPU_07683
OG0000137	HELIO_01589	STRPU_17715
OG0000137	HELIO_12262	STRPU_18673
