Orthogroup	OWEFU	CAEEL
OG0000110	OFUSG25344.1.p1, OFUSG25344.2.p1, OFUSG11146.1.p1	CAEEL10319, CAEEL17689
OG0000111	OFUSG18504.1.p1	CAEEL20845
OG0000113	OFUSG08222.1.p1, OFUSG08222.2.p1, OFUSG19702.1.p1	CAEEL13863
OG0000113	OFUSG06848.1.p1, OFUSG19695.1.p1, OFUSG19696.1.p1, OFUSG19222.1.p1, OFUSG19222.2.p1, OFUSG07831.1.p1	CAEEL06358, CAEEL06359, CAEEL06360
OG0000114	OFUSG00886.1.p1, OFUSG16486.1.p1	CAEEL03306, CAEEL13040
OG0000114	OFUSG17872.2.p1, OFUSG17872.1.p1, OFUSG13266.2.p1, OFUSG13266.1.p1, OFUSG17688.1.p1	CAEEL18136
OG0000117	OFUSG12664.2.p1, OFUSG12664.1.p1	CAEEL20521
OG0000117	OFUSG12670.1.p2	CAEEL06492
OG0000117	OFUSG11334.1.p1, OFUSG05120.1.p1, OFUSG26100.1.p1, OFUSG00299.1.p1, OFUSG26242.1.p1	CAEEL07433
OG0000119	OFUSG15970.2.p1, OFUSG15970.3.p1, OFUSG15970.4.p1, OFUSG15970.1.p1	CAEEL08480
OG0000119	OFUSG00836.1.p1, OFUSG12269.1.p1, OFUSG14939.1.p1	CAEEL08396
OG0000120	OFUSG12377.1.p1	CAEEL15688, CAEEL15686, CAEEL09375, CAEEL15884, CAEEL09381, CAEEL15380, CAEEL16714, CAEEL14049, CAEEL13989, CAEEL13988, CAEEL13987, CAEEL14052, CAEEL13986, CAEEL15745, CAEEL18572, CAEEL15034, CAEEL14053
OG0000121	OFUSG26631.2.p1, OFUSG26631.1.p1, OFUSG26625.2.p1, OFUSG26625.1.p1, OFUSG14379.1.p1	CAEEL06288, CAEEL12116
OG0000122	OFUSG07637.2.p1, OFUSG07637.1.p1, OFUSG24096.1.p1, OFUSG24096.2.p1, OFUSG25442.1.p1, OFUSG16403.1.p1, OFUSG07655.1.p1, OFUSG09651.1.p1, OFUSG16404.3.p1, OFUSG16404.1.p1, OFUSG16404.4.p1, OFUSG16404.2.p1	CAEEL01544
OG0000124	OFUSG13980.1.p1	CAEEL19897
OG0000125	OFUSG26658.1.p1	CAEEL19671
OG0000126	OFUSG02680.1.p1	CAEEL08841, CAEEL04611
OG0000126	OFUSG02691.3.p1, OFUSG02691.2.p1, OFUSG02691.4.p1, OFUSG02691.1.p1, OFUSG02691.5.p1	CAEEL09101
OG0000126	OFUSG08618.1.p1, OFUSG07602.1.p1	CAEEL10194
OG0000127	OFUSG13933.1.p1	CAEEL19207
OG0000127	OFUSG14194.1.p1	CAEEL20452
OG0000127	OFUSG12542.1.p1	CAEEL18545
OG0000128	OFUSG13665.1.p1, OFUSG08989.1.p1, OFUSG08988.1.p1, OFUSG08990.1.p1, OFUSG25804.1.p1, OFUSG25332.1.p1, OFUSG25334.1.p1, OFUSG00562.1.p1	CAEEL18038, CAEEL19894, CAEEL19895
OG0000129	OFUSG25789.1.p1, OFUSG04265.2.p1, OFUSG04265.1.p1, OFUSG14340.1.p1	CAEEL12325
OG0000131	OFUSG03831.1.p1, OFUSG03831.2.p1, OFUSG03831.3.p1	CAEEL08663
OG0000131	OFUSG21951.1.p1	CAEEL07634
OG0000132	OFUSG10605.1.p1	CAEEL19325, CAEEL13180, CAEEL10482, CAEEL00965, CAEEL13910, CAEEL20417
OG0000137	OFUSG11144.1.p1, OFUSG11145.1.p1, OFUSG11143.1.p1, OFUSG21640.1.p1	CAEEL18416, CAEEL11601
OG0000137	OFUSG00060.1.p1, OFUSG01896.1.p1	CAEEL10559
OG0000140	OFUSG04077.1.p1	CAEEL04513
OG0000141	OFUSG20211.1.p1, OFUSG20209.1.p1, OFUSG20209.2.p1, OFUSG22834.1.p1, OFUSG05143.1.p1, OFUSG01307.1.p1, OFUSG05744.1.p1, OFUSG17589.1.p1, OFUSG13399.1.p1, OFUSG21166.1.p1	CAEEL09688
OG0000147	OFUSG17282.1.p1	CAEEL04811
OG0000147	OFUSG21442.2.p1, OFUSG21442.4.p1, OFUSG21442.1.p1, OFUSG21442.3.p1, OFUSG21442.5.p1	CAEEL18488
OG0000148	OFUSG14287.1.p1, OFUSG06692.1.p1, OFUSG06891.2.p1, OFUSG06891.4.p1, OFUSG06891.5.p1, OFUSG06891.3.p1, OFUSG06891.1.p1, OFUSG06890.1.p1	CAEEL09804
OG0000149	OFUSG16120.1.p1	CAEEL02847
OG0000154	OFUSG01698.1.p1	CAEEL02932
OG0000155	OFUSG12605.1.p1, OFUSG12605.2.p1	CAEEL02327, CAEEL02328, CAEEL02326, CAEEL10961, CAEEL10957
OG0000157	OFUSG20854.1.p1	CAEEL01390
OG0000157	OFUSG26147.1.p1	CAEEL14384, CAEEL15927, CAEEL15568, CAEEL01598, CAEEL16076, CAEEL14820, CAEEL15084, CAEEL11463
OG0000158	OFUSG13412.1.p1, OFUSG13412.2.p1	CAEEL20117, CAEEL08684
OG0000159	OFUSG13119.1.p1, OFUSG16367.1.p1, OFUSG16367.2.p1, OFUSG16367.3.p1	CAEEL19486
OG0000159	OFUSG11262.1.p1	CAEEL09124
OG0000159	OFUSG00459.1.p1	CAEEL02031
OG0000159	OFUSG26624.1.p1, OFUSG02225.1.p1, OFUSG25899.1.p1	CAEEL05281
OG0000160	OFUSG12783.1.p2, OFUSG00793.1.p1, OFUSG00792.1.p1, OFUSG22540.1.p1, OFUSG22545.1.p1, OFUSG22542.1.p1, OFUSG22546.1.p1, OFUSG23989.1.p1, OFUSG24121.1.p1, OFUSG24120.1.p1, OFUSG24159.1.p1, OFUSG25908.1.p1, OFUSG25908.2.p1, OFUSG25907.1.p1, OFUSG14146.1.p1, OFUSG23990.1.p1, OFUSG12782.1.p1, OFUSG03406.1.p1, OFUSG03404.1.p1, OFUSG13774.1.p1, OFUSG13799.1.p1, OFUSG10294.1.p1, OFUSG13209.1.p1, OFUSG25532.1.p1, OFUSG25530.1.p1, OFUSG00766.1.p1, OFUSG13210.1.p1	CAEEL00042, CAEEL17979, CAEEL14963, CAEEL12528
OG0000164	OFUSG20127.1.p1, OFUSG20126.2.p1, OFUSG20126.1.p1, OFUSG13957.3.p1, OFUSG13957.4.p1, OFUSG13957.2.p1, OFUSG13957.1.p1, OFUSG09369.1.p1, OFUSG03694.1.p1	CAEEL09304
OG0000164	OFUSG09034.1.p1	CAEEL05807
OG0000167	OFUSG13384.1.p1	CAEEL02846
OG0000167	OFUSG23708.1.p1, OFUSG23708.2.p1	CAEEL00196
OG0000168	OFUSG07329.1.p1, OFUSG13418.1.p1, OFUSG13417.1.p1	CAEEL10744, CAEEL09425, CAEEL11389, CAEEL18543, CAEEL05482
OG0000168	OFUSG23600.1.p1, OFUSG21195.1.p1, OFUSG24664.1.p1, OFUSG21923.1.p1	CAEEL19018
OG0000169	OFUSG02387.1.p1, OFUSG02387.2.p1	CAEEL15798
OG0000171	OFUSG10183.1.p1	CAEEL11480
OG0000172	OFUSG10351.1.p1, OFUSG12067.1.p1, OFUSG22469.1.p1, OFUSG20017.1.p1	CAEEL04412
OG0000173	OFUSG23457.1.p1, OFUSG23457.2.p1	CAEEL04156
OG0000174	OFUSG23398.1.p1, OFUSG23396.1.p1	CAEEL12711
OG0000174	OFUSG08038.1.p1, OFUSG08231.1.p1, OFUSG08230.1.p1, OFUSG08228.1.p1, OFUSG00523.2.p1, OFUSG00523.1.p1	CAEEL09479
OG0000175	OFUSG13162.2.p1, OFUSG13162.1.p1	CAEEL19241
OG0000175	OFUSG17209.1.p1	CAEEL15650, CAEEL01525, CAEEL01870
OG0000179	OFUSG10862.2.p1, OFUSG10862.1.p1	CAEEL13640
OG0000179	OFUSG09587.1.p1	CAEEL02965, CAEEL06713
OG0000180	OFUSG13419.1.p1	CAEEL06539
OG0000180	OFUSG21383.1.p1, OFUSG20979.1.p1, OFUSG21382.2.p1, OFUSG21382.1.p1	CAEEL03002, CAEEL02981, CAEEL03753
OG0000181	OFUSG16146.1.p1	CAEEL07684
OG0000181	OFUSG05616.1.p1	CAEEL10858
OG0000181	OFUSG21931.1.p1	CAEEL10772
OG0000181	OFUSG26101.1.p1	CAEEL12632
OG0000183	OFUSG11627.1.p1, OFUSG11627.2.p1	CAEEL16310, CAEEL16311, CAEEL16312
OG0000183	OFUSG08563.2.p1, OFUSG08563.1.p1, OFUSG09522.1.p1	CAEEL18435
OG0000184	OFUSG15487.1.p1, OFUSG21878.1.p1, OFUSG08044.1.p1, OFUSG14499.1.p1	CAEEL11515, CAEEL12978, CAEEL08834, CAEEL11519, CAEEL16164
OG0000185	OFUSG05213.1.p1	CAEEL14200
OG0000186	OFUSG14800.1.p1, OFUSG14836.1.p1, OFUSG14836.3.p1, OFUSG14836.2.p1	CAEEL00795, CAEEL05654
OG0000186	OFUSG21935.1.p1	CAEEL18013
OG0000186	OFUSG21938.1.p1	CAEEL13010
OG0000188	OFUSG18212.1.p1	CAEEL20699
OG0000193	OFUSG07986.3.p1, OFUSG07986.2.p1, OFUSG07986.1.p1	CAEEL18944
OG0000193	OFUSG08158.1.p1	CAEEL08719, CAEEL15014, CAEEL15011, CAEEL13132, CAEEL16410, CAEEL16409, CAEEL08797, CAEEL15012, CAEEL15013, CAEEL13133, CAEEL18985
OG0000194	OFUSG13910.1.p1, OFUSG20742.1.p1	CAEEL11235, CAEEL19589, CAEEL17687, CAEEL19382
OG0000195	OFUSG23590.1.p1, OFUSG23591.1.p1, OFUSG17223.2.p1, OFUSG23589.1.p1, OFUSG17223.1.p1	CAEEL13568, CAEEL02653, CAEEL02314, CAEEL02312
OG0000195	OFUSG17323.1.p1	CAEEL16482, CAEEL10039, CAEEL10038, CAEEL10040, CAEEL02220, CAEEL16481
OG0000197	OFUSG14607.2.p1, OFUSG14607.1.p1, OFUSG25988.2.p1, OFUSG25988.1.p1	CAEEL04387
OG0000197	OFUSG24608.1.p1, OFUSG26953.1.p1, OFUSG22739.1.p1	CAEEL01207, CAEEL01205, CAEEL16235, CAEEL16239, CAEEL13188
OG0000200	OFUSG26564.3.p1, OFUSG26564.2.p1, OFUSG26564.1.p1, OFUSG02405.1.p1, OFUSG10404.2.p1, OFUSG10404.1.p1, OFUSG05208.1.p1, OFUSG06413.1.p1, OFUSG22253.1.p1, OFUSG26185.1.p1, OFUSG26678.1.p1, OFUSG21630.1.p1	CAEEL12936, CAEEL14770, CAEEL14767, CAEEL14769, CAEEL14768, CAEEL14529, CAEEL12940, CAEEL13152
OG0000201	OFUSG15046.2.p1, OFUSG15046.1.p1	CAEEL07587
OG0000202	OFUSG06911.1.p1	CAEEL20283
OG0000202	OFUSG15858.1.p1	CAEEL09165
OG0000203	OFUSG17594.1.p1, OFUSG17593.1.p1, OFUSG26269.1.p1, OFUSG26268.1.p1, OFUSG26267.1.p1, OFUSG23325.1.p1, OFUSG23386.1.p1, OFUSG13145.1.p1	CAEEL09812
OG0000205	OFUSG12227.4.p1, OFUSG12227.3.p1, OFUSG12227.2.p1, OFUSG12227.1.p1	CAEEL13029
OG0000205	OFUSG16770.1.p1, OFUSG16770.2.p1, OFUSG03924.1.p1	CAEEL07272, CAEEL07274, CAEEL07273
OG0000207	OFUSG04111.3.p1, OFUSG04111.1.p1, OFUSG04111.2.p1, OFUSG04111.4.p1, OFUSG22441.1.p1, OFUSG01125.1.p1	CAEEL05874
OG0000207	OFUSG00716.2.p1, OFUSG00716.1.p1, OFUSG00716.3.p1	CAEEL00203
OG0000209	OFUSG16742.1.p1, OFUSG10431.1.p1	CAEEL07432
OG0000210	OFUSG24707.1.p1	CAEEL19469
OG0000211	OFUSG12452.1.p1	CAEEL15290
OG0000211	OFUSG19871.1.p1	CAEEL01111, CAEEL01112
OG0000211	OFUSG20005.1.p1	CAEEL02311
OG0000215	OFUSG00386.1.p1, OFUSG00387.1.p1, OFUSG07610.1.p1, OFUSG01799.2.p1, OFUSG01799.1.p1, OFUSG01795.1.p1, OFUSG14447.2.p1, OFUSG14447.1.p1	CAEEL10179, CAEEL11490, CAEEL11487, CAEEL11489, CAEEL10284, CAEEL15289
OG0000218	OFUSG07139.1.p1, OFUSG16832.1.p1, OFUSG07140.1.p1	CAEEL07824, CAEEL20213
OG0000221	OFUSG10844.1.p1, OFUSG10678.1.p1, OFUSG10678.2.p1	CAEEL10747
OG0000221	OFUSG07107.3.p1, OFUSG07107.2.p1, OFUSG07107.1.p1	CAEEL06648
OG0000223	OFUSG05933.1.p1, OFUSG05933.2.p1	CAEEL01621, CAEEL00892
OG0000225	OFUSG19279.1.p1, OFUSG19278.1.p1, OFUSG06916.1.p1, OFUSG02515.1.p1, OFUSG18793.3.p1, OFUSG18793.2.p1, OFUSG18793.1.p1, OFUSG15666.1.p1, OFUSG21902.1.p1	CAEEL00458, CAEEL19815, CAEEL15154, CAEEL15740, CAEEL15741, CAEEL19370, CAEEL18881
OG0000226	OFUSG12589.1.p1	CAEEL12318
OG0000226	OFUSG07026.2.p1, OFUSG07026.1.p1, OFUSG07426.1.p1	CAEEL10068, CAEEL15041
OG0000227	OFUSG16437.1.p1, OFUSG20133.1.p1, OFUSG07297.1.p1, OFUSG15888.1.p1	CAEEL19645
OG0000229	OFUSG01001.1.p1, OFUSG18593.1.p1, OFUSG24785.1.p1	CAEEL06197, CAEEL17603, CAEEL13012, CAEEL06557, CAEEL18948, CAEEL14398, CAEEL00944, CAEEL00539, CAEEL02569, CAEEL04344, CAEEL20487, CAEEL15045, CAEEL08855, CAEEL08478
OG0000230	OFUSG21412.1.p1, OFUSG21412.2.p1	CAEEL14845, CAEEL19792
OG0000230	OFUSG05964.1.p1, OFUSG09230.1.p1, OFUSG02663.2.p1, OFUSG02663.1.p1, OFUSG08133.1.p1, OFUSG06558.1.p1	CAEEL16226, CAEEL13679, CAEEL03009, CAEEL10796, CAEEL05825
OG0000231	OFUSG00726.1.p1, OFUSG07783.1.p1, OFUSG03303.1.p1	CAEEL08481
OG0000231	OFUSG20246.1.p1	CAEEL01724
OG0000231	OFUSG00725.1.p1	CAEEL16546
OG0000233	OFUSG19827.1.p1	CAEEL03636, CAEEL19665, CAEEL19664
OG0000234	OFUSG01567.2.p1, OFUSG01567.1.p1, OFUSG01567.5.p1, OFUSG01567.3.p1, OFUSG01567.4.p1	CAEEL03013, CAEEL03014
OG0000235	OFUSG09415.1.p1, OFUSG07323.1.p1, OFUSG15164.1.p1, OFUSG15163.1.p1	CAEEL10795, CAEEL07012
OG0000236	OFUSG25465.1.p1	CAEEL19835
OG0000238	OFUSG10164.1.p1	CAEEL15430, CAEEL15432, CAEEL15171, CAEEL15387
OG0000239	OFUSG11213.1.p1, OFUSG11213.2.p1	CAEEL14926
OG0000239	OFUSG16306.2.p1, OFUSG16306.1.p1	CAEEL00570
OG0000242	OFUSG00360.1.p1	CAEEL05302
OG0000242	OFUSG06127.1.p1	CAEEL01149, CAEEL01953, CAEEL01038, CAEEL11304, CAEEL00585, CAEEL01041, CAEEL01477
OG0000243	OFUSG07932.2.p1, OFUSG07932.1.p1, OFUSG24723.3.p1, OFUSG25474.1.p1, OFUSG03200.1.p1, OFUSG24650.1.p1, OFUSG21635.1.p1, OFUSG21634.1.p1, OFUSG21633.1.p1, OFUSG21632.1.p1, OFUSG06836.1.p1, OFUSG06840.1.p1, OFUSG20651.1.p1, OFUSG17735.1.p1, OFUSG24813.1.p1, OFUSG12689.1.p1, OFUSG06839.1.p1	CAEEL13597, CAEEL13598
OG0000244	OFUSG06305.1.p1, OFUSG05665.1.p1, OFUSG05665.2.p1, OFUSG20331.1.p1	CAEEL11789, CAEEL12688
OG0000245	OFUSG17838.1.p1, OFUSG03562.1.p1, OFUSG17837.1.p1, OFUSG18037.1.p1, OFUSG18302.1.p1	CAEEL20391, CAEEL19086, CAEEL18097
OG0000246	OFUSG02163.1.p1, OFUSG11581.1.p1, OFUSG12761.1.p1, OFUSG23769.1.p1, OFUSG03328.1.p1	CAEEL10694, CAEEL12777, CAEEL15450, CAEEL20225, CAEEL10695, CAEEL16679, CAEEL15404, CAEEL12853, CAEEL12851, CAEEL13386, CAEEL16713, CAEEL17032, CAEEL03988, CAEEL03987, CAEEL13388, CAEEL13387, CAEEL06476, CAEEL15461, CAEEL13389, CAEEL11832
OG0000249	OFUSG19721.2.p1, OFUSG19721.1.p1	CAEEL02928
OG0000249	OFUSG20200.1.p1	CAEEL00206
OG0000251	OFUSG17263.1.p1, OFUSG17263.2.p1	CAEEL03667
OG0000251	OFUSG17516.2.p1, OFUSG17516.1.p1, OFUSG12437.1.p1, OFUSG11078.2.p1, OFUSG11078.1.p1	CAEEL03882, CAEEL05921, CAEEL16332, CAEEL04207
OG0000255	OFUSG14942.1.p1, OFUSG14943.1.p2	CAEEL05168
OG0000255	OFUSG19654.1.p1, OFUSG20039.1.p1, OFUSG19653.1.p1, OFUSG19652.1.p1	CAEEL05715
OG0000256	OFUSG07066.1.p1	CAEEL11937, CAEEL19468
OG0000257	OFUSG08456.2.p1, OFUSG08456.1.p1	CAEEL01910, CAEEL15386
OG0000258	OFUSG10276.3.p1, OFUSG10276.1.p1, OFUSG10276.2.p1, OFUSG10276.4.p1, OFUSG10276.5.p1	CAEEL19537
OG0000258	OFUSG06329.2.p1, OFUSG06329.4.p1, OFUSG06329.3.p1, OFUSG06329.1.p1	CAEEL09342
OG0000258	OFUSG11356.1.p1	CAEEL15770
OG0000260	OFUSG05664.1.p1, OFUSG19110.1.p1	CAEEL11482
OG0000261	OFUSG24610.1.p1, OFUSG24610.3.p1, OFUSG24610.5.p1, OFUSG24610.4.p1, OFUSG24610.2.p1	CAEEL20767
OG0000265	OFUSG07823.1.p1, OFUSG07823.4.p1, OFUSG07823.2.p1, OFUSG07823.3.p1, OFUSG07823.5.p1	CAEEL20581
OG0000265	OFUSG06040.2.p1, OFUSG06040.1.p1	CAEEL10364
OG0000268	OFUSG04149.1.p1	CAEEL08931
OG0000268	OFUSG16827.2.p1, OFUSG16827.1.p1	CAEEL09209
OG0000268	OFUSG24272.1.p1	CAEEL08164
OG0000269	OFUSG17213.1.p1	CAEEL10894
OG0000271	OFUSG04123.1.p1	CAEEL07236
OG0000272	OFUSG23401.1.p1	CAEEL11804, CAEEL19905
OG0000273	OFUSG12784.1.p1, OFUSG12784.2.p1, OFUSG23162.1.p1	CAEEL18644
OG0000273	OFUSG13439.1.p1	CAEEL20077
OG0000274	OFUSG03961.1.p1, OFUSG03959.1.p1, OFUSG03960.2.p1, OFUSG03960.1.p1, OFUSG02232.1.p1, OFUSG08981.1.p1, OFUSG11810.1.p1, OFUSG11809.1.p1, OFUSG07292.1.p1, OFUSG16837.1.p1, OFUSG16837.2.p1, OFUSG24073.1.p1, OFUSG24518.1.p1, OFUSG24528.1.p1, OFUSG19723.1.p1	CAEEL11033
OG0000275	OFUSG11238.4.p1, OFUSG11238.3.p1, OFUSG11238.1.p1, OFUSG11238.2.p1	CAEEL14783
OG0000275	OFUSG17982.2.p1, OFUSG17982.1.p1, OFUSG17982.5.p1, OFUSG17982.3.p1, OFUSG17982.4.p1	CAEEL11381, CAEEL10050
OG0000276	OFUSG16022.1.p1	CAEEL14092
OG0000277	OFUSG15740.1.p1	CAEEL07730, CAEEL07729
OG0000277	OFUSG18419.1.p1	CAEEL11066
OG0000280	OFUSG24620.1.p1	CAEEL07028
OG0000282	OFUSG24336.2.p1, OFUSG24336.1.p1, OFUSG24337.1.p1, OFUSG05597.1.p1, OFUSG05560.1.p1, OFUSG18708.1.p1	CAEEL11864
OG0000284	OFUSG08095.1.p1	CAEEL18846
OG0000285	OFUSG04357.1.p1, OFUSG04356.1.p1	CAEEL00191
OG0000285	OFUSG02910.1.p1	CAEEL14297, CAEEL16730
OG0000287	OFUSG26644.2.p1, OFUSG26644.1.p1, OFUSG26644.4.p1, OFUSG26644.3.p1	CAEEL18837
OG0000295	OFUSG24082.1.p1, OFUSG13413.1.p1, OFUSG23302.1.p1, OFUSG13611.2.p1, OFUSG13611.1.p1, OFUSG14167.2.p1, OFUSG14167.1.p1	CAEEL04248, CAEEL10950
OG0000296	OFUSG11601.1.p1	CAEEL14675
OG0000297	OFUSG23173.1.p1, OFUSG04941.1.p1, OFUSG05393.1.p1, OFUSG10384.1.p1, OFUSG10384.2.p1, OFUSG25185.1.p1, OFUSG17698.1.p1	CAEEL01293, CAEEL01292, CAEEL02458, CAEEL02457, CAEEL05755, CAEEL02487, CAEEL02488
OG0000301	OFUSG18098.1.p1	CAEEL11399
OG0000301	OFUSG06788.1.p1, OFUSG06789.1.p1	CAEEL18767
OG0000302	OFUSG21272.1.p1, OFUSG21272.2.p1	CAEEL08099
OG0000305	OFUSG19461.1.p1	CAEEL19499
OG0000305	OFUSG10811.3.p1, OFUSG10811.1.p1, OFUSG10811.2.p1, OFUSG26317.1.p1, OFUSG13253.1.p1, OFUSG13253.2.p1	CAEEL15162, CAEEL10872, CAEEL15163
OG0000306	OFUSG11015.1.p1	CAEEL11447, CAEEL11444, CAEEL11445, CAEEL11448, CAEEL11446
OG0000307	OFUSG17654.2.p1, OFUSG17654.1.p1, OFUSG13520.2.p1, OFUSG13520.1.p1	CAEEL02021, CAEEL19162, CAEEL00356, CAEEL00385, CAEEL16918
OG0000308	OFUSG03864.1.p1, OFUSG10583.1.p1, OFUSG21018.2.p1, OFUSG21018.1.p1, OFUSG08393.1.p1	CAEEL00748
OG0000310	OFUSG14795.1.p1	CAEEL02560
OG0000311	OFUSG00983.1.p1, OFUSG10598.1.p1	CAEEL19230
OG0000312	OFUSG26916.1.p1, OFUSG22955.1.p1	CAEEL19323
OG0000312	OFUSG13897.1.p1	CAEEL16684
OG0000312	OFUSG02203.1.p1	CAEEL08464
OG0000314	OFUSG12674.1.p1, OFUSG12674.2.p1	CAEEL12578
OG0000314	OFUSG21912.1.p1, OFUSG21912.2.p1, OFUSG06548.1.p1, OFUSG06548.2.p1, OFUSG11704.1.p1	CAEEL14227, CAEEL02951
OG0000315	OFUSG16285.1.p1, OFUSG16285.2.p1	CAEEL07609
OG0000315	OFUSG06254.1.p1	CAEEL07292
OG0000316	OFUSG09113.1.p1	CAEEL01799
OG0000316	OFUSG23462.1.p1	CAEEL00039, CAEEL06052
OG0000317	OFUSG07531.1.p1	CAEEL18141
OG0000321	OFUSG26848.1.p1	CAEEL19255
OG0000322	OFUSG15037.1.p1	CAEEL18855, CAEEL09291, CAEEL09109
OG0000323	OFUSG15391.1.p1, OFUSG18500.1.p1, OFUSG25439.1.p1, OFUSG12798.1.p1	CAEEL08030
OG0000325	OFUSG16297.1.p1, OFUSG16296.1.p1, OFUSG04033.2.p1, OFUSG04033.1.p1	CAEEL01448, CAEEL10554
OG0000327	OFUSG10793.1.p1, OFUSG00794.1.p1, OFUSG00795.1.p1, OFUSG00797.1.p1, OFUSG08866.1.p1, OFUSG04729.1.p1, OFUSG18560.1.p1, OFUSG19666.1.p1, OFUSG13620.1.p1, OFUSG10444.1.p1, OFUSG10647.1.p1, OFUSG10647.2.p1, OFUSG10965.1.p1, OFUSG18221.1.p1, OFUSG02099.1.p1, OFUSG02101.1.p1, OFUSG02101.2.p1, OFUSG02279.1.p1, OFUSG12119.1.p1, OFUSG12119.2.p1, OFUSG21543.2.p1, OFUSG21543.1.p1, OFUSG21543.4.p1, OFUSG21543.3.p1, OFUSG10440.1.p1, OFUSG18407.1.p1, OFUSG10376.1.p1, OFUSG10892.1.p1	CAEEL18527
OG0000327	OFUSG02102.1.p1	CAEEL06891
OG0000328	OFUSG05586.1.p1	CAEEL20663
OG0000329	OFUSG24537.2.p1, OFUSG24537.1.p1	CAEEL05342
OG0000332	OFUSG18116.1.p1	CAEEL10794
OG0000333	OFUSG19866.1.p1	CAEEL20574
OG0000338	OFUSG24006.1.p1, OFUSG24008.1.p1, OFUSG24008.2.p1, OFUSG24008.3.p1	CAEEL02726
OG0000341	OFUSG17166.3.p1, OFUSG17166.1.p1, OFUSG17166.2.p1, OFUSG17166.5.p1, OFUSG17166.4.p1	CAEEL02829
OG0000343	OFUSG01032.2.p1, OFUSG01032.4.p1, OFUSG01032.3.p1, OFUSG01032.1.p1, OFUSG01032.5.p1	CAEEL00542
OG0000345	OFUSG10856.2.p1, OFUSG10856.1.p1, OFUSG17887.1.p1, OFUSG17887.2.p1	CAEEL09288
OG0000346	OFUSG26449.3.p1, OFUSG26449.1.p1, OFUSG26449.2.p1, OFUSG26449.4.p1	CAEEL04767
OG0000350	OFUSG23310.1.p1	CAEEL13904
OG0000351	OFUSG07634.1.p1	CAEEL07375
OG0000352	OFUSG17642.2.p1, OFUSG17642.3.p1, OFUSG17642.1.p1	CAEEL05587
OG0000353	OFUSG10063.3.p1, OFUSG10063.5.p1, OFUSG10063.1.p1, OFUSG10063.2.p1, OFUSG10063.4.p1	CAEEL10431, CAEEL10430
OG0000356	OFUSG18095.2.p1, OFUSG18095.1.p1	CAEEL10812
OG0000357	OFUSG22195.1.p1	CAEEL07861
OG0000357	OFUSG06172.1.p1	CAEEL10151, CAEEL05953
OG0000358	OFUSG00333.1.p1, OFUSG01349.1.p1	CAEEL13826
OG0000358	OFUSG00120.2.p1, OFUSG00120.1.p1, OFUSG24794.1.p1	CAEEL19072
OG0000359	OFUSG10615.1.p1	CAEEL02740, CAEEL18786, CAEEL18785
OG0000363	OFUSG22438.1.p1, OFUSG22436.1.p1	CAEEL04898, CAEEL01034, CAEEL00066
OG0000363	OFUSG22439.1.p1	CAEEL12357, CAEEL16480
OG0000364	OFUSG17106.1.p1, OFUSG24727.1.p1, OFUSG20070.1.p1, OFUSG24726.2.p1, OFUSG24726.1.p1, OFUSG24725.1.p1, OFUSG20071.1.p1, OFUSG20071.2.p1, OFUSG17132.1.p1	CAEEL18153, CAEEL18154
OG0000365	OFUSG26178.1.p1, OFUSG12372.1.p1	CAEEL02170, CAEEL00591
OG0000367	OFUSG06474.2.p1, OFUSG06474.1.p1, OFUSG17028.4.p1, OFUSG17028.3.p1, OFUSG17028.1.p1, OFUSG17028.5.p1, OFUSG17028.2.p1, OFUSG17029.1.p1	CAEEL11241
OG0000372	OFUSG09903.2.p1, OFUSG09903.3.p1, OFUSG09903.1.p1	CAEEL09938
OG0000372	OFUSG03577.1.p1	CAEEL06634
OG0000372	OFUSG07884.1.p1	CAEEL11042
OG0000373	OFUSG15217.1.p1	CAEEL08053
OG0000373	OFUSG11653.1.p1	CAEEL15439
OG0000373	OFUSG11079.1.p1	CAEEL15442, CAEEL15129, CAEEL10313, CAEEL08693, CAEEL00731, CAEEL00550, CAEEL14746, CAEEL12229, CAEEL14071, CAEEL05508, CAEEL05560, CAEEL16400, CAEEL10659
OG0000374	OFUSG16332.2.p1, OFUSG16332.1.p1	CAEEL04637
OG0000375	OFUSG17866.1.p1	CAEEL18446
OG0000377	OFUSG07246.1.p1	CAEEL00576
OG0000378	OFUSG01141.1.p1	CAEEL01589
OG0000378	OFUSG09294.1.p1	CAEEL18606
OG0000382	OFUSG18838.1.p1	CAEEL10275
OG0000385	OFUSG24563.1.p1, OFUSG09484.1.p1, OFUSG09484.2.p1, OFUSG16822.1.p1, OFUSG01405.2.p1, OFUSG01405.1.p1	CAEEL20119, CAEEL20120, CAEEL20118, CAEEL05039, CAEEL19866, CAEEL19865, CAEEL19762, CAEEL19761, CAEEL19763, CAEEL19764, CAEEL17379, CAEEL11987, CAEEL00992
OG0000389	OFUSG10192.1.p1	CAEEL08944, CAEEL11888
OG0000391	OFUSG06222.1.p1, OFUSG21317.1.p1, OFUSG07376.1.p1, OFUSG25737.1.p1	CAEEL07480, CAEEL01186
OG0000392	OFUSG17685.2.p1, OFUSG17685.5.p1, OFUSG17685.1.p1, OFUSG17685.4.p1, OFUSG17685.3.p1	CAEEL03273
OG0000393	OFUSG05092.1.p1	CAEEL00138
