Orthogroup	OWEFU	SCHMD
OG0000093	OFUSG03287.1.p1, OFUSG03281.1.p1, OFUSG07363.1.p1, OFUSG03291.1.p1, OFUSG26492.1.p1, OFUSG03288.1.p1, OFUSG07368.1.p1, OFUSG07369.2.p1, OFUSG07369.1.p1, OFUSG07367.1.p1, OFUSG07371.1.p1, OFUSG07370.1.p1, OFUSG02777.1.p1, OFUSG12122.1.p1, OFUSG03292.1.p1, OFUSG00762.1.p1, OFUSG12123.1.p1	SCHMD01278, SCHMD01279, SCHMD01277
OG0000093	OFUSG01092.1.p1	SCHMD05526, SCHMD06457, SCHMD10241, SCHMD12867, SCHMD09341, SCHMD22057, SCHMD07249, SCHMD07880, SCHMD11553, SCHMD07387, SCHMD04028
OG0000094	OFUSG06104.1.p1	SCHMD18376, SCHMD14753
OG0000094	OFUSG06106.3.p1, OFUSG06106.2.p1, OFUSG06106.1.p1	SCHMD26804, SCHMD21133, SCHMD07079
OG0000094	OFUSG07673.3.p1, OFUSG07673.1.p1, OFUSG07673.2.p1, OFUSG07673.4.p1	SCHMD18374, SCHMD19921, SCHMD19919, SCHMD25650, SCHMD09889, SCHMD04692, SCHMD17398, SCHMD14751, SCHMD25649, SCHMD27362, SCHMD18377, SCHMD18375, SCHMD07074, SCHMD27097
OG0000095	OFUSG11139.1.p1, OFUSG11139.2.p1, OFUSG20731.1.p1, OFUSG10751.1.p1, OFUSG10752.1.p1, OFUSG05076.1.p1, OFUSG05077.1.p1, OFUSG04927.1.p1, OFUSG04834.1.p1, OFUSG05311.1.p1, OFUSG05311.3.p1, OFUSG05311.2.p1, OFUSG23053.1.p1, OFUSG20564.2.p1, OFUSG20564.1.p1, OFUSG06065.1.p1, OFUSG03477.1.p1, OFUSG05320.1.p1	SCHMD24112, SCHMD21858, SCHMD25769, SCHMD20853, SCHMD22035, SCHMD24353, SCHMD22942, SCHMD01761
OG0000096	OFUSG06591.1.p1	SCHMD07753
OG0000096	OFUSG00268.1.p1	SCHMD10033
OG0000097	OFUSG03592.1.p1, OFUSG10436.1.p1, OFUSG00372.1.p1, OFUSG15704.1.p1, OFUSG05903.1.p1, OFUSG05905.1.p1, OFUSG05904.1.p1, OFUSG19183.1.p1, OFUSG03596.1.p1, OFUSG03594.2.p1, OFUSG03594.1.p1, OFUSG02797.1.p1, OFUSG03593.1.p1, OFUSG03589.1.p1, OFUSG05906.1.p1	SCHMD22037, SCHMD20326
OG0000098	OFUSG02432.1.p1	SCHMD06391, SCHMD10501, SCHMD12931, SCHMD12930, SCHMD10500, SCHMD12324, SCHMD12327, SCHMD15356, SCHMD11201
OG0000098	OFUSG02431.1.p1, OFUSG09618.1.p1	SCHMD28032
OG0000098	OFUSG09622.1.p1, OFUSG09623.1.p1	SCHMD29644, SCHMD22119
OG0000098	OFUSG03699.1.p1, OFUSG19202.1.p1	SCHMD06392, SCHMD12932, SCHMD10502
OG0000099	OFUSG03329.1.p1, OFUSG02795.1.p1	SCHMD03930, SCHMD15019
OG0000099	OFUSG03815.1.p1, OFUSG03814.2.p1, OFUSG03814.3.p1, OFUSG03814.1.p1	SCHMD11735, SCHMD29475, SCHMD24883, SCHMD19972
OG0000099	OFUSG00228.1.p1, OFUSG00229.1.p1, OFUSG00229.2.p1, OFUSG01427.1.p1, OFUSG00259.1.p1, OFUSG00259.2.p1	SCHMD19312, SCHMD23856, SCHMD07176, SCHMD05543
OG0000099	OFUSG11416.1.p1	SCHMD14698, SCHMD05542
OG0000103	OFUSG11159.3.p1, OFUSG11159.1.p1, OFUSG11159.4.p1, OFUSG11159.2.p1, OFUSG11159.5.p1	SCHMD29081, SCHMD19673
OG0000103	OFUSG10643.2.p1, OFUSG10643.1.p1	SCHMD08147
OG0000106	OFUSG20665.1.p1, OFUSG20644.1.p1, OFUSG20761.2.p1, OFUSG20761.1.p1, OFUSG15466.1.p1, OFUSG15467.1.p1, OFUSG20218.1.p1, OFUSG20218.2.p1, OFUSG24132.1.p1, OFUSG24131.1.p1, OFUSG24131.2.p1, OFUSG24130.1.p1, OFUSG24130.2.p1, OFUSG05307.1.p1, OFUSG24133.1.p1, OFUSG24133.2.p1, OFUSG15090.1.p1, OFUSG15395.1.p1, OFUSG15393.1.p1, OFUSG05895.1.p1	SCHMD25024, SCHMD08963, SCHMD27477, SCHMD08964, SCHMD02149, SCHMD03716, SCHMD25095, SCHMD27496
OG0000107	OFUSG26967.1.p1	SCHMD04920
OG0000108	OFUSG10872.1.p1, OFUSG17417.1.p1	SCHMD17863
OG0000110	OFUSG25344.1.p1, OFUSG25344.2.p1, OFUSG11146.1.p1	SCHMD11887
OG0000113	OFUSG06848.1.p1, OFUSG19695.1.p1, OFUSG19696.1.p1, OFUSG19222.1.p1, OFUSG19222.2.p1, OFUSG07831.1.p1	SCHMD06629, SCHMD02664
OG0000114	OFUSG17872.2.p1, OFUSG17872.1.p1, OFUSG13266.2.p1, OFUSG13266.1.p1, OFUSG17688.1.p1	SCHMD12561, SCHMD12560, SCHMD14332, SCHMD15816, SCHMD12739
OG0000115	OFUSG09457.1.p1, OFUSG18223.2.p1, OFUSG18223.1.p1, OFUSG18223.3.p1	SCHMD28271, SCHMD15320
OG0000116	OFUSG16925.1.p1, OFUSG16925.2.p1	SCHMD19105
OG0000117	OFUSG12670.1.p2	SCHMD02591
OG0000117	OFUSG11334.1.p1, OFUSG05120.1.p1, OFUSG26100.1.p1, OFUSG00299.1.p1, OFUSG26242.1.p1	SCHMD11493
OG0000119	OFUSG15970.2.p1, OFUSG15970.3.p1, OFUSG15970.4.p1, OFUSG15970.1.p1, OFUSG00836.1.p1, OFUSG12269.1.p1, OFUSG14939.1.p1, OFUSG16287.1.p1	SCHMD02911
OG0000120	OFUSG12377.1.p1	SCHMD07084
OG0000120	OFUSG12358.1.p1, OFUSG12359.1.p1, OFUSG06773.1.p1, OFUSG12360.1.p1	SCHMD26849
OG0000121	OFUSG04235.1.p1	SCHMD07020
OG0000122	OFUSG16403.1.p1, OFUSG07655.1.p1, OFUSG09651.1.p1	SCHMD00543, SCHMD16641, SCHMD09849
OG0000123	OFUSG06922.1.p1	SCHMD11518, SCHMD04649, SCHMD20176, SCHMD20977
OG0000123	OFUSG19324.2.p1, OFUSG19324.1.p1	SCHMD07646
OG0000123	OFUSG05446.1.p1	SCHMD11130, SCHMD15099
OG0000123	OFUSG05757.1.p1	SCHMD22122, SCHMD14008
OG0000124	OFUSG13980.1.p1, OFUSG17860.1.p1	SCHMD10270, SCHMD10271
OG0000124	OFUSG17649.1.p1	SCHMD08774
OG0000126	OFUSG02680.1.p1	SCHMD00122, SCHMD06495, SCHMD00127
OG0000126	OFUSG13809.1.p1	SCHMD24144
OG0000126	OFUSG02691.3.p1, OFUSG02691.2.p1, OFUSG02691.4.p1, OFUSG02691.1.p1, OFUSG02691.5.p1	SCHMD01813, SCHMD04253
OG0000127	OFUSG14194.1.p1	SCHMD03781
OG0000127	OFUSG12542.1.p1	SCHMD07478
OG0000127	OFUSG00465.1.p1	SCHMD18620
OG0000128	OFUSG13665.1.p1, OFUSG08989.1.p1, OFUSG08988.1.p1, OFUSG08990.1.p1, OFUSG25804.1.p1, OFUSG25332.1.p1, OFUSG25334.1.p1, OFUSG00562.1.p1	SCHMD25789, SCHMD19594
OG0000129	OFUSG15026.1.p1	SCHMD23245, SCHMD26510, SCHMD08406
OG0000129	OFUSG03321.1.p1, OFUSG03321.2.p1, OFUSG19181.1.p1, OFUSG19181.2.p1, OFUSG12088.1.p1	SCHMD05405
OG0000129	OFUSG25789.1.p1, OFUSG04265.2.p1, OFUSG04265.1.p1, OFUSG14340.1.p1	SCHMD03224
OG0000130	OFUSG05908.1.p1	SCHMD02824, SCHMD13205
OG0000130	OFUSG10135.1.p1, OFUSG02046.1.p1, OFUSG03470.1.p1, OFUSG11271.1.p1, OFUSG14886.1.p1, OFUSG09050.1.p1, OFUSG10726.1.p1, OFUSG10369.1.p1, OFUSG10580.1.p1, OFUSG05075.1.p1	SCHMD17609
OG0000136	OFUSG17518.1.p1, OFUSG00801.1.p1, OFUSG00853.1.p1, OFUSG00798.1.p1, OFUSG00950.1.p1, OFUSG17611.1.p1	SCHMD25568, SCHMD19897
OG0000137	OFUSG11144.1.p1, OFUSG11145.1.p1, OFUSG11143.1.p1, OFUSG21640.1.p1	SCHMD04306
OG0000137	OFUSG00060.1.p1, OFUSG01896.1.p1	SCHMD09558
OG0000139	OFUSG12327.1.p1	SCHMD18769, SCHMD20210, SCHMD18241, SCHMD26472, SCHMD14124
OG0000140	OFUSG04077.1.p1	SCHMD01678, SCHMD02420, SCHMD05315, SCHMD01677
OG0000141	OFUSG20211.1.p1, OFUSG20209.1.p1, OFUSG20209.2.p1, OFUSG22834.1.p1, OFUSG05143.1.p1, OFUSG01307.1.p1, OFUSG05744.1.p1, OFUSG17589.1.p1, OFUSG13399.1.p1, OFUSG21166.1.p1	SCHMD05764
OG0000142	OFUSG05117.1.p1	SCHMD03732, SCHMD10133, SCHMD15810, SCHMD15070, SCHMD02364, SCHMD29515, SCHMD28730, SCHMD18761, SCHMD19018, SCHMD17308
OG0000147	OFUSG17282.1.p1	SCHMD11019
OG0000147	OFUSG21442.2.p1, OFUSG21442.4.p1, OFUSG21442.1.p1, OFUSG21442.3.p1, OFUSG21442.5.p1	SCHMD11968
OG0000148	OFUSG19418.1.p1, OFUSG19198.1.p1, OFUSG19419.1.p1	SCHMD08056
OG0000151	OFUSG13722.2.p1, OFUSG13722.4.p1, OFUSG13722.3.p1, OFUSG13722.5.p1, OFUSG13722.1.p1	SCHMD00278, SCHMD02808, SCHMD08861, SCHMD12362, SCHMD13992, SCHMD21186, SCHMD17857, SCHMD20973, SCHMD00274
OG0000151	OFUSG07678.4.p1, OFUSG07678.3.p1, OFUSG07678.5.p1, OFUSG07678.2.p1, OFUSG07678.1.p1	SCHMD02747, SCHMD12342
OG0000155	OFUSG12605.1.p1, OFUSG12605.2.p1	SCHMD23773, SCHMD18379, SCHMD09661, SCHMD07787
OG0000155	OFUSG12604.1.p1	SCHMD17411
OG0000155	OFUSG26376.1.p1, OFUSG04539.1.p1, OFUSG04539.2.p1	SCHMD13125
OG0000157	OFUSG20854.1.p1	SCHMD01802
OG0000158	OFUSG13412.1.p1, OFUSG13412.2.p1	SCHMD18936
OG0000158	OFUSG07944.1.p1	SCHMD09898, SCHMD12271, SCHMD07912
OG0000159	OFUSG13119.1.p1, OFUSG16367.1.p1, OFUSG16367.2.p1, OFUSG16367.3.p1	SCHMD26601, SCHMD09606
OG0000159	OFUSG00769.1.p1, OFUSG00459.1.p1, OFUSG14005.1.p1, OFUSG17075.2.p1, OFUSG17075.1.p1, OFUSG03576.1.p1, OFUSG14127.1.p1, OFUSG14125.2.p1, OFUSG14125.1.p1, OFUSG22797.1.p1, OFUSG06487.1.p1, OFUSG06488.1.p1, OFUSG06489.1.p1, OFUSG26624.1.p1, OFUSG02225.1.p1, OFUSG25899.1.p1	SCHMD14942
OG0000160	OFUSG12783.1.p2, OFUSG00793.1.p1, OFUSG00792.1.p1, OFUSG22540.1.p1, OFUSG22545.1.p1, OFUSG22542.1.p1, OFUSG22546.1.p1, OFUSG23989.1.p1	SCHMD26548, SCHMD20557, SCHMD26050, SCHMD24982, SCHMD19560, SCHMD11814, SCHMD15584, SCHMD21777, SCHMD19430
OG0000162	OFUSG09858.1.p1, OFUSG09858.2.p1	SCHMD01637
OG0000162	OFUSG21423.3.p1, OFUSG21423.2.p1, OFUSG21423.1.p1	SCHMD08936, SCHMD26694
OG0000163	OFUSG15717.1.p1	SCHMD23090
OG0000166	OFUSG11603.1.p1	SCHMD08400
OG0000166	OFUSG26690.1.p1	SCHMD15704, SCHMD08401
OG0000166	OFUSG08999.1.p1	SCHMD28623, SCHMD22442
OG0000168	OFUSG07329.1.p1, OFUSG13418.1.p1, OFUSG13417.1.p1	SCHMD19556
OG0000168	OFUSG21195.1.p1, OFUSG24664.1.p1, OFUSG21923.1.p1	SCHMD29139, SCHMD28842, SCHMD22979, SCHMD29401
OG0000169	OFUSG02387.1.p1, OFUSG02387.2.p1	SCHMD00386
OG0000169	OFUSG11689.1.p1	SCHMD00387
OG0000174	OFUSG08038.1.p1, OFUSG08231.1.p1, OFUSG08230.1.p1, OFUSG08228.1.p1, OFUSG00523.2.p1, OFUSG00523.1.p1	SCHMD09838
OG0000174	OFUSG17472.1.p1	SCHMD22727, SCHMD14760, SCHMD22728
OG0000174	OFUSG21473.2.p1, OFUSG21473.1.p1	SCHMD08354, SCHMD22729
OG0000175	OFUSG13733.3.p1, OFUSG13733.4.p1, OFUSG13733.1.p1, OFUSG13733.2.p1, OFUSG13733.5.p1	SCHMD23748, SCHMD18438, SCHMD03520
OG0000175	OFUSG13162.2.p1, OFUSG13162.1.p1, OFUSG17209.1.p1	SCHMD18439, SCHMD17544
OG0000179	OFUSG10862.2.p1, OFUSG10862.1.p1	SCHMD11075
OG0000179	OFUSG09587.1.p1	SCHMD01320
OG0000179	OFUSG09586.1.p1	SCHMD00307
OG0000180	OFUSG13419.1.p1	SCHMD20813
OG0000181	OFUSG16146.1.p1	SCHMD27609, SCHMD12097, SCHMD28522
OG0000181	OFUSG21931.1.p1	SCHMD03915, SCHMD03917, SCHMD09330, SCHMD09328
OG0000182	OFUSG16182.1.p1	SCHMD20312
OG0000182	OFUSG19980.1.p1	SCHMD24741
OG0000183	OFUSG11627.1.p1, OFUSG11627.2.p1	SCHMD21103, SCHMD28756
OG0000183	OFUSG08563.2.p1, OFUSG08563.1.p1, OFUSG09522.1.p1	SCHMD12130, SCHMD10333
OG0000186	OFUSG07317.1.p1	SCHMD16812
OG0000186	OFUSG14800.1.p1, OFUSG14836.1.p1, OFUSG14836.3.p1, OFUSG14836.2.p1	SCHMD07850, SCHMD22114, SCHMD12081
OG0000186	OFUSG06957.1.p1	SCHMD11605
OG0000186	OFUSG21938.1.p1	SCHMD01519, SCHMD14176, SCHMD06313
OG0000186	OFUSG21934.1.p1, OFUSG21934.2.p1, OFUSG21934.3.p1, OFUSG21937.1.p1	SCHMD24594
OG0000188	OFUSG15781.1.p1	SCHMD07258
OG0000188	OFUSG10551.1.p1	SCHMD04013
OG0000192	OFUSG10808.1.p1, OFUSG12780.1.p1	SCHMD06928, SCHMD19123, SCHMD13848, SCHMD05119, SCHMD03032, SCHMD02899, SCHMD02898, SCHMD00443
OG0000193	OFUSG07986.3.p1, OFUSG07986.2.p1, OFUSG07986.1.p1	SCHMD03682, SCHMD08341
OG0000193	OFUSG08158.1.p1	SCHMD22652, SCHMD22559
OG0000194	OFUSG13910.1.p1, OFUSG20742.1.p1	SCHMD11912, SCHMD12565
OG0000195	OFUSG14819.1.p1, OFUSG14479.2.p1, OFUSG14479.1.p1	SCHMD06851
OG0000195	OFUSG23590.1.p1, OFUSG23591.1.p1, OFUSG17223.2.p1, OFUSG23589.1.p1, OFUSG17223.1.p1	SCHMD06771
OG0000195	OFUSG24484.1.p1, OFUSG18426.1.p1	SCHMD22974
OG0000195	OFUSG17323.1.p1	SCHMD25501
OG0000197	OFUSG24608.1.p1, OFUSG26953.1.p1, OFUSG22739.1.p1	SCHMD17861, SCHMD23209
OG0000200	OFUSG26185.1.p1, OFUSG26678.1.p1, OFUSG21630.1.p1	SCHMD07833, SCHMD18193, SCHMD17707
OG0000201	OFUSG18295.1.p1	SCHMD28886, SCHMD20370, SCHMD17233
OG0000201	OFUSG15046.2.p1, OFUSG15046.1.p1	SCHMD00317, SCHMD09035
OG0000201	OFUSG15403.1.p1	SCHMD10520
OG0000202	OFUSG15858.1.p1	SCHMD17013
OG0000203	OFUSG18348.1.p1, OFUSG23539.1.p1, OFUSG23539.2.p1	SCHMD13221
OG0000204	OFUSG26401.1.p1	SCHMD05946, SCHMD11236, SCHMD20783
OG0000204	OFUSG00289.1.p1	SCHMD19671, SCHMD20793, SCHMD11234, SCHMD00858
OG0000204	OFUSG00294.2.p1, OFUSG00294.3.p1, OFUSG00294.1.p1	SCHMD00860, SCHMD11235
OG0000205	OFUSG12227.4.p1, OFUSG12227.3.p1, OFUSG12227.2.p1, OFUSG12227.1.p1	SCHMD01159, SCHMD14901, SCHMD14452, SCHMD14902, SCHMD14453
OG0000205	OFUSG16771.1.p1	SCHMD25881, SCHMD14433, SCHMD00603, SCHMD11532, SCHMD18472, SCHMD00599, SCHMD27278
OG0000205	OFUSG16770.1.p1, OFUSG16770.2.p1	SCHMD03008, SCHMD07998
OG0000205	OFUSG03924.1.p1	SCHMD07996
OG0000207	OFUSG04805.1.p1, OFUSG26647.1.p1, OFUSG11923.1.p1, OFUSG26853.1.p1, OFUSG11197.1.p1	SCHMD08593, SCHMD23499
OG0000207	OFUSG06473.1.p1	SCHMD28860, SCHMD21038, SCHMD27067
OG0000207	OFUSG04111.3.p1, OFUSG04111.1.p1, OFUSG04111.2.p1, OFUSG04111.4.p1	SCHMD06438
OG0000207	OFUSG22441.1.p1, OFUSG01125.1.p1	SCHMD26342, SCHMD25964, SCHMD04396
OG0000207	OFUSG21730.2.p1, OFUSG21730.1.p1, OFUSG21729.1.p1, OFUSG21731.1.p1, OFUSG21727.1.p1, OFUSG22730.1.p1, OFUSG25250.1.p1, OFUSG23095.1.p1, OFUSG03131.1.p1, OFUSG21728.1.p1	SCHMD21037
OG0000208	OFUSG05257.1.p1, OFUSG15720.2.p1, OFUSG15720.1.p1, OFUSG15720.3.p1, OFUSG10265.1.p1, OFUSG15667.1.p1, OFUSG22350.1.p1, OFUSG01785.1.p1, OFUSG01785.2.p1, OFUSG24045.1.p1, OFUSG24046.2.p1, OFUSG24046.1.p1	SCHMD02566, SCHMD12405, SCHMD11985, SCHMD22998, SCHMD11986, SCHMD02567, SCHMD02568, SCHMD12406, SCHMD01555, SCHMD12407, SCHMD05900
OG0000209	OFUSG09036.1.p1	SCHMD29048
OG0000210	OFUSG05383.1.p1, OFUSG05385.2.p1, OFUSG05385.1.p1, OFUSG23435.1.p1, OFUSG23545.1.p1, OFUSG17482.1.p1, OFUSG16372.1.p1, OFUSG17402.1.p1, OFUSG13440.1.p1	SCHMD17714, SCHMD17668, SCHMD15550, SCHMD10082, SCHMD15038, SCHMD22393
OG0000210	OFUSG25889.1.p1, OFUSG06448.1.p1, OFUSG06449.1.p1	SCHMD26754
OG0000210	OFUSG24707.1.p1	SCHMD24015
OG0000211	OFUSG12452.1.p1	SCHMD21436
OG0000211	OFUSG20005.1.p1	SCHMD10115
OG0000214	OFUSG11928.1.p1	SCHMD24110, SCHMD27341
OG0000215	OFUSG21188.1.p1	SCHMD15383
OG0000215	OFUSG26124.2.p1, OFUSG26124.1.p1, OFUSG26122.1.p1, OFUSG26123.1.p1	SCHMD27729, SCHMD15945
OG0000218	OFUSG07139.1.p1, OFUSG16832.1.p1	SCHMD01527
OG0000218	OFUSG07140.1.p1	SCHMD26821
OG0000220	OFUSG17667.1.p1	SCHMD15387, SCHMD08237
OG0000221	OFUSG10844.1.p1, OFUSG10678.1.p1, OFUSG10678.2.p1, OFUSG07107.3.p1, OFUSG07107.2.p1, OFUSG07107.1.p1	SCHMD10720
OG0000222	OFUSG08668.1.p1, OFUSG08666.1.p1, OFUSG07845.3.p1, OFUSG07845.2.p1, OFUSG07845.1.p1, OFUSG26535.1.p1, OFUSG26532.1.p1, OFUSG17221.1.p1, OFUSG17222.1.p1, OFUSG26534.1.p1	SCHMD21612, SCHMD08502
OG0000223	OFUSG23350.2.p1, OFUSG23350.1.p1	SCHMD07139, SCHMD25635, SCHMD26287, SCHMD25493
OG0000223	OFUSG05933.1.p1, OFUSG05933.2.p1	SCHMD03921, SCHMD02888, SCHMD07141, SCHMD29544, SCHMD25725
OG0000225	OFUSG19279.1.p1, OFUSG19278.1.p1, OFUSG06916.1.p1, OFUSG02515.1.p1, OFUSG18793.3.p1, OFUSG18793.2.p1, OFUSG18793.1.p1, OFUSG15666.1.p1, OFUSG21902.1.p1	SCHMD14160, SCHMD23340, SCHMD13094, SCHMD25261, SCHMD22794, SCHMD14161
OG0000225	OFUSG18792.1.p1	SCHMD18925, SCHMD18924
OG0000226	OFUSG18432.1.p1	SCHMD28582
OG0000226	OFUSG07026.2.p1, OFUSG07026.1.p1, OFUSG07426.1.p1	SCHMD28293
OG0000227	OFUSG20133.1.p1	SCHMD05353
OG0000227	OFUSG07297.1.p1	SCHMD04380
OG0000230	OFUSG21412.1.p1, OFUSG21412.2.p1	SCHMD23835, SCHMD14315
OG0000231	OFUSG00726.1.p1, OFUSG07783.1.p1, OFUSG03303.1.p1	SCHMD15225, SCHMD17377
OG0000231	OFUSG15201.2.p1, OFUSG15201.1.p1, OFUSG15201.3.p1	SCHMD23026
OG0000231	OFUSG20246.1.p1	SCHMD24769, SCHMD25604
OG0000231	OFUSG00725.1.p1	SCHMD18752, SCHMD17488
OG0000232	OFUSG03653.1.p1	SCHMD14178, SCHMD02027
OG0000233	OFUSG19827.1.p1	SCHMD05000
OG0000233	OFUSG08337.2.p1, OFUSG08337.1.p1	SCHMD01146
OG0000233	OFUSG23199.1.p1	SCHMD07435, SCHMD22145
OG0000234	OFUSG16599.1.p1	SCHMD19058, SCHMD11623, SCHMD10215, SCHMD25368
OG0000235	OFUSG09415.1.p1, OFUSG07323.1.p1, OFUSG15164.1.p1, OFUSG15163.1.p1	SCHMD29163
OG0000236	OFUSG25465.1.p1	SCHMD00730
OG0000239	OFUSG11213.1.p1, OFUSG11213.2.p1	SCHMD03432
OG0000239	OFUSG16306.2.p1, OFUSG16306.1.p1	SCHMD06547
OG0000240	OFUSG25838.1.p1, OFUSG23383.1.p1, OFUSG01957.1.p1, OFUSG25513.1.p1, OFUSG13581.1.p1, OFUSG02370.1.p1, OFUSG00223.1.p1, OFUSG24220.1.p1, OFUSG20470.1.p1, OFUSG20471.1.p1, OFUSG13190.2.p1, OFUSG13190.1.p1, OFUSG22069.1.p1, OFUSG22658.1.p1	SCHMD06226, SCHMD00582
OG0000242	OFUSG06127.1.p1	SCHMD20260
OG0000243	OFUSG06839.1.p1	SCHMD12372
OG0000243	OFUSG04612.3.p1, OFUSG04612.1.p1, OFUSG04612.2.p1, OFUSG26481.1.p1, OFUSG25161.1.p1	SCHMD17682, SCHMD15912, SCHMD11668
OG0000244	OFUSG20331.1.p1	SCHMD15740, SCHMD18441, SCHMD21827
OG0000246	OFUSG07024.1.p1	SCHMD02140
OG0000246	OFUSG24660.1.p1	SCHMD16891, SCHMD17961, SCHMD12289
OG0000246	OFUSG24208.1.p1	SCHMD12291, SCHMD13657, SCHMD12290
OG0000248	OFUSG24482.1.p1, OFUSG24481.1.p1, OFUSG24480.1.p1, OFUSG24392.1.p1, OFUSG16612.1.p1	SCHMD09553, SCHMD07301, SCHMD15578, SCHMD28870, SCHMD28143, SCHMD26766, SCHMD07305, SCHMD23142, SCHMD07304, SCHMD09549, SCHMD06759, SCHMD00071
OG0000255	OFUSG14942.1.p1, OFUSG14943.1.p2	SCHMD14618, SCHMD25034
OG0000256	OFUSG07066.1.p1	SCHMD06220
OG0000257	OFUSG19132.2.p1, OFUSG19132.1.p1	SCHMD15360, SCHMD21968, SCHMD21969, SCHMD20769
OG0000258	OFUSG10276.3.p1, OFUSG10276.1.p1, OFUSG10276.2.p1, OFUSG10276.4.p1, OFUSG10276.5.p1	SCHMD19345, SCHMD00959
OG0000260	OFUSG05664.1.p1, OFUSG19110.1.p1	SCHMD00231
OG0000261	OFUSG24610.1.p1, OFUSG24610.3.p1, OFUSG24610.5.p1, OFUSG24610.4.p1, OFUSG24610.2.p1	SCHMD07513, SCHMD19684, SCHMD09437, SCHMD06264, SCHMD17166
OG0000263	OFUSG02444.1.p1	SCHMD05151
OG0000263	OFUSG08136.1.p1, OFUSG08137.1.p1, OFUSG22174.1.p1, OFUSG22172.1.p1, OFUSG22552.1.p1, OFUSG03459.1.p1, OFUSG03461.1.p1, OFUSG15990.2.p1, OFUSG15990.1.p1, OFUSG17641.1.p1, OFUSG00651.1.p1, OFUSG05400.1.p1, OFUSG13971.1.p1, OFUSG13972.1.p1	SCHMD21152, SCHMD16080, SCHMD25801, SCHMD26173, SCHMD15861, SCHMD05150
OG0000265	OFUSG07823.1.p1, OFUSG07823.4.p1, OFUSG07823.2.p1, OFUSG07823.3.p1, OFUSG07823.5.p1	SCHMD14945, SCHMD03613, SCHMD19985
OG0000265	OFUSG06040.2.p1, OFUSG06040.1.p1	SCHMD18240, SCHMD09007
OG0000268	OFUSG04149.1.p1	SCHMD02532, SCHMD02534
OG0000268	OFUSG16827.2.p1, OFUSG16827.1.p1	SCHMD25205, SCHMD21697, SCHMD06925, SCHMD06924, SCHMD06926, SCHMD10813, SCHMD14268
OG0000268	OFUSG24272.1.p1	SCHMD25441
OG0000269	OFUSG17213.1.p1	SCHMD02382, SCHMD21902
OG0000270	OFUSG00966.2.p1, OFUSG00966.1.p1	SCHMD16423
OG0000272	OFUSG23401.1.p1	SCHMD13324, SCHMD08067
OG0000273	OFUSG23162.1.p1	SCHMD09689
OG0000273	OFUSG20891.1.p1	SCHMD18528, SCHMD25490
OG0000275	OFUSG17982.2.p1, OFUSG17982.1.p1, OFUSG17982.5.p1, OFUSG17982.3.p1, OFUSG17982.4.p1	SCHMD08209, SCHMD24873
OG0000277	OFUSG15740.1.p1	SCHMD09439
OG0000280	OFUSG09011.1.p1	SCHMD22604, SCHMD23189
OG0000280	OFUSG00070.1.p1, OFUSG00468.1.p1, OFUSG07844.1.p1, OFUSG09120.2.p1, OFUSG09120.1.p1	SCHMD23115
OG0000281	OFUSG05124.2.p1, OFUSG05124.1.p1	SCHMD28123, SCHMD29220
OG0000282	OFUSG24336.2.p1, OFUSG24336.1.p1, OFUSG24337.1.p1	SCHMD05137
OG0000282	OFUSG18708.1.p1	SCHMD15635, SCHMD25636
OG0000284	OFUSG08095.1.p1	SCHMD23360, SCHMD08213
OG0000285	OFUSG04357.1.p1, OFUSG04356.1.p1, OFUSG02129.1.p1	SCHMD29037
OG0000287	OFUSG26651.5.p1, OFUSG26651.1.p1, OFUSG26651.3.p1, OFUSG26651.2.p1, OFUSG26651.4.p1	SCHMD02606, SCHMD23013
OG0000288	OFUSG09324.1.p1, OFUSG20217.1.p1, OFUSG01800.1.p1, OFUSG05343.1.p1, OFUSG05343.2.p1, OFUSG05342.1.p1, OFUSG09607.1.p1, OFUSG09608.1.p1, OFUSG12769.1.p1, OFUSG21189.1.p1, OFUSG23699.1.p1	SCHMD10121, SCHMD07093, SCHMD10930, SCHMD07061
OG0000289	OFUSG17374.1.p1	SCHMD14014, SCHMD14418, SCHMD14417, SCHMD14015, SCHMD16163
OG0000289	OFUSG07765.1.p1	SCHMD23289, SCHMD16353
OG0000289	OFUSG07764.1.p1, OFUSG07764.2.p1	SCHMD29502, SCHMD19194, SCHMD19219, SCHMD13163, SCHMD22750
OG0000295	OFUSG10212.1.p1, OFUSG10003.1.p1, OFUSG10003.2.p1	SCHMD11340, SCHMD11341, SCHMD11339, SCHMD02776, SCHMD10264, SCHMD14695
OG0000297	OFUSG23173.1.p1, OFUSG04941.1.p1, OFUSG05393.1.p1, OFUSG10384.1.p1, OFUSG10384.2.p1, OFUSG25185.1.p1, OFUSG17698.1.p1	SCHMD20516, SCHMD13828, SCHMD25287, SCHMD13445, SCHMD23464, SCHMD29160, SCHMD28068, SCHMD13468, SCHMD18296, SCHMD12650, SCHMD13191, SCHMD26237, SCHMD06563, SCHMD06699, SCHMD07648, SCHMD13467, SCHMD19057
OG0000299	OFUSG23466.1.p1, OFUSG23466.2.p1, OFUSG23466.3.p1	SCHMD13170, SCHMD20344
OG0000303	OFUSG01975.1.p1	SCHMD11348
OG0000305	OFUSG19461.1.p1	SCHMD22293
