Orthogroup	OWEFU	AENJA_ok
OG0000064	OFUSG18700.1.p1, OFUSG11503.1.p1, OFUSG24568.1.p1, OFUSG14688.1.p1, OFUSG24348.1.p1, OFUSG04845.1.p1, OFUSG24050.1.p1	AENJA_16750, AENJA_12292
OG0000066	OFUSG23527.1.p1	AENJA_12655, AENJA_09505
OG0000066	OFUSG00570.1.p1	AENJA_18855
OG0000066	OFUSG21693.1.p1	AENJA_25232, AENJA_08610
OG0000066	OFUSG14092.1.p1	AENJA_22621
OG0000067	OFUSG01517.1.p1, OFUSG21774.1.p1	AENJA_21171
OG0000067	OFUSG07801.1.p1, OFUSG07801.2.p1, OFUSG09800.1.p1	AENJA_21686, AENJA_02413, AENJA_06386, AENJA_10791, AENJA_00788, AENJA_00783, AENJA_04376, AENJA_10553, AENJA_00784, AENJA_00787, AENJA_00786, AENJA_17339, AENJA_11630, AENJA_04270
OG0000068	OFUSG06649.2.p1, OFUSG06649.1.p1	AENJA_08649, AENJA_08644, AENJA_02187, AENJA_15847, AENJA_18813, AENJA_15846, AENJA_08645, AENJA_17392, AENJA_01993, AENJA_10902
OG0000069	OFUSG26968.1.p1	AENJA_15982
OG0000070	OFUSG12766.1.p1	AENJA_20523
OG0000070	OFUSG13486.2.p1, OFUSG13486.1.p1, OFUSG01308.1.p1, OFUSG01308.2.p1	AENJA_15427, AENJA_23180, AENJA_12319, AENJA_24460, AENJA_25453, AENJA_07501
OG0000070	OFUSG07601.1.p1, OFUSG19636.1.p1, OFUSG12494.1.p1, OFUSG12493.1.p1, OFUSG19637.1.p1, OFUSG25749.1.p1	AENJA_17946, AENJA_17947
OG0000071	OFUSG17876.1.p1, OFUSG17876.2.p1, OFUSG10287.1.p1	AENJA_19944
OG0000071	OFUSG01197.1.p1	AENJA_11228, AENJA_11157
OG0000071	OFUSG06471.1.p1	AENJA_12271, AENJA_23369
OG0000071	OFUSG17431.1.p1, OFUSG17011.1.p1, OFUSG17010.1.p1, OFUSG08342.1.p1, OFUSG25772.1.p1, OFUSG15787.1.p1, OFUSG16028.1.p2, OFUSG18632.1.p1, OFUSG13731.1.p1	AENJA_22629, AENJA_19685, AENJA_10216, AENJA_21722, AENJA_10228, AENJA_19682
OG0000072	OFUSG02543.3.p1, OFUSG02543.1.p1, OFUSG02543.2.p1	AENJA_14652
OG0000072	OFUSG02679.1.p1, OFUSG02679.2.p1	AENJA_13128
OG0000072	OFUSG03079.1.p1	AENJA_02450
OG0000072	OFUSG10198.1.p1	AENJA_24050, AENJA_00746
OG0000073	OFUSG22954.1.p1	AENJA_03975, AENJA_15428
OG0000073	OFUSG20747.2.p1, OFUSG20747.1.p1, OFUSG03929.1.p1, OFUSG03929.2.p1	AENJA_20986, AENJA_17540, AENJA_16473, AENJA_06601, AENJA_06603, AENJA_26408, AENJA_06597
OG0000074	OFUSG24829.1.p1, OFUSG06062.1.p1	AENJA_05555, AENJA_12312, AENJA_06058
OG0000075	OFUSG13755.2.p1, OFUSG13755.1.p1	AENJA_05831
OG0000075	OFUSG06373.1.p1	AENJA_21406
OG0000075	OFUSG05709.1.p1	AENJA_12918
OG0000075	OFUSG19094.1.p1	AENJA_12839
OG0000077	OFUSG19468.1.p1	AENJA_13107
OG0000077	OFUSG00358.1.p1, OFUSG06145.1.p1	AENJA_00872, AENJA_20850
OG0000077	OFUSG05945.4.p1, OFUSG05945.3.p1, OFUSG05945.2.p1, OFUSG05945.1.p1	AENJA_07475
OG0000077	OFUSG05776.1.p1, OFUSG24718.1.p1	AENJA_08162
OG0000077	OFUSG06337.1.p1	AENJA_00875
OG0000077	OFUSG24311.1.p1	AENJA_16514
OG0000078	OFUSG04718.1.p1	AENJA_06551
OG0000078	OFUSG16348.1.p1, OFUSG16350.1.p1, OFUSG04342.1.p1, OFUSG04340.1.p1, OFUSG04336.1.p1, OFUSG16350.2.p1, OFUSG16350.3.p1, OFUSG14729.1.p1, OFUSG25407.3.p1, OFUSG25407.2.p1, OFUSG25408.1.p1, OFUSG25407.1.p1, OFUSG06117.1.p1, OFUSG13932.1.p1, OFUSG09478.1.p1, OFUSG04630.1.p1, OFUSG00727.1.p1	AENJA_26733
OG0000079	OFUSG21029.1.p1	AENJA_16186
OG0000079	OFUSG23598.1.p1, OFUSG13995.1.p1, OFUSG00197.1.p1, OFUSG00197.2.p1, OFUSG13998.1.p1, OFUSG10422.3.p1, OFUSG10422.2.p1, OFUSG10422.1.p1, OFUSG10422.4.p1	AENJA_02482
OG0000079	OFUSG24101.1.p1	AENJA_17442, AENJA_11789
OG0000079	OFUSG19660.3.p1, OFUSG19660.2.p1, OFUSG19660.1.p1	AENJA_10507
OG0000081	OFUSG21451.1.p1	AENJA_04625, AENJA_04630, AENJA_04629
OG0000081	OFUSG09486.1.p1, OFUSG22553.1.p1, OFUSG14298.1.p1, OFUSG14123.1.p1	AENJA_22439, AENJA_23269
OG0000081	OFUSG22027.1.p1	AENJA_23268
OG0000081	OFUSG16424.1.p1, OFUSG09104.3.p1, OFUSG09104.1.p1, OFUSG09104.2.p1, OFUSG05420.1.p1, OFUSG05002.1.p1, OFUSG24784.1.p1, OFUSG21093.1.p1	AENJA_04623, AENJA_10593, AENJA_10592, AENJA_11850
OG0000082	OFUSG05603.1.p1	AENJA_25747
OG0000083	OFUSG03380.1.p1, OFUSG03380.2.p1	AENJA_21795
OG0000083	OFUSG00967.1.p1	AENJA_03464
OG0000083	OFUSG20913.1.p1	AENJA_12490
OG0000084	OFUSG05733.1.p1, OFUSG06631.1.p1	AENJA_24814
OG0000084	OFUSG19342.1.p1, OFUSG06244.1.p1, OFUSG18832.1.p1	AENJA_24184
OG0000084	OFUSG10110.1.p1, OFUSG10110.2.p1, OFUSG10016.2.p1, OFUSG10016.1.p1	AENJA_02486
OG0000084	OFUSG10549.1.p1, OFUSG18518.1.p1, OFUSG18517.1.p1, OFUSG10518.1.p1	AENJA_16500
OG0000085	OFUSG23228.1.p1, OFUSG17240.1.p1	AENJA_05556
OG0000085	OFUSG24119.1.p1	AENJA_06487
OG0000085	OFUSG04918.1.p1	AENJA_24493
OG0000085	OFUSG15502.1.p1	AENJA_20539
OG0000085	OFUSG23884.1.p1	AENJA_06382
OG0000085	OFUSG00479.1.p1	AENJA_08917
OG0000086	OFUSG19605.1.p1	AENJA_17133
OG0000086	OFUSG21368.1.p1	AENJA_02823, AENJA_22241
OG0000086	OFUSG04354.1.p1	AENJA_15860
OG0000087	OFUSG13949.1.p1	AENJA_23251
OG0000087	OFUSG12025.1.p1	AENJA_19109
OG0000087	OFUSG00692.1.p1	AENJA_19775
OG0000087	OFUSG04733.1.p1	AENJA_03163
OG0000087	OFUSG06740.2.p1, OFUSG06740.1.p1	AENJA_19935
OG0000087	OFUSG18253.1.p1	AENJA_10299
OG0000087	OFUSG18250.1.p1	AENJA_10300
OG0000088	OFUSG15625.1.p1, OFUSG20484.1.p1, OFUSG02298.1.p1, OFUSG02298.2.p1, OFUSG22303.1.p1, OFUSG10900.1.p1	AENJA_11026, AENJA_11029, AENJA_15119
OG0000089	OFUSG05790.1.p1	AENJA_09905, AENJA_09906, AENJA_05338, AENJA_04745, AENJA_16486, AENJA_16485, AENJA_22237, AENJA_02539, AENJA_15610, AENJA_01496
OG0000090	OFUSG17051.2.p1, OFUSG17051.1.p1	AENJA_17985
OG0000090	OFUSG07976.1.p1	AENJA_10145
OG0000090	OFUSG03472.1.p1	AENJA_19633
OG0000090	OFUSG08207.1.p1	AENJA_01954
OG0000091	OFUSG07948.1.p1	AENJA_01383, AENJA_01384, AENJA_01385
OG0000091	OFUSG12748.1.p1	AENJA_05198, AENJA_09904, AENJA_06299
OG0000091	OFUSG16501.1.p1, OFUSG09748.1.p1, OFUSG15287.1.p1, OFUSG21197.1.p1, OFUSG12747.1.p1, OFUSG00427.1.p1, OFUSG13208.1.p1, OFUSG02153.1.p1, OFUSG01959.1.p1, OFUSG01956.2.p1, OFUSG01956.1.p1, OFUSG14844.1.p1, OFUSG05335.1.p1, OFUSG01958.1.p1, OFUSG01955.1.p1	AENJA_01389
OG0000093	OFUSG03290.1.p1	AENJA_09135, AENJA_08955
OG0000093	OFUSG00610.1.p1	AENJA_04649, AENJA_22923
OG0000094	OFUSG06104.1.p1	AENJA_14582
OG0000094	OFUSG07673.3.p1, OFUSG07673.1.p1, OFUSG07673.2.p1, OFUSG07673.4.p1	AENJA_26553
OG0000095	OFUSG11139.1.p1, OFUSG11139.2.p1, OFUSG20731.1.p1, OFUSG10751.1.p1, OFUSG10752.1.p1, OFUSG05076.1.p1, OFUSG05077.1.p1, OFUSG04927.1.p1, OFUSG04834.1.p1, OFUSG05311.1.p1, OFUSG05311.3.p1, OFUSG05311.2.p1, OFUSG23053.1.p1, OFUSG20564.2.p1, OFUSG20564.1.p1, OFUSG06065.1.p1, OFUSG03477.1.p1, OFUSG05320.1.p1	AENJA_19114, AENJA_16573, AENJA_22915, AENJA_07479, AENJA_11792, AENJA_11795, AENJA_02518, AENJA_18173, AENJA_25126, AENJA_11793, AENJA_23676
OG0000096	OFUSG14354.1.p1	AENJA_25727
OG0000096	OFUSG09090.1.p1	AENJA_21947
OG0000096	OFUSG08225.1.p1	AENJA_08423
OG0000096	OFUSG00268.1.p1	AENJA_09240
OG0000097	OFUSG10436.1.p1	AENJA_19407, AENJA_02407
OG0000097	OFUSG00372.1.p1	AENJA_16144
OG0000097	OFUSG05903.1.p1, OFUSG05905.1.p1, OFUSG05904.1.p1, OFUSG19183.1.p1, OFUSG03596.1.p1, OFUSG03594.2.p1, OFUSG03594.1.p1, OFUSG02797.1.p1, OFUSG03593.1.p1, OFUSG03589.1.p1	AENJA_07989, AENJA_07990, AENJA_20179, AENJA_07992, AENJA_18648, AENJA_07730
OG0000098	OFUSG18026.1.p1	AENJA_16173
OG0000098	OFUSG19724.1.p1, OFUSG12695.1.p1	AENJA_10136, AENJA_10137
OG0000098	OFUSG09622.1.p1, OFUSG09623.1.p1	AENJA_22563, AENJA_15215
OG0000098	OFUSG05536.1.p1	AENJA_03419, AENJA_23542, AENJA_23540
OG0000098	OFUSG03699.1.p1, OFUSG19202.1.p1	AENJA_23539, AENJA_14153
OG0000099	OFUSG03329.1.p1, OFUSG02795.1.p1	AENJA_17408
OG0000099	OFUSG03815.1.p1, OFUSG03814.2.p1, OFUSG03814.3.p1, OFUSG03814.1.p1	AENJA_19631, AENJA_00123
OG0000099	OFUSG00228.1.p1, OFUSG00229.1.p1, OFUSG00229.2.p1, OFUSG01427.1.p1, OFUSG00259.1.p1, OFUSG00259.2.p1	AENJA_07638, AENJA_14869
OG0000099	OFUSG11416.1.p1	AENJA_15326
OG0000101	OFUSG26221.1.p1	AENJA_26592
OG0000101	OFUSG19071.1.p1	AENJA_00251
OG0000101	OFUSG16240.1.p1, OFUSG16959.1.p1, OFUSG24300.2.p1, OFUSG24300.1.p1	AENJA_14914, AENJA_21479
OG0000102	OFUSG16711.1.p1, OFUSG12639.1.p1, OFUSG12363.1.p1	AENJA_05030, AENJA_01229, AENJA_14532, AENJA_03604, AENJA_09290, AENJA_02099, AENJA_11586, AENJA_05172, AENJA_21823, AENJA_22292, AENJA_08727, AENJA_26596, AENJA_03728, AENJA_05251, AENJA_05418, AENJA_25773, AENJA_16535, AENJA_01181, AENJA_19177, AENJA_19154, AENJA_17660, AENJA_22655, AENJA_11696, AENJA_07164
OG0000102	OFUSG07220.1.p1	AENJA_06075
OG0000103	OFUSG11159.3.p1, OFUSG11159.1.p1, OFUSG11159.4.p1, OFUSG11159.2.p1, OFUSG11159.5.p1	AENJA_10812
OG0000103	OFUSG10643.2.p1, OFUSG10643.1.p1	AENJA_14367
OG0000104	OFUSG23222.1.p1, OFUSG23223.1.p1	AENJA_04107
OG0000104	OFUSG17041.2.p1, OFUSG17041.1.p1	AENJA_02684
OG0000104	OFUSG09600.1.p1, OFUSG17170.1.p1	AENJA_26666
OG0000105	OFUSG05787.1.p1	AENJA_09389, AENJA_09390, AENJA_18341, AENJA_18342, AENJA_18210, AENJA_14801, AENJA_14802, AENJA_18029, AENJA_01683, AENJA_01676, AENJA_01677, AENJA_20915
OG0000106	OFUSG20665.1.p1	AENJA_21591
OG0000106	OFUSG20761.2.p1, OFUSG20761.1.p1	AENJA_13743
OG0000106	OFUSG20218.1.p1, OFUSG20218.2.p1	AENJA_23816, AENJA_15640, AENJA_15584, AENJA_15585, AENJA_15161
OG0000108	OFUSG14344.1.p1	AENJA_05812, AENJA_05809, AENJA_23763, AENJA_05810, AENJA_20825, AENJA_16086
OG0000109	OFUSG22657.1.p1	AENJA_23715, AENJA_15408
OG0000110	OFUSG25344.1.p1, OFUSG25344.2.p1, OFUSG11146.1.p1	AENJA_09309, AENJA_19995, AENJA_08732
OG0000111	OFUSG18504.1.p1	AENJA_04205, AENJA_23685
OG0000112	OFUSG19038.1.p1, OFUSG19040.1.p1, OFUSG19039.1.p1, OFUSG18414.2.p1, OFUSG18414.1.p1, OFUSG00788.1.p1, OFUSG00731.1.p1, OFUSG00732.1.p1, OFUSG00733.1.p1, OFUSG01199.1.p1, OFUSG17916.1.p1, OFUSG21972.1.p1, OFUSG10506.1.p1, OFUSG10505.1.p1, OFUSG20325.1.p1, OFUSG20270.1.p1, OFUSG20800.1.p1, OFUSG20865.1.p1, OFUSG20519.1.p1, OFUSG20866.1.p1, OFUSG20866.2.p1, OFUSG22160.1.p1, OFUSG18086.1.p1, OFUSG18085.2.p1, OFUSG18085.1.p1, OFUSG18087.1.p1, OFUSG13422.1.p1	AENJA_13242
OG0000114	OFUSG00886.1.p1, OFUSG16486.1.p1	AENJA_23406
OG0000114	OFUSG17872.2.p1, OFUSG17872.1.p1, OFUSG13266.2.p1, OFUSG13266.1.p1, OFUSG17688.1.p1	AENJA_23585, AENJA_23588, AENJA_23590, AENJA_26073
OG0000115	OFUSG09457.1.p1, OFUSG18223.2.p1, OFUSG18223.1.p1, OFUSG18223.3.p1	AENJA_00532, AENJA_13552, AENJA_13554
OG0000115	OFUSG05130.1.p1, OFUSG15549.1.p1	AENJA_02773
OG0000116	OFUSG16925.1.p1, OFUSG16925.2.p1	AENJA_17822
OG0000117	OFUSG00047.1.p1, OFUSG18122.1.p1	AENJA_02548
OG0000117	OFUSG12670.1.p2	AENJA_10010
OG0000117	OFUSG11334.1.p1, OFUSG05120.1.p1, OFUSG26100.1.p1, OFUSG00299.1.p1, OFUSG26242.1.p1	AENJA_08111
OG0000119	OFUSG15970.2.p1, OFUSG15970.3.p1, OFUSG15970.4.p1, OFUSG15970.1.p1	AENJA_18357, AENJA_20512
OG0000119	OFUSG16287.1.p1	AENJA_08491
OG0000120	OFUSG12377.1.p1	AENJA_04133
OG0000121	OFUSG21720.1.p1, OFUSG21720.2.p1, OFUSG11043.2.p1, OFUSG11043.1.p1, OFUSG10178.1.p1	AENJA_09065
OG0000121	OFUSG26631.2.p1, OFUSG26631.1.p1, OFUSG26625.2.p1, OFUSG26625.1.p1, OFUSG14379.1.p1	AENJA_24297
OG0000121	OFUSG04235.1.p1	AENJA_07109, AENJA_25145
OG0000122	OFUSG16654.1.p1, OFUSG16654.2.p1, OFUSG16654.5.p1, OFUSG16654.4.p1, OFUSG16654.3.p1	AENJA_09263
OG0000122	OFUSG16403.1.p1, OFUSG07655.1.p1, OFUSG09651.1.p1	AENJA_14198, AENJA_09459
OG0000122	OFUSG16404.3.p1, OFUSG16404.1.p1, OFUSG16404.4.p1, OFUSG16404.2.p1	AENJA_22788
OG0000123	OFUSG06922.1.p1	AENJA_13105
OG0000123	OFUSG19324.2.p1, OFUSG19324.1.p1	AENJA_08155
OG0000123	OFUSG24312.1.p1	AENJA_01277
OG0000123	OFUSG21285.1.p1	AENJA_12299
OG0000123	OFUSG05757.1.p1	AENJA_26530
OG0000123	OFUSG18979.1.p1, OFUSG19108.1.p1, OFUSG16538.1.p1, OFUSG16538.2.p1, OFUSG22263.1.p1, OFUSG08573.1.p1, OFUSG10775.1.p1	AENJA_08161
OG0000123	OFUSG01300.1.p1	AENJA_11939, AENJA_11934, AENJA_04063
OG0000124	OFUSG13980.1.p1	AENJA_03116, AENJA_25792
OG0000124	OFUSG17860.1.p1	AENJA_04495
OG0000124	OFUSG17649.1.p1	AENJA_03187
OG0000125	OFUSG04413.1.p1	AENJA_09264
OG0000125	OFUSG26658.1.p1	AENJA_02605, AENJA_16597
OG0000125	OFUSG16535.1.p1	AENJA_18946
OG0000125	OFUSG16070.1.p1, OFUSG16070.2.p1	AENJA_04836
OG0000125	OFUSG15972.1.p1, OFUSG15972.3.p1, OFUSG15972.2.p1	AENJA_07272
OG0000126	OFUSG13809.1.p1	AENJA_24273
OG0000126	OFUSG08618.1.p1, OFUSG07602.1.p1	AENJA_07507
OG0000127	OFUSG13933.1.p1	AENJA_11132
OG0000127	OFUSG14194.1.p1	AENJA_20308
OG0000127	OFUSG17604.1.p1	AENJA_17569
OG0000127	OFUSG10843.1.p1	AENJA_00497
OG0000127	OFUSG00465.1.p1	AENJA_11687
OG0000128	OFUSG08989.1.p1, OFUSG08988.1.p1, OFUSG08990.1.p1, OFUSG25804.1.p1, OFUSG25332.1.p1, OFUSG25334.1.p1	AENJA_07850, AENJA_17413, AENJA_26743
OG0000128	OFUSG00562.1.p1	AENJA_17415, AENJA_17420, AENJA_17414, AENJA_17416, AENJA_26744
OG0000129	OFUSG03321.1.p1, OFUSG03321.2.p1, OFUSG19181.1.p1, OFUSG19181.2.p1, OFUSG12088.1.p1	AENJA_11469
OG0000129	OFUSG25789.1.p1, OFUSG04265.2.p1, OFUSG04265.1.p1, OFUSG14340.1.p1	AENJA_21737
OG0000130	OFUSG05908.1.p1	AENJA_15966
OG0000131	OFUSG03831.1.p1, OFUSG03831.2.p1, OFUSG03831.3.p1	AENJA_13807, AENJA_21097
OG0000131	OFUSG15835.1.p1	AENJA_26205, AENJA_07936, AENJA_02468, AENJA_18143
OG0000131	OFUSG21951.1.p1	AENJA_23277, AENJA_26204, AENJA_02558, AENJA_02442, AENJA_02441
OG0000134	OFUSG00267.1.p1, OFUSG21455.1.p1, OFUSG01487.1.p1, OFUSG26135.1.p1, OFUSG01493.1.p1	AENJA_21791
OG0000135	OFUSG20488.1.p1, OFUSG18104.1.p1, OFUSG05547.1.p1, OFUSG01856.1.p1, OFUSG18657.1.p1, OFUSG12572.1.p1, OFUSG06931.1.p1, OFUSG22474.1.p1, OFUSG22003.1.p1, OFUSG21983.1.p1, OFUSG06278.1.p1	AENJA_15053
OG0000136	OFUSG17518.1.p1, OFUSG00801.1.p1, OFUSG00853.1.p1, OFUSG00798.1.p1, OFUSG00950.1.p1, OFUSG17611.1.p1	AENJA_13535, AENJA_13533, AENJA_26094
OG0000137	OFUSG10777.1.p1, OFUSG13550.1.p1, OFUSG13550.2.p1	AENJA_26083
OG0000137	OFUSG06514.1.p1, OFUSG06514.2.p1	AENJA_25528, AENJA_11173
OG0000137	OFUSG00060.1.p1, OFUSG01896.1.p1	AENJA_09533
OG0000138	OFUSG14774.1.p1	AENJA_05793, AENJA_26015, AENJA_05979, AENJA_05061, AENJA_06968, AENJA_00682, AENJA_02229, AENJA_24347, AENJA_08482, AENJA_03330, AENJA_16432
OG0000139	OFUSG08793.1.p1, OFUSG20044.1.p1, OFUSG19795.1.p1, OFUSG03635.1.p1, OFUSG03636.1.p1, OFUSG03634.1.p1, OFUSG03637.1.p1, OFUSG03638.1.p1, OFUSG03572.1.p1, OFUSG03631.1.p1, OFUSG03597.1.p1, OFUSG03598.1.p1	AENJA_07668
OG0000139	OFUSG12327.1.p1	AENJA_14233, AENJA_10490, AENJA_13897, AENJA_14832, AENJA_14830
OG0000140	OFUSG04649.1.p1, OFUSG24390.1.p1	AENJA_01263, AENJA_14937
OG0000140	OFUSG16422.1.p1	AENJA_22374, AENJA_05446
OG0000140	OFUSG04077.1.p1	AENJA_05753
OG0000141	OFUSG16454.1.p1	AENJA_10675, AENJA_22306, AENJA_02826, AENJA_02825, AENJA_20605, AENJA_09478, AENJA_02824
OG0000142	OFUSG05117.1.p1	AENJA_16857, AENJA_18146
OG0000145	OFUSG13983.1.p1	AENJA_06072
OG0000147	OFUSG17282.1.p1	AENJA_03761
OG0000147	OFUSG21442.2.p1, OFUSG21442.4.p1, OFUSG21442.1.p1, OFUSG21442.3.p1, OFUSG21442.5.p1	AENJA_12275
OG0000147	OFUSG26238.1.p1	AENJA_03922
OG0000147	OFUSG25122.1.p1	AENJA_10787
OG0000147	OFUSG25011.1.p1, OFUSG25011.2.p1	AENJA_03843
OG0000148	OFUSG14287.1.p1, OFUSG06692.1.p1, OFUSG06891.2.p1, OFUSG06891.4.p1, OFUSG06891.5.p1, OFUSG06891.3.p1, OFUSG06891.1.p1, OFUSG06890.1.p1	AENJA_26311, AENJA_25264, AENJA_21218
OG0000148	OFUSG19418.1.p1, OFUSG19198.1.p1, OFUSG19419.1.p1	AENJA_21220
OG0000149	OFUSG16120.1.p1	AENJA_12114
OG0000149	OFUSG04685.1.p1, OFUSG04699.1.p1, OFUSG04099.1.p1	AENJA_12111
OG0000149	OFUSG10155.1.p1, OFUSG06135.1.p1, OFUSG10728.1.p1	AENJA_18447
OG0000151	OFUSG07678.4.p1, OFUSG07678.3.p1, OFUSG07678.5.p1, OFUSG07678.2.p1, OFUSG07678.1.p1	AENJA_03698
OG0000154	OFUSG01698.1.p1	AENJA_18738
OG0000154	OFUSG13686.1.p1	AENJA_12712, AENJA_23552, AENJA_01647, AENJA_22205, AENJA_07955
OG0000155	OFUSG26376.1.p1, OFUSG04539.1.p1, OFUSG04539.2.p1	AENJA_20550
OG0000157	OFUSG10663.1.p1	AENJA_03158
OG0000157	OFUSG06400.1.p1	AENJA_08473
OG0000157	OFUSG20854.1.p1	AENJA_07142
OG0000158	OFUSG13412.1.p1, OFUSG13412.2.p1	AENJA_06739
OG0000158	OFUSG07944.1.p1	AENJA_12334
OG0000159	OFUSG25135.1.p1	AENJA_13258
OG0000159	OFUSG16367.1.p1, OFUSG16367.2.p1, OFUSG16367.3.p1	AENJA_16647, AENJA_17890
OG0000159	OFUSG26624.1.p1	AENJA_06073
OG0000159	OFUSG02225.1.p1, OFUSG25899.1.p1	AENJA_25487
OG0000160	OFUSG13799.1.p1	AENJA_06959
OG0000160	OFUSG10294.1.p1, OFUSG13209.1.p1, OFUSG25532.1.p1, OFUSG25530.1.p1, OFUSG00766.1.p1, OFUSG13210.1.p1	AENJA_13005
OG0000162	OFUSG09858.1.p1, OFUSG09858.2.p1	AENJA_01578
OG0000162	OFUSG21423.3.p1, OFUSG21423.2.p1, OFUSG21423.1.p1	AENJA_09371
OG0000163	OFUSG15717.1.p1	AENJA_04184
OG0000164	OFUSG09034.1.p1	AENJA_24821
OG0000164	OFUSG09588.1.p1	AENJA_15219
OG0000166	OFUSG11603.1.p1	AENJA_09907, AENJA_09910
OG0000166	OFUSG26690.1.p1	AENJA_13257
OG0000167	OFUSG13384.1.p1	AENJA_04545
OG0000168	OFUSG23600.1.p1	AENJA_16549, AENJA_16551
OG0000168	OFUSG21195.1.p1, OFUSG24664.1.p1, OFUSG21923.1.p1	AENJA_11862, AENJA_21363
OG0000169	OFUSG02387.1.p1, OFUSG02387.2.p1	AENJA_00158, AENJA_08952
OG0000169	OFUSG04503.1.p1, OFUSG11691.1.p1, OFUSG11688.1.p1, OFUSG11693.1.p1, OFUSG04497.1.p1, OFUSG04495.1.p1, OFUSG04498.1.p1	AENJA_15333, AENJA_16293, AENJA_11681, AENJA_08953
OG0000169	OFUSG11689.1.p1, OFUSG04501.1.p1	AENJA_04999, AENJA_00159, AENJA_00157
OG0000169	OFUSG11692.1.p1, OFUSG11690.1.p1, OFUSG11687.1.p1, OFUSG11687.2.p1, OFUSG22051.1.p1, OFUSG22051.2.p1, OFUSG22050.1.p1, OFUSG22052.1.p1, OFUSG04494.1.p1, OFUSG11694.1.p1, OFUSG04502.1.p1, OFUSG04496.1.p1, OFUSG04500.1.p1	AENJA_25576, AENJA_16357, AENJA_16336
OG0000171	OFUSG15615.1.p1	AENJA_00267
OG0000171	OFUSG10183.1.p1	AENJA_09998
OG0000172	OFUSG10351.1.p1, OFUSG12067.1.p1, OFUSG22469.1.p1, OFUSG20017.1.p1	AENJA_10826, AENJA_10825
OG0000172	OFUSG22008.1.p1, OFUSG21979.1.p1, OFUSG21992.1.p1	AENJA_19160, AENJA_21023
OG0000172	OFUSG04842.1.p1	AENJA_19159, AENJA_19163, AENJA_10078
OG0000173	OFUSG23457.1.p1, OFUSG23457.2.p1	AENJA_13078, AENJA_25617, AENJA_18852
OG0000174	OFUSG23398.1.p1, OFUSG23396.1.p1	AENJA_09684
OG0000174	OFUSG08038.1.p1, OFUSG08231.1.p1, OFUSG08230.1.p1, OFUSG08228.1.p1, OFUSG00523.2.p1, OFUSG00523.1.p1	AENJA_09689
OG0000174	OFUSG17472.1.p1	AENJA_19122
OG0000174	OFUSG21473.2.p1, OFUSG21473.1.p1	AENJA_02198
OG0000175	OFUSG13733.3.p1, OFUSG13733.4.p1, OFUSG13733.1.p1, OFUSG13733.2.p1, OFUSG13733.5.p1	AENJA_10259
OG0000175	OFUSG13162.2.p1, OFUSG13162.1.p1	AENJA_06264, AENJA_00936, AENJA_00556
OG0000175	OFUSG17209.1.p1	AENJA_05120
OG0000178	OFUSG10846.1.p1, OFUSG12151.1.p1	AENJA_10856, AENJA_15335, AENJA_15334, AENJA_01635, AENJA_01636, AENJA_25173, AENJA_21429, AENJA_20680, AENJA_23883, AENJA_23885, AENJA_13462, AENJA_10500
OG0000179	OFUSG10862.2.p1, OFUSG10862.1.p1	AENJA_05305
OG0000179	OFUSG09587.1.p1	AENJA_25279
OG0000179	OFUSG20769.1.p1	AENJA_14465
OG0000180	OFUSG21383.1.p1, OFUSG20979.1.p1, OFUSG21382.2.p1, OFUSG21382.1.p1	AENJA_10008, AENJA_06703
OG0000180	OFUSG17288.1.p1	AENJA_16046
OG0000180	OFUSG21395.2.p1, OFUSG21395.1.p1	AENJA_19397
OG0000181	OFUSG16146.1.p1	AENJA_08843
OG0000181	OFUSG05616.1.p1	AENJA_22272
OG0000181	OFUSG21931.1.p1	AENJA_05116, AENJA_18867, AENJA_18892
OG0000183	OFUSG11627.1.p1, OFUSG11627.2.p1	AENJA_03852
OG0000183	OFUSG08563.2.p1, OFUSG08563.1.p1	AENJA_18616
OG0000183	OFUSG09522.1.p1	AENJA_21091
OG0000184	OFUSG05278.1.p1, OFUSG05276.1.p1, OFUSG04788.1.p1, OFUSG04787.2.p1, OFUSG04787.1.p1, OFUSG05234.1.p1, OFUSG05233.1.p1, OFUSG20760.1.p1	AENJA_12909, AENJA_16138, AENJA_12907, AENJA_16139, AENJA_05244, AENJA_05243, AENJA_15401, AENJA_10735
OG0000184	OFUSG21878.1.p1, OFUSG08044.1.p1, OFUSG14499.1.p1	AENJA_19614, AENJA_08959, AENJA_22614
OG0000185	OFUSG16625.1.p1	AENJA_05818
OG0000185	OFUSG05213.1.p1	AENJA_06437
OG0000185	OFUSG17591.4.p1, OFUSG17591.1.p1, OFUSG17591.5.p1, OFUSG17591.3.p1, OFUSG17591.2.p1	AENJA_19885
OG0000186	OFUSG07317.1.p1	AENJA_22491
OG0000186	OFUSG06957.1.p1	AENJA_16129
OG0000186	OFUSG21934.1.p1, OFUSG21934.2.p1, OFUSG21934.3.p1, OFUSG21937.1.p1	AENJA_06752, AENJA_06753, AENJA_16122
