Orthogroup	OWEFU	LYTVA_ok
OG0000073	OFUSG22954.1.p1	LYTVA_01047, LYTVA_24568, LYTVA_17538, LYTVA_01046, LYTVA_25335, LYTVA_14806
OG0000074	OFUSG24829.1.p1, OFUSG06062.1.p1	LYTVA_27116, LYTVA_29211, LYTVA_07270, LYTVA_29253, LYTVA_09687
OG0000074	OFUSG10403.1.p1, OFUSG25791.1.p1, OFUSG21544.1.p1, OFUSG16385.1.p1, OFUSG02500.1.p1, OFUSG18846.1.p1, OFUSG06335.1.p1	LYTVA_17968
OG0000075	OFUSG16172.1.p1	LYTVA_07044
OG0000075	OFUSG16504.1.p1	LYTVA_01857
OG0000075	OFUSG18892.2.p1, OFUSG18892.1.p1	LYTVA_12523
OG0000077	OFUSG19468.1.p1	LYTVA_24286
OG0000077	OFUSG00358.1.p1, OFUSG06145.1.p1	LYTVA_24922, LYTVA_15408
OG0000077	OFUSG05945.4.p1, OFUSG05945.3.p1, OFUSG05945.2.p1, OFUSG05945.1.p1	LYTVA_08553
OG0000077	OFUSG05776.1.p1, OFUSG24718.1.p1	LYTVA_24285
OG0000078	OFUSG04718.1.p1	LYTVA_29043, LYTVA_19852, LYTVA_29449, LYTVA_29039, LYTVA_11835, LYTVA_17100, LYTVA_30099, LYTVA_09049, LYTVA_20648
OG0000078	OFUSG16348.1.p1, OFUSG16350.1.p1, OFUSG04342.1.p1, OFUSG04340.1.p1, OFUSG04336.1.p1, OFUSG16350.2.p1, OFUSG16350.3.p1, OFUSG14729.1.p1, OFUSG25407.3.p1, OFUSG25407.2.p1, OFUSG25408.1.p1, OFUSG25407.1.p1, OFUSG06117.1.p1, OFUSG13932.1.p1, OFUSG09478.1.p1, OFUSG04630.1.p1, OFUSG00727.1.p1, OFUSG19789.1.p1, OFUSG03268.1.p1, OFUSG02334.1.p1, OFUSG03266.2.p1, OFUSG03266.3.p1, OFUSG03267.1.p1, OFUSG03266.1.p1, OFUSG19794.1.p1, OFUSG19793.1.p1, OFUSG19793.2.p1, OFUSG01423.4.p1, OFUSG01423.1.p1, OFUSG01423.2.p1, OFUSG01423.3.p1, OFUSG01423.5.p1, OFUSG02459.1.p1, OFUSG02461.1.p1	LYTVA_07177, LYTVA_07710, LYTVA_00587, LYTVA_14585, LYTVA_00355
OG0000079	OFUSG21029.1.p1	LYTVA_19637, LYTVA_24538, LYTVA_21250
OG0000079	OFUSG24101.1.p1	LYTVA_05934
OG0000079	OFUSG19660.3.p1, OFUSG19660.2.p1, OFUSG19660.1.p1	LYTVA_06214, LYTVA_17750
OG0000081	OFUSG21451.1.p1	LYTVA_25424
OG0000081	OFUSG16424.1.p1, OFUSG09104.3.p1, OFUSG09104.1.p1, OFUSG09104.2.p1, OFUSG05420.1.p1, OFUSG05002.1.p1, OFUSG24784.1.p1, OFUSG21093.1.p1	LYTVA_03450, LYTVA_06857, LYTVA_12009, LYTVA_14196, LYTVA_18158, LYTVA_13554, LYTVA_24479, LYTVA_12007, LYTVA_18383, LYTVA_24277, LYTVA_26639, LYTVA_24280, LYTVA_27436, LYTVA_27437, LYTVA_14858
OG0000082	OFUSG08036.1.p1	LYTVA_25888
OG0000082	OFUSG05603.1.p1	LYTVA_18803
OG0000082	OFUSG21176.1.p1	LYTVA_15644
OG0000082	OFUSG21079.1.p1, OFUSG10604.1.p1	LYTVA_02026, LYTVA_02027, LYTVA_02312, LYTVA_17399
OG0000083	OFUSG03380.1.p1, OFUSG03380.2.p1	LYTVA_26815
OG0000083	OFUSG00967.1.p1	LYTVA_17330
OG0000083	OFUSG20913.1.p1	LYTVA_11874
OG0000084	OFUSG05733.1.p1, OFUSG06631.1.p1	LYTVA_14799
OG0000084	OFUSG10414.1.p1, OFUSG10414.2.p1, OFUSG10414.3.p1, OFUSG10519.1.p1	LYTVA_18145
OG0000084	OFUSG10110.1.p1, OFUSG10110.2.p1, OFUSG10016.2.p1, OFUSG10016.1.p1	LYTVA_16127
OG0000084	OFUSG10549.1.p1, OFUSG18518.1.p1, OFUSG18517.1.p1, OFUSG10518.1.p1	LYTVA_02391
OG0000085	OFUSG23228.1.p1, OFUSG17240.1.p1	LYTVA_19136
OG0000085	OFUSG24119.1.p1	LYTVA_13307
OG0000085	OFUSG04918.1.p1	LYTVA_05365
OG0000085	OFUSG15502.1.p1	LYTVA_17776
OG0000085	OFUSG23884.1.p1	LYTVA_09034
OG0000085	OFUSG00479.1.p1	LYTVA_06708
OG0000086	OFUSG19605.1.p1	LYTVA_16709
OG0000087	OFUSG13949.1.p1	LYTVA_15159
OG0000087	OFUSG12025.1.p1	LYTVA_06727
OG0000087	OFUSG00692.1.p1	LYTVA_22406
OG0000087	OFUSG04733.1.p1	LYTVA_22963
OG0000087	OFUSG06740.2.p1, OFUSG06740.1.p1	LYTVA_04512
OG0000087	OFUSG18253.1.p1	LYTVA_18728
OG0000088	OFUSG20048.1.p1, OFUSG23490.1.p1, OFUSG08607.1.p1, OFUSG26461.1.p1, OFUSG13369.1.p1, OFUSG19453.1.p1, OFUSG13367.1.p1, OFUSG13344.1.p1, OFUSG13368.1.p1, OFUSG16490.1.p1, OFUSG13107.1.p1, OFUSG01471.1.p1, OFUSG04058.1.p1, OFUSG21839.1.p1, OFUSG21838.1.p1, OFUSG14789.1.p1	LYTVA_14006
OG0000088	OFUSG15625.1.p1, OFUSG20484.1.p1, OFUSG02298.1.p1, OFUSG02298.2.p1, OFUSG22303.1.p1, OFUSG10900.1.p1	LYTVA_21232, LYTVA_01236, LYTVA_20639, LYTVA_10043, LYTVA_19532, LYTVA_01363, LYTVA_15031, LYTVA_01366, LYTVA_27296, LYTVA_08261, LYTVA_00566, LYTVA_29559, LYTVA_14054
OG0000089	OFUSG05790.1.p1	LYTVA_06742, LYTVA_22521, LYTVA_05675, LYTVA_25746, LYTVA_25741, LYTVA_21117, LYTVA_13006, LYTVA_19844
OG0000089	OFUSG05923.1.p1, OFUSG05923.2.p1, OFUSG05781.1.p1	LYTVA_06777, LYTVA_25975
OG0000090	OFUSG17051.2.p1, OFUSG17051.1.p1	LYTVA_15309, LYTVA_26827
OG0000090	OFUSG07976.1.p1	LYTVA_02577
OG0000090	OFUSG03472.1.p1	LYTVA_05131
OG0000090	OFUSG10405.1.p1	LYTVA_07602
OG0000090	OFUSG08207.1.p1	LYTVA_18395, LYTVA_13128
OG0000091	OFUSG04820.1.p1	LYTVA_15883, LYTVA_09142, LYTVA_00715, LYTVA_01605, LYTVA_15273
OG0000091	OFUSG16501.1.p1, OFUSG09748.1.p1, OFUSG15287.1.p1, OFUSG21197.1.p1, OFUSG12747.1.p1, OFUSG00427.1.p1, OFUSG13208.1.p1, OFUSG02153.1.p1, OFUSG01959.1.p1, OFUSG01956.2.p1, OFUSG01956.1.p1, OFUSG14844.1.p1, OFUSG05335.1.p1, OFUSG01958.1.p1, OFUSG01955.1.p1	LYTVA_25909, LYTVA_25916, LYTVA_21851, LYTVA_19476, LYTVA_12113
OG0000093	OFUSG00610.1.p1	LYTVA_18071
OG0000093	OFUSG03214.1.p1, OFUSG03287.1.p1, OFUSG03281.1.p1, OFUSG07363.1.p1, OFUSG03291.1.p1, OFUSG26492.1.p1, OFUSG03288.1.p1, OFUSG07368.1.p1, OFUSG07369.2.p1, OFUSG07369.1.p1, OFUSG07367.1.p1, OFUSG07371.1.p1, OFUSG07370.1.p1, OFUSG02777.1.p1, OFUSG12122.1.p1, OFUSG03292.1.p1, OFUSG00762.1.p1, OFUSG12123.1.p1, OFUSG01092.1.p1	LYTVA_29075, LYTVA_25106, LYTVA_28477, LYTVA_25104
OG0000094	OFUSG06104.1.p1	LYTVA_10290
OG0000094	OFUSG07673.3.p1, OFUSG07673.1.p1, OFUSG07673.2.p1, OFUSG07673.4.p1	LYTVA_09221
OG0000095	OFUSG11139.1.p1, OFUSG11139.2.p1, OFUSG20731.1.p1, OFUSG10751.1.p1, OFUSG10752.1.p1, OFUSG05076.1.p1, OFUSG05077.1.p1, OFUSG04927.1.p1, OFUSG04834.1.p1, OFUSG05311.1.p1, OFUSG05311.3.p1, OFUSG05311.2.p1, OFUSG23053.1.p1, OFUSG20564.2.p1, OFUSG20564.1.p1, OFUSG06065.1.p1, OFUSG03477.1.p1, OFUSG05320.1.p1	LYTVA_04385, LYTVA_29816, LYTVA_16046, LYTVA_16047, LYTVA_11749, LYTVA_09779, LYTVA_25118, LYTVA_13288, LYTVA_13853, LYTVA_24054, LYTVA_27487, LYTVA_28301
OG0000096	OFUSG14354.1.p1	LYTVA_28490
OG0000096	OFUSG06591.1.p1	LYTVA_12286
OG0000096	OFUSG12705.1.p1	LYTVA_21388
OG0000096	OFUSG09090.1.p1	LYTVA_10606
OG0000096	OFUSG08225.1.p1	LYTVA_19397
OG0000096	OFUSG00268.1.p1	LYTVA_24298
OG0000097	OFUSG00372.1.p1	LYTVA_20598
OG0000097	OFUSG05903.1.p1, OFUSG05905.1.p1, OFUSG05904.1.p1, OFUSG19183.1.p1, OFUSG03596.1.p1, OFUSG03594.2.p1, OFUSG03594.1.p1, OFUSG02797.1.p1, OFUSG03593.1.p1, OFUSG03589.1.p1	LYTVA_17895
OG0000097	OFUSG05906.1.p1	LYTVA_10769, LYTVA_01595, LYTVA_13052, LYTVA_17582, LYTVA_19115, LYTVA_16485, LYTVA_10771, LYTVA_16484, LYTVA_19310, LYTVA_13138, LYTVA_11546, LYTVA_13556, LYTVA_18036, LYTVA_11818, LYTVA_13555, LYTVA_26641
OG0000098	OFUSG02432.1.p1	LYTVA_01706
OG0000098	OFUSG19724.1.p1, OFUSG12695.1.p1	LYTVA_15643
OG0000098	OFUSG09622.1.p1, OFUSG09623.1.p1	LYTVA_24589, LYTVA_16909
OG0000098	OFUSG05536.1.p1	LYTVA_27859
OG0000099	OFUSG03329.1.p1, OFUSG02795.1.p1	LYTVA_00652
OG0000099	OFUSG03815.1.p1, OFUSG03814.2.p1, OFUSG03814.3.p1, OFUSG03814.1.p1	LYTVA_22524, LYTVA_05673, LYTVA_26003
OG0000099	OFUSG00228.1.p1, OFUSG00229.1.p1, OFUSG00229.2.p1, OFUSG01427.1.p1, OFUSG00259.1.p1, OFUSG00259.2.p1	LYTVA_09301, LYTVA_14363, LYTVA_14362
OG0000101	OFUSG26221.1.p1	LYTVA_13163
OG0000101	OFUSG16240.1.p1, OFUSG16959.1.p1, OFUSG24300.2.p1, OFUSG24300.1.p1	LYTVA_25292, LYTVA_25291
OG0000102	OFUSG16711.1.p1, OFUSG12639.1.p1, OFUSG12363.1.p1	LYTVA_23145
OG0000103	OFUSG11159.3.p1, OFUSG11159.1.p1, OFUSG11159.4.p1, OFUSG11159.2.p1, OFUSG11159.5.p1	LYTVA_05784
OG0000103	OFUSG10643.2.p1, OFUSG10643.1.p1	LYTVA_08412
OG0000104	OFUSG23222.1.p1, OFUSG23223.1.p1	LYTVA_24486
OG0000104	OFUSG17041.2.p1, OFUSG17041.1.p1	LYTVA_21210
OG0000104	OFUSG09600.1.p1, OFUSG17170.1.p1	LYTVA_17806
OG0000104	OFUSG09069.1.p1	LYTVA_12502
OG0000104	OFUSG06025.1.p1	LYTVA_12996
OG0000105	OFUSG05787.1.p1	LYTVA_20770, LYTVA_12564, LYTVA_27043, LYTVA_12563, LYTVA_06572, LYTVA_19642, LYTVA_16400, LYTVA_22227, LYTVA_28168, LYTVA_02730, LYTVA_02729, LYTVA_07408, LYTVA_01492, LYTVA_18275, LYTVA_12566, LYTVA_12567, LYTVA_12559, LYTVA_12565, LYTVA_12568, LYTVA_08997, LYTVA_08597, LYTVA_14170, LYTVA_28659, LYTVA_20126, LYTVA_20495, LYTVA_07187, LYTVA_27042, LYTVA_14069, LYTVA_05408, LYTVA_07240, LYTVA_05646, LYTVA_15817, LYTVA_25710, LYTVA_01481, LYTVA_00351, LYTVA_23426, LYTVA_07495, LYTVA_18845, LYTVA_25556, LYTVA_18863, LYTVA_16980
OG0000106	OFUSG20761.2.p1, OFUSG20761.1.p1	LYTVA_01037
OG0000106	OFUSG20218.1.p1, OFUSG20218.2.p1	LYTVA_12933
OG0000106	OFUSG24132.1.p1, OFUSG24131.1.p1, OFUSG24131.2.p1, OFUSG24130.1.p1, OFUSG24130.2.p1, OFUSG05307.1.p1, OFUSG24133.1.p1, OFUSG24133.2.p1, OFUSG15090.1.p1, OFUSG15395.1.p1, OFUSG15393.1.p1, OFUSG05895.1.p1	LYTVA_06537, LYTVA_25256
OG0000107	OFUSG26967.1.p1	LYTVA_12329
OG0000109	OFUSG16909.1.p1	LYTVA_20975
OG0000109	OFUSG22657.1.p1	LYTVA_00205
OG0000110	OFUSG25344.1.p1, OFUSG25344.2.p1, OFUSG11146.1.p1	LYTVA_05807, LYTVA_30126, LYTVA_30125
OG0000111	OFUSG18504.1.p1	LYTVA_08411, LYTVA_20172, LYTVA_14099
OG0000112	OFUSG19038.1.p1, OFUSG19040.1.p1, OFUSG19039.1.p1, OFUSG18414.2.p1, OFUSG18414.1.p1, OFUSG00788.1.p1, OFUSG00731.1.p1, OFUSG00732.1.p1, OFUSG00733.1.p1, OFUSG01199.1.p1, OFUSG17916.1.p1, OFUSG21972.1.p1, OFUSG10506.1.p1, OFUSG10505.1.p1, OFUSG20325.1.p1, OFUSG20270.1.p1, OFUSG20800.1.p1, OFUSG20865.1.p1, OFUSG20519.1.p1, OFUSG20866.1.p1, OFUSG20866.2.p1, OFUSG22160.1.p1, OFUSG18086.1.p1, OFUSG18085.2.p1, OFUSG18085.1.p1, OFUSG18087.1.p1, OFUSG13422.1.p1	LYTVA_10294, LYTVA_20398, LYTVA_16434, LYTVA_10301, LYTVA_16838
OG0000113	OFUSG06848.1.p1, OFUSG19695.1.p1, OFUSG19696.1.p1	LYTVA_11625
OG0000114	OFUSG00886.1.p1, OFUSG16486.1.p1	LYTVA_08088
OG0000114	OFUSG17872.2.p1, OFUSG17872.1.p1, OFUSG13266.2.p1, OFUSG13266.1.p1, OFUSG17688.1.p1	LYTVA_18980, LYTVA_05208, LYTVA_13458
OG0000115	OFUSG09457.1.p1, OFUSG18223.2.p1, OFUSG18223.1.p1, OFUSG18223.3.p1	LYTVA_30005
OG0000115	OFUSG05131.1.p1	LYTVA_15799, LYTVA_02089
OG0000115	OFUSG05130.1.p1, OFUSG15549.1.p1	LYTVA_21521
OG0000117	OFUSG11334.1.p1, OFUSG05120.1.p1, OFUSG26100.1.p1, OFUSG00299.1.p1, OFUSG26242.1.p1	LYTVA_20571
OG0000119	OFUSG15970.2.p1, OFUSG15970.3.p1, OFUSG15970.4.p1, OFUSG15970.1.p1	LYTVA_11474
OG0000119	OFUSG16287.1.p1	LYTVA_11467
OG0000121	OFUSG21720.1.p1, OFUSG21720.2.p1, OFUSG11043.2.p1, OFUSG11043.1.p1, OFUSG10178.1.p1	LYTVA_23606, LYTVA_10086
OG0000121	OFUSG04235.1.p1	LYTVA_03587
OG0000122	OFUSG16654.1.p1, OFUSG16654.2.p1, OFUSG16654.5.p1, OFUSG16654.4.p1, OFUSG16654.3.p1	LYTVA_10750
OG0000122	OFUSG16403.1.p1, OFUSG07655.1.p1, OFUSG09651.1.p1	LYTVA_18458
OG0000122	OFUSG16404.3.p1, OFUSG16404.1.p1, OFUSG16404.4.p1, OFUSG16404.2.p1	LYTVA_18460
OG0000123	OFUSG06922.1.p1	LYTVA_16700
OG0000123	OFUSG19324.2.p1, OFUSG19324.1.p1	LYTVA_02814
OG0000123	OFUSG24312.1.p1	LYTVA_23215
OG0000123	OFUSG05757.1.p1	LYTVA_20552
OG0000123	OFUSG01300.1.p1	LYTVA_28852, LYTVA_16769
OG0000124	OFUSG13980.1.p1	LYTVA_14993
OG0000124	OFUSG17649.1.p1	LYTVA_27850
OG0000125	OFUSG26658.1.p1	LYTVA_00442, LYTVA_17769
OG0000125	OFUSG16535.1.p1	LYTVA_16406
OG0000125	OFUSG16070.1.p1, OFUSG16070.2.p1	LYTVA_25487
OG0000125	OFUSG15972.1.p1, OFUSG15972.3.p1, OFUSG15972.2.p1	LYTVA_01832
OG0000126	OFUSG13809.1.p1	LYTVA_19767
OG0000126	OFUSG02691.3.p1, OFUSG02691.2.p1, OFUSG02691.4.p1, OFUSG02691.1.p1, OFUSG02691.5.p1	LYTVA_03902
OG0000126	OFUSG08618.1.p1, OFUSG07602.1.p1	LYTVA_29180
OG0000127	OFUSG13933.1.p1	LYTVA_27169
OG0000127	OFUSG14194.1.p1	LYTVA_12856
OG0000127	OFUSG17604.1.p1	LYTVA_12830
OG0000127	OFUSG10843.1.p1	LYTVA_20093
OG0000128	OFUSG08989.1.p1, OFUSG08988.1.p1, OFUSG08990.1.p1, OFUSG25804.1.p1, OFUSG25332.1.p1, OFUSG25334.1.p1	LYTVA_25569, LYTVA_25568
OG0000128	OFUSG00562.1.p1	LYTVA_09097, LYTVA_07273, LYTVA_29734, LYTVA_23730, LYTVA_23728, LYTVA_23729
OG0000129	OFUSG03321.1.p1, OFUSG03321.2.p1, OFUSG19181.1.p1, OFUSG19181.2.p1, OFUSG12088.1.p1	LYTVA_24420, LYTVA_06816
OG0000129	OFUSG25789.1.p1, OFUSG04265.2.p1, OFUSG04265.1.p1, OFUSG14340.1.p1	LYTVA_27162
OG0000130	OFUSG05908.1.p1	LYTVA_23554
OG0000130	OFUSG22486.1.p1, OFUSG16370.1.p1	LYTVA_15064
OG0000130	OFUSG02046.1.p1, OFUSG03470.1.p1, OFUSG11271.1.p1, OFUSG14886.1.p1	LYTVA_05651
OG0000130	OFUSG10726.1.p1, OFUSG10369.1.p1, OFUSG10580.1.p1, OFUSG05075.1.p1	LYTVA_15765, LYTVA_27521
OG0000131	OFUSG03831.1.p1, OFUSG03831.2.p1, OFUSG03831.3.p1	LYTVA_24487, LYTVA_12418, LYTVA_04259, LYTVA_21090
OG0000131	OFUSG15835.1.p1	LYTVA_20912, LYTVA_08614, LYTVA_22688, LYTVA_08837
OG0000131	OFUSG21951.1.p1	LYTVA_10860
OG0000134	OFUSG00267.1.p1, OFUSG21455.1.p1, OFUSG01487.1.p1, OFUSG26135.1.p1, OFUSG01493.1.p1	LYTVA_04492, LYTVA_28259, LYTVA_08032, LYTVA_18244, LYTVA_11494, LYTVA_11729, LYTVA_04391, LYTVA_02056, LYTVA_04965, LYTVA_22898
OG0000136	OFUSG17518.1.p1, OFUSG00801.1.p1, OFUSG00853.1.p1, OFUSG00798.1.p1, OFUSG00950.1.p1, OFUSG17611.1.p1	LYTVA_26335, LYTVA_26334, LYTVA_02174, LYTVA_15900, LYTVA_09400, LYTVA_08942, LYTVA_29133, LYTVA_28569, LYTVA_12212
OG0000137	OFUSG10777.1.p1, OFUSG13550.1.p1, OFUSG13550.2.p1	LYTVA_14649
OG0000137	OFUSG06514.1.p1, OFUSG06514.2.p1	LYTVA_14169, LYTVA_05475
OG0000137	OFUSG00060.1.p1, OFUSG01896.1.p1	LYTVA_25469, LYTVA_15627
OG0000138	OFUSG14774.1.p1	LYTVA_27333
OG0000140	OFUSG04649.1.p1, OFUSG24390.1.p1	LYTVA_30020
OG0000140	OFUSG04077.1.p1	LYTVA_07124, LYTVA_07121
OG0000141	OFUSG20211.1.p1, OFUSG20209.1.p1, OFUSG20209.2.p1, OFUSG22834.1.p1, OFUSG05143.1.p1, OFUSG01307.1.p1, OFUSG05744.1.p1, OFUSG17589.1.p1, OFUSG13399.1.p1, OFUSG21166.1.p1	LYTVA_28409
OG0000141	OFUSG16454.1.p1	LYTVA_15585, LYTVA_19931, LYTVA_07982, LYTVA_02517, LYTVA_03081, LYTVA_20608, LYTVA_14791, LYTVA_11111, LYTVA_11112, LYTVA_18198, LYTVA_16516, LYTVA_07900, LYTVA_16515, LYTVA_07898, LYTVA_27253, LYTVA_04401
OG0000142	OFUSG00775.1.p1, OFUSG05109.1.p1	LYTVA_25812
OG0000142	OFUSG05117.1.p1	LYTVA_27034, LYTVA_20510, LYTVA_01494, LYTVA_20512, LYTVA_27041, LYTVA_04856, LYTVA_01496, LYTVA_01493
OG0000144	OFUSG26397.1.p1	LYTVA_10641
OG0000147	OFUSG17282.1.p1	LYTVA_06334
OG0000147	OFUSG21442.2.p1, OFUSG21442.4.p1, OFUSG21442.1.p1, OFUSG21442.3.p1, OFUSG21442.5.p1	LYTVA_24464
OG0000147	OFUSG26238.1.p1	LYTVA_06610, LYTVA_07302
OG0000147	OFUSG25122.1.p1	LYTVA_18928
OG0000147	OFUSG25011.1.p1, OFUSG25011.2.p1	LYTVA_03351
OG0000148	OFUSG14287.1.p1, OFUSG06692.1.p1, OFUSG06891.2.p1, OFUSG06891.4.p1, OFUSG06891.5.p1, OFUSG06891.3.p1, OFUSG06891.1.p1, OFUSG06890.1.p1	LYTVA_28370, LYTVA_19008
OG0000149	OFUSG16120.1.p1	LYTVA_27288
OG0000149	OFUSG04685.1.p1, OFUSG04699.1.p1, OFUSG04099.1.p1	LYTVA_06518, LYTVA_19439, LYTVA_27853, LYTVA_06524
OG0000149	OFUSG10155.1.p1, OFUSG06135.1.p1, OFUSG10728.1.p1	LYTVA_24788
OG0000151	OFUSG07678.4.p1, OFUSG07678.3.p1, OFUSG07678.5.p1, OFUSG07678.2.p1, OFUSG07678.1.p1	LYTVA_13428, LYTVA_13427
OG0000155	OFUSG12605.1.p1, OFUSG12605.2.p1	LYTVA_12158
OG0000155	OFUSG12604.1.p1	LYTVA_27669
OG0000155	OFUSG26376.1.p1, OFUSG04539.1.p1, OFUSG04539.2.p1	LYTVA_22929
OG0000157	OFUSG10663.1.p1	LYTVA_24947
OG0000157	OFUSG06400.1.p1	LYTVA_14449
OG0000158	OFUSG13412.1.p1, OFUSG13412.2.p1	LYTVA_03807
OG0000159	OFUSG25135.1.p1	LYTVA_16506, LYTVA_06037, LYTVA_08097, LYTVA_18412, LYTVA_29071
OG0000159	OFUSG00459.1.p1	LYTVA_25766
OG0000159	OFUSG26624.1.p1	LYTVA_12728
OG0000159	OFUSG02225.1.p1, OFUSG25899.1.p1	LYTVA_16500, LYTVA_10738, LYTVA_17708, LYTVA_06313, LYTVA_13868, LYTVA_10736
OG0000160	OFUSG12783.1.p2	LYTVA_09555, LYTVA_09556
OG0000160	OFUSG10294.1.p1, OFUSG13209.1.p1, OFUSG25532.1.p1, OFUSG25530.1.p1, OFUSG00766.1.p1, OFUSG13210.1.p1	LYTVA_11099
OG0000162	OFUSG09858.1.p1, OFUSG09858.2.p1	LYTVA_18164
OG0000164	OFUSG20127.1.p1, OFUSG20126.2.p1, OFUSG20126.1.p1, OFUSG13957.3.p1, OFUSG13957.4.p1, OFUSG13957.2.p1, OFUSG13957.1.p1, OFUSG09369.1.p1, OFUSG03694.1.p1	LYTVA_24066, LYTVA_14536, LYTVA_13659, LYTVA_23342, LYTVA_14042, LYTVA_14537, LYTVA_00834
OG0000164	OFUSG09588.1.p1	LYTVA_25753
OG0000165	OFUSG02166.1.p1, OFUSG02165.1.p1	LYTVA_00753
OG0000166	OFUSG11603.1.p1	LYTVA_08486, LYTVA_13825, LYTVA_19609, LYTVA_27014, LYTVA_03746, LYTVA_11616, LYTVA_00435, LYTVA_06721, LYTVA_16049
OG0000166	OFUSG26690.1.p1	LYTVA_25764
OG0000168	OFUSG07329.1.p1, OFUSG13418.1.p1, OFUSG13417.1.p1	LYTVA_16323
OG0000168	OFUSG23600.1.p1	LYTVA_19322, LYTVA_08888
OG0000168	OFUSG21195.1.p1, OFUSG24664.1.p1, OFUSG21923.1.p1	LYTVA_08887
OG0000169	OFUSG02387.1.p1, OFUSG02387.2.p1	LYTVA_02351, LYTVA_20918
OG0000169	OFUSG04503.1.p1, OFUSG11691.1.p1, OFUSG11688.1.p1, OFUSG11693.1.p1, OFUSG04497.1.p1, OFUSG04495.1.p1, OFUSG04498.1.p1	LYTVA_04781
OG0000169	OFUSG11689.1.p1, OFUSG04501.1.p1, OFUSG11692.1.p1, OFUSG11690.1.p1, OFUSG11687.1.p1, OFUSG11687.2.p1, OFUSG22051.1.p1, OFUSG22051.2.p1, OFUSG22050.1.p1, OFUSG22052.1.p1, OFUSG04494.1.p1, OFUSG11694.1.p1, OFUSG04502.1.p1, OFUSG04496.1.p1, OFUSG04500.1.p1	LYTVA_09716, LYTVA_24640, LYTVA_06335, LYTVA_06337, LYTVA_18535
OG0000171	OFUSG15615.1.p1	LYTVA_27882
OG0000171	OFUSG12255.1.p1, OFUSG02510.1.p1, OFUSG00918.1.p1, OFUSG24189.1.p1	LYTVA_20168
OG0000171	OFUSG10183.1.p1	LYTVA_27222
OG0000172	OFUSG10351.1.p1, OFUSG12067.1.p1, OFUSG22469.1.p1, OFUSG20017.1.p1	LYTVA_11573
OG0000172	OFUSG04842.1.p1	LYTVA_28668
OG0000173	OFUSG23457.1.p1, OFUSG23457.2.p1	LYTVA_13813
OG0000174	OFUSG23398.1.p1, OFUSG23396.1.p1	LYTVA_12646, LYTVA_19454, LYTVA_00411
OG0000174	OFUSG08038.1.p1, OFUSG08231.1.p1, OFUSG08230.1.p1, OFUSG08228.1.p1, OFUSG00523.2.p1, OFUSG00523.1.p1	LYTVA_10125
OG0000174	OFUSG21473.2.p1, OFUSG21473.1.p1	LYTVA_06774
OG0000175	OFUSG13733.3.p1, OFUSG13733.4.p1, OFUSG13733.1.p1, OFUSG13733.2.p1, OFUSG13733.5.p1	LYTVA_18185, LYTVA_25514
OG0000175	OFUSG17209.1.p1	LYTVA_23856
OG0000178	OFUSG10846.1.p1, OFUSG12151.1.p1	LYTVA_17495, LYTVA_07213, LYTVA_27526, LYTVA_11424, LYTVA_05921, LYTVA_04435, LYTVA_10503, LYTVA_10502, LYTVA_07688, LYTVA_03503, LYTVA_03509, LYTVA_03508
OG0000179	OFUSG10862.2.p1, OFUSG10862.1.p1	LYTVA_11503
OG0000179	OFUSG09587.1.p1	LYTVA_09715, LYTVA_09722, LYTVA_06848
OG0000179	OFUSG20769.1.p1	LYTVA_20391
OG0000179	OFUSG09586.1.p1	LYTVA_24933
OG0000180	OFUSG13419.1.p1	LYTVA_08268, LYTVA_08275
OG0000180	OFUSG17288.1.p1	LYTVA_16023
OG0000180	OFUSG21395.2.p1, OFUSG21395.1.p1	LYTVA_05451, LYTVA_05450
OG0000181	OFUSG21931.1.p1	LYTVA_30016
OG0000182	OFUSG16182.1.p1, OFUSG24899.1.p1	LYTVA_19274, LYTVA_26926, LYTVA_27350
OG0000183	OFUSG11627.1.p1, OFUSG11627.2.p1	LYTVA_29269
OG0000183	OFUSG08563.2.p1, OFUSG08563.1.p1	LYTVA_12902
OG0000183	OFUSG09522.1.p1	LYTVA_28105
OG0000184	OFUSG05278.1.p1, OFUSG05276.1.p1, OFUSG04788.1.p1, OFUSG04787.2.p1, OFUSG04787.1.p1, OFUSG05234.1.p1, OFUSG05233.1.p1, OFUSG20760.1.p1	LYTVA_22158, LYTVA_27685, LYTVA_10647, LYTVA_11004, LYTVA_16702, LYTVA_21719, LYTVA_17652
OG0000184	OFUSG15487.1.p1	LYTVA_22049, LYTVA_02101, LYTVA_11407, LYTVA_11408
OG0000185	OFUSG16625.1.p1	LYTVA_22522
OG0000185	OFUSG05213.1.p1	LYTVA_05708
OG0000185	OFUSG17591.4.p1, OFUSG17591.1.p1, OFUSG17591.5.p1, OFUSG17591.3.p1, OFUSG17591.2.p1	LYTVA_27187
OG0000186	OFUSG19249.1.p1	LYTVA_01562
OG0000186	OFUSG06957.1.p1	LYTVA_21568
OG0000186	OFUSG21934.1.p1, OFUSG21934.2.p1, OFUSG21934.3.p1, OFUSG21937.1.p1	LYTVA_08130, LYTVA_16833
OG0000186	OFUSG17936.1.p1, OFUSG17936.2.p1	LYTVA_04383
OG0000187	OFUSG14596.1.p1	LYTVA_17950, LYTVA_22390, LYTVA_10115, LYTVA_11163, LYTVA_15200
