Orthogroup	OWEFU	BRALA
OG0000041	OFUSG21324.4.p1, OFUSG21324.2.p1, OFUSG21324.1.p1, OFUSG21324.3.p1	BRALA27215
OG0000043	OFUSG22688.1.p1	BRALA06439, BRALA20722
OG0000043	OFUSG21723.1.p1	BRALA06458, BRALA06464, BRALA06413, BRALA06474, BRALA06478
OG0000044	OFUSG03166.1.p1	BRALA28596
OG0000044	OFUSG06861.1.p1, OFUSG10172.1.p1, OFUSG19783.1.p1	BRALA24587
OG0000044	OFUSG22654.1.p1, OFUSG22653.1.p1, OFUSG15735.1.p1, OFUSG15574.1.p1, OFUSG15256.2.p1, OFUSG15256.1.p1, OFUSG15731.1.p1, OFUSG15125.1.p1, OFUSG23742.1.p1, OFUSG15245.1.p1	BRALA12952
OG0000045	OFUSG07522.1.p1	BRALA00175, BRALA00172, BRALA00173
OG0000045	OFUSG07525.1.p1, OFUSG07525.2.p1	BRALA00171
OG0000045	OFUSG07521.1.p1	BRALA00167, BRALA00176, BRALA00180
OG0000045	OFUSG11066.2.p1, OFUSG11066.1.p1	BRALA00169, BRALA00174, BRALA06480
OG0000045	OFUSG07523.1.p1	BRALA00168, BRALA00164
OG0000045	OFUSG18977.1.p1	BRALA22894
OG0000045	OFUSG07701.1.p1	BRALA00170, BRALA00177
OG0000046	OFUSG14160.1.p1	BRALA28946
OG0000046	OFUSG02356.1.p1, OFUSG13304.1.p1, OFUSG25123.1.p1	BRALA00828, BRALA17402, BRALA17400, BRALA23725, BRALA23726, BRALA19361, BRALA20352, BRALA19394, BRALA23187, BRALA19360, BRALA17712, BRALA30574, BRALA17713, BRALA15856, BRALA28385, BRALA34030
OG0000046	OFUSG13157.1.p1, OFUSG26089.1.p1, OFUSG13234.1.p1, OFUSG23115.1.p1, OFUSG13741.1.p1, OFUSG01819.1.p1, OFUSG19855.1.p1, OFUSG05472.1.p1, OFUSG23116.1.p1, OFUSG11343.1.p1, OFUSG06134.1.p1, OFUSG07406.1.p1, OFUSG08369.1.p1, OFUSG24874.1.p1, OFUSG22302.1.p1, OFUSG21868.1.p1, OFUSG21869.1.p1, OFUSG21865.1.p1, OFUSG13547.1.p1, OFUSG19729.1.p1, OFUSG19728.1.p1, OFUSG24405.1.p1, OFUSG19843.1.p1, OFUSG13158.1.p1, OFUSG17901.1.p1, OFUSG25468.1.p1, OFUSG25470.1.p1, OFUSG13235.1.p1, OFUSG24404.1.p1, OFUSG19842.1.p1, OFUSG17900.1.p1, OFUSG21867.1.p1, OFUSG21866.1.p1, OFUSG13548.1.p1, OFUSG23351.1.p1	BRALA31259
OG0000046	OFUSG17068.1.p1	BRALA05184, BRALA05187
OG0000048	OFUSG03456.1.p1	BRALA08224
OG0000048	OFUSG19541.1.p1	BRALA06772
OG0000048	OFUSG11584.1.p1	BRALA35359, BRALA30640, BRALA30891, BRALA13398, BRALA28757, BRALA17823, BRALA17828, BRALA17827, BRALA14637, BRALA17826, BRALA20466, BRALA05845, BRALA13397, BRALA31649, BRALA31651, BRALA13408, BRALA13407
OG0000048	OFUSG11587.1.p1	BRALA17809
OG0000048	OFUSG11562.2.p1, OFUSG11562.1.p1	BRALA10830
OG0000048	OFUSG04756.1.p1	BRALA03524
OG0000049	OFUSG22442.1.p1	BRALA24160
OG0000049	OFUSG00390.1.p1	BRALA08952, BRALA08950, BRALA08951
OG0000049	OFUSG06038.1.p1	BRALA15334
OG0000049	OFUSG18823.3.p1, OFUSG18823.1.p1, OFUSG18823.2.p1	BRALA15336, BRALA15335
OG0000049	OFUSG23568.1.p1	BRALA17285
OG0000049	OFUSG21437.1.p1	BRALA26771
OG0000049	OFUSG22444.1.p1	BRALA24162, BRALA13111, BRALA24161
OG0000050	OFUSG14496.1.p1	BRALA23285
OG0000050	OFUSG00506.1.p1	BRALA28793
OG0000051	OFUSG18065.1.p1, OFUSG26208.1.p1, OFUSG26207.1.p1, OFUSG09394.2.p1, OFUSG09394.1.p1, OFUSG09393.1.p1, OFUSG06466.2.p1, OFUSG06466.1.p1, OFUSG06468.1.p1, OFUSG06467.1.p1, OFUSG22449.1.p1, OFUSG01450.1.p2, OFUSG23177.1.p1, OFUSG10302.1.p1	BRALA34311, BRALA03595, BRALA20239, BRALA03865, BRALA03866, BRALA03867, BRALA03864, BRALA03859, BRALA03860, BRALA03861, BRALA03862, BRALA03858, BRALA07177, BRALA07182, BRALA34503, BRALA07183, BRALA31110, BRALA03328, BRALA07178, BRALA07180, BRALA07181, BRALA03815, BRALA03814, BRALA03593
OG0000051	OFUSG14314.1.p1, OFUSG17623.1.p1, OFUSG24736.1.p1	BRALA17952
OG0000053	OFUSG20645.1.p1, OFUSG14768.1.p1, OFUSG14768.2.p1, OFUSG08427.1.p1, OFUSG03733.1.p1, OFUSG03731.1.p1, OFUSG01857.1.p1, OFUSG01854.1.p1, OFUSG01855.1.p1, OFUSG01843.1.p1, OFUSG14442.1.p1, OFUSG14446.1.p1, OFUSG25893.1.p1, OFUSG25892.1.p1, OFUSG19918.1.p1, OFUSG19918.2.p1, OFUSG08627.1.p1, OFUSG08658.1.p1, OFUSG21657.1.p1	BRALA07781, BRALA04262
OG0000053	OFUSG05561.1.p1	BRALA35406
OG0000054	OFUSG08102.2.p1, OFUSG08102.1.p1	BRALA24089
OG0000054	OFUSG09960.1.p1, OFUSG09960.2.p1, OFUSG09960.4.p1, OFUSG09960.5.p1, OFUSG09960.3.p1	BRALA02118
OG0000054	OFUSG13461.1.p1, OFUSG13461.2.p1, OFUSG22292.2.p1, OFUSG22292.1.p1	BRALA21314, BRALA18426, BRALA25220, BRALA21960, BRALA06303, BRALA29468
OG0000054	OFUSG00951.1.p1, OFUSG00949.1.p1	BRALA09095
OG0000054	OFUSG16065.1.p1, OFUSG16065.2.p1, OFUSG16715.1.p1	BRALA20505, BRALA23115, BRALA28620, BRALA24808, BRALA15699, BRALA01267, BRALA17804, BRALA17806, BRALA00882, BRALA05257
OG0000055	OFUSG21722.1.p2	BRALA06465, BRALA06467
OG0000056	OFUSG17281.1.p1	BRALA00682, BRALA22096
OG0000056	OFUSG00880.1.p1, OFUSG00880.2.p1	BRALA21309
OG0000056	OFUSG09997.1.p1	BRALA08250
OG0000057	OFUSG18495.1.p1	BRALA21236
OG0000057	OFUSG16420.2.p1, OFUSG16420.3.p1, OFUSG16419.2.p1, OFUSG16420.1.p1, OFUSG16419.1.p1, OFUSG16418.1.p1	BRALA15976
OG0000057	OFUSG08336.1.p1	BRALA00966, BRALA09850, BRALA13889, BRALA10001, BRALA13910, BRALA23224, BRALA06484, BRALA33854, BRALA09469, BRALA07816, BRALA07817, BRALA07813, BRALA34412, BRALA23522, BRALA07814, BRALA23123, BRALA16040
OG0000058	OFUSG21852.1.p1	BRALA29633
OG0000058	OFUSG06504.1.p1	BRALA24063
OG0000058	OFUSG18325.1.p1	BRALA25998, BRALA27305, BRALA06328, BRALA03972, BRALA06644, BRALA08742, BRALA24463, BRALA24460
OG0000058	OFUSG07699.1.p1	BRALA20989, BRALA20988
OG0000058	OFUSG25338.1.p1	BRALA27304
OG0000059	OFUSG10738.1.p1	BRALA20365
OG0000059	OFUSG03529.1.p1, OFUSG03529.2.p1	BRALA28531, BRALA32778, BRALA23279
OG0000059	OFUSG05392.2.p1, OFUSG05392.1.p1	BRALA19963, BRALA20366
OG0000060	OFUSG14955.1.p1, OFUSG23392.1.p1	BRALA01718
OG0000060	OFUSG21371.2.p1, OFUSG21371.1.p1	BRALA00658, BRALA22074
OG0000060	OFUSG22689.1.p1, OFUSG15770.2.p1, OFUSG15770.1.p1, OFUSG17254.1.p1, OFUSG17256.1.p1, OFUSG07484.1.p1, OFUSG07264.1.p1, OFUSG04665.1.p1, OFUSG04666.1.p1, OFUSG13147.1.p1, OFUSG04875.1.p1	BRALA02440, BRALA02437, BRALA02438, BRALA02435, BRALA02439, BRALA02436, BRALA08276, BRALA08275, BRALA08274, BRALA08273, BRALA08272, BRALA01703, BRALA01702
OG0000060	OFUSG09429.1.p1	BRALA20908
OG0000060	OFUSG08326.1.p1, OFUSG08326.2.p1	BRALA12851
OG0000061	OFUSG24472.3.p1, OFUSG24472.1.p1, OFUSG24472.2.p1, OFUSG16519.1.p1, OFUSG16362.1.p1, OFUSG16362.3.p1, OFUSG16362.2.p1	BRALA07400
OG0000061	OFUSG04221.4.p1, OFUSG04221.3.p1, OFUSG04221.1.p1, OFUSG04221.2.p1	BRALA23690, BRALA23691, BRALA23692, BRALA33700, BRALA14844
OG0000061	OFUSG16682.2.p1, OFUSG16682.1.p1	BRALA09017, BRALA07401, BRALA14793, BRALA14792
OG0000061	OFUSG04054.2.p1, OFUSG04054.1.p1, OFUSG04054.3.p1, OFUSG16363.1.p1, OFUSG16363.2.p1	BRALA07399, BRALA11283, BRALA07094, BRALA17504
OG0000062	OFUSG20078.1.p1, OFUSG20078.2.p1	BRALA21141, BRALA30349, BRALA21142
OG0000062	OFUSG20834.1.p1, OFUSG20834.2.p1, OFUSG05008.1.p1	BRALA31607
OG0000063	OFUSG20081.1.p1	BRALA00957
OG0000063	OFUSG22244.1.p1	BRALA12767
OG0000063	OFUSG01196.1.p1	BRALA05064, BRALA05065
OG0000063	OFUSG17598.1.p1, OFUSG17396.1.p1	BRALA01329
OG0000065	OFUSG16135.1.p1, OFUSG23345.1.p1, OFUSG00693.1.p1, OFUSG07648.1.p1, OFUSG07643.1.p1	BRALA21653, BRALA34930, BRALA07283, BRALA07282, BRALA04809, BRALA07848, BRALA16932, BRALA07939, BRALA24244, BRALA20108, BRALA23161, BRALA15376, BRALA26632, BRALA34573, BRALA07854, BRALA04233, BRALA05104, BRALA27593, BRALA13235, BRALA20681
OG0000066	OFUSG15075.1.p1	BRALA00370, BRALA00373, BRALA26242
OG0000066	OFUSG16714.1.p1	BRALA25173, BRALA12022, BRALA14833, BRALA25174, BRALA14834, BRALA12019, BRALA12020, BRALA12018, BRALA25175, BRALA31760, BRALA14835, BRALA12017
OG0000066	OFUSG01773.1.p1, OFUSG01842.1.p1, OFUSG18415.1.p2, OFUSG18410.1.p1, OFUSG01823.1.p1, OFUSG01911.1.p1, OFUSG18410.2.p1, OFUSG18412.1.p2, OFUSG26741.1.p1, OFUSG26737.1.p1, OFUSG25402.1.p1, OFUSG26742.1.p1, OFUSG13079.1.p1	BRALA01873, BRALA35618, BRALA16563, BRALA21024, BRALA34957, BRALA21025, BRALA29041, BRALA32504
OG0000066	OFUSG09162.1.p1	BRALA28825, BRALA18292, BRALA11955
OG0000066	OFUSG23652.3.p1, OFUSG23652.1.p1, OFUSG23652.2.p1, OFUSG12986.1.p1, OFUSG23651.1.p1, OFUSG23651.2.p1, OFUSG23651.3.p1	BRALA06903
OG0000066	OFUSG07546.1.p1, OFUSG14827.1.p1, OFUSG13498.2.p1, OFUSG13498.1.p1	BRALA28617
OG0000066	OFUSG02268.1.p1	BRALA24323
OG0000066	OFUSG02267.1.p1	BRALA27164
OG0000067	OFUSG01517.1.p1, OFUSG21774.1.p1	BRALA04453
OG0000067	OFUSG26465.1.p1	BRALA11195, BRALA18084, BRALA09471, BRALA06501, BRALA06500, BRALA00630
OG0000067	OFUSG07801.1.p1, OFUSG07801.2.p1, OFUSG09800.1.p1	BRALA35634, BRALA09451
OG0000068	OFUSG19455.1.p1	BRALA17343
OG0000069	OFUSG26968.1.p1	BRALA33707, BRALA33706, BRALA10090, BRALA31904, BRALA27769, BRALA28929, BRALA02441
OG0000069	OFUSG26970.1.p1, OFUSG26971.1.p1, OFUSG26969.1.p1	BRALA06393, BRALA06457, BRALA31410
OG0000070	OFUSG13486.2.p1, OFUSG13486.1.p1, OFUSG01308.1.p1, OFUSG01308.2.p1	BRALA19019, BRALA19027, BRALA19020
OG0000070	OFUSG09432.1.p1	BRALA13025
OG0000070	OFUSG19636.1.p1, OFUSG12494.1.p1, OFUSG12493.1.p1, OFUSG19637.1.p1, OFUSG25749.1.p1	BRALA06340
OG0000071	OFUSG17876.1.p1, OFUSG17876.2.p1, OFUSG10287.1.p1	BRALA23362, BRALA14379
OG0000071	OFUSG13633.1.p1, OFUSG18328.1.p1	BRALA05660
OG0000071	OFUSG01197.1.p1	BRALA16857
OG0000071	OFUSG06471.1.p1	BRALA13694, BRALA30738, BRALA30739
OG0000071	OFUSG17431.1.p1, OFUSG17011.1.p1, OFUSG17010.1.p1, OFUSG08342.1.p1, OFUSG25772.1.p1, OFUSG15787.1.p1, OFUSG16028.1.p2, OFUSG18632.1.p1, OFUSG13731.1.p1	BRALA32052, BRALA20842, BRALA32055, BRALA20769
OG0000071	OFUSG04348.1.p1, OFUSG04349.1.p1, OFUSG04689.1.p1, OFUSG19713.1.p1, OFUSG04323.1.p1, OFUSG03855.1.p1, OFUSG03855.2.p1	BRALA10851, BRALA10854
OG0000072	OFUSG02543.3.p1, OFUSG02543.1.p1, OFUSG02543.2.p1	BRALA08308
OG0000072	OFUSG02679.1.p1, OFUSG02679.2.p1	BRALA12631
OG0000072	OFUSG03079.1.p1	BRALA35229, BRALA34984, BRALA33639, BRALA31916
OG0000072	OFUSG08305.1.p1, OFUSG23415.1.p1	BRALA23961
OG0000072	OFUSG09807.1.p1	BRALA26087, BRALA26084
OG0000072	OFUSG09809.1.p1	BRALA23306
OG0000072	OFUSG10198.1.p1	BRALA18086
OG0000073	OFUSG20898.1.p1, OFUSG04778.1.p1	BRALA32720
OG0000073	OFUSG22954.1.p1	BRALA14657, BRALA21835, BRALA32812
OG0000074	OFUSG10403.1.p1	BRALA15329
OG0000075	OFUSG16504.1.p1	BRALA07062
OG0000075	OFUSG09779.1.p1, OFUSG09779.2.p1	BRALA18511
OG0000075	OFUSG13755.2.p1, OFUSG13755.1.p1	BRALA18754
OG0000075	OFUSG26879.2.p1, OFUSG26879.1.p1	BRALA16174
OG0000075	OFUSG16171.1.p1, OFUSG16171.2.p1	BRALA11318
OG0000075	OFUSG06373.1.p1	BRALA17353
OG0000075	OFUSG05709.1.p1	BRALA20309
OG0000075	OFUSG18892.2.p1, OFUSG18892.1.p1	BRALA25719
OG0000075	OFUSG19094.1.p1	BRALA17324
OG0000077	OFUSG19468.1.p1	BRALA11472
OG0000077	OFUSG05945.4.p1, OFUSG05945.3.p1, OFUSG05945.2.p1, OFUSG05945.1.p1	BRALA30355, BRALA30354, BRALA30353, BRALA27919, BRALA16173, BRALA31380, BRALA32410, BRALA09728, BRALA00278, BRALA10708, BRALA22743, BRALA22531, BRALA27588, BRALA21944, BRALA21945
OG0000077	OFUSG04692.1.p1	BRALA35746, BRALA06424
OG0000077	OFUSG05776.1.p1, OFUSG24718.1.p1	BRALA09898
OG0000077	OFUSG24311.1.p1	BRALA03171
OG0000078	OFUSG04718.1.p1	BRALA02325, BRALA02320, BRALA02318, BRALA10234, BRALA02688, BRALA30889, BRALA02317, BRALA11328
OG0000079	OFUSG21029.1.p1	BRALA00097, BRALA00109
OG0000079	OFUSG10422.3.p1, OFUSG10422.2.p1, OFUSG10422.1.p1, OFUSG10422.4.p1	BRALA18105
OG0000079	OFUSG24101.1.p1	BRALA22809
OG0000079	OFUSG19660.3.p1, OFUSG19660.2.p1, OFUSG19660.1.p1	BRALA13477
OG0000081	OFUSG21451.1.p1	BRALA18450, BRALA18449, BRALA18446, BRALA18452, BRALA05158, BRALA05161
OG0000081	OFUSG09486.1.p1, OFUSG22553.1.p1, OFUSG14298.1.p1, OFUSG14123.1.p1	BRALA35664
OG0000081	OFUSG22027.1.p1	BRALA34121, BRALA18692, BRALA18695, BRALA14921, BRALA17428
OG0000082	OFUSG08036.1.p1	BRALA23665
OG0000082	OFUSG05603.1.p1	BRALA23991
OG0000082	OFUSG21176.1.p1, OFUSG21175.1.p1	BRALA10738
OG0000082	OFUSG21079.1.p1, OFUSG10604.1.p1	BRALA12025
OG0000083	OFUSG03380.1.p1, OFUSG03380.2.p1	BRALA11838, BRALA11834
OG0000083	OFUSG01946.1.p1, OFUSG01948.1.p1, OFUSG15718.1.p1, OFUSG15670.1.p1, OFUSG02089.1.p1, OFUSG15713.1.p1, OFUSG15719.1.p1, OFUSG15669.1.p1, OFUSG22685.1.p1, OFUSG02135.1.p1, OFUSG02088.1.p1, OFUSG02066.1.p1, OFUSG15714.1.p1, OFUSG22686.1.p1, OFUSG22684.1.p1, OFUSG02760.1.p1, OFUSG14324.1.p1, OFUSG15219.1.p1, OFUSG03973.1.p1	BRALA34234, BRALA06829
OG0000084	OFUSG05733.1.p1, OFUSG06631.1.p1	BRALA16357
OG0000084	OFUSG10414.1.p1, OFUSG10414.2.p1, OFUSG10414.3.p1, OFUSG10519.1.p1	BRALA06698, BRALA06701, BRALA06699
OG0000084	OFUSG10549.1.p1, OFUSG18518.1.p1, OFUSG18517.1.p1, OFUSG10518.1.p1	BRALA06864, BRALA06861, BRALA24902, BRALA20804
OG0000084	OFUSG10734.1.p1	BRALA03784
OG0000084	OFUSG10136.1.p1	BRALA27744
OG0000085	OFUSG23228.1.p1, OFUSG17240.1.p1	BRALA10231
OG0000085	OFUSG17241.1.p1	BRALA35080, BRALA33501
OG0000085	OFUSG24119.1.p1	BRALA35021
OG0000085	OFUSG04918.1.p1	BRALA20574
OG0000085	OFUSG23884.1.p1	BRALA25560
OG0000085	OFUSG00479.1.p1	BRALA18829, BRALA18828
OG0000086	OFUSG21368.1.p1	BRALA33258, BRALA03417
OG0000086	OFUSG04354.1.p1, OFUSG19606.1.p1	BRALA08255
OG0000087	OFUSG13948.1.p1	BRALA14258
OG0000087	OFUSG00692.1.p1	BRALA02414
OG0000087	OFUSG19306.1.p1, OFUSG19306.2.p1	BRALA13093
OG0000087	OFUSG19309.2.p1, OFUSG19309.1.p1	BRALA20310
OG0000088	OFUSG20048.1.p1, OFUSG23490.1.p1, OFUSG08607.1.p1, OFUSG26461.1.p1, OFUSG13369.1.p1, OFUSG19453.1.p1, OFUSG13367.1.p1, OFUSG13344.1.p1, OFUSG13368.1.p1, OFUSG16490.1.p1, OFUSG13107.1.p1, OFUSG01471.1.p1, OFUSG04058.1.p1, OFUSG21839.1.p1, OFUSG21838.1.p1, OFUSG14789.1.p1, OFUSG15625.1.p1, OFUSG20484.1.p1, OFUSG02298.1.p1, OFUSG02298.2.p1, OFUSG22303.1.p1, OFUSG10900.1.p1	BRALA15338, BRALA01326, BRALA11261, BRALA04185, BRALA11262, BRALA11263, BRALA13073, BRALA15449, BRALA28619, BRALA23225, BRALA05764, BRALA00340
OG0000089	OFUSG05790.1.p1	BRALA30280, BRALA11321, BRALA01875, BRALA04469, BRALA29882, BRALA04174, BRALA10340, BRALA11376, BRALA20593
OG0000089	OFUSG00843.1.p1	BRALA34209
OG0000089	OFUSG05923.1.p1, OFUSG05923.2.p1, OFUSG05781.1.p1	BRALA08976, BRALA35711, BRALA10278
OG0000090	OFUSG04601.1.p1, OFUSG17051.2.p1, OFUSG17051.1.p1, OFUSG07976.1.p1	BRALA02611
OG0000090	OFUSG03472.1.p1	BRALA22440
OG0000090	OFUSG10405.1.p1	BRALA16298
OG0000090	OFUSG08207.1.p1	BRALA04706
OG0000091	OFUSG07948.1.p1	BRALA15793, BRALA15791, BRALA21812, BRALA21813, BRALA21766, BRALA17200, BRALA17198
OG0000091	OFUSG12748.1.p1	BRALA10846
OG0000091	OFUSG07415.1.p1, OFUSG07415.2.p1, OFUSG07949.1.p1	BRALA11558, BRALA34552, BRALA15596, BRALA32931, BRALA32607, BRALA11562, BRALA12688, BRALA11559, BRALA24219, BRALA20646, BRALA26643, BRALA12340
OG0000093	OFUSG05725.1.p1, OFUSG13508.1.p1, OFUSG03293.1.p1	BRALA19443
OG0000093	OFUSG03290.1.p1	BRALA28377, BRALA20522, BRALA17985, BRALA09980, BRALA27134, BRALA10169, BRALA26746, BRALA09214, BRALA09292, BRALA09217, BRALA09420, BRALA04873, BRALA21833, BRALA30465, BRALA09212, BRALA07003, BRALA04758, BRALA20840, BRALA13823, BRALA28274, BRALA31045, BRALA13918, BRALA16091, BRALA31189, BRALA17742, BRALA34625, BRALA10168, BRALA18179, BRALA28273, BRALA32179, BRALA01722
OG0000093	OFUSG00610.1.p1	BRALA28375, BRALA33749
OG0000093	OFUSG03287.1.p1, OFUSG03281.1.p1, OFUSG07363.1.p1, OFUSG03291.1.p1, OFUSG26492.1.p1, OFUSG03288.1.p1, OFUSG07368.1.p1, OFUSG07369.2.p1, OFUSG07369.1.p1, OFUSG07367.1.p1, OFUSG07371.1.p1, OFUSG07370.1.p1, OFUSG02777.1.p1, OFUSG12122.1.p1, OFUSG03292.1.p1, OFUSG00762.1.p1, OFUSG12123.1.p1, OFUSG01092.1.p1	BRALA11908, BRALA24397, BRALA24396, BRALA11910, BRALA11909, BRALA28868, BRALA21888, BRALA08104, BRALA25999, BRALA23972, BRALA01382, BRALA01380, BRALA08219, BRALA08221, BRALA08220, BRALA11214, BRALA23556, BRALA22226, BRALA29727, BRALA11781, BRALA11780, BRALA23126, BRALA16469, BRALA00842, BRALA15704
OG0000094	OFUSG06106.3.p1, OFUSG06106.2.p1, OFUSG06106.1.p1	BRALA24093
OG0000094	OFUSG07673.3.p1, OFUSG07673.1.p1, OFUSG07673.2.p1, OFUSG07673.4.p1	BRALA09222, BRALA24092
OG0000095	OFUSG11139.1.p1, OFUSG11139.2.p1, OFUSG20731.1.p1, OFUSG10751.1.p1, OFUSG10752.1.p1, OFUSG05076.1.p1, OFUSG05077.1.p1, OFUSG04927.1.p1, OFUSG04834.1.p1, OFUSG05311.1.p1, OFUSG05311.3.p1, OFUSG05311.2.p1, OFUSG23053.1.p1, OFUSG20564.2.p1, OFUSG20564.1.p1, OFUSG06065.1.p1, OFUSG03477.1.p1, OFUSG05320.1.p1	BRALA15122, BRALA25718, BRALA09730, BRALA09773, BRALA27146, BRALA20760, BRALA08842
OG0000096	OFUSG14354.1.p1	BRALA29898, BRALA29897
OG0000096	OFUSG12705.1.p1	BRALA16859
OG0000096	OFUSG08225.1.p1	BRALA08595, BRALA28945
OG0000096	OFUSG00268.1.p1	BRALA02509
OG0000097	OFUSG03592.1.p1	BRALA05554
OG0000097	OFUSG10436.1.p1	BRALA14234
OG0000097	OFUSG05905.1.p1, OFUSG05904.1.p1, OFUSG19183.1.p1, OFUSG03596.1.p1, OFUSG03594.2.p1, OFUSG03594.1.p1, OFUSG02797.1.p1, OFUSG03593.1.p1, OFUSG03589.1.p1	BRALA05553
OG0000097	OFUSG05906.1.p1	BRALA20028
OG0000098	OFUSG18026.1.p1	BRALA11632, BRALA09472, BRALA00841
OG0000098	OFUSG19724.1.p1, OFUSG12695.1.p1	BRALA00433
OG0000098	OFUSG09622.1.p1, OFUSG09623.1.p1	BRALA09558
OG0000099	OFUSG03329.1.p1, OFUSG02795.1.p1	BRALA05456, BRALA05455, BRALA15007, BRALA04427, BRALA28285, BRALA23905, BRALA22774, BRALA16697, BRALA06674, BRALA22893
OG0000099	OFUSG03815.1.p1, OFUSG03814.2.p1, OFUSG03814.3.p1, OFUSG03814.1.p1	BRALA22450, BRALA22449, BRALA35493
OG0000099	OFUSG00228.1.p1	BRALA15695, BRALA29540
OG0000099	OFUSG00229.1.p1, OFUSG00229.2.p1, OFUSG01427.1.p1, OFUSG00259.1.p1, OFUSG00259.2.p1	BRALA29541
OG0000101	OFUSG26221.1.p1	BRALA27830
OG0000101	OFUSG19071.1.p1	BRALA14227, BRALA01723, BRALA14232, BRALA14229, BRALA14228
OG0000101	OFUSG16240.1.p1, OFUSG16959.1.p1, OFUSG24300.2.p1, OFUSG24300.1.p1	BRALA07967, BRALA07968, BRALA07970, BRALA07971, BRALA07969, BRALA14905, BRALA34983, BRALA04209, BRALA32337, BRALA04500, BRALA17899, BRALA22970
OG0000102	OFUSG16711.1.p1, OFUSG12639.1.p1, OFUSG12363.1.p1	BRALA25931
OG0000102	OFUSG07220.1.p1	BRALA10017, BRALA10010, BRALA10018, BRALA10013, BRALA10014
OG0000104	OFUSG23222.1.p1, OFUSG23223.1.p1	BRALA24676, BRALA24677
OG0000104	OFUSG17041.2.p1, OFUSG17041.1.p1	BRALA26650
OG0000104	OFUSG09600.1.p1, OFUSG17170.1.p1	BRALA24675
OG0000104	OFUSG09069.1.p1	BRALA25097, BRALA25098
OG0000104	OFUSG06025.1.p1	BRALA20458, BRALA20457
OG0000105	OFUSG05787.1.p1	BRALA21836, BRALA27301, BRALA27302, BRALA27300
OG0000106	OFUSG20665.1.p1	BRALA03304, BRALA03303, BRALA03302, BRALA03305
OG0000106	OFUSG20761.2.p1, OFUSG20761.1.p1	BRALA17617
OG0000106	OFUSG20218.1.p1, OFUSG20218.2.p1	BRALA24272, BRALA34814, BRALA05381, BRALA14365, BRALA14367
OG0000107	OFUSG26967.1.p1	BRALA06444
OG0000109	OFUSG22657.1.p1	BRALA25227
OG0000110	OFUSG16688.1.p1, OFUSG00551.1.p1, OFUSG00553.1.p2, OFUSG08856.1.p1, OFUSG08857.1.p1, OFUSG05171.1.p1, OFUSG22992.1.p1, OFUSG02493.1.p1, OFUSG11515.1.p1, OFUSG11410.3.p1, OFUSG11410.4.p1, OFUSG11410.1.p1, OFUSG11410.2.p1, OFUSG11514.1.p1, OFUSG11512.1.p1, OFUSG11513.1.p1	BRALA16587
OG0000110	OFUSG25344.1.p1, OFUSG25344.2.p1, OFUSG11146.1.p1	BRALA29111, BRALA29112, BRALA24555, BRALA29879, BRALA15145, BRALA25881, BRALA05405, BRALA34750
OG0000111	OFUSG18504.1.p1	BRALA06221, BRALA13079, BRALA13080, BRALA29475, BRALA06649, BRALA13382, BRALA01140, BRALA16920, BRALA06787, BRALA06786, BRALA05323, BRALA06788, BRALA06341, BRALA13026, BRALA06344, BRALA16169, BRALA10270
OG0000112	OFUSG19038.1.p1, OFUSG19040.1.p1, OFUSG19039.1.p1, OFUSG18414.2.p1, OFUSG18414.1.p1, OFUSG00788.1.p1, OFUSG00731.1.p1, OFUSG00732.1.p1, OFUSG00733.1.p1, OFUSG01199.1.p1, OFUSG17916.1.p1, OFUSG21972.1.p1, OFUSG10506.1.p1, OFUSG10505.1.p1	BRALA33400, BRALA12476
OG0000113	OFUSG06848.1.p1, OFUSG19695.1.p1, OFUSG19696.1.p1	BRALA05711, BRALA05736
OG0000114	OFUSG17872.2.p1, OFUSG17872.1.p1, OFUSG13266.2.p1, OFUSG13266.1.p1, OFUSG17688.1.p1	BRALA11944, BRALA13019, BRALA11943, BRALA15794, BRALA06610
OG0000115	OFUSG24081.1.p1, OFUSG24081.2.p1	BRALA09765, BRALA09071
OG0000115	OFUSG13000.1.p1, OFUSG03979.1.p1, OFUSG05176.1.p1	BRALA22543
OG0000115	OFUSG10202.1.p1, OFUSG05183.1.p1	BRALA16755, BRALA30771
OG0000115	OFUSG10433.2.p1, OFUSG10433.3.p1, OFUSG10433.1.p1	BRALA11695, BRALA11652
OG0000115	OFUSG26743.1.p1, OFUSG26734.1.p1, OFUSG26744.1.p1, OFUSG14792.1.p1	BRALA11676
OG0000115	OFUSG05130.1.p1, OFUSG15549.1.p1	BRALA01362, BRALA20205
OG0000116	OFUSG04355.1.p1	BRALA34392, BRALA31794, BRALA12939, BRALA09058, BRALA12935
OG0000117	OFUSG05057.1.p1	BRALA26376
OG0000117	OFUSG12670.1.p2	BRALA12964
OG0000117	OFUSG11334.1.p1, OFUSG05120.1.p1, OFUSG26100.1.p1, OFUSG00299.1.p1, OFUSG26242.1.p1	BRALA13613
OG0000119	OFUSG15970.2.p1, OFUSG15970.3.p1, OFUSG15970.4.p1, OFUSG15970.1.p1	BRALA06707, BRALA09190
OG0000119	OFUSG00836.1.p1, OFUSG12269.1.p1, OFUSG14939.1.p1	BRALA09057, BRALA09056
OG0000119	OFUSG16287.1.p1	BRALA14028, BRALA14029
