Orthogroup	OWEFU	STRPU_ok
OG0000061	OFUSG04054.2.p1, OFUSG04054.1.p1, OFUSG04054.3.p1	STRPU_13278, STRPU_13279
OG0000061	OFUSG16363.1.p1, OFUSG16363.2.p1	STRPU_13961
OG0000062	OFUSG20078.1.p1, OFUSG20078.2.p1	STRPU_12717, STRPU_26540, STRPU_26538, STRPU_26536, STRPU_26537, STRPU_12721, STRPU_24303, STRPU_12720, STRPU_12719, STRPU_26408
OG0000062	OFUSG20834.1.p1, OFUSG20834.2.p1, OFUSG05008.1.p1	STRPU_08191
OG0000063	OFUSG17109.2.p1, OFUSG17109.1.p1	STRPU_18989
OG0000063	OFUSG05823.2.p1, OFUSG05823.1.p1	STRPU_23711
OG0000063	OFUSG20081.1.p1	STRPU_18981, STRPU_07188
OG0000063	OFUSG23292.1.p1	STRPU_19022, STRPU_00471, STRPU_18997
OG0000064	OFUSG18700.1.p1, OFUSG11503.1.p1, OFUSG24568.1.p1, OFUSG14688.1.p1, OFUSG24348.1.p1, OFUSG04845.1.p1, OFUSG24050.1.p1	STRPU_06701, STRPU_10830, STRPU_10849, STRPU_10911, STRPU_27288, STRPU_13555, STRPU_25159, STRPU_13144, STRPU_13164, STRPU_13376, STRPU_13397, STRPU_01226, STRPU_12074, STRPU_01228, STRPU_12073, STRPU_01227, STRPU_09572, STRPU_12692
OG0000066	OFUSG15075.1.p1	STRPU_23239
OG0000066	OFUSG25801.1.p1	STRPU_23705
OG0000066	OFUSG23527.1.p1	STRPU_19100
OG0000066	OFUSG02268.1.p1, OFUSG02267.1.p1	STRPU_13499, STRPU_13506, STRPU_13495
OG0000066	OFUSG14092.1.p1	STRPU_10561, STRPU_10560, STRPU_10760, STRPU_11704
OG0000067	OFUSG01517.1.p1, OFUSG21774.1.p1	STRPU_12878, STRPU_12879, STRPU_02372, STRPU_12782, STRPU_12881
OG0000067	OFUSG07801.1.p1, OFUSG07801.2.p1, OFUSG09800.1.p1	STRPU_24522, STRPU_10727, STRPU_10726, STRPU_04075, STRPU_11266, STRPU_11228, STRPU_16178, STRPU_16224, STRPU_16227, STRPU_16177, STRPU_02655, STRPU_16176, STRPU_16181, STRPU_16229, STRPU_11824, STRPU_10905, STRPU_00137, STRPU_11385
OG0000068	OFUSG06649.2.p1, OFUSG06649.1.p1	STRPU_22578, STRPU_22587, STRPU_22390, STRPU_23541, STRPU_07504, STRPU_07505, STRPU_07509, STRPU_07512, STRPU_07511, STRPU_21952, STRPU_21938, STRPU_07506, STRPU_21941, STRPU_21953, STRPU_07515, STRPU_07507, STRPU_07503, STRPU_21942, STRPU_21954, STRPU_21943, STRPU_21939
OG0000069	OFUSG26968.1.p1	STRPU_24462
OG0000069	OFUSG26972.1.p1	STRPU_06026
OG0000070	OFUSG13486.2.p1, OFUSG13486.1.p1, OFUSG01308.1.p1, OFUSG01308.2.p1	STRPU_17447, STRPU_05505
OG0000071	OFUSG17876.1.p1, OFUSG17876.2.p1, OFUSG10287.1.p1	STRPU_00835, STRPU_25565, STRPU_00833, STRPU_25564, STRPU_00834
OG0000071	OFUSG01197.1.p1	STRPU_17182, STRPU_17159
OG0000071	OFUSG17431.1.p1, OFUSG17011.1.p1, OFUSG17010.1.p1, OFUSG08342.1.p1, OFUSG25772.1.p1, OFUSG15787.1.p1, OFUSG16028.1.p2, OFUSG18632.1.p1, OFUSG13731.1.p1	STRPU_18392, STRPU_12567, STRPU_20613, STRPU_20615, STRPU_25995, STRPU_26372, STRPU_26374, STRPU_26373, STRPU_26371, STRPU_26370, STRPU_25994, STRPU_20810, STRPU_05831
OG0000072	OFUSG02543.3.p1, OFUSG02543.1.p1, OFUSG02543.2.p1	STRPU_05231, STRPU_05232
OG0000072	OFUSG02679.1.p1, OFUSG02679.2.p1	STRPU_05349
OG0000072	OFUSG03079.1.p1	STRPU_05343
OG0000072	OFUSG10198.1.p1	STRPU_04773
OG0000073	OFUSG22954.1.p1	STRPU_26057, STRPU_25439, STRPU_23331, STRPU_25427, STRPU_08683, STRPU_08955
OG0000073	OFUSG09086.1.p1, OFUSG00356.1.p1, OFUSG20720.1.p1	STRPU_10042, STRPU_10116, STRPU_06184, STRPU_06189, STRPU_06216, STRPU_06191, STRPU_06178, STRPU_06177, STRPU_16126, STRPU_04632, STRPU_04654, STRPU_21421, STRPU_21420
OG0000074	OFUSG24829.1.p1, OFUSG06062.1.p1	STRPU_24425, STRPU_15226, STRPU_25840, STRPU_24424, STRPU_09406, STRPU_01552, STRPU_16196, STRPU_16237, STRPU_01870, STRPU_25185, STRPU_01871, STRPU_25186
OG0000074	OFUSG10403.1.p1, OFUSG25791.1.p1, OFUSG21544.1.p1, OFUSG16385.1.p1, OFUSG02500.1.p1, OFUSG18846.1.p1, OFUSG06335.1.p1	STRPU_01960
OG0000075	OFUSG16172.1.p1	STRPU_25123
OG0000075	OFUSG16504.1.p1	STRPU_25122
OG0000075	OFUSG13755.2.p1, OFUSG13755.1.p1	STRPU_10595
OG0000075	OFUSG16171.1.p1, OFUSG16171.2.p1	STRPU_25157
OG0000075	OFUSG05709.1.p1	STRPU_01897, STRPU_22743
OG0000075	OFUSG18892.2.p1, OFUSG18892.1.p1	STRPU_23530
OG0000075	OFUSG19094.1.p1	STRPU_23991
OG0000077	OFUSG19468.1.p1	STRPU_09555
OG0000077	OFUSG00358.1.p1, OFUSG06145.1.p1	STRPU_10026
OG0000077	OFUSG05945.4.p1, OFUSG05945.3.p1, OFUSG05945.2.p1, OFUSG05945.1.p1	STRPU_10408
OG0000077	OFUSG04692.1.p1	STRPU_07855
OG0000077	OFUSG05776.1.p1, OFUSG24718.1.p1	STRPU_09553
OG0000078	OFUSG04718.1.p1	STRPU_07324, STRPU_07628, STRPU_07626, STRPU_07630, STRPU_07061, STRPU_03530, STRPU_03595, STRPU_07100, STRPU_07101
OG0000078	OFUSG16348.1.p1, OFUSG16350.1.p1, OFUSG04342.1.p1, OFUSG04340.1.p1, OFUSG04336.1.p1, OFUSG16350.2.p1, OFUSG16350.3.p1, OFUSG14729.1.p1, OFUSG25407.3.p1, OFUSG25407.2.p1, OFUSG25408.1.p1, OFUSG25407.1.p1, OFUSG06117.1.p1, OFUSG13932.1.p1, OFUSG09478.1.p1, OFUSG04630.1.p1, OFUSG00727.1.p1, OFUSG19789.1.p1, OFUSG03268.1.p1, OFUSG02334.1.p1, OFUSG03266.2.p1, OFUSG03266.3.p1, OFUSG03267.1.p1, OFUSG03266.1.p1, OFUSG19794.1.p1, OFUSG19793.1.p1, OFUSG19793.2.p1, OFUSG01423.4.p1, OFUSG01423.1.p1, OFUSG01423.2.p1, OFUSG01423.3.p1, OFUSG01423.5.p1, OFUSG02459.1.p1, OFUSG02461.1.p1	STRPU_13338, STRPU_24931, STRPU_21033, STRPU_21035, STRPU_13337
OG0000079	OFUSG21029.1.p1	STRPU_23093, STRPU_23381, STRPU_23773
OG0000079	OFUSG23598.1.p1, OFUSG13995.1.p1, OFUSG00197.1.p1, OFUSG00197.2.p1, OFUSG13998.1.p1, OFUSG10422.3.p1, OFUSG10422.2.p1, OFUSG10422.1.p1, OFUSG10422.4.p1	STRPU_04091
OG0000079	OFUSG24101.1.p1	STRPU_02493, STRPU_15115, STRPU_15116, STRPU_02495
OG0000079	OFUSG19660.3.p1, OFUSG19660.2.p1, OFUSG19660.1.p1	STRPU_26495, STRPU_19060
OG0000081	OFUSG21451.1.p1	STRPU_10387, STRPU_19245, STRPU_19246
OG0000081	OFUSG16424.1.p1, OFUSG09104.3.p1, OFUSG09104.1.p1, OFUSG09104.2.p1, OFUSG05420.1.p1, OFUSG05002.1.p1, OFUSG24784.1.p1, OFUSG21093.1.p1	STRPU_18403, STRPU_07913, STRPU_07941, STRPU_07942, STRPU_07914, STRPU_07943, STRPU_07915, STRPU_07117, STRPU_07808, STRPU_03692, STRPU_07883, STRPU_07878, STRPU_03837, STRPU_03823, STRPU_14485, STRPU_07885, STRPU_17231, STRPU_10539, STRPU_10349, STRPU_10348, STRPU_10350, STRPU_10347, STRPU_07886, STRPU_07887, STRPU_05986, STRPU_10351, STRPU_10352, STRPU_10346, STRPU_10353, STRPU_10383, STRPU_09550, STRPU_09551, STRPU_09549, STRPU_09548, STRPU_09531, STRPU_09530, STRPU_09547
OG0000082	OFUSG08036.1.p1	STRPU_19842
OG0000082	OFUSG05603.1.p1	STRPU_09694, STRPU_09737
OG0000082	OFUSG21176.1.p1	STRPU_22564, STRPU_22563, STRPU_20087
OG0000082	OFUSG21079.1.p1, OFUSG10604.1.p1	STRPU_20082, STRPU_20108, STRPU_20107, STRPU_20088, STRPU_20110, STRPU_20083, STRPU_20081, STRPU_20109, STRPU_20084, STRPU_20079, STRPU_20106, STRPU_20105, STRPU_20078, STRPU_20085, STRPU_03415, STRPU_03390, STRPU_03400, STRPU_03405, STRPU_02825
OG0000083	OFUSG03380.1.p1, OFUSG03380.2.p1	STRPU_05477, STRPU_05480, STRPU_05479
OG0000083	OFUSG00967.1.p1	STRPU_03616, STRPU_17233
OG0000083	OFUSG20913.1.p1	STRPU_24279
OG0000084	OFUSG05733.1.p1, OFUSG06631.1.p1	STRPU_10120, STRPU_10047
OG0000084	OFUSG19342.1.p1, OFUSG06244.1.p1, OFUSG18832.1.p1	STRPU_09358
OG0000084	OFUSG10110.1.p1, OFUSG10110.2.p1, OFUSG10016.2.p1, OFUSG10016.1.p1	STRPU_04407, STRPU_04408
OG0000084	OFUSG10549.1.p1, OFUSG18518.1.p1, OFUSG18517.1.p1, OFUSG10518.1.p1	STRPU_04595
OG0000085	OFUSG23228.1.p1, OFUSG17240.1.p1	STRPU_24977
OG0000085	OFUSG24119.1.p1	STRPU_15094
OG0000085	OFUSG04918.1.p1	STRPU_25637
OG0000085	OFUSG15502.1.p1	STRPU_14802
OG0000085	OFUSG23884.1.p1	STRPU_14879
OG0000085	OFUSG00479.1.p1	STRPU_17832
OG0000086	OFUSG19605.1.p1	STRPU_23339, STRPU_18724
OG0000087	OFUSG13949.1.p1	STRPU_06300, STRPU_06346
OG0000087	OFUSG12025.1.p1	STRPU_20681
OG0000087	OFUSG00692.1.p1	STRPU_08915, STRPU_00613
OG0000087	OFUSG04733.1.p1	STRPU_25132
OG0000087	OFUSG06740.2.p1, OFUSG06740.1.p1	STRPU_23330
OG0000087	OFUSG18253.1.p1	STRPU_08212
OG0000088	OFUSG15625.1.p1, OFUSG20484.1.p1, OFUSG02298.1.p1, OFUSG02298.2.p1, OFUSG22303.1.p1, OFUSG10900.1.p1	STRPU_06425, STRPU_12997, STRPU_24674, STRPU_07045, STRPU_20838, STRPU_20875, STRPU_13326, STRPU_11713, STRPU_13712, STRPU_00232, STRPU_25974, STRPU_22714, STRPU_00696, STRPU_12904, STRPU_12905, STRPU_07251, STRPU_07272, STRPU_21273, STRPU_21272, STRPU_26899, STRPU_19492, STRPU_00779, STRPU_19792
OG0000089	OFUSG05790.1.p1	STRPU_13683, STRPU_02392, STRPU_13677, STRPU_02394, STRPU_01670, STRPU_12007, STRPU_01669, STRPU_02395, STRPU_13676, STRPU_12008, STRPU_13675, STRPU_23879, STRPU_11785, STRPU_18163, STRPU_11787, STRPU_03747, STRPU_11784, STRPU_12992, STRPU_23883, STRPU_23884, STRPU_24895, STRPU_24715, STRPU_10589
OG0000089	OFUSG00843.1.p1	STRPU_17838
OG0000089	OFUSG05923.1.p1, OFUSG05923.2.p1, OFUSG05781.1.p1	STRPU_22395
OG0000090	OFUSG17051.2.p1, OFUSG17051.1.p1	STRPU_24722, STRPU_07521, STRPU_07520
OG0000090	OFUSG07976.1.p1	STRPU_20024, STRPU_20023
OG0000090	OFUSG03472.1.p1	STRPU_05600, STRPU_05540
OG0000090	OFUSG10405.1.p1	STRPU_18685
OG0000090	OFUSG08207.1.p1	STRPU_15706
OG0000090	OFUSG16470.1.p1, OFUSG19322.1.p1	STRPU_21515
OG0000091	OFUSG04820.1.p1	STRPU_08886, STRPU_00935, STRPU_08884, STRPU_00936, STRPU_17364, STRPU_17341, STRPU_17128, STRPU_24571, STRPU_26100, STRPU_26114
OG0000091	OFUSG07948.1.p1	STRPU_17342
OG0000091	OFUSG16501.1.p1, OFUSG09748.1.p1, OFUSG15287.1.p1, OFUSG21197.1.p1, OFUSG12747.1.p1, OFUSG00427.1.p1, OFUSG13208.1.p1, OFUSG02153.1.p1, OFUSG01959.1.p1, OFUSG01956.2.p1, OFUSG01956.1.p1, OFUSG14844.1.p1, OFUSG05335.1.p1, OFUSG01958.1.p1, OFUSG01955.1.p1	STRPU_24318, STRPU_24319, STRPU_24441, STRPU_24440, STRPU_24439, STRPU_09275
OG0000093	OFUSG03290.1.p1	STRPU_08252
OG0000093	OFUSG00610.1.p1	STRPU_07636, STRPU_15195
OG0000093	OFUSG03214.1.p1, OFUSG03287.1.p1, OFUSG03281.1.p1, OFUSG07363.1.p1, OFUSG03291.1.p1, OFUSG26492.1.p1, OFUSG03288.1.p1, OFUSG07368.1.p1, OFUSG07369.2.p1, OFUSG07369.1.p1, OFUSG07367.1.p1, OFUSG07371.1.p1, OFUSG07370.1.p1, OFUSG02777.1.p1, OFUSG12122.1.p1, OFUSG03292.1.p1, OFUSG00762.1.p1, OFUSG12123.1.p1, OFUSG01092.1.p1	STRPU_16292, STRPU_19475, STRPU_19473, STRPU_19480, STRPU_17622, STRPU_02298, STRPU_02299, STRPU_02300, STRPU_17621, STRPU_13630, STRPU_15251, STRPU_25013, STRPU_15508, STRPU_01856, STRPU_01855, STRPU_03976, STRPU_24512, STRPU_15196, STRPU_17525, STRPU_17526, STRPU_15252
OG0000094	OFUSG06104.1.p1	STRPU_22767, STRPU_01923
OG0000094	OFUSG07673.3.p1, OFUSG07673.1.p1, OFUSG07673.2.p1, OFUSG07673.4.p1	STRPU_19407
OG0000095	OFUSG11139.1.p1, OFUSG11139.2.p1, OFUSG20731.1.p1, OFUSG10751.1.p1, OFUSG10752.1.p1, OFUSG05076.1.p1, OFUSG05077.1.p1, OFUSG04927.1.p1, OFUSG04834.1.p1, OFUSG05311.1.p1, OFUSG05311.3.p1, OFUSG05311.2.p1, OFUSG23053.1.p1, OFUSG20564.2.p1, OFUSG20564.1.p1, OFUSG06065.1.p1, OFUSG03477.1.p1, OFUSG05320.1.p1	STRPU_20727, STRPU_00724, STRPU_20728, STRPU_00725, STRPU_00723, STRPU_16377, STRPU_14969, STRPU_20725, STRPU_00722, STRPU_15591, STRPU_02215, STRPU_15590, STRPU_02216, STRPU_02484, STRPU_15260, STRPU_15203, STRPU_15261, STRPU_15204, STRPU_15106, STRPU_02483, STRPU_15107, STRPU_02485, STRPU_14814, STRPU_15048, STRPU_02486, STRPU_24542
OG0000096	OFUSG14354.1.p1	STRPU_06019
OG0000096	OFUSG06591.1.p1	STRPU_23963, STRPU_23937
OG0000096	OFUSG12705.1.p1	STRPU_22229
OG0000096	OFUSG09090.1.p1	STRPU_27319
OG0000096	OFUSG08225.1.p1	STRPU_15853, STRPU_15805
OG0000096	OFUSG00268.1.p1	STRPU_11677
OG0000097	OFUSG00372.1.p1	STRPU_11799
OG0000097	OFUSG05903.1.p1, OFUSG05905.1.p1, OFUSG05904.1.p1, OFUSG19183.1.p1, OFUSG03596.1.p1, OFUSG03594.2.p1, OFUSG03594.1.p1, OFUSG02797.1.p1, OFUSG03593.1.p1, OFUSG03589.1.p1	STRPU_23889
OG0000097	OFUSG05906.1.p1	STRPU_25275, STRPU_25272, STRPU_25274, STRPU_25269, STRPU_25271, STRPU_04100, STRPU_26789, STRPU_17863, STRPU_17869, STRPU_17870, STRPU_17871, STRPU_17862, STRPU_26790, STRPU_26792, STRPU_17868, STRPU_26791, STRPU_26793
OG0000098	OFUSG19724.1.p1, OFUSG12695.1.p1	STRPU_22565, STRPU_22567, STRPU_16696
OG0000098	OFUSG09622.1.p1, OFUSG09623.1.p1	STRPU_26921, STRPU_27157
OG0000098	OFUSG05536.1.p1	STRPU_09382, STRPU_01574
OG0000099	OFUSG03329.1.p1, OFUSG02795.1.p1	STRPU_15397
OG0000099	OFUSG03815.1.p1, OFUSG03814.2.p1, OFUSG03814.3.p1, OFUSG03814.1.p1	STRPU_05601, STRPU_05541, STRPU_05542, STRPU_05545, STRPU_05604
OG0000099	OFUSG00228.1.p1, OFUSG00229.1.p1, OFUSG00229.2.p1, OFUSG01427.1.p1, OFUSG00259.1.p1, OFUSG00259.2.p1	STRPU_16997, STRPU_16998
OG0000101	OFUSG26221.1.p1	STRPU_12617
OG0000101	OFUSG16240.1.p1, OFUSG16959.1.p1, OFUSG24300.2.p1, OFUSG24300.1.p1	STRPU_00056, STRPU_00044, STRPU_13993, STRPU_09278, STRPU_14078, STRPU_00843, STRPU_14047
OG0000102	OFUSG16711.1.p1, OFUSG12639.1.p1, OFUSG12363.1.p1	STRPU_21344
OG0000103	OFUSG11159.3.p1, OFUSG11159.1.p1, OFUSG11159.4.p1, OFUSG11159.2.p1, OFUSG11159.5.p1	STRPU_08665
OG0000103	OFUSG10643.2.p1, OFUSG10643.1.p1	STRPU_08161
OG0000104	OFUSG23222.1.p1, OFUSG23223.1.p1	STRPU_03670, STRPU_03681
OG0000104	OFUSG17041.2.p1, OFUSG17041.1.p1	STRPU_22118
OG0000104	OFUSG09600.1.p1, OFUSG17170.1.p1	STRPU_03688, STRPU_03686
OG0000104	OFUSG09069.1.p1	STRPU_02772
OG0000104	OFUSG06025.1.p1	STRPU_23716
OG0000105	OFUSG05787.1.p1	STRPU_10256, STRPU_09492, STRPU_09493, STRPU_09487, STRPU_09494, STRPU_10002, STRPU_09488, STRPU_09490, STRPU_27408, STRPU_09503, STRPU_14518, STRPU_00826, STRPU_25559, STRPU_14519, STRPU_26455, STRPU_22646, STRPU_04779, STRPU_26567, STRPU_26881, STRPU_26882, STRPU_26519, STRPU_08201, STRPU_14522, STRPU_14521, STRPU_00168, STRPU_01571, STRPU_00233, STRPU_25975, STRPU_14523, STRPU_13782, STRPU_14041, STRPU_14079, STRPU_00842, STRPU_01495, STRPU_13753, STRPU_14077, STRPU_00844, STRPU_05043, STRPU_05118, STRPU_00827, STRPU_25560, STRPU_04679, STRPU_24970, STRPU_13212, STRPU_13228, STRPU_13822, STRPU_24532, STRPU_24529, STRPU_24531, STRPU_24526, STRPU_24528, STRPU_24524, STRPU_24527, STRPU_24525, STRPU_24530, STRPU_17063
OG0000106	OFUSG20665.1.p1	STRPU_25282
OG0000106	OFUSG20761.2.p1, OFUSG20761.1.p1	STRPU_25442
OG0000106	OFUSG20218.1.p1, OFUSG20218.2.p1	STRPU_24881, STRPU_24880, STRPU_01718, STRPU_24866, STRPU_24879, STRPU_24865
OG0000106	OFUSG24132.1.p1, OFUSG24131.1.p1, OFUSG24131.2.p1, OFUSG24130.1.p1, OFUSG24130.2.p1, OFUSG05307.1.p1, OFUSG24133.1.p1, OFUSG24133.2.p1, OFUSG15090.1.p1, OFUSG15395.1.p1, OFUSG15393.1.p1, OFUSG05895.1.p1	STRPU_24306, STRPU_24307
OG0000109	OFUSG22657.1.p1	STRPU_19169, STRPU_19175, STRPU_19174, STRPU_18415
OG0000110	OFUSG25344.1.p1, OFUSG25344.2.p1, OFUSG11146.1.p1	STRPU_20491, STRPU_21462, STRPU_21461, STRPU_24363
OG0000111	OFUSG18504.1.p1	STRPU_08159, STRPU_24027, STRPU_02635, STRPU_27221
OG0000112	OFUSG19038.1.p1, OFUSG19040.1.p1, OFUSG19039.1.p1, OFUSG18414.2.p1, OFUSG18414.1.p1, OFUSG00788.1.p1, OFUSG00731.1.p1, OFUSG00732.1.p1, OFUSG00733.1.p1, OFUSG01199.1.p1, OFUSG17916.1.p1, OFUSG21972.1.p1, OFUSG10506.1.p1, OFUSG10505.1.p1, OFUSG20325.1.p1, OFUSG20270.1.p1, OFUSG20800.1.p1, OFUSG20865.1.p1, OFUSG20519.1.p1, OFUSG20866.1.p1, OFUSG20866.2.p1, OFUSG22160.1.p1, OFUSG18086.1.p1, OFUSG18085.2.p1, OFUSG18085.1.p1, OFUSG18087.1.p1, OFUSG13422.1.p1	STRPU_14854, STRPU_14857, STRPU_14858, STRPU_14872, STRPU_15068, STRPU_14873, STRPU_14869, STRPU_14856, STRPU_14851, STRPU_14871, STRPU_03111, STRPU_03113, STRPU_14862, STRPU_03110, STRPU_14850, STRPU_14861, STRPU_14849, STRPU_14868, STRPU_00157, STRPU_14853, STRPU_14852, STRPU_14870, STRPU_03112, STRPU_12867, STRPU_12882, STRPU_12883, STRPU_12866
OG0000113	OFUSG06848.1.p1, OFUSG19695.1.p1, OFUSG19696.1.p1	STRPU_10396
OG0000114	OFUSG00886.1.p1, OFUSG16486.1.p1	STRPU_11248, STRPU_11209
OG0000114	OFUSG17872.2.p1, OFUSG17872.1.p1, OFUSG13266.2.p1, OFUSG13266.1.p1, OFUSG17688.1.p1	STRPU_06721, STRPU_06060, STRPU_06062, STRPU_11249, STRPU_11210
OG0000115	OFUSG09457.1.p1, OFUSG18223.2.p1, OFUSG18223.1.p1, OFUSG18223.3.p1	STRPU_08853, STRPU_00969
OG0000115	OFUSG05131.1.p1	STRPU_25508, STRPU_12373, STRPU_23313
OG0000116	OFUSG16925.1.p1, OFUSG16925.2.p1	STRPU_14625
OG0000117	OFUSG11334.1.p1, OFUSG05120.1.p1, OFUSG26100.1.p1, OFUSG00299.1.p1, OFUSG26242.1.p1	STRPU_25061
OG0000119	OFUSG15970.2.p1, OFUSG15970.3.p1, OFUSG15970.4.p1, OFUSG15970.1.p1	STRPU_13902
OG0000119	OFUSG16287.1.p1	STRPU_13905
OG0000121	OFUSG21720.1.p1, OFUSG21720.2.p1, OFUSG11043.2.p1, OFUSG11043.1.p1, OFUSG10178.1.p1	STRPU_17646, STRPU_02277
OG0000122	OFUSG16654.1.p1, OFUSG16654.2.p1, OFUSG16654.5.p1, OFUSG16654.4.p1, OFUSG16654.3.p1	STRPU_24150
OG0000122	OFUSG16403.1.p1, OFUSG07655.1.p1, OFUSG09651.1.p1	STRPU_24593, STRPU_24582
OG0000122	OFUSG16404.3.p1, OFUSG16404.1.p1, OFUSG16404.4.p1, OFUSG16404.2.p1	STRPU_24583, STRPU_24594
OG0000123	OFUSG06922.1.p1	STRPU_09375, STRPU_09613
OG0000123	OFUSG19324.2.p1, OFUSG19324.1.p1	STRPU_09807
OG0000123	OFUSG24312.1.p1	STRPU_21429
OG0000123	OFUSG21285.1.p1	STRPU_05815
OG0000123	OFUSG05757.1.p1	STRPU_04928, STRPU_04927, STRPU_09938
OG0000123	OFUSG01300.1.p1	STRPU_09515, STRPU_06249
OG0000124	OFUSG13980.1.p1	STRPU_06709
OG0000124	OFUSG17860.1.p1	STRPU_09291
OG0000125	OFUSG26658.1.p1	STRPU_12461, STRPU_14800
OG0000125	OFUSG16535.1.p1	STRPU_25037
OG0000125	OFUSG16070.1.p1, OFUSG16070.2.p1	STRPU_25182
OG0000125	OFUSG15972.1.p1, OFUSG15972.3.p1, OFUSG15972.2.p1	STRPU_11727
OG0000126	OFUSG13809.1.p1	STRPU_06870
OG0000126	OFUSG02691.3.p1, OFUSG02691.2.p1, OFUSG02691.4.p1, OFUSG02691.1.p1, OFUSG02691.5.p1	STRPU_04964
OG0000126	OFUSG08618.1.p1, OFUSG07602.1.p1	STRPU_26672
OG0000127	OFUSG13933.1.p1	STRPU_06620
OG0000127	OFUSG14194.1.p1	STRPU_06619
OG0000127	OFUSG17604.1.p1	STRPU_07458
OG0000127	OFUSG10843.1.p1	STRPU_08311
OG0000128	OFUSG08989.1.p1, OFUSG08988.1.p1, OFUSG08990.1.p1, OFUSG25804.1.p1, OFUSG25332.1.p1, OFUSG25334.1.p1	STRPU_24545
OG0000128	OFUSG00562.1.p1	STRPU_20813, STRPU_00080, STRPU_21124, STRPU_21123, STRPU_21127, STRPU_21125
OG0000129	OFUSG15026.1.p1	STRPU_15503
OG0000129	OFUSG03321.1.p1, OFUSG03321.2.p1, OFUSG19181.1.p1, OFUSG19181.2.p1, OFUSG12088.1.p1	STRPU_21106, STRPU_21101
OG0000129	OFUSG25789.1.p1, OFUSG04265.2.p1, OFUSG04265.1.p1, OFUSG14340.1.p1	STRPU_06625
OG0000130	OFUSG05908.1.p1	STRPU_26036, STRPU_26037
OG0000130	OFUSG22486.1.p1, OFUSG16370.1.p1	STRPU_21246
OG0000130	OFUSG02046.1.p1, OFUSG03470.1.p1, OFUSG11271.1.p1, OFUSG14886.1.p1	STRPU_21543
OG0000130	OFUSG10726.1.p1, OFUSG10369.1.p1, OFUSG10580.1.p1, OFUSG05075.1.p1	STRPU_04374
OG0000131	OFUSG03831.1.p1, OFUSG03831.2.p1, OFUSG03831.3.p1	STRPU_00146, STRPU_03355, STRPU_03346, STRPU_03343, STRPU_03350, STRPU_03348, STRPU_03353, STRPU_03344, STRPU_03351, STRPU_03347
OG0000131	OFUSG15835.1.p1	STRPU_11503, STRPU_11441, STRPU_21320
OG0000131	OFUSG21951.1.p1	STRPU_21319
OG0000132	OFUSG10605.1.p1	STRPU_02132, STRPU_09170
OG0000134	OFUSG00267.1.p1, OFUSG21455.1.p1, OFUSG01487.1.p1, OFUSG26135.1.p1, OFUSG01493.1.p1	STRPU_07963
OG0000135	OFUSG20488.1.p1, OFUSG18104.1.p1, OFUSG05547.1.p1, OFUSG01856.1.p1, OFUSG18657.1.p1, OFUSG12572.1.p1, OFUSG06931.1.p1, OFUSG22474.1.p1, OFUSG22003.1.p1, OFUSG21983.1.p1, OFUSG06278.1.p1, OFUSG24158.1.p1, OFUSG14503.1.p1, OFUSG14504.1.p1, OFUSG14501.1.p1, OFUSG14377.1.p1, OFUSG20138.1.p1, OFUSG21003.1.p1, OFUSG23812.1.p1, OFUSG21650.1.p1, OFUSG00711.1.p1	STRPU_16686
OG0000136	OFUSG17518.1.p1, OFUSG00801.1.p1, OFUSG00853.1.p1, OFUSG00798.1.p1, OFUSG00950.1.p1, OFUSG17611.1.p1	STRPU_04880, STRPU_04883, STRPU_04878, STRPU_04881, STRPU_04882, STRPU_04879, STRPU_22353, STRPU_04874, STRPU_04774, STRPU_04776, STRPU_04419, STRPU_04260, STRPU_04224
OG0000137	OFUSG10777.1.p1, OFUSG13550.1.p1, OFUSG13550.2.p1	STRPU_07118
OG0000137	OFUSG06514.1.p1, OFUSG06514.2.p1	STRPU_07594, STRPU_07697, STRPU_07683, STRPU_07593, STRPU_07965, STRPU_07957
OG0000137	OFUSG00060.1.p1, OFUSG01896.1.p1	STRPU_17715, STRPU_18673, STRPU_18678
OG0000138	OFUSG14774.1.p1	STRPU_02886, STRPU_15840, STRPU_24686, STRPU_22160, STRPU_13806, STRPU_16456, STRPU_10333, STRPU_20304, STRPU_13120, STRPU_21256, STRPU_00194, STRPU_08907, STRPU_20257, STRPU_16608, STRPU_15668, STRPU_27093
OG0000139	OFUSG08793.1.p1, OFUSG20044.1.p1, OFUSG19795.1.p1, OFUSG03635.1.p1, OFUSG03636.1.p1, OFUSG03634.1.p1, OFUSG03637.1.p1, OFUSG03638.1.p1, OFUSG03572.1.p1, OFUSG03631.1.p1, OFUSG03597.1.p1, OFUSG03598.1.p1	STRPU_19165, STRPU_09249, STRPU_00837, STRPU_14083, STRPU_00836, STRPU_14087
OG0000140	OFUSG04649.1.p1, OFUSG24390.1.p1	STRPU_13790, STRPU_13789
OG0000140	OFUSG04077.1.p1	STRPU_13451
OG0000141	OFUSG16454.1.p1	STRPU_11398, STRPU_11400, STRPU_11392, STRPU_26420, STRPU_27143, STRPU_00555, STRPU_10688, STRPU_26852, STRPU_26853, STRPU_01338, STRPU_11611, STRPU_26851, STRPU_26963
OG0000142	OFUSG00775.1.p1, OFUSG05109.1.p1	STRPU_26698
