Orthogroup	OWEFU	AMPFI_ok
OG0000087	OFUSG00692.1.p1	AMPFI_07196
OG0000087	OFUSG16016.1.p1	AMPFI_09489
OG0000087	OFUSG06740.2.p1, OFUSG06740.1.p1	AMPFI_08649
OG0000087	OFUSG18253.1.p1	AMPFI_11171
OG0000087	OFUSG19306.1.p1, OFUSG19306.2.p1	AMPFI_19662
OG0000088	OFUSG20048.1.p1, OFUSG23490.1.p1, OFUSG08607.1.p1, OFUSG26461.1.p1, OFUSG13369.1.p1, OFUSG19453.1.p1, OFUSG13367.1.p1, OFUSG13344.1.p1, OFUSG13368.1.p1, OFUSG16490.1.p1, OFUSG13107.1.p1, OFUSG01471.1.p1, OFUSG04058.1.p1, OFUSG21839.1.p1, OFUSG21838.1.p1, OFUSG14789.1.p1	AMPFI_19709, AMPFI_17224, AMPFI_20465
OG0000088	OFUSG15625.1.p1, OFUSG20484.1.p1, OFUSG02298.1.p1, OFUSG02298.2.p1, OFUSG22303.1.p1, OFUSG10900.1.p1	AMPFI_07330, AMPFI_26016, AMPFI_13620
OG0000089	OFUSG05790.1.p1	AMPFI_22175, AMPFI_17226, AMPFI_21389, AMPFI_16243, AMPFI_21827
OG0000090	OFUSG17930.1.p1	AMPFI_03458
OG0000090	OFUSG17051.2.p1, OFUSG17051.1.p1	AMPFI_23290, AMPFI_05323
OG0000090	OFUSG17931.1.p1	AMPFI_25138
OG0000090	OFUSG16470.1.p1, OFUSG19322.1.p1	AMPFI_20451, AMPFI_12379, AMPFI_25236
OG0000091	OFUSG04820.1.p1	AMPFI_09146, AMPFI_00356, AMPFI_09607, AMPFI_02060, AMPFI_17703, AMPFI_05929
OG0000091	OFUSG07948.1.p1	AMPFI_04685, AMPFI_24623
OG0000091	OFUSG16501.1.p1, OFUSG09748.1.p1, OFUSG15287.1.p1, OFUSG21197.1.p1, OFUSG12747.1.p1, OFUSG00427.1.p1, OFUSG13208.1.p1, OFUSG02153.1.p1, OFUSG01959.1.p1, OFUSG01956.2.p1, OFUSG01956.1.p1, OFUSG14844.1.p1, OFUSG05335.1.p1, OFUSG01958.1.p1, OFUSG01955.1.p1	AMPFI_23875, AMPFI_17001, AMPFI_16503
OG0000093	OFUSG03290.1.p1	AMPFI_21887, AMPFI_20385
OG0000093	OFUSG00610.1.p1	AMPFI_22503
OG0000094	OFUSG06104.1.p1	AMPFI_25694, AMPFI_04666
OG0000094	OFUSG06106.3.p1, OFUSG06106.2.p1, OFUSG06106.1.p1	AMPFI_02648
OG0000094	OFUSG07673.3.p1, OFUSG07673.1.p1, OFUSG07673.2.p1, OFUSG07673.4.p1	AMPFI_18905, AMPFI_06525
OG0000095	OFUSG11139.1.p1, OFUSG11139.2.p1, OFUSG20731.1.p1, OFUSG10751.1.p1, OFUSG10752.1.p1, OFUSG05076.1.p1, OFUSG05077.1.p1, OFUSG04927.1.p1, OFUSG04834.1.p1, OFUSG05311.1.p1, OFUSG05311.3.p1, OFUSG05311.2.p1, OFUSG23053.1.p1, OFUSG20564.2.p1, OFUSG20564.1.p1, OFUSG06065.1.p1, OFUSG03477.1.p1, OFUSG05320.1.p1	AMPFI_22619, AMPFI_12414, AMPFI_21103, AMPFI_25777
OG0000096	OFUSG14354.1.p1	AMPFI_12180
OG0000096	OFUSG06591.1.p1	AMPFI_22693
OG0000096	OFUSG12705.1.p1	AMPFI_24766
OG0000096	OFUSG09090.1.p1	AMPFI_09837
OG0000096	OFUSG08225.1.p1	AMPFI_11230
OG0000098	OFUSG02432.1.p1, OFUSG02431.1.p1, OFUSG09618.1.p1	AMPFI_18294, AMPFI_22016
OG0000098	OFUSG18026.1.p1	AMPFI_24311
OG0000098	OFUSG19724.1.p1, OFUSG12695.1.p1	AMPFI_13259, AMPFI_24967
OG0000098	OFUSG09622.1.p1, OFUSG09623.1.p1	AMPFI_07962, AMPFI_03629
OG0000098	OFUSG05536.1.p1	AMPFI_06692
OG0000098	OFUSG03699.1.p1, OFUSG19202.1.p1	AMPFI_10843
OG0000101	OFUSG26221.1.p1	AMPFI_17596, AMPFI_21293
OG0000101	OFUSG19071.1.p1	AMPFI_24234, AMPFI_14741, AMPFI_20349
OG0000101	OFUSG16240.1.p1, OFUSG16959.1.p1, OFUSG24300.2.p1, OFUSG24300.1.p1	AMPFI_08160
OG0000102	OFUSG16711.1.p1, OFUSG12639.1.p1, OFUSG12363.1.p1	AMPFI_04172, AMPFI_16803
OG0000103	OFUSG10643.2.p1, OFUSG10643.1.p1	AMPFI_21097
OG0000104	OFUSG23222.1.p1, OFUSG23223.1.p1	AMPFI_14148
OG0000104	OFUSG17041.2.p1, OFUSG17041.1.p1	AMPFI_11040
OG0000104	OFUSG09600.1.p1, OFUSG17170.1.p1	AMPFI_02710
OG0000104	OFUSG09069.1.p1	AMPFI_20370
OG0000104	OFUSG06025.1.p1	AMPFI_08614
OG0000105	OFUSG05787.1.p1	AMPFI_03744, AMPFI_20996, AMPFI_25994, AMPFI_18898, AMPFI_12084, AMPFI_11716, AMPFI_14624, AMPFI_12874, AMPFI_12871, AMPFI_22211, AMPFI_22085, AMPFI_01582, AMPFI_10107, AMPFI_24045, AMPFI_03558
OG0000106	OFUSG20665.1.p1	AMPFI_02407, AMPFI_14321
OG0000106	OFUSG20218.1.p1, OFUSG20218.2.p1	AMPFI_12383, AMPFI_11950, AMPFI_07347, AMPFI_24930, AMPFI_15540
OG0000108	OFUSG14344.1.p1	AMPFI_14479, AMPFI_07737
OG0000110	OFUSG25344.1.p1, OFUSG25344.2.p1, OFUSG11146.1.p1	AMPFI_18622, AMPFI_10052
OG0000112	OFUSG19038.1.p1, OFUSG19040.1.p1, OFUSG19039.1.p1, OFUSG18414.2.p1, OFUSG18414.1.p1, OFUSG00788.1.p1, OFUSG00731.1.p1, OFUSG00732.1.p1, OFUSG00733.1.p1, OFUSG01199.1.p1, OFUSG17916.1.p1, OFUSG21972.1.p1, OFUSG10506.1.p1, OFUSG10505.1.p1, OFUSG20325.1.p1, OFUSG20270.1.p1, OFUSG20800.1.p1, OFUSG20865.1.p1, OFUSG20519.1.p1, OFUSG20866.1.p1, OFUSG20866.2.p1, OFUSG22160.1.p1, OFUSG18086.1.p1, OFUSG18085.2.p1, OFUSG18085.1.p1, OFUSG18087.1.p1, OFUSG13422.1.p1	AMPFI_10497, AMPFI_22890
OG0000113	OFUSG06848.1.p1, OFUSG19695.1.p1, OFUSG19696.1.p1	AMPFI_03282
OG0000114	OFUSG17872.2.p1, OFUSG17872.1.p1, OFUSG13266.2.p1, OFUSG13266.1.p1, OFUSG17688.1.p1	AMPFI_03529
OG0000115	OFUSG14791.1.p1, OFUSG03982.1.p1, OFUSG26743.1.p1, OFUSG26734.1.p1, OFUSG26744.1.p1, OFUSG14792.1.p1, OFUSG13004.1.p1	AMPFI_19223, AMPFI_02007, AMPFI_06244
OG0000116	OFUSG16925.1.p1, OFUSG16925.2.p1	AMPFI_03353
OG0000117	OFUSG00047.1.p1, OFUSG18122.1.p1	AMPFI_04123
OG0000117	OFUSG05057.1.p1	AMPFI_16640
OG0000117	OFUSG12666.1.p1, OFUSG12667.1.p1, OFUSG12670.1.p2	AMPFI_02142
OG0000117	OFUSG11334.1.p1, OFUSG05120.1.p1, OFUSG26100.1.p1, OFUSG00299.1.p1, OFUSG26242.1.p1	AMPFI_21139, AMPFI_03902
OG0000119	OFUSG15970.2.p1, OFUSG15970.3.p1, OFUSG15970.4.p1, OFUSG15970.1.p1	AMPFI_25431
OG0000120	OFUSG20080.1.p1, OFUSG12377.1.p1	AMPFI_15831
OG0000121	OFUSG26631.2.p1, OFUSG26631.1.p1, OFUSG26625.2.p1, OFUSG26625.1.p1, OFUSG14379.1.p1	AMPFI_04429
OG0000121	OFUSG04235.1.p1	AMPFI_13452, AMPFI_13451, AMPFI_13453, AMPFI_00305, AMPFI_14275, AMPFI_23932, AMPFI_18364, AMPFI_02010, AMPFI_17011, AMPFI_02841, AMPFI_25340
OG0000122	OFUSG16654.1.p1, OFUSG16654.2.p1, OFUSG16654.5.p1, OFUSG16654.4.p1, OFUSG16654.3.p1	AMPFI_13850, AMPFI_04566, AMPFI_20620, AMPFI_04266, AMPFI_05019
OG0000122	OFUSG16403.1.p1, OFUSG07655.1.p1, OFUSG09651.1.p1	AMPFI_09948
OG0000122	OFUSG16404.3.p1, OFUSG16404.1.p1, OFUSG16404.4.p1, OFUSG16404.2.p1	AMPFI_21733
OG0000123	OFUSG06922.1.p1	AMPFI_11014
OG0000123	OFUSG24312.1.p1	AMPFI_19193
OG0000123	OFUSG01300.1.p1	AMPFI_03553
OG0000124	OFUSG13980.1.p1	AMPFI_24111
OG0000124	OFUSG17860.1.p1	AMPFI_07499, AMPFI_07500
OG0000124	OFUSG17649.1.p1	AMPFI_02885
OG0000125	OFUSG26658.1.p1	AMPFI_22617, AMPFI_05262
OG0000125	OFUSG16535.1.p1	AMPFI_03211
OG0000125	OFUSG16070.1.p1, OFUSG16070.2.p1	AMPFI_16776
OG0000125	OFUSG15972.1.p1, OFUSG15972.3.p1, OFUSG15972.2.p1	AMPFI_12865
OG0000126	OFUSG13809.1.p1	AMPFI_13551
OG0000126	OFUSG02691.3.p1, OFUSG02691.2.p1, OFUSG02691.4.p1, OFUSG02691.1.p1, OFUSG02691.5.p1	AMPFI_06519
OG0000126	OFUSG08618.1.p1, OFUSG07602.1.p1	AMPFI_19042
OG0000127	OFUSG13933.1.p1	AMPFI_23284
OG0000127	OFUSG14194.1.p1	AMPFI_11705
OG0000127	OFUSG17604.1.p1	AMPFI_18794
OG0000128	OFUSG08989.1.p1, OFUSG08988.1.p1, OFUSG08990.1.p1, OFUSG25804.1.p1, OFUSG25332.1.p1, OFUSG25334.1.p1	AMPFI_00795
OG0000128	OFUSG00562.1.p1	AMPFI_13540, AMPFI_16784
OG0000129	OFUSG15026.1.p1	AMPFI_25119
OG0000129	OFUSG03321.1.p1, OFUSG03321.2.p1, OFUSG19181.1.p1, OFUSG19181.2.p1, OFUSG12088.1.p1	AMPFI_15379
OG0000129	OFUSG25789.1.p1, OFUSG04265.2.p1, OFUSG04265.1.p1, OFUSG14340.1.p1	AMPFI_05870
OG0000130	OFUSG05908.1.p1	AMPFI_19706
OG0000130	OFUSG02046.1.p1, OFUSG03470.1.p1, OFUSG11271.1.p1, OFUSG14886.1.p1	AMPFI_19363
OG0000131	OFUSG03831.1.p1, OFUSG03831.2.p1, OFUSG03831.3.p1	AMPFI_01527, AMPFI_14039, AMPFI_21381
OG0000131	OFUSG21951.1.p1	AMPFI_19747
OG0000132	OFUSG10605.1.p1	AMPFI_25895
OG0000133	OFUSG23102.1.p1, OFUSG23103.1.p1	AMPFI_19958
OG0000134	OFUSG00267.1.p1, OFUSG21455.1.p1, OFUSG01487.1.p1, OFUSG26135.1.p1, OFUSG01493.1.p1	AMPFI_02346
OG0000135	OFUSG20488.1.p1, OFUSG18104.1.p1, OFUSG05547.1.p1, OFUSG01856.1.p1, OFUSG18657.1.p1, OFUSG12572.1.p1, OFUSG06931.1.p1, OFUSG22474.1.p1, OFUSG22003.1.p1, OFUSG21983.1.p1, OFUSG06278.1.p1, OFUSG24158.1.p1, OFUSG14503.1.p1, OFUSG14504.1.p1, OFUSG14501.1.p1, OFUSG14377.1.p1, OFUSG20138.1.p1, OFUSG21003.1.p1, OFUSG23812.1.p1, OFUSG21650.1.p1, OFUSG00711.1.p1	AMPFI_23824
OG0000136	OFUSG17518.1.p1, OFUSG00801.1.p1, OFUSG00853.1.p1, OFUSG00798.1.p1, OFUSG00950.1.p1, OFUSG17611.1.p1	AMPFI_08536, AMPFI_11509, AMPFI_06721, AMPFI_17868
OG0000137	OFUSG06514.1.p1, OFUSG06514.2.p1	AMPFI_02989
OG0000137	OFUSG00060.1.p1, OFUSG01896.1.p1	AMPFI_12246
OG0000138	OFUSG14774.1.p1	AMPFI_01764, AMPFI_02987, AMPFI_24782, AMPFI_15207, AMPFI_21095, AMPFI_16591, AMPFI_16403, AMPFI_22126, AMPFI_20862, AMPFI_23720, AMPFI_18177, AMPFI_21663, AMPFI_21172, AMPFI_09738, AMPFI_21225, AMPFI_19836, AMPFI_21294, AMPFI_05804, AMPFI_15150, AMPFI_20553, AMPFI_25976, AMPFI_03416, AMPFI_02056, AMPFI_03387, AMPFI_19008, AMPFI_24504, AMPFI_22568, AMPFI_23236, AMPFI_22264, AMPFI_00411
OG0000139	OFUSG08793.1.p1, OFUSG20044.1.p1, OFUSG19795.1.p1, OFUSG03635.1.p1, OFUSG03636.1.p1, OFUSG03634.1.p1, OFUSG03637.1.p1, OFUSG03638.1.p1, OFUSG03572.1.p1, OFUSG03631.1.p1, OFUSG03597.1.p1, OFUSG03598.1.p1	AMPFI_03242
OG0000139	OFUSG12327.1.p1	AMPFI_23602, AMPFI_03549
OG0000142	OFUSG05117.1.p1	AMPFI_20148, AMPFI_19366, AMPFI_20174, AMPFI_19305
OG0000147	OFUSG21442.2.p1, OFUSG21442.4.p1, OFUSG21442.1.p1, OFUSG21442.3.p1, OFUSG21442.5.p1	AMPFI_00036, AMPFI_00137
OG0000147	OFUSG26238.1.p1	AMPFI_25058
OG0000147	OFUSG25122.1.p1	AMPFI_22384
OG0000147	OFUSG25011.1.p1, OFUSG25011.2.p1	AMPFI_01359, AMPFI_18115
OG0000148	OFUSG14287.1.p1, OFUSG06692.1.p1, OFUSG06891.2.p1, OFUSG06891.4.p1, OFUSG06891.5.p1, OFUSG06891.3.p1, OFUSG06891.1.p1, OFUSG06890.1.p1	AMPFI_23558
OG0000148	OFUSG19418.1.p1, OFUSG19198.1.p1, OFUSG19419.1.p1	AMPFI_06814
OG0000149	OFUSG04685.1.p1, OFUSG04699.1.p1, OFUSG04099.1.p1	AMPFI_19578
OG0000151	OFUSG13722.2.p1, OFUSG13722.4.p1, OFUSG13722.3.p1, OFUSG13722.5.p1, OFUSG13722.1.p1	AMPFI_07369, AMPFI_13120
OG0000153	OFUSG19226.1.p1, OFUSG04078.1.p1	AMPFI_20119
OG0000155	OFUSG26376.1.p1, OFUSG04539.1.p1, OFUSG04539.2.p1	AMPFI_11674
OG0000157	OFUSG10663.1.p1	AMPFI_25988
OG0000157	OFUSG06400.1.p1	AMPFI_18508
OG0000157	OFUSG26147.1.p1	AMPFI_21902
OG0000159	OFUSG13119.1.p1, OFUSG16367.1.p1, OFUSG16367.2.p1, OFUSG16367.3.p1	AMPFI_14640
OG0000159	OFUSG00769.1.p1	AMPFI_14271
OG0000159	OFUSG00459.1.p1	AMPFI_09235
OG0000159	OFUSG02225.1.p1, OFUSG25899.1.p1	AMPFI_11148
OG0000160	OFUSG12783.1.p2	AMPFI_04603
OG0000160	OFUSG13799.1.p1	AMPFI_10740
OG0000162	OFUSG09858.1.p1, OFUSG09858.2.p1	AMPFI_02629
OG0000164	OFUSG20127.1.p1, OFUSG20126.2.p1, OFUSG20126.1.p1, OFUSG13957.3.p1, OFUSG13957.4.p1, OFUSG13957.2.p1, OFUSG13957.1.p1, OFUSG09369.1.p1, OFUSG03694.1.p1	AMPFI_22090, AMPFI_18801, AMPFI_07306
OG0000164	OFUSG09034.1.p1	AMPFI_18180
OG0000165	OFUSG02166.1.p1, OFUSG02165.1.p1	AMPFI_20099
OG0000166	OFUSG26690.1.p1	AMPFI_20566
OG0000166	OFUSG08999.1.p1	AMPFI_14589
OG0000167	OFUSG13384.1.p1	AMPFI_07356
OG0000168	OFUSG07329.1.p1, OFUSG13418.1.p1, OFUSG13417.1.p1	AMPFI_22221
OG0000168	OFUSG23600.1.p1	AMPFI_03245, AMPFI_18586, AMPFI_18585
OG0000168	OFUSG21195.1.p1, OFUSG24664.1.p1, OFUSG21923.1.p1	AMPFI_17991
OG0000169	OFUSG02387.1.p1, OFUSG02387.2.p1	AMPFI_19002, AMPFI_21738, AMPFI_24339, AMPFI_04219, AMPFI_20809, AMPFI_17546
OG0000169	OFUSG04501.1.p1	AMPFI_08966, AMPFI_20922, AMPFI_20819
OG0000171	OFUSG10183.1.p1	AMPFI_16514
OG0000172	OFUSG10351.1.p1, OFUSG12067.1.p1, OFUSG22469.1.p1, OFUSG20017.1.p1	AMPFI_03980, AMPFI_17322
OG0000172	OFUSG04842.1.p1	AMPFI_14014
OG0000173	OFUSG23457.1.p1, OFUSG23457.2.p1	AMPFI_14468
OG0000174	OFUSG23398.1.p1, OFUSG23396.1.p1	AMPFI_12146
OG0000174	OFUSG08038.1.p1, OFUSG08231.1.p1, OFUSG08230.1.p1, OFUSG08228.1.p1, OFUSG00523.2.p1, OFUSG00523.1.p1	AMPFI_25103
OG0000174	OFUSG21473.2.p1, OFUSG21473.1.p1	AMPFI_14045, AMPFI_12675
OG0000175	OFUSG13733.3.p1, OFUSG13733.4.p1, OFUSG13733.1.p1, OFUSG13733.2.p1, OFUSG13733.5.p1	AMPFI_12806, AMPFI_01453
OG0000175	OFUSG17209.1.p1	AMPFI_13786
OG0000178	OFUSG10846.1.p1, OFUSG12151.1.p1	AMPFI_09882, AMPFI_06469, AMPFI_03466, AMPFI_08113, AMPFI_00604, AMPFI_01621, AMPFI_20802, AMPFI_02689, AMPFI_10760, AMPFI_02198, AMPFI_20049, AMPFI_16958, AMPFI_20022, AMPFI_19757, AMPFI_15010, AMPFI_15782, AMPFI_04806
OG0000179	OFUSG10862.2.p1, OFUSG10862.1.p1	AMPFI_12504
OG0000179	OFUSG09587.1.p1	AMPFI_16964
OG0000179	OFUSG20769.1.p1	AMPFI_09111
OG0000179	OFUSG09586.1.p1	AMPFI_11913
OG0000180	OFUSG13419.1.p1	AMPFI_03804
OG0000181	OFUSG16146.1.p1	AMPFI_08987, AMPFI_15077, AMPFI_13877
OG0000181	OFUSG21931.1.p1	AMPFI_16526
OG0000181	OFUSG26101.1.p1	AMPFI_12882
OG0000182	OFUSG24899.1.p1	AMPFI_09986
OG0000182	OFUSG19980.1.p1	AMPFI_21714
OG0000183	OFUSG11627.1.p1, OFUSG11627.2.p1	AMPFI_14083
OG0000183	OFUSG09522.1.p1	AMPFI_03468
OG0000184	OFUSG15487.1.p1	AMPFI_03874, AMPFI_09399
OG0000184	OFUSG21878.1.p1, OFUSG08044.1.p1, OFUSG14499.1.p1	AMPFI_14819
OG0000186	OFUSG19249.1.p1	AMPFI_20239
OG0000186	OFUSG06957.1.p1	AMPFI_18026
OG0000186	OFUSG21938.1.p1, OFUSG21934.1.p1, OFUSG21934.2.p1, OFUSG21934.3.p1, OFUSG21937.1.p1, OFUSG17936.1.p1, OFUSG17936.2.p1, OFUSG09456.1.p1	AMPFI_23623
OG0000187	OFUSG14596.1.p1	AMPFI_22005, AMPFI_00230, AMPFI_17556, AMPFI_02556, AMPFI_15934, AMPFI_23173
OG0000188	OFUSG17499.1.p1	AMPFI_14668, AMPFI_22544, AMPFI_02120
OG0000188	OFUSG18212.1.p1	AMPFI_08253
OG0000192	OFUSG12780.1.p1	AMPFI_10868
OG0000192	OFUSG10409.1.p1, OFUSG02450.1.p1	AMPFI_03281
OG0000194	OFUSG13910.1.p1, OFUSG20742.1.p1	AMPFI_11397, AMPFI_18683, AMPFI_21267, AMPFI_04833, AMPFI_22313, AMPFI_03138, AMPFI_07873, AMPFI_23469, AMPFI_21495, AMPFI_14332, AMPFI_14028
OG0000195	OFUSG14819.1.p1	AMPFI_05326
OG0000195	OFUSG17223.1.p1	AMPFI_05107
OG0000196	OFUSG09533.1.p1, OFUSG05070.1.p1	AMPFI_08003, AMPFI_08002
OG0000197	OFUSG23747.1.p1, OFUSG02988.1.p1, OFUSG15559.1.p1	AMPFI_00635
OG0000197	OFUSG14607.2.p1, OFUSG14607.1.p1, OFUSG25988.2.p1, OFUSG25988.1.p1	AMPFI_18783, AMPFI_00480
OG0000197	OFUSG24608.1.p1, OFUSG26953.1.p1, OFUSG22739.1.p1	AMPFI_14260
OG0000198	OFUSG04408.1.p1, OFUSG26576.1.p1, OFUSG17738.1.p1, OFUSG26164.1.p1	AMPFI_14393, AMPFI_20815, AMPFI_05491
OG0000200	OFUSG01935.1.p1, OFUSG02466.1.p1, OFUSG02468.1.p1, OFUSG02467.1.p1, OFUSG26675.1.p1	AMPFI_19553
OG0000201	OFUSG15403.1.p1	AMPFI_01733
OG0000202	OFUSG06911.1.p1	AMPFI_02277
OG0000203	OFUSG17594.1.p1, OFUSG17593.1.p1	AMPFI_10377, AMPFI_15263
OG0000204	OFUSG26401.1.p1	AMPFI_16667
OG0000204	OFUSG00289.1.p1	AMPFI_18110
OG0000204	OFUSG00295.4.p1, OFUSG00295.3.p1, OFUSG00295.2.p1, OFUSG00295.1.p1	AMPFI_16653, AMPFI_14128, AMPFI_06859
OG0000205	OFUSG16771.1.p1	AMPFI_19091
OG0000206	OFUSG11384.1.p1	AMPFI_22039
OG0000207	OFUSG04111.3.p1, OFUSG04111.1.p1, OFUSG04111.2.p1, OFUSG04111.4.p1, OFUSG22441.1.p1, OFUSG01125.1.p1, OFUSG00716.2.p1, OFUSG00716.1.p1, OFUSG00716.3.p1	AMPFI_08635, AMPFI_15520
OG0000208	OFUSG05257.1.p1, OFUSG15720.2.p1, OFUSG15720.1.p1, OFUSG15720.3.p1, OFUSG10265.1.p1, OFUSG15667.1.p1, OFUSG22350.1.p1, OFUSG01785.1.p1, OFUSG01785.2.p1, OFUSG24045.1.p1, OFUSG24046.2.p1, OFUSG24046.1.p1	AMPFI_19368, AMPFI_25316, AMPFI_25934, AMPFI_04187
OG0000209	OFUSG16742.1.p1	AMPFI_09916
OG0000209	OFUSG00579.1.p1, OFUSG00729.1.p1, OFUSG00728.1.p1, OFUSG00581.1.p1, OFUSG00580.1.p1	AMPFI_04944
OG0000209	OFUSG08918.1.p1, OFUSG08915.1.p1, OFUSG08917.1.p1, OFUSG08916.1.p1, OFUSG08919.2.p1, OFUSG08919.1.p1, OFUSG01320.1.p1, OFUSG08920.1.p1	AMPFI_10301, AMPFI_06041
OG0000209	OFUSG10485.1.p1	AMPFI_13536, AMPFI_11487
OG0000209	OFUSG10486.1.p1	AMPFI_23445, AMPFI_13249
OG0000209	OFUSG08922.1.p1, OFUSG08914.1.p1	AMPFI_01596, AMPFI_01277
OG0000210	OFUSG23545.1.p1	AMPFI_16256
OG0000210	OFUSG17482.1.p1	AMPFI_10745
OG0000210	OFUSG17402.1.p1	AMPFI_24350
OG0000210	OFUSG13440.1.p1	AMPFI_08289, AMPFI_11493
OG0000210	OFUSG25889.1.p1, OFUSG06448.1.p1, OFUSG06449.1.p1	AMPFI_22972
OG0000210	OFUSG24707.1.p1	AMPFI_21005
OG0000211	OFUSG09374.1.p1	AMPFI_10849
OG0000211	OFUSG00599.1.p1	AMPFI_05941
OG0000211	OFUSG19638.1.p1	AMPFI_12814
OG0000211	OFUSG20005.1.p1	AMPFI_16753, AMPFI_21968
OG0000213	OFUSG00648.1.p1, OFUSG00647.1.p1	AMPFI_07663
OG0000214	OFUSG11928.1.p1	AMPFI_22021, AMPFI_09832, AMPFI_13170, AMPFI_13169, AMPFI_24243, AMPFI_02842
OG0000215	OFUSG21188.1.p1	AMPFI_03565
OG0000215	OFUSG26124.2.p1, OFUSG26124.1.p1, OFUSG26122.1.p1, OFUSG26123.1.p1	AMPFI_09805, AMPFI_23213
OG0000216	OFUSG08037.1.p1, OFUSG11548.1.p1, OFUSG01101.1.p1, OFUSG01102.1.p1, OFUSG12310.1.p1, OFUSG20845.1.p1, OFUSG06170.1.p1	AMPFI_02618
OG0000216	OFUSG16724.1.p1, OFUSG16724.2.p1, OFUSG16723.1.p1, OFUSG16725.1.p1, OFUSG16145.2.p1, OFUSG04691.1.p1	AMPFI_16023, AMPFI_17816
OG0000216	OFUSG06544.1.p1	AMPFI_10830
OG0000218	OFUSG07139.1.p1, OFUSG16832.1.p1	AMPFI_25516
OG0000220	OFUSG10627.1.p1	AMPFI_12253
OG0000221	OFUSG10844.1.p1, OFUSG10678.1.p1, OFUSG10678.2.p1	AMPFI_07550
OG0000221	OFUSG07107.3.p1, OFUSG07107.2.p1, OFUSG07107.1.p1	AMPFI_18146, AMPFI_19059
OG0000222	OFUSG08668.1.p1, OFUSG08666.1.p1, OFUSG07845.3.p1, OFUSG07845.2.p1, OFUSG07845.1.p1, OFUSG26535.1.p1, OFUSG26532.1.p1, OFUSG17221.1.p1, OFUSG17222.1.p1, OFUSG26534.1.p1	AMPFI_16387, AMPFI_05918, AMPFI_03073
OG0000223	OFUSG17112.1.p1, OFUSG17112.2.p1, OFUSG17112.4.p1, OFUSG17112.3.p1, OFUSG23350.2.p1, OFUSG23350.1.p1	AMPFI_09693
OG0000225	OFUSG19279.1.p1, OFUSG19278.1.p1, OFUSG06916.1.p1, OFUSG02515.1.p1, OFUSG18793.3.p1, OFUSG18793.2.p1, OFUSG18793.1.p1, OFUSG15666.1.p1, OFUSG21902.1.p1	AMPFI_24201, AMPFI_00311
OG0000226	OFUSG18432.1.p1	AMPFI_16446
OG0000226	OFUSG07026.2.p1, OFUSG07026.1.p1, OFUSG07426.1.p1	AMPFI_25234, AMPFI_15353, AMPFI_19658, AMPFI_21355, AMPFI_11733, AMPFI_15354
OG0000227	OFUSG16437.1.p1	AMPFI_00331
OG0000227	OFUSG20133.1.p1	AMPFI_23018
OG0000227	OFUSG07297.1.p1	AMPFI_07507
OG0000228	OFUSG22169.1.p1, OFUSG15698.1.p1	AMPFI_21741
OG0000228	OFUSG10121.1.p1	AMPFI_10848
OG0000228	OFUSG09209.1.p1, OFUSG22352.1.p1, OFUSG22357.1.p1, OFUSG22354.1.p1, OFUSG22355.1.p1, OFUSG22356.1.p1, OFUSG22353.1.p1, OFUSG22353.2.p2, OFUSG22351.1.p1	AMPFI_23893, AMPFI_01572, AMPFI_16459, AMPFI_17620
OG0000229	OFUSG01001.1.p1, OFUSG18593.1.p1, OFUSG24785.1.p1	AMPFI_03165, AMPFI_19975, AMPFI_05764, AMPFI_10072, AMPFI_24212, AMPFI_15142, AMPFI_19973, AMPFI_16169, AMPFI_17069, AMPFI_03077
OG0000230	OFUSG21412.1.p1, OFUSG21412.2.p1	AMPFI_09954
OG0000230	OFUSG05964.1.p1, OFUSG09230.1.p1, OFUSG02663.2.p1, OFUSG02663.1.p1, OFUSG08133.1.p1, OFUSG06558.1.p1	AMPFI_14811
OG0000231	OFUSG15201.2.p1, OFUSG15201.1.p1, OFUSG15201.3.p1	AMPFI_03284
OG0000231	OFUSG20246.1.p1	AMPFI_01759
OG0000232	OFUSG20082.1.p1, OFUSG20079.1.p1, OFUSG17907.1.p1	AMPFI_11808
OG0000232	OFUSG26507.1.p1, OFUSG26508.1.p2, OFUSG26509.1.p1	AMPFI_21061
OG0000232	OFUSG24172.1.p1	AMPFI_02621, AMPFI_06192, AMPFI_04982, AMPFI_15865
OG0000232	OFUSG03653.1.p1	AMPFI_12303
OG0000233	OFUSG08337.2.p1, OFUSG08337.1.p1, OFUSG23199.1.p1	AMPFI_06911
OG0000234	OFUSG01567.2.p1, OFUSG01567.1.p1, OFUSG01567.5.p1, OFUSG01567.3.p1, OFUSG01567.4.p1	AMPFI_05768
OG0000235	OFUSG09415.1.p1, OFUSG07323.1.p1, OFUSG15164.1.p1, OFUSG15163.1.p1	AMPFI_16872, AMPFI_22306
OG0000236	OFUSG25465.1.p1	AMPFI_19570
OG0000236	OFUSG19668.1.p1, OFUSG09593.1.p1, OFUSG06480.1.p1, OFUSG19130.1.p1, OFUSG19129.1.p1, OFUSG03927.1.p1, OFUSG08249.1.p1, OFUSG23941.1.p1, OFUSG20900.1.p1, OFUSG21384.1.p1, OFUSG01717.1.p1, OFUSG12711.1.p1, OFUSG04282.1.p1, OFUSG03811.1.p1, OFUSG07491.1.p1, OFUSG12402.1.p1, OFUSG16206.1.p1	AMPFI_14068
